GRIDCODE,CVENTMUN,Fa
6318202,2002,0.000343724
6318203,2002,4.75242E-05
6318204,2002,0.000488607
6318205,2002,0.000500793
6318206,2002,0.000500793
6318207,2002,0.000500793
6318208,2002,0.000500793
6318209,2002,0.000500793
6318210,2002,0.000500793
6318211,2002,0.000500793
6318212,2002,0.000500793
6318213,2002,0.000500793
6318214,2002,0.000500793
6318215,2002,0.000500793
6318216,2002,0.000500793
6318217,2002,0.000500793
6318218,2002,0.000500793
6318219,2002,0.000500793
6318220,2002,0.000491676
6318221,2002,0.000500793
6318222,2002,0.000500793
6318223,2002,0.000500793
6318224,2002,0.000500793
6318225,2002,0.000500793
6318226,2002,0.000500793
6318227,2002,0.000500793
6318228,2002,0.000480308
6318229,2002,0.000167594
6318229,26055,0.001036284
6318230,26055,0.003169939
6318231,26055,0.003400518
6318232,26055,0.003400518
6318233,26055,0.003400518
6318234,26055,0.003202306
6318235,26055,0.003001296
6318236,26055,0.003400518
6318237,26055,0.002584329
6318238,26055,0.001013714
6318239,26055,0.000738748
6318240,26055,0.003248743
6318241,26055,0.00337116
6318242,26055,0.00034358
6321373,2002,2.93565E-05
6321374,2002,0.000500793
6321375,2002,0.000500793
6321376,2002,0.000500793
6321377,2002,0.000491189
6321378,2002,0.000487115
6321379,2002,0.000500793
6321380,2002,0.000500793
6321381,2002,0.000494804
6321382,2002,0.000500793
6321383,2002,0.000500793
6321384,2002,0.000500793
6321385,2002,0.000500793
6321386,2002,0.000500793
6321387,2002,0.000500793
6321388,2002,0.000500793
6321389,2002,0.000500793
6321390,2002,0.000500793
6321391,2002,0.000500793
6321392,2002,0.000500793
6321393,2002,0.000500793
6321394,2002,0.000500793
6321395,2002,0.000500793
6321396,2002,0.000500793
6321397,2002,0.000500793
6321398,2002,0.000378177
6321399,2002,0.000500793
6321400,2002,0.000500793
6321401,2002,0.000500793
6321402,2002,0.000500793
6321403,2002,0.000500793
6321404,2002,0.000500793
6321405,2002,0.000500793
6321406,2002,0.000500793
6321407,2002,0.000490548
6321408,2002,7.49578E-05
6321408,26055,0.001900096
6321409,26055,0.003400518
6321410,26055,0.003400518
6321411,26055,0.003400518
6321412,26055,0.003400518
6321413,26055,0.003400518
6321414,26055,0.003400518
6321415,26055,0.003400518
6321416,26055,0.00132044
6321417,26055,0.000465527
6321418,26055,0.001044207
6321419,26055,0.001446243
6321420,26055,0.000104822
6324551,2002,1.72341E-05
6324552,2002,0.000484316
6324553,2002,0.000500793
6324554,2002,0.000500793
6324555,2002,0.000477747
6324556,2002,0.00046097
6324557,2002,0.000500793
6324558,2002,0.000500793
6324559,2002,0.000500793
6324560,2002,0.000500793
6324561,2002,0.000500793
6324562,2002,0.000500793
6324563,2002,0.000500793
6324564,2002,0.000500793
6324565,2002,0.000476736
6324566,2002,0.000500793
6324567,2002,0.000500793
6324568,2002,0.000500793
6324569,2002,0.000500793
6324570,2002,0.000500793
6324571,2002,0.000500793
6324572,2002,0.000500793
6324573,2002,0.000500793
6324574,2002,0.000500793
6324575,2002,0.000500793
6324576,2002,0.000278333
6324577,2002,0.000462952
6324578,2002,0.000500793
6324579,2002,0.000500793
6324580,2002,0.000500793
6324581,2002,0.000500793
6324582,2002,0.000500793
6324583,2002,0.000500793
6324584,2002,0.000500793
6324585,2002,0.000500793
6324586,2002,0.000228628
6324586,26055,0.000896361
6324587,26055,0.003400518
6324588,26055,0.003400518
6324589,26055,0.003400518
6324590,26055,0.003400518
6324591,26055,0.003400518
6324592,26055,0.003400518
6324593,26055,0.003400518
6324594,26055,0.00204818
6324595,26055,0.001142962
6327730,2002,0.00023278
6327731,2002,0.000500793
6327732,2002,0.000500793
6327733,2002,0.000500793
6327734,2002,0.000500793
6327735,2002,0.000500793
6327736,2002,0.000467439
6327737,2002,0.000425091
6327738,2002,0.000500793
6327739,2002,0.000500793
6327740,2002,0.000500793
6327741,2002,0.000500793
6327742,2002,0.000500793
6327743,2002,0.000194465
6327744,2002,0.000396388
6327745,2002,0.000500793
6327746,2002,0.000500793
6327747,2002,0.000500793
6327748,2002,0.000500793
6327749,2002,0.000500793
6327750,2002,0.000500793
6327751,2002,0.000500793
6327752,2002,0.000500793
6327753,2002,0.000500793
6327754,2002,0.000385935
6327755,2002,0.000365966
6327756,2002,0.000500793
6327757,2002,0.000500793
6327758,2002,0.000500793
6327759,2002,0.000500793
6327760,2002,0.000500793
6327761,2002,0.000500793
6327762,2002,0.000500793
6327763,2002,0.000500793
6327764,2002,0.000270471
6327764,26055,0.000647974
6327765,26055,0.003400518
6327766,26055,0.003400518
6327767,26055,0.003400518
6327768,26055,0.003400518
6327769,26055,0.003400518
6327770,26055,0.003400518
6327771,26055,0.003400518
6327772,26055,0.003400518
6327773,26055,0.002387217
6330908,2002,0.000118821
6330909,2002,0.000484128
6330910,2002,0.000500793
6330911,2002,0.000500793
6330912,2002,0.000500793
6330913,2002,0.000442402
6330914,2002,3.57217E-05
6330915,2002,3.72132E-05
6330916,2002,9.69186E-05
6330917,2002,0.000438577
6330918,2002,0.000500793
6330919,2002,0.000396594
6330920,2002,0.000138577
6330921,2002,9.61727E-05
6330922,2002,0.000373434
6330923,2002,0.000500793
6330924,2002,0.000500793
6330925,2002,0.000500793
6330926,2002,0.000500793
6330927,2002,0.000500793
6330928,2002,0.000500793
6330929,2002,0.000436552
6330930,2002,0.000499755
6330931,2002,0.000500793
6330932,2002,0.000499194
6330933,2002,0.000372753
6330934,2002,0.000500792
6330935,2002,0.000500793
6330936,2002,0.000500793
6330937,2002,0.000500793
6330938,2002,0.000500793
6330939,2002,0.000500793
6330940,2002,0.000500793
6330941,2002,0.000500793
6330942,2002,0.000319207
6330942,26055,0.000183989
6330943,26055,0.003026445
6330944,26055,0.003400518
6330945,26055,0.003400518
6330946,26055,0.003400518
6330947,26055,0.003400518
6330948,26055,0.003400518
6330949,26055,0.003400518
6330950,26055,0.003400518
6330951,26055,0.001810685
6334087,2002,0.000151691
6334088,2002,0.000471462
6334089,2002,0.000500793
6334090,2002,0.000500793
6334091,2002,0.000302236
6334092,2002,2.69358E-07
6334095,2002,0.000114965
6334096,2002,0.000500793
6334097,2002,0.00050062
6334098,2002,0.000430852
6334099,2002,0.000483503
6334100,2002,0.000500793
6334101,2002,0.000500793
6334102,2002,0.000500793
6334103,2002,0.000500793
6334104,2002,0.000500793
6334105,2002,0.000500793
6334106,2002,0.000500793
6334107,2002,0.000499664
6334108,2002,0.000500793
6334109,2002,0.000500793
6334110,2002,0.000500793
6334111,2002,0.000313903
6334112,2002,0.000437085
6334113,2002,0.000500793
6334114,2002,0.000500793
6334115,2002,0.000500793
6334116,2002,0.000500793
6334117,2002,0.000500793
6334118,2002,0.000500793
6334119,2002,0.000500665
6334120,2002,8.30124E-05
6334121,26055,0.001787142
6334122,26055,0.003400518
6334123,26055,0.003400518
6334124,26055,0.003400518
6334125,26055,0.003400518
6334126,26055,0.003400518
6334127,26055,0.003400518
6334128,26055,0.003400518
6334129,26055,0.002302694
6334130,26055,2.72647E-06
6334131,26055,0.00011578
6337266,2002,0.000339806
6337267,2002,0.000317891
6337268,2002,0.000500793
6337269,2002,0.000227254
6337270,2002,3.89349E-06
6337273,2002,4.03411E-06
6337274,2002,0.000446352
6337275,2002,0.000500793
6337276,2002,0.000500793
6337277,2002,0.000431069
6337278,2002,0.000500793
6337279,2002,0.000500793
6337280,2002,0.000500793
6337281,2002,0.000500793
6337282,2002,0.000500793
6337283,2002,0.000500793
6337284,2002,0.000500793
6337285,2002,0.000500793
6337286,2002,0.000500793
6337287,2002,0.000500793
6337288,2002,0.000500793
6337289,2002,0.000463956
6337290,2002,0.000498832
6337291,2002,0.000500793
6337292,2002,0.000500793
6337293,2002,0.000500793
6337294,2002,0.000500793
6337295,2002,0.000500793
6337296,2002,0.000500793
6337297,2002,0.000500793
6337298,2002,7.82398E-05
6337299,26055,0.001284987
6337300,26055,0.002930948
6337301,26055,0.003400518
6337302,26055,0.003400518
6337303,26055,0.003400518
6337304,26055,0.003400518
6337305,26055,0.003400518
6337306,26055,0.003400518
6337307,26055,0.003400518
6337308,26055,0.002785223
6337309,26055,0.002005351
6340445,2002,1.16986E-06
6340446,2002,0.000135914
6340447,2002,4.8674E-05
6340452,2002,0.000227392
6340453,2002,0.000500258
6340454,2002,0.000500793
6340455,2002,0.000500793
6340456,2002,0.000500793
6340457,2002,0.000500793
6340458,2002,0.000500793
6340459,2002,0.000475602
6340460,2002,0.000462301
6340461,2002,0.000500793
6340462,2002,0.000500793
6340463,2002,0.000500793
6340464,2002,0.000500793
6340465,2002,0.000475058
6340466,2002,0.000484794
6340467,2002,0.000408759
6340468,2002,0.000500793
6340469,2002,0.000500793
6340470,2002,0.000500793
6340471,2002,0.000500793
6340472,2002,0.000500793
6340473,2002,0.000500793
6340474,2002,0.000500793
6340475,2002,0.000500793
6340476,2002,0.000155089
6340478,26055,0.00050432
6340479,26055,0.003400518
6340480,26055,0.003400518
6340481,26055,0.003400518
6340482,26055,0.003400518
6340483,26055,0.003400518
6340484,26055,0.003400518
6340485,26055,0.003400518
6340486,26055,0.003400518
6340487,26055,0.0032793
6340488,26055,0.002420629
6340489,26055,9.6771E-05
6343631,2002,0.000130615
6343632,2002,0.000229985
6343633,2002,0.000467586
6343634,2002,0.000500793
6343635,2002,0.000500793
6343636,2002,0.000500793
6343637,2002,0.000408563
6343638,2002,0.00015319
6343639,2002,0.000500793
6343640,2002,0.000500793
6343641,2002,0.000500793
6343642,2002,0.000500793
6343643,2002,0.000464741
6343644,2002,0.000364583
6343645,2002,0.000500793
6343646,2002,0.000500793
6343647,2002,0.000500793
6343648,2002,0.000500793
6343649,2002,0.000500793
6343650,2002,0.000500793
6343651,2002,0.000500793
6343652,2002,0.000500793
6343653,2002,0.000500793
6343654,2002,0.00049623
6343655,2002,7.25492E-05
6343656,26055,0.000789261
6343657,26055,0.003400518
6343658,26055,0.003400518
6343659,26055,0.003400518
6343660,26055,0.003400518
6343661,26055,0.003400518
6343662,26055,0.003400518
6343663,26055,0.003400518
6343664,26055,0.003400518
6343665,26055,0.003400518
