 TMCN__2016.csv,ID, Hr to Hr24,g/h
     600,2016-05-12_00:00:00, THR
6359348,  5.0667E+00,  4.8299E+00,  4.6879E+00,  4.3226E+00,  3.7950E+00,  2.4961E+00,  2.0743E+00,  1.6133E+00,  1.3218E+00,  1.1592E+00,  9.6936E-01,  1.0439E+00,  2.0878E+00,  3.9181E+00,  5.3620E+00,  6.1483E+00,  5.7077E+00,  5.4026E+00,  5.6534E+00,  5.2332E+00,  4.8807E+00,  4.9552E+00,  5.0366E+00,  5.0840E+00
6359349,  8.7978E+00,  8.3867E+00,  8.1400E+00,  7.5058E+00,  6.5896E+00,  4.3343E+00,  3.6018E+00,  2.8014E+00,  2.2953E+00,  2.0128E+00,  1.6832E+00,  1.8127E+00,  3.6253E+00,  6.8034E+00,  9.3105E+00,  1.0676E+01,  9.9108E+00,  9.3811E+00,  9.8166E+00,  9.0869E+00,  8.4748E+00,  8.6043E+00,  8.7455E+00,  8.8279E+00
6362526,  3.2020E+00,  3.0524E+00,  2.9626E+00,  2.7318E+00,  2.3983E+00,  1.5775E+00,  1.3109E+00,  1.0196E+00,  8.3537E-01,  7.3256E-01,  6.1261E-01,  6.5973E-01,  1.3195E+00,  2.4761E+00,  3.3886E+00,  3.8856E+00,  3.6071E+00,  3.4143E+00,  3.5728E+00,  3.3072E+00,  3.0845E+00,  3.1316E+00,  3.1830E+00,  3.2130E+00
6365704,  7.6841E+00,  7.3250E+00,  7.1096E+00,  6.5556E+00,  5.7554E+00,  3.7856E+00,  3.1458E+00,  2.4468E+00,  2.0047E+00,  1.7580E+00,  1.4701E+00,  1.5832E+00,  3.1664E+00,  5.9421E+00,  8.1319E+00,  9.3244E+00,  8.6562E+00,  8.1935E+00,  8.5739E+00,  7.9365E+00,  7.4019E+00,  7.5150E+00,  7.6384E+00,  7.7104E+00
6368881,  7.8594E+00,  7.4922E+00,  7.2718E+00,  6.7052E+00,  5.8867E+00,  3.8720E+00,  3.2176E+00,  2.5026E+00,  2.0504E+00,  1.7981E+00,  1.5037E+00,  1.6193E+00,  3.2386E+00,  6.0777E+00,  8.3174E+00,  9.5372E+00,  8.8537E+00,  8.3805E+00,  8.7696E+00,  8.1177E+00,  7.5709E+00,  7.6865E+00,  7.8127E+00,  7.8863E+00
6368882,  1.5204E+00,  1.4493E+00,  1.4067E+00,  1.2971E+00,  1.1388E+00,  7.4903E-01,  6.2244E-01,  4.8412E-01,  3.9665E-01,  3.4784E-01,  2.9088E-01,  3.1326E-01,  6.2651E-01,  1.1757E+00,  1.6090E+00,  1.8450E+00,  1.7127E+00,  1.6212E+00,  1.6965E+00,  1.5703E+00,  1.4646E+00,  1.4869E+00,  1.5114E+00,  1.5256E+00
6372059,  8.2811E+00,  7.8941E+00,  7.6620E+00,  7.0649E+00,  6.2025E+00,  4.0797E+00,  3.3902E+00,  2.6369E+00,  2.1605E+00,  1.8945E+00,  1.5843E+00,  1.7062E+00,  3.4124E+00,  6.4038E+00,  8.7637E+00,  1.0049E+01,  9.3287E+00,  8.8301E+00,  9.2401E+00,  8.5532E+00,  7.9770E+00,  8.0989E+00,  8.2319E+00,  8.3094E+00
6375237,  8.9458E+00,  8.5278E+00,  8.2770E+00,  7.6320E+00,  6.7004E+00,  4.4072E+00,  3.6624E+00,  2.8485E+00,  2.3339E+00,  2.0466E+00,  1.7115E+00,  1.8432E+00,  3.6863E+00,  6.9178E+00,  9.4672E+00,  1.0856E+01,  1.0078E+01,  9.5390E+00,  9.9818E+00,  9.2397E+00,  8.6174E+00,  8.7490E+00,  8.8927E+00,  8.9764E+00
6378415,  1.6987E+01,  1.6193E+01,  1.5717E+01,  1.4492E+01,  1.2723E+01,  8.3686E+00,  6.9543E+00,  5.4089E+00,  4.4316E+00,  3.8862E+00,  3.2499E+00,  3.4999E+00,  6.9997E+00,  1.3136E+01,  1.7977E+01,  2.0613E+01,  1.9136E+01,  1.8113E+01,  1.8954E+01,  1.7545E+01,  1.6363E+01,  1.6613E+01,  1.6886E+01,  1.7045E+01
6381593,  2.2971E+01,  2.1898E+01,  2.1254E+01,  1.9598E+01,  1.7206E+01,  1.1317E+01,  9.4044E+00,  7.3145E+00,  5.9930E+00,  5.2554E+00,  4.3949E+00,  4.7329E+00,  9.4658E+00,  1.7764E+01,  2.4310E+01,  2.7875E+01,  2.5877E+01,  2.4494E+01,  2.5632E+01,  2.3726E+01,  2.2128E+01,  2.2466E+01,  2.2835E+01,  2.3050E+01
6384770,  1.5150E+01,  1.4442E+01,  1.4018E+01,  1.2925E+01,  1.1348E+01,  7.4639E+00,  6.2025E+00,  4.8241E+00,  3.9525E+00,  3.4661E+00,  2.8985E+00,  3.1215E+00,  6.2430E+00,  1.1716E+01,  1.6033E+01,  1.8384E+01,  1.7067E+01,  1.6155E+01,  1.6905E+01,  1.5648E+01,  1.4594E+01,  1.4817E+01,  1.5060E+01,  1.5202E+01
6384771,  2.5449E+01,  2.4260E+01,  2.3546E+01,  2.1711E+01,  1.9061E+01,  1.2538E+01,  1.0419E+01,  8.1034E+00,  6.6393E+00,  5.8222E+00,  4.8688E+00,  5.2434E+00,  1.0487E+01,  1.9680E+01,  2.6932E+01,  3.0881E+01,  2.8668E+01,  2.7136E+01,  2.8396E+01,  2.6285E+01,  2.4514E+01,  2.4889E+01,  2.5298E+01,  2.5536E+01
6387948,  2.0504E+01,  1.9546E+01,  1.8971E+01,  1.7493E+01,  1.5357E+01,  1.0101E+01,  8.3942E+00,  6.5288E+00,  5.3492E+00,  4.6909E+00,  3.9228E+00,  4.2245E+00,  8.4490E+00,  1.5856E+01,  2.1699E+01,  2.4881E+01,  2.3098E+01,  2.1863E+01,  2.2878E+01,  2.1177E+01,  1.9751E+01,  2.0053E+01,  2.0382E+01,  2.0574E+01
6387949,  2.3151E+01,  2.2069E+01,  2.1420E+01,  1.9751E+01,  1.7340E+01,  1.1405E+01,  9.4778E+00,  7.3716E+00,  6.0397E+00,  5.2964E+00,  4.4291E+00,  4.7699E+00,  9.5397E+00,  1.7902E+01,  2.4500E+01,  2.8093E+01,  2.6079E+01,  2.4686E+01,  2.5832E+01,  2.3911E+01,  2.2301E+01,  2.2641E+01,  2.3013E+01,  2.3230E+01
6387980,  1.6503E+00,  1.5732E+00,  1.5269E+00,  1.4079E+00,  1.2361E+00,  8.1303E-01,  6.7562E-01,  5.2548E-01,  4.3054E-01,  3.7755E-01,  3.1573E-01,  3.4002E-01,  6.8004E-01,  1.2762E+00,  1.7465E+00,  2.0026E+00,  1.8591E+00,  1.7597E+00,  1.8414E+00,  1.7045E+00,  1.5897E+00,  1.6140E+00,  1.6405E+00,  1.6559E+00
6387981,  5.8174E+00,  5.5455E+00,  5.3824E+00,  4.9630E+00,  4.3572E+00,  2.8660E+00,  2.3816E+00,  1.8524E+00,  1.5177E+00,  1.3309E+00,  1.1130E+00,  1.1986E+00,  2.3972E+00,  4.4986E+00,  6.1564E+00,  7.0592E+00,  6.5533E+00,  6.2031E+00,  6.4911E+00,  6.0085E+00,  5.6038E+00,  5.6894E+00,  5.7828E+00,  5.8373E+00
6391125,  3.5231E+00,  3.3585E+00,  3.2597E+00,  3.0057E+00,  2.6388E+00,  1.7357E+00,  1.4423E+00,  1.1218E+00,  9.1914E-01,  8.0602E-01,  6.7404E-01,  7.2589E-01,  1.4518E+00,  2.7244E+00,  3.7284E+00,  4.2752E+00,  3.9688E+00,  3.7567E+00,  3.9311E+00,  3.6389E+00,  3.3938E+00,  3.4456E+00,  3.5022E+00,  3.5352E+00
6391126,  1.5026E+01,  1.4324E+01,  1.3903E+01,  1.2820E+01,  1.1255E+01,  7.4028E+00,  6.1517E+00,  4.7847E+00,  3.9202E+00,  3.4377E+00,  2.8748E+00,  3.0960E+00,  6.1919E+00,  1.1620E+01,  1.5902E+01,  1.8234E+01,  1.6927E+01,  1.6023E+01,  1.6766E+01,  1.5520E+01,  1.4475E+01,  1.4696E+01,  1.4937E+01,  1.5078E+01
6391127,  2.8169E+01,  2.6853E+01,  2.6063E+01,  2.4032E+01,  2.1099E+01,  1.3878E+01,  1.1532E+01,  8.9695E+00,  7.3490E+00,  6.4445E+00,  5.3893E+00,  5.8038E+00,  1.1608E+01,  2.1783E+01,  2.9811E+01,  3.4182E+01,  3.1733E+01,  3.0037E+01,  3.1431E+01,  2.9094E+01,  2.7135E+01,  2.7549E+01,  2.8002E+01,  2.8265E+01
6391158,  2.0802E+01,  1.9830E+01,  1.9246E+01,  1.7747E+01,  1.5580E+01,  1.0248E+01,  8.5161E+00,  6.6236E+00,  5.4269E+00,  4.7590E+00,  3.9798E+00,  4.2859E+00,  8.5718E+00,  1.6086E+01,  2.2014E+01,  2.5242E+01,  2.3433E+01,  2.2181E+01,  2.3211E+01,  2.1485E+01,  2.0038E+01,  2.0344E+01,  2.0678E+01,  2.0873E+01
6394303,  8.7239E+00,  8.3162E+00,  8.0716E+00,  7.4427E+00,  6.5342E+00,  4.2979E+00,  3.5715E+00,  2.7778E+00,  2.2760E+00,  1.9958E+00,  1.6690E+00,  1.7974E+00,  3.5949E+00,  6.7462E+00,  9.2323E+00,  1.0586E+01,  9.8275E+00,  9.3023E+00,  9.7341E+00,  9.0105E+00,  8.4036E+00,  8.5320E+00,  8.6720E+00,  8.7537E+00
6394305,  2.1113E+01,  2.0127E+01,  1.9535E+01,  1.8013E+01,  1.5814E+01,  1.0402E+01,  8.6438E+00,  6.7229E+00,  5.5083E+00,  4.8303E+00,  4.0394E+00,  4.3501E+00,  8.7002E+00,  1.6327E+01,  2.2344E+01,  2.5621E+01,  2.3784E+01,  2.2513E+01,  2.3558E+01,  2.1807E+01,  2.0338E+01,  2.0649E+01,  2.0988E+01,  2.1186E+01
6394335,  5.2832E+00,  5.0363E+00,  4.8882E+00,  4.5073E+00,  3.9571E+00,  2.6028E+00,  2.1629E+00,  1.6823E+00,  1.3783E+00,  1.2087E+00,  1.0108E+00,  1.0885E+00,  2.1771E+00,  4.0855E+00,  5.5911E+00,  6.4110E+00,  5.9516E+00,  5.6335E+00,  5.8950E+00,  5.4568E+00,  5.0892E+00,  5.1670E+00,  5.2518E+00,  5.3013E+00
6394336,  3.9521E+01,  3.7674E+01,  3.6566E+01,  3.3717E+01,  2.9601E+01,  1.9470E+01,  1.6180E+01,  1.2584E+01,  1.0311E+01,  9.0415E+00,  7.5610E+00,  8.1427E+00,  1.6285E+01,  3.0561E+01,  4.1824E+01,  4.7957E+01,  4.4520E+01,  4.2141E+01,  4.4097E+01,  4.0819E+01,  3.8070E+01,  3.8651E+01,  3.9286E+01,  3.9656E+01
