HCHO,RADM-2, Emissions
         187 ,2016-05-12_00:00:00,THR
 6426118,  1, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03, 1.72166E+03,  2
 6419754,  3, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01, 1.12546E-01,  4
 6441990,  7, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02, 1.48273E-02,  8
 6441990,  3, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00, 3.80151E+00,  4
 6441990,  1, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01, 2.03825E-01,  2
 6441990,  2, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00, 5.18821E+00,  3
 6441990,  4, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01, 2.68987E-01,  5
 6441990,  5, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00, 1.03621E+00,  6
 6426087,  1, 2.33787E+02, 2.33787E+02, 2.33787E+02, 1.16718E+01, 1.16718E+01, 1.16718E+01, 1.16718E+01, 1.16718E+01, 1.16718E+01, 1.16718E+01, 1.16718E+01, 1.16718E+01, 1.16718E+01, 1.16718E+01, 2.33787E+02, 2.33787E+02, 2.33787E+02, 2.33787E+02, 2.33787E+02, 2.33787E+02, 2.33787E+02, 2.33787E+02, 2.33787E+02, 2.33787E+02,  2
 6426087,  2, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01, 1.19753E-01,  3
 6391124,  7, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02, 2.74761E+02,  8
 6391124,  5, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01, 9.22870E+01,  6
 6391124,  4, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00, 9.18825E+00,  5
 6445165,  2, 1.67428E-02, 1.60512E-02, 1.33988E-02, 1.03132E-02, 8.10160E-03, 6.87344E-03, 6.24340E-03, 5.86492E-03, 5.73876E-03, 5.89608E-03, 6.62112E-03, 7.88120E-03, 9.80400E-03, 1.22360E-02, 1.47212E-02, 1.66516E-02, 1.80044E-02, 1.90456E-02, 1.95472E-02, 1.98968E-02, 2.00184E-02, 1.96764E-02, 1.87264E-02, 1.72824E-02,  3
