 ANNVOC Lat,Lon,Capa 1, H1,H2,H3,H4,H5,H6,H7,H8,H9,to Hr24, Capa2
176132, 2016-05-11_00:00:00, WND
2101006000, 6426118,  1,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  0.2075E+01,  2
2101006000, 6426118,  1,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  2
2101006000, 6426118,  1,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  2
2101006000, 6426118,  1,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  2
2101006000, 6426118,  1,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  2
2101006000, 6426118,  1,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  0.3515E+01,  2
2101006000, 6426118,  1,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  0.8875E+01,  2
2101006000, 6426118,  1,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  0.1582E+02,  2
2101006000, 6426118,  1,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  0.5071E+01,  2
2101006000, 6426118,  1,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  0.5279E+01,  2
