 TMSO2_2016.csv,ID, Hr to Hr24,g/h
     600,2016-05-11_00:00:00, WND
6359348,  1.7604E+01,  1.6781E+01,  1.6288E+01,  1.5019E+01,  1.3185E+01,  8.6727E+00,  7.3086E+00,  5.6845E+00,  4.6575E+00,  4.0842E+00,  3.4155E+00,  3.6782E+00,  7.3564E+00,  1.3805E+01,  1.8893E+01,  2.1663E+01,  2.0111E+01,  1.9036E+01,  1.9920E+01,  1.8439E+01,  1.7197E+01,  1.7460E+01,  1.7746E+01,  1.7913E+01
6359349,  3.0567E+01,  2.9139E+01,  2.8282E+01,  2.6078E+01,  2.2895E+01,  1.5059E+01,  1.2691E+01,  9.8704E+00,  8.0871E+00,  7.0918E+00,  5.9305E+00,  6.3867E+00,  1.2773E+01,  2.3971E+01,  3.2805E+01,  3.7615E+01,  3.4920E+01,  3.3053E+01,  3.4588E+01,  3.2017E+01,  2.9860E+01,  3.0316E+01,  3.0814E+01,  3.1104E+01
6362526,  1.1125E+01,  1.0605E+01,  1.0294E+01,  9.4914E+00,  8.3328E+00,  5.4810E+00,  4.6189E+00,  3.5925E+00,  2.9434E+00,  2.5812E+00,  2.1585E+00,  2.3246E+00,  4.6491E+00,  8.7246E+00,  1.1940E+01,  1.3691E+01,  1.2710E+01,  1.2030E+01,  1.2589E+01,  1.1653E+01,  1.0868E+01,  1.1034E+01,  1.1215E+01,  1.1321E+01
6365704,  2.6698E+01,  2.5450E+01,  2.4702E+01,  2.2777E+01,  1.9997E+01,  1.3153E+01,  1.1084E+01,  8.6210E+00,  7.0634E+00,  6.1941E+00,  5.1798E+00,  5.5783E+00,  1.1157E+01,  2.0937E+01,  2.8652E+01,  3.2854E+01,  3.0499E+01,  2.8869E+01,  3.0210E+01,  2.7964E+01,  2.6080E+01,  2.6479E+01,  2.6913E+01,  2.7167E+01
6368881,  2.7307E+01,  2.6031E+01,  2.5265E+01,  2.3296E+01,  2.0453E+01,  1.3453E+01,  1.1337E+01,  8.8176E+00,  7.2245E+00,  6.3354E+00,  5.2980E+00,  5.7055E+00,  1.1411E+01,  2.1414E+01,  2.9306E+01,  3.3603E+01,  3.1195E+01,  2.9528E+01,  3.0899E+01,  2.8602E+01,  2.6675E+01,  2.7083E+01,  2.7527E+01,  2.7787E+01
6368882,  5.2824E+00,  5.0356E+00,  4.8875E+00,  4.5066E+00,  3.9565E+00,  2.6024E+00,  2.1931E+00,  1.7058E+00,  1.3976E+00,  1.2256E+00,  1.0249E+00,  1.1037E+00,  2.2074E+00,  4.1425E+00,  5.6691E+00,  6.5005E+00,  6.0346E+00,  5.7121E+00,  5.9773E+00,  5.5329E+00,  5.1603E+00,  5.2391E+00,  5.3251E+00,  5.3753E+00
6372059,  2.8772E+01,  2.7427E+01,  2.6621E+01,  2.4546E+01,  2.1550E+01,  1.4175E+01,  1.1945E+01,  9.2907E+00,  7.6121E+00,  6.6753E+00,  5.5822E+00,  6.0116E+00,  1.2023E+01,  2.2563E+01,  3.0878E+01,  3.5406E+01,  3.2869E+01,  3.1112E+01,  3.2557E+01,  3.0136E+01,  2.8106E+01,  2.8536E+01,  2.9004E+01,  2.9277E+01
6375237,  3.1082E+01,  2.9629E+01,  2.8758E+01,  2.6517E+01,  2.3280E+01,  1.5313E+01,  1.2904E+01,  1.0037E+01,  8.2232E+00,  7.2111E+00,  6.0304E+00,  6.4942E+00,  1.2988E+01,  2.4375E+01,  3.3357E+01,  3.8249E+01,  3.5508E+01,  3.3610E+01,  3.5170E+01,  3.2556E+01,  3.0363E+01,  3.0827E+01,  3.1333E+01,  3.1628E+01
6378415,  5.9019E+01,  5.6261E+01,  5.4606E+01,  5.0351E+01,  4.4205E+01,  2.9076E+01,  2.4503E+01,  1.9058E+01,  1.5615E+01,  1.3693E+01,  1.1451E+01,  1.2332E+01,  2.4663E+01,  4.6283E+01,  6.3339E+01,  7.2628E+01,  6.7423E+01,  6.3820E+01,  6.6782E+01,  6.1818E+01,  5.7654E+01,  5.8535E+01,  5.9496E+01,  6.0056E+01
6381593,  7.9812E+01,  7.6083E+01,  7.3845E+01,  6.8091E+01,  5.9779E+01,  3.9320E+01,  3.3136E+01,  2.5772E+01,  2.1116E+01,  1.8517E+01,  1.5485E+01,  1.6676E+01,  3.3352E+01,  6.2590E+01,  8.5655E+01,  9.8216E+01,  9.1178E+01,  8.6305E+01,  9.0311E+01,  8.3598E+01,  7.7967E+01,  7.9158E+01,  8.0457E+01,  8.1215E+01
