GRIDCODE,CVENTMUN,Promedio de LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),Suma de LONG VIALIDAD x SENTIDO x CELDA
3789949,19026,3203559.815,46894.33406
3789950,19026,3203559.815,39935.30918
3789950,19031,2319257.738,7.791302655
3789951,19026,3203559.815,25295.63094
3789951,19031,2319257.738,11083.59017
3789952,19026,3203559.815,3599.187251
3789952,19031,2319257.738,22527.19337
3789953,19031,2319257.738,26671.68207
3789954,19031,2319257.738,30078.26608
3789955,19031,2319257.738,26772.78836
3789956,19031,2319257.738,19018.88679
3789957,19031,2319257.738,48564.6916
3789958,19031,2319257.738,44612.27026
3789959,19031,2319257.738,28619.92782
3789960,19031,2319257.738,24676.25122
3789961,19031,2319257.738,4507.252469
3789962,19031,2319257.738,7369.503015
3789963,19031,2319257.738,26595.52929
3789964,19031,2319257.738,34.02639518
3793100,19048,1366935.919,754.3822219
3793101,19048,1366935.919,20178.32377
3793102,19048,1366935.919,18226.05062
3793103,19048,1366935.919,22283.7811
3793104,19019,1041963.048,151.7510043
3793104,19048,1366935.919,15932.80169
3793105,19019,1041963.048,8374.79136
3793106,19019,1041963.048,27055.19935
3793107,19019,1041963.048,27636.8127
3793108,19019,1041963.048,32831.85253
3793109,19019,1041963.048,24766.50954
3793110,19019,1041963.048,21720.8195
3793111,19019,1041963.048,22669.64408
3793112,19019,1041963.048,25980.94486
3793113,19019,1041963.048,17621.09301
3793113,19039,6495657.542,1480.247757
3793114,19019,1041963.048,13067.81367
3793114,19039,6495657.542,31117.80726
3793115,19019,1041963.048,1008.061722
3793115,19039,6495657.542,37077.61424
3793116,19039,6495657.542,30609.81235
3793117,19039,6495657.542,27683.75191
3793118,19039,6495657.542,24680.77648
3793119,19026,3203559.815,5632.436786
3793119,19039,6495657.542,26221.02915
3793120,19026,3203559.815,38787.42123
3793120,19039,6495657.542,1717.936191
3793121,19026,3203559.815,14936.75909
3793122,19026,3203559.815,1102.476274
3793123,19026,3203559.815,13210.90104
3793124,19026,3203559.815,41610.33044
3793125,19026,3203559.815,45687.1856
3793126,19026,3203559.815,38832.55884
3793127,19026,3203559.815,45720.09565
3793128,19026,3203559.815,40247.21641
3793129,19026,3203559.815,38004.6587
3793130,19026,3203559.815,43653.98476
3793130,19031,2319257.738,1988.579533
3793131,19026,3203559.815,10667.58773
3793131,19031,2319257.738,30011.5088
3793132,19031,2319257.738,38299.62893
3793133,19031,2319257.738,26208.12786
3793134,19031,2319257.738,8237.845382
3793135,19031,2319257.738,29755.66805
3793136,19031,2319257.738,25183.56794
3793137,19031,2319257.738,35454.70713
3793138,19031,2319257.738,40395.90392
3793139,19031,2319257.738,38879.84793
3793140,19031,2319257.738,9236.717737
3793141,19031,2319257.738,3406.097335
3796276,19048,1366935.919,24.62062089
3796277,19048,1366935.919,5249.202963
3796278,19048,1366935.919,24758.79024
3796279,19048,1366935.919,48361.1845
3796280,19048,1366935.919,14576.93893
3796281,19048,1366935.919,44432.02581
3796282,19019,1041963.048,730.7550786
3796282,19048,1366935.919,13183.26762
3796283,19019,1041963.048,17546.90796
3796283,19048,1366935.919,267.8677571
3796284,19019,1041963.048,27617.43309
3796285,19019,1041963.048,16490.98117
3796286,19019,1041963.048,17400.65559
3796286,19039,6495657.542,228.4678398
3796287,19019,1041963.048,25916.39786
3796287,19039,6495657.542,1609.179913
3796288,19019,1041963.048,26164.69027
3796289,19019,1041963.048,20972.09551
3796289,19039,6495657.542,2836.65402
3796290,19019,1041963.048,10921.48128
3796290,19039,6495657.542,9994.022653
3796291,19019,1041963.048,1123.365472
3796291,19039,6495657.542,23000.02906
3796292,19039,6495657.542,25896.73528
3796293,19039,6495657.542,19576.56663
3796294,19039,6495657.542,21593.47715
3796295,19039,6495657.542,41023.45065
3796296,19039,6495657.542,36238.63253
3796297,19026,3203559.815,691.0568156
3796297,19039,6495657.542,39742.55611
3796298,19026,3203559.815,34761.88121
3796298,19039,6495657.542,2575.65613
3796299,19026,3203559.815,27411.54662
3796300,19026,3203559.815,26354.16405
3796301,19026,3203559.815,47933.45516
3796302,19026,3203559.815,49710.92051
3796303,19026,3203559.815,39519.27921
3796304,19026,3203559.815,45408.6353
3796305,19026,3203559.815,47384.00159
3796306,19026,3203559.815,41512.53641
3796307,19026,3203559.815,33661.17236
3796308,19026,3203559.815,33129.17681
3796309,19026,3203559.815,24803.07059
3796309,19031,2319257.738,450.0641359
3796310,19026,3203559.815,16022.12923
3796310,19031,2319257.738,10782.04654
3796311,19026,3203559.815,1130.856067
3796311,19031,2319257.738,19847.46727
3796312,19031,2319257.738,29374.86296
3796313,19031,2319257.738,24313.10028
3796314,19031,2319257.738,20415.10666
3796315,19031,2319257.738,42367.69556
3796316,19031,2319257.738,35907.96739
3796317,19031,2319257.738,24775.88475
3799453,19048,1366935.919,10469.74576
3799454,19048,1366935.919,24794.78487
3799455,19048,1366935.919,46830.19655
3799456,19048,1366935.919,30194.55586
3799457,19048,1366935.919,35136.6994
3799458,19048,1366935.919,11873.85852
3799459,19048,1366935.919,15640.83518
3799460,19019,1041963.048,75.51853687
3799460,19048,1366935.919,24085.41395
3799461,19019,1041963.048,5404.669908
3799461,19048,1366935.919,2313.790978
3799462,19019,1041963.048,14864.73949
3799463,19019,1041963.048,15439.48042
3799463,19039,6495657.542,10910.85401
3799464,19019,1041963.048,5518.043421
3799464,19039,6495657.542,11410.94406
3799465,19019,1041963.048,200.5797581
3799465,19039,6495657.542,16377.95615
3799466,19019,1041963.048,2442.591096
3799466,19039,6495657.542,20714.35245
3799467,19039,6495657.542,21312.98215
3799468,19039,6495657.542,20082.40659
3799469,19039,6495657.542,23307.22271
3799470,19039,6495657.542,21692.12233
3799471,19039,6495657.542,22449.13069
3799472,19039,6495657.542,29408.96791
3799473,19039,6495657.542,24877.93251
3799474,19039,6495657.542,21567.07715
3799475,19026,3203559.815,11446.91684
3799475,19039,6495657.542,26808.86987
3799476,19026,3203559.815,41727.6051
3799477,19026,3203559.815,34228.72298
3799478,19026,3203559.815,15587.97854
3799479,19026,3203559.815,44397.33766
3799480,19026,3203559.815,43934.87323
3799481,19026,3203559.815,40248.68042
3799482,19026,3203559.815,40425.48821
3799483,19026,3203559.815,26734.68983
3799484,19026,3203559.815,30988.97184
3799485,19026,3203559.815,22698.808
3799486,19026,3203559.815,25756.39164
3799487,19026,3203559.815,35915.9395
3799488,19026,3203559.815,38366.52485
3799489,19026,3203559.815,24806.88573
3799489,19031,2319257.738,11032.08177
3799490,19026,3203559.815,3907.971584
3799490,19031,2319257.738,23073.84248
3799491,19031,2319257.738,5480.997456
3799492,19031,2319257.738,41133.64197
3799493,19031,2319257.738,15048.13234
3799494,19031,2319257.738,13627.15013
3799495,19031,2319257.738,7595.057777
3802630,19048,1366935.919,16981.76113
3802631,19048,1366935.919,45004.94339
3802632,19048,1366935.919,34004.93636
3802633,19048,1366935.919,33417.25305
3802634,19048,1366935.919,32508.35495
3802635,19048,1366935.919,21713.04315
3802636,19048,1366935.919,32332.76197
3802637,19048,1366935.919,34554.62449
3802638,19048,1366935.919,46716.11957
3802639,19019,1041963.048,24002.99886
3802639,19048,1366935.919,15026.12298
3802640,19019,1041963.048,25043.53552
3802641,19019,1041963.048,3009.998784
3802641,19039,6495657.542,6465.245948
3802642,19039,6495657.542,171.6745026
3802643,19039,6495657.542,18465.1252
3802644,19039,6495657.542,33197.4807
3802645,19039,6495657.542,22802.17828
3802646,19039,6495657.542,34998.22997
3802647,19039,6495657.542,25605.36986
3802648,19039,6495657.542,25688.10734
3802649,19039,6495657.542,25847.16488
3802650,19039,6495657.542,24034.09534
3802651,19039,6495657.542,30029.89539
3802652,19039,6495657.542,12537.37817
3802653,19026,3203559.815,6777.404965
3802653,19039,6495657.542,15646.48001
3802654,19026,3203559.815,15588.70568
3802654,19039,6495657.542,6591.965076
3802655,19026,3203559.815,25845.70555
3802656,19026,3203559.815,32517.10908
3802657,19026,3203559.815,34405.23501
3802658,19026,3203559.815,28808.84661
3802659,19026,3203559.815,41424.64841
3802660,19026,3203559.815,27717.80218
3802661,19026,3203559.815,20823.8488
3802662,19026,3203559.815,12681.55683
3802663,19026,3203559.815,30504.41915
3802664,19026,3203559.815,35695.88113
3802665,19026,3203559.815,9631.298966
3802666,19026,3203559.815,2114.292446
3802667,19026,3203559.815,10069.93353
3802668,19026,3203559.815,13760.05211
3802669,19031,2319257.738,7204.591009
3802670,19031,2319257.738,267.0334701
3802671,19031,2319257.738,20051.43435
3802672,19031,2319257.738,21843.39416
3805807,19048,1366935.919,3085.574356
3805808,19048,1366935.919,18750.39049
3805809,19048,1366935.919,27447.57703
3805810,19048,1366935.919,17134.35511
3805811,19048,1366935.919,13350.47961
3805812,19048,1366935.919,33213.03636
3805813,19048,1366935.919,43724.8148
3805814,19048,1366935.919,50008.5592
3805815,19048,1366935.919,45259.83337
3805816,19048,1366935.919,53261.21416
3805817,19019,1041963.048,5391.314359
3805817,19048,1366935.919,14519.77029
3805820,19039,6495657.542,6827.774866
3805821,19039,6495657.542,42913.7861
3805822,19039,6495657.542,31591.02796
3805823,19039,6495657.542,40466.74157
3805824,19039,6495657.542,32110.42125
3805825,19039,6495657.542,35326.99387
3805826,19039,6495657.542,31808.0704
3805827,19039,6495657.542,30370.68601
3805828,19039,6495657.542,34182.87681
3805829,19039,6495657.542,46064.61632
3805830,19039,6495657.542,45155.17336
3805831,19039,6495657.542,32503.64892
3805832,19026,3203559.815,5131.452903
3805832,19039,6495657.542,16273.94401
3805833,19026,3203559.815,34251.0258
3805834,19026,3203559.815,24965.11388
3805835,19026,3203559.815,41409.41669
3805836,19026,3203559.815,41714.84944
3805837,19026,3203559.815,41872.45818
3805838,19026,3203559.815,36164.98404
3805839,19026,3203559.815,35396.25955
3805840,19026,3203559.815,34577.72713
3805841,19026,3203559.815,30316.86018
3805842,19026,3203559.815,4021.955928
3805846,19031,2319257.738,274.7884124
3805847,19031,2319257.738,36848.34302
3805848,19031,2319257.738,24104.87764
3805849,19031,2319257.738,3759.224007
3805850,19031,2319257.738,18948.56192
3805858,19031,2319257.738,5748.357351
3808985,19048,1366935.919,18462.19475
3808986,19048,1366935.919,43913.03539
3808987,19048,1366935.919,14149.67377
3808988,19048,1366935.919,5655.723292
3808989,19048,1366935.919,4305.275563
3808990,19048,1366935.919,37841.21612
3808991,19048,1366935.919,47234.70364
3808992,19048,1366935.919,24586.24204
3808993,19048,1366935.919,17004.59405
3808994,19048,1366935.919,3192.292351
3808998,19039,6495657.542,3885.930673
3808999,19039,6495657.542,29063.26492
3809000,19039,6495657.542,37348.45984
3809001,19039,6495657.542,35837.90642
3809002,19039,6495657.542,40660.031
3809003,19039,6495657.542,45147.25914
3809004,19039,6495657.542,36970.4077
3809005,19039,6495657.542,27684.20201
3809006,19039,6495657.542,28584.01042
3809007,19039,6495657.542,33790.2706
3809008,19039,6495657.542,58254.15586
3809009,19039,6495657.542,15682.65412
3809010,19026,3203559.815,6935.293682
3809010,19039,6495657.542,23825.10422
3809010,19046,2125243.586,5884.376208
3809011,19026,3203559.815,46061.72694
3809011,19046,2125243.586,592.4814658
3809012,19026,3203559.815,30339.49745
3809013,19026,3203559.815,17167.75544
3809014,19026,3203559.815,20335.60192
3809015,19026,3203559.815,38018.11337
3809016,19026,3203559.815,39547.08192
3809017,19026,3203559.815,20407.84144
3809018,19026,3203559.815,40702.55304
3809019,19026,3203559.815,488.5669302
3809020,19026,3203559.815,22305.43046
3809021,19026,3203559.815,7180.270171
3809023,19006,3062383.947,40.27831595
3809023,19026,3203559.815,17712.64142
3809025,19031,2319257.738,28129.23097
3809026,19031,2319257.738,20965.06325
3809026,19041,788995.9617,138.4190262
3809027,19041,788995.9617,3436.906369
3809030,19031,2319257.738,2801.333295
3809031,19031,2319257.738,9901.029382
3809036,19031,2319257.738,299.7247851
3809038,19041,788995.9617,6745.568307
3809039,19041,788995.9617,3382.590587
3812163,19048,1366935.919,9355.799593
3812164,19048,1366935.919,18708.47722
3812165,19048,1366935.919,3857.134451
3812166,19048,1366935.919,664.0352745
3812168,19048,1366935.919,8649.193639
3812169,19048,1366935.919,12468.05925
3812176,19039,6495657.542,13123.23487
3812177,19039,6495657.542,36629.91791
3812178,19039,6495657.542,41214.67599
3812179,19039,6495657.542,35072.73578
3812180,19039,6495657.542,46197.23336
3812181,19039,6495657.542,19947.13321
3812182,19039,6495657.542,35609.69914
3812183,19039,6495657.542,20915.60062
3812184,19039,6495657.542,35795.96935
3812185,19039,6495657.542,17851.83443
3812185,19046,2125243.586,2694.155219
3812186,19039,6495657.542,16206.96222
3812186,19046,2125243.586,6578.871838
3812187,19039,6495657.542,9913.138895
3812187,19046,2125243.586,10713.05572
3812188,19039,6495657.542,2069.725996
3812188,19046,2125243.586,37253.44837
3812189,19026,3203559.815,10713.78884
3812189,19046,2125243.586,39142.04662
3812190,19026,3203559.815,20233.15264
3812190,19046,2125243.586,20691.41327
3812191,19026,3203559.815,33585.64372
3812191,19046,2125243.586,4924.911667
3812192,19026,3203559.815,41902.37004
3812192,19046,2125243.586,319.6632625
3812193,19026,3203559.815,37697.76847
3812194,19026,3203559.815,31012.33
3812195,19026,3203559.815,21367.04152
3812196,19006,3062383.947,2064.814653
3812196,19026,3203559.815,16423.75499
3812197,19006,3062383.947,8882.510922
3812197,19026,3203559.815,8219.098277
3812198,19006,3062383.947,20796.56223
3812198,19026,3203559.815,18493.85299
3812199,19006,3062383.947,32070.70299
3812199,19026,3203559.815,2511.507591
3812200,19006,3062383.947,37523.77636
3812201,19006,3062383.947,21291.70437
3812202,19006,3062383.947,1164.248906
3812204,19041,788995.9617,20706.79446
3812205,19041,788995.9617,39394.8856
3812206,19041,788995.9617,11607.68468
3812207,19041,788995.9617,786.3391098
3812214,19041,788995.9617,14330.09885
3812215,19041,788995.9617,18595.48878
3812216,19041,788995.9617,15840.7265
3812217,19041,788995.9617,4026.973495
3815341,19048,1366935.919,60.94499128
3815352,19039,6495657.542,1736.046389
3815353,19039,6495657.542,23606.59915
3815354,19039,6495657.542,39169.87781
3815355,19039,6495657.542,44029.73237
3815356,19039,6495657.542,44667.58391
3815357,19039,6495657.542,31833.17663
3815358,19039,6495657.542,42620.99669
3815359,19039,6495657.542,27962.69133
3815360,19039,6495657.542,23613.39672
3815361,19039,6495657.542,9898.605643
3815361,19046,2125243.586,1390.183769
3815362,19039,6495657.542,9738.55764
3815362,19046,2125243.586,4826.208272
3815363,19039,6495657.542,1874.830597
3815363,19046,2125243.586,20557.87827
3815364,19046,2125243.586,20063.64344
3815365,19046,2125243.586,37135.5611
3815366,19046,2125243.586,38669.68772
3815367,19046,2125243.586,46523.20864
3815368,19046,2125243.586,34075.82326
3815369,19046,2125243.586,42501.32429
3815370,19026,3203559.815,1738.783771
3815370,19046,2125243.586,44514.12086
3815371,19026,3203559.815,15379.05422
3815371,19046,2125243.586,27639.38574
3815372,19026,3203559.815,37462.32224
3815372,19046,2125243.586,4946.372705
3815373,19026,3203559.815,41561.38017
3815374,19006,3062383.947,12808.7815
3815374,19026,3203559.815,39062.14731
3815375,19006,3062383.947,42973.77547
3815376,19006,3062383.947,28570.71263
3815377,19006,3062383.947,39629.1144
3815378,19006,3062383.947,12569.47107
3815379,19006,3062383.947,26676.06237
3815380,19006,3062383.947,577.6444018
3815382,19041,788995.9617,10620.82009
3815383,19041,788995.9617,17878.06374
3815384,19041,788995.9617,5008.912732
3815385,19041,788995.9617,15923.31314
3815392,19041,788995.9617,2318.531577
3815393,19041,788995.9617,187.9482772
3818519,19048,1366935.919,660.4020436
3818520,19048,1366935.919,1187.929083
3818529,19039,6495657.542,5738.375658
3818530,19039,6495657.542,17134.26843
3818531,19039,6495657.542,30286.87101
3818532,19039,6495657.542,45024.16784
3818533,19039,6495657.542,44818.29414
3818534,19039,6495657.542,42873.2833
3818535,19039,6495657.542,45341.55975
3818536,19039,6495657.542,41798.83746
3818537,19039,6495657.542,43870.2975
3818538,19039,6495657.542,40531.06565
3818539,19039,6495657.542,8458.171143
3818539,19046,2125243.586,7267.434433
3818540,19046,2125243.586,12087.61569
3818541,19046,2125243.586,22282.55539
3818542,19046,2125243.586,9212.238117
3818543,19046,2125243.586,48534.0679
3818544,19046,2125243.586,31204.10392
3818545,19046,2125243.586,21166.34654
3818546,19046,2125243.586,42721.48055
3818547,19046,2125243.586,50521.65769
3818548,19046,2125243.586,40889.87921
3818549,19046,2125243.586,20222.09282
3818550,19026,3203559.815,23960.05226
3818550,19046,2125243.586,12288.36878
3818551,19026,3203559.815,50550.76043
3818552,19006,3062383.947,1092.045505
3818552,19026,3203559.815,55198.72434
3818553,19006,3062383.947,54242.63332
3818553,19026,3203559.815,2863.264868
3818554,19006,3062383.947,27433.03858
3818555,19006,3062383.947,30235.88182
3818556,19006,3062383.947,20420.11795
3818557,19006,3062383.947,1622.753876
3818561,19041,788995.9617,2644.561717
3818562,19041,788995.9617,10945.67379
3818563,19041,788995.9617,5267.231735
3818564,19041,788995.9617,557.381069
3821707,19039,6495657.542,16002.51728
3821708,19039,6495657.542,22230.89457
3821709,19039,6495657.542,42880.2189
3821710,19039,6495657.542,50820.88801
3821711,19039,6495657.542,42588.43262
3821712,19039,6495657.542,49299.08426
3821713,19039,6495657.542,55141.78436
3821714,19039,6495657.542,43175.05654
3821715,19039,6495657.542,56944.22988
3821716,19039,6495657.542,39815.59951
3821716,19046,2125243.586,6410.031293
3821717,19039,6495657.542,6430.113837
3821717,19046,2125243.586,36144.08862
3821718,19046,2125243.586,34586.09609
3821719,19046,2125243.586,33344.18634
3821720,19046,2125243.586,40402.4666
3821721,19046,2125243.586,49506.73898
3821722,19046,2125243.586,50195.95287
3821723,19046,2125243.586,14205.25862
3821724,19046,2125243.586,35148.3988
3821725,19046,2125243.586,40598.97879
3821726,19046,2125243.586,34813.22072
3821727,19006,3062383.947,9066.66562
3821727,19046,2125243.586,26527.76633
3821728,19006,3062383.947,13753.6121
3821728,19026,3203559.815,6912.012653
3821728,19046,2125243.586,3206.376367
3821729,19006,3062383.947,39396.55161
3821729,19026,3203559.815,8072.774325
3821730,19006,3062383.947,44949.37734
3821730,19026,3203559.815,3863.725297
3821731,19006,3062383.947,41000.13363
3821731,19026,3203559.815,337.0384133
3821732,19006,3062383.947,47125.46928
3821733,19006,3062383.947,24166.15412
3821734,19006,3062383.947,10973.23162
3821734,19041,788995.9617,3238.740756
3821735,19006,3062383.947,3802.554164
3821735,19041,788995.9617,3872.630095
3821739,19041,788995.9617,2424.65826
3821740,19041,788995.9617,12096.75234
3821741,19041,788995.9617,1232.671071
3821742,19041,788995.9617,1715.797936
3824883,19039,6495657.542,219.1241783
3824884,19039,6495657.542,7111.075294
3824885,19039,6495657.542,17998.71688
3824886,19039,6495657.542,29300.0861
3824887,19039,6495657.542,28217.8737
3824888,19039,6495657.542,36263.81083
3824889,19039,6495657.542,34704.06958
3824890,19039,6495657.542,48397.19872
3824891,19039,6495657.542,57896.72796
3824892,19039,6495657.542,53029.59467
3824893,19039,6495657.542,14142.98734
3824894,19039,6495657.542,15237.47207
3824894,19046,2125243.586,6251.894683
3824895,19046,2125243.586,35897.56901
3824896,19046,2125243.586,37556.1636
3824897,19046,2125243.586,38940.04119
3824898,19046,2125243.586,42507.62517
3824899,19046,2125243.586,40576.67765
3824900,19046,2125243.586,45901.73829
3824901,19046,2125243.586,59656.14135
3824902,19046,2125243.586,41472.885
3824903,19006,3062383.947,4221.083232
3824903,19046,2125243.586,7708.635365
3824904,19006,3062383.947,13972.06788
3824904,19046,2125243.586,6159.050531
3824905,19006,3062383.947,12323.13276
3824906,19006,3062383.947,12193.64953
3824907,19006,3062383.947,46639.70239
3824908,19006,3062383.947,29650.5904
3824909,19006,3062383.947,29571.04465
3824910,19006,3062383.947,35153.48372
3824911,19006,3062383.947,30126.13424
3824912,19006,3062383.947,23647.95137
3824913,19006,3062383.947,11462.51666
3824913,19041,788995.9617,5867.388849
3824914,19041,788995.9617,615.1039794
3824915,19041,788995.9617,1389.382757
3824918,19041,788995.9617,15366.95823
3824919,19041,788995.9617,4752.775512
3824923,19041,788995.9617,4213.032298
3824924,19041,788995.9617,3171.769547
3828061,19018,1876445.478,6981.168358
3828061,19039,6495657.542,581.1754839
3828062,19018,1876445.478,317.8260245
3828062,19039,6495657.542,11709.60308
3828063,19039,6495657.542,27663.70966
3828064,19039,6495657.542,37907.98753
3828065,19039,6495657.542,41505.31745
3828066,19039,6495657.542,57202.90047
3828067,19039,6495657.542,49258.321
3828068,19039,6495657.542,46208.4272
3828069,19039,6495657.542,55625.48572
3828070,19039,6495657.542,19352.1961
3828072,19039,6495657.542,1652.063311
3828072,19046,2125243.586,3566.996448
3828073,19046,2125243.586,24877.61848
3828074,19046,2125243.586,44781.66544
3828075,19046,2125243.586,27914.50414
3828076,19046,2125243.586,27908.37377
3828077,19046,2125243.586,46328.42483
3828078,19046,2125243.586,47364.90664
3828079,19006,3062383.947,80.09033763
3828079,19046,2125243.586,51169.57614
3828080,19006,3062383.947,15556.72915
3828080,19046,2125243.586,32485.3939
3828081,19006,3062383.947,29018.34222
3828081,19046,2125243.586,0.008770973
3828082,19006,3062383.947,12232.73916
3828083,19006,3062383.947,7899.760174
3828084,19006,3062383.947,11524.12312
3828085,19006,3062383.947,25369.20632
3828086,19006,3062383.947,20261.13719
3828087,19006,3062383.947,20465.08667
3828088,19006,3062383.947,34869.61232
3828089,19006,3062383.947,36257.47912
3828090,19006,3062383.947,9630.571268
3828091,19006,3062383.947,8897.240545
3828092,19041,788995.9617,3306.632974
3828093,19041,788995.9617,29296.23007
3828094,19041,788995.9617,11741.51451
3828097,19041,788995.9617,21773.91272
3828101,19041,788995.9617,6007.098795
3828102,19041,788995.9617,3799.042988
3828115,19041,788995.9617,140.2000923
3831239,19018,1876445.478,40205.48541
3831240,19018,1876445.478,13359.95395
3831240,19039,6495657.542,12761.09812
3831241,19039,6495657.542,32314.31899
3831242,19039,6495657.542,37705.82451
3831243,19039,6495657.542,47411.35415
3831244,19039,6495657.542,46491.71553
3831245,19039,6495657.542,33532.34162
3831246,19039,6495657.542,50969.90586
3831247,19039,6495657.542,22028.08779
3831249,19021,2255731.635,2220.064433
3831250,19021,2255731.635,18043.41976
3831250,19046,2125243.586,26325.44713
3831251,19021,2255731.635,5332.855347
3831251,19046,2125243.586,17093.96343
3831252,19021,2255731.635,3823.685358
3831252,19046,2125243.586,25339.05579
3831253,19021,2255731.635,349.7817562
3831253,19046,2125243.586,26246.63529
3831254,19046,2125243.586,50009.28715
3831255,19046,2125243.586,53909.91566
3831256,19006,3062383.947,16472.09104
3831256,19046,2125243.586,40381.68444
3831257,19006,3062383.947,33817.02189
3831257,19046,2125243.586,15353.31501
3831258,19006,3062383.947,34923.62488
3831259,19006,3062383.947,14995.64191
3831260,19006,3062383.947,1363.786395
3831261,19006,3062383.947,20480.75874
3831262,19006,3062383.947,8545.429203
3831263,19006,3062383.947,9717.566086
3831264,19006,3062383.947,7956.429691
3831265,19006,3062383.947,29733.77052
3831266,19006,3062383.947,41232.06096
3831267,19006,3062383.947,46042.16575
3831268,19006,3062383.947,31739.48452
3831269,19006,3062383.947,22645.93955
3831271,19041,788995.9617,6982.219052
3831272,19041,788995.9617,12781.67488
3831275,19041,788995.9617,735.2238747
3831279,19041,788995.9617,7221.512987
3831280,19041,788995.9617,2157.775936
3831286,19041,788995.9617,1719.258324
3831287,19041,788995.9617,2184.673689
3831288,19041,788995.9617,468.6148108
3834400,19018,1876445.478,7.591823397
3834401,19018,1876445.478,26235.71927
3834402,19018,1876445.478,3776.003913
3834411,19018,1876445.478,3640.336909
3834412,19018,1876445.478,1584.831167
3834413,19018,1876445.478,415.155957
3834414,19018,1876445.478,4980.79141
3834415,19018,1876445.478,885.7469889
3834416,19018,1876445.478,838.1509232
3834417,19018,1876445.478,20916.77953
3834418,19018,1876445.478,18569.31266
3834418,19039,6495657.542,3712.041454
3834419,19039,6495657.542,42977.47278
3834420,19039,6495657.542,52032.53226
3834421,19039,6495657.542,48273.1376
3834422,19039,6495657.542,45675.60422
3834423,19039,6495657.542,46430.02528
3834424,19039,6495657.542,50143.00138
3834425,19039,6495657.542,1729.045721
3834427,19021,2255731.635,27568.73821
3834428,19021,2255731.635,39534.99765
3834429,19021,2255731.635,47370.81517
3834430,19021,2255731.635,9843.641197
3834431,19021,2255731.635,15233.79702
3834431,19046,2125243.586,2722.578649
3834432,19021,2255731.635,25718.64021
3834432,19046,2125243.586,8180.3586
3834433,19021,2255731.635,21551.8569
3834433,19046,2125243.586,12113.58667
3834434,19006,3062383.947,43717.27875
3834434,19021,2255731.635,4039.036263
3834434,19046,2125243.586,3416.644595
3834435,19006,3062383.947,52633.36184
3834436,19006,3062383.947,48669.27624
3834437,19006,3062383.947,28000.18234
3834438,19006,3062383.947,1953.770555
3834439,19006,3062383.947,15032.14507
3834440,19006,3062383.947,12246.52017
3834441,19006,3062383.947,13128.42002
3834442,19006,3062383.947,8529.023793
3834443,19006,3062383.947,4411.502223
3834444,19006,3062383.947,8368.787864
3834445,19006,3062383.947,10125.61201
3834446,19006,3062383.947,6886.03878
3834447,19006,3062383.947,4528.627974
3834457,19041,788995.9617,18216.8501
3834459,19041,788995.9617,2500.923684
3837572,19018,1876445.478,23934.19731
3837573,19018,1876445.478,5349.078404
3837578,19018,1876445.478,7885.424441
3837579,19018,1876445.478,27198.62004
3837580,19018,1876445.478,33141.43472
3837581,19018,1876445.478,28969.11615
3837582,19018,1876445.478,15655.27801
3837583,19018,1876445.478,185.1181651
3837589,19018,1876445.478,11466.03912
3837590,19018,1876445.478,7235.394807
3837591,19018,1876445.478,1902.530896
3837592,19018,1876445.478,27731.55742
3837593,19018,1876445.478,13952.63787
3837594,19018,1876445.478,7816.721143
3837595,19018,1876445.478,43940.72567
3837596,19018,1876445.478,35665.97885
3837596,19039,6495657.542,587.4173734
3837597,19018,1876445.478,1681.508842
3837597,19039,6495657.542,42418.49341
3837598,19039,6495657.542,53098.54925
3837599,19039,6495657.542,51237.80594
3837600,19039,6495657.542,43321.66285
3837601,19039,6495657.542,40198.97671
3837602,19039,6495657.542,7099.054086
3837604,19021,2255731.635,5866.342787
3837605,19021,2255731.635,52867.87692
3837606,19021,2255731.635,49820.01469
3837607,19021,2255731.635,47946.52673
3837608,19021,2255731.635,23851.29376
3837609,19021,2255731.635,32402.14248
3837610,19021,2255731.635,21876.54545
3837611,19021,2255731.635,46565.02926
3837612,19006,3062383.947,48025.5748
3837612,19021,2255731.635,3701.48705
3837613,19006,3062383.947,51211.30199
3837614,19006,3062383.947,52206.99494
3837615,19006,3062383.947,40955.26029
3837616,19006,3062383.947,6869.6053
3837617,19006,3062383.947,5005.048185
3837618,19006,3062383.947,14342.38085
3837619,19006,3062383.947,28427.80764
3837620,19006,3062383.947,25962.56665
3837621,19006,3062383.947,6923.7712
3837622,19006,3062383.947,6674.495309
3837632,19041,788995.9617,15.40908198
3837633,19041,788995.9617,2361.767441
3837634,19041,788995.9617,2258.139866
3837635,19041,788995.9617,1748.902908
3837636,19041,788995.9617,3473.189189
3837637,19041,788995.9617,7295.059748
3840750,19018,1876445.478,29554.78158
3840751,19018,1876445.478,28795.34221
3840752,19018,1876445.478,3759.593138
3840755,19018,1876445.478,9530.813225
3840756,19018,1876445.478,24198.3874
3840757,19018,1876445.478,38504.63652
3840758,19018,1876445.478,20841.69804
3840759,19018,1876445.478,31040.34042
3840760,19018,1876445.478,24098.51043
3840761,19018,1876445.478,22460.9813
3840764,19018,1876445.478,7742.41868
3840765,19018,1876445.478,3207.624031
3840766,19018,1876445.478,12564.47874
3840767,19018,1876445.478,39045.04102
3840768,19018,1876445.478,28001.14017
3840769,19018,1876445.478,32684.19762
