GRIDCODE,LONG,LATITUDE,Huso,Pob,X_long(NALCC),Y_lat(NALCC),UTMz
3729560,-100.2679473,25.4718061,6,0,2673321.774,1492649.062,14
3729561,-100.257955,25.47169624,6,0,2674321.774,1492649.062,14
3729562,-100.2479627,25.47158574,6,0,2675321.774,1492649.062,14
3729563,-100.2379704,25.47147461,6,0,2676321.774,1492649.062,14
3729564,-100.2279782,25.47136285,6,0,2677321.774,1492649.062,14
3729565,-100.2179859,25.47125046,6,11,2678321.774,1492649.062,14
3729566,-100.2079937,25.47113743,6,8,2679321.774,1492649.062,14
3729567,-100.1980015,25.47102378,6,188,2680321.774,1492649.062,14
3729568,-100.1880093,25.47090949,6,419,2681321.774,1492649.062,14
3729569,-100.1780172,25.47079457,6,310,2682321.774,1492649.062,14
3729570,-100.168025,25.47067902,6,251,2683321.774,1492649.062,14
3729571,-100.1580329,25.47056283,6,125,2684321.774,1492649.062,14
3729572,-100.1480408,25.47044601,6,2,2685321.774,1492649.062,14
3729573,-100.1380487,25.47032857,6,0,2686321.774,1492649.062,14
3729574,-100.1280567,25.47021048,6,0,2687321.774,1492649.062,14
3729575,-100.1180646,25.47009177,6,0,2688321.774,1492649.062,14
3729576,-100.1080726,25.46997243,6,0,2689321.774,1492649.062,14
3729577,-100.0980806,25.46985245,6,0,2690321.774,1492649.062,14
3729578,-100.0880886,25.46973184,6,9,2691321.774,1492649.062,14
3729579,-100.0780966,25.4696106,6,68,2692321.774,1492649.062,14
3729580,-100.0681046,25.46948873,6,129,2693321.774,1492649.062,14
3729581,-100.0581127,25.46936623,6,0,2694321.774,1492649.062,14
3729582,-100.0481207,25.46924309,6,0,2695321.774,1492649.062,14
3729583,-100.0381288,25.46911932,6,0,2696321.774,1492649.062,14
3729584,-100.028137,25.46899492,6,0,2697321.774,1492649.062,14
3729585,-100.0181451,25.46886989,6,0,2698321.774,1492649.062,14
3729586,-100.0081532,25.46874423,6,0,2699321.774,1492649.062,14
3729587,-99.99816142,25.46861793,6,0,2700321.774,1492649.062,14
3729588,-99.98816961,25.468491,6,6,2701321.774,1492649.062,14
3729589,-99.97817782,25.46836344,6,17,2702321.774,1492649.062,14
3729590,-99.96818606,25.46823525,6,0,2703321.774,1492649.062,14
3729591,-99.95819431,25.46810643,6,10,2704321.774,1492649.062,14
3729592,-99.94820258,25.46797697,6,12,2705321.774,1492649.062,14
3729593,-99.93821087,25.46784688,6,8,2706321.774,1492649.062,14
3729594,-99.92821918,25.46771617,6,156,2707321.774,1492649.062,14
3729595,-99.91822751,25.46758481,6,6,2708321.774,1492649.062,14
3729596,-99.90823586,25.46745283,6,0,2709321.774,1492649.062,14
3729597,-99.89824423,25.46732022,6,0,2710321.774,1492649.062,14
3732698,-100.6675591,25.48475327,6,0,2633321.774,1493649.062,14
3732699,-100.6575655,25.48466868,6,0,2634321.774,1493649.062,14
3732700,-100.6475719,25.48458345,6,0,2635321.774,1493649.062,14
3732701,-100.6375784,25.4844976,6,0,2636321.774,1493649.062,14
3732702,-100.6275848,25.48441111,6,29,2637321.774,1493649.062,14
3732703,-100.6175913,25.48432399,6,0,2638321.774,1493649.062,14
3732704,-100.6075978,25.48423624,6,0,2639321.774,1493649.062,14
3732705,-100.5976042,25.48414786,6,0,2640321.774,1493649.062,14
3732706,-100.5876107,25.48405885,6,0,2641321.774,1493649.062,14
3732707,-100.5776173,25.4839692,6,0,2642321.774,1493649.062,14
3732708,-100.5676238,25.48387892,6,10,2643321.774,1493649.062,14
3732709,-100.5576303,25.48378801,6,0,2644321.774,1493649.062,14
3732710,-100.5476369,25.48369647,6,11,2645321.774,1493649.062,14
3732711,-100.5376435,25.48360429,6,0,2646321.774,1493649.062,14
3732712,-100.52765,25.48351148,6,0,2647321.774,1493649.062,14
3732713,-100.5176566,25.48341804,6,4,2648321.774,1493649.062,14
3732714,-100.5076633,25.48332397,6,0,2649321.774,1493649.062,14
3732715,-100.4976699,25.48322927,6,2,2650321.774,1493649.062,14
3732716,-100.4876765,25.48313393,6,11,2651321.774,1493649.062,14
3732717,-100.4776832,25.48303797,6,0,2652321.774,1493649.062,14
3732718,-100.4676899,25.48294137,6,0,2653321.774,1493649.062,14
3732719,-100.4576965,25.48284414,6,0,2654321.774,1493649.062,14
3732720,-100.4477032,25.48274627,6,0,2655321.774,1493649.062,14
3732721,-100.43771,25.48264778,6,0,2656321.774,1493649.062,14
3732722,-100.4277167,25.48254865,6,0,2657321.774,1493649.062,14
3732723,-100.4177234,25.48244889,6,5,2658321.774,1493649.062,14
3732724,-100.4077302,25.4823485,6,0,2659321.774,1493649.062,14
3732725,-100.397737,25.48224747,6,0,2660321.774,1493649.062,14
3732726,-100.3877438,25.48214582,6,0,2661321.774,1493649.062,14
3732727,-100.3777506,25.48204353,6,0,2662321.774,1493649.062,14
3732728,-100.3677574,25.48194061,6,0,2663321.774,1493649.062,14
3732729,-100.3577643,25.48183706,6,0,2664321.774,1493649.062,14
3732730,-100.3477711,25.48173288,6,0,2665321.774,1493649.062,14
3732731,-100.337778,25.48162806,6,0,2666321.774,1493649.062,14
3732732,-100.3277849,25.48152261,6,0,2667321.774,1493649.062,14
3732733,-100.3177918,25.48141653,6,0,2668321.774,1493649.062,14
3732734,-100.3077987,25.48130982,6,0,2669321.774,1493649.062,14
3732735,-100.2978057,25.48120248,6,0,2670321.774,1493649.062,14
3732736,-100.2878126,25.4810945,6,0,2671321.774,1493649.062,14
3732737,-100.2778196,25.48098589,6,0,2672321.774,1493649.062,14
3732738,-100.2678266,25.48087665,6,0,2673321.774,1493649.062,14
3732739,-100.2578336,25.48076678,6,0,2674321.774,1493649.062,14
3732740,-100.2478406,25.48065628,6,0,2675321.774,1493649.062,14
3732741,-100.2378476,25.48054514,6,0,2676321.774,1493649.062,14
3732742,-100.2278547,25.48043337,6,0,2677321.774,1493649.062,14
3732743,-100.2178618,25.48032097,6,0,2678321.774,1493649.062,14
3732744,-100.2078689,25.48020794,6,33,2679321.774,1493649.062,14
3732745,-100.197876,25.48009428,6,197,2680321.774,1493649.062,14
3732746,-100.1878831,25.47997998,6,345,2681321.774,1493649.062,14
3732747,-100.1778902,25.47986505,6,459,2682321.774,1493649.062,14
3732748,-100.1678974,25.47974949,6,420,2683321.774,1493649.062,14
3732749,-100.1579046,25.4796333,6,86,2684321.774,1493649.062,14
3732750,-100.1479118,25.47951648,6,0,2685321.774,1493649.062,14
3732751,-100.137919,25.47939902,6,0,2686321.774,1493649.062,14
3732752,-100.1279262,25.47928093,6,0,2687321.774,1493649.062,14
3732753,-100.1179335,25.47916221,6,0,2688321.774,1493649.062,14
3732754,-100.1079407,25.47904286,6,175,2689321.774,1493649.062,14
3732755,-100.097948,25.47892288,6,0,2690321.774,1493649.062,14
3732756,-100.0879553,25.47880226,6,0,2691321.774,1493649.062,14
3732757,-100.0779627,25.47868101,6,81,2692321.774,1493649.062,14
3732758,-100.06797,25.47855913,6,61,2693321.774,1493649.062,14
3732759,-100.0579774,25.47843662,6,0,2694321.774,1493649.062,14
3732760,-100.0479847,25.47831348,6,0,2695321.774,1493649.062,14
3732761,-100.0379921,25.4781897,6,0,2696321.774,1493649.062,14
3732762,-100.0279996,25.47806529,6,5,2697321.774,1493649.062,14
3732763,-100.018007,25.47794025,6,0,2698321.774,1493649.062,14
3732764,-100.0080145,25.47781458,6,240,2699321.774,1493649.062,14
3732765,-99.99802194,25.47768828,6,3,2700321.774,1493649.062,14
3732766,-99.98802943,25.47756134,6,0,2701321.774,1493649.062,14
3732767,-99.97803695,25.47743377,6,0,2702321.774,1493649.062,14
3732768,-99.96804448,25.47730557,6,6,2703321.774,1493649.062,14
3732769,-99.95805204,25.47717674,6,0,2704321.774,1493649.062,14
3732770,-99.94805961,25.47704728,6,0,2705321.774,1493649.062,14
3732771,-99.93806721,25.47691718,6,0,2706321.774,1493649.062,14
3732772,-99.92807482,25.47678645,6,0,2707321.774,1493649.062,14
3732773,-99.91808246,25.47665509,6,0,2708321.774,1493649.062,14
3732774,-99.90809012,25.4765231,6,14,2709321.774,1493649.062,14
3732775,-99.89809779,25.47639048,6,0,2710321.774,1493649.062,14
3735876,-100.6674662,25.493824,6,0,2633321.774,1494649.062,14
3735877,-100.657472,25.4937394,6,0,2634321.774,1494649.062,14
3735878,-100.6474777,25.49365418,6,6,2635321.774,1494649.062,14
3735879,-100.6374834,25.49356832,6,8,2636321.774,1494649.062,14
3735880,-100.6274892,25.49348182,6,0,2637321.774,1494649.062,14
3735881,-100.6174949,25.4933947,6,7,2638321.774,1494649.062,14
3735882,-100.6075007,25.49330694,6,5,2639321.774,1494649.062,14
3735883,-100.5975065,25.49321855,6,6,2640321.774,1494649.062,14
3735884,-100.5875123,25.49312953,6,0,2641321.774,1494649.062,14
3735885,-100.5775181,25.49303988,6,0,2642321.774,1494649.062,14
3735886,-100.567524,25.4929496,6,0,2643321.774,1494649.062,14
3735887,-100.5575298,25.49285868,6,0,2644321.774,1494649.062,14
3735888,-100.5475357,25.49276713,6,0,2645321.774,1494649.062,14
3735889,-100.5375416,25.49267495,6,0,2646321.774,1494649.062,14
3735890,-100.5275474,25.49258214,6,45,2647321.774,1494649.062,14
3735891,-100.5175533,25.49248869,6,0,2648321.774,1494649.062,14
3735892,-100.5075593,25.49239462,6,0,2649321.774,1494649.062,14
3735893,-100.4975652,25.49229991,6,0,2650321.774,1494649.062,14
3735894,-100.4875711,25.49220456,6,0,2651321.774,1494649.062,14
3735895,-100.4775771,25.49210859,6,0,2652321.774,1494649.062,14
3735896,-100.4675831,25.49201199,6,0,2653321.774,1494649.062,14
3735897,-100.4575891,25.49191475,6,0,2654321.774,1494649.062,14
3735898,-100.4475951,25.49181688,6,0,2655321.774,1494649.062,14
3735899,-100.4376011,25.49171838,6,0,2656321.774,1494649.062,14
3735900,-100.4276071,25.49161924,6,0,2657321.774,1494649.062,14
3735901,-100.4176132,25.49151948,6,0,2658321.774,1494649.062,14
3735902,-100.4076193,25.49141908,6,0,2659321.774,1494649.062,14
3735903,-100.3976253,25.49131805,6,0,2660321.774,1494649.062,14
3735904,-100.3876314,25.49121639,6,9,2661321.774,1494649.062,14
3735905,-100.3776375,25.49111409,6,0,2662321.774,1494649.062,14
3735906,-100.3676437,25.49101117,6,0,2663321.774,1494649.062,14
3735907,-100.3576498,25.49090761,6,0,2664321.774,1494649.062,14
3735908,-100.347656,25.49080342,6,0,2665321.774,1494649.062,14
3735909,-100.3376622,25.49069859,6,0,2666321.774,1494649.062,14
3735910,-100.3276684,25.49059314,6,0,2667321.774,1494649.062,14
3735911,-100.3176746,25.49048705,6,0,2668321.774,1494649.062,14
3735912,-100.3076808,25.49038033,6,0,2669321.774,1494649.062,14
3735913,-100.297687,25.49027298,6,0,2670321.774,1494649.062,14
3735914,-100.2876933,25.490165,6,0,2671321.774,1494649.062,14
3735915,-100.2776996,25.49005639,6,0,2672321.774,1494649.062,14
3735916,-100.2677059,25.48994714,6,0,2673321.774,1494649.062,14
3735917,-100.2577122,25.48983726,6,0,2674321.774,1494649.062,14
3735918,-100.2477185,25.48972675,6,0,2675321.774,1494649.062,14
3735919,-100.2377248,25.48961561,6,0,2676321.774,1494649.062,14
3735920,-100.2277312,25.48950383,6,0,2677321.774,1494649.062,14
3735921,-100.2177376,25.48939142,6,0,2678321.774,1494649.062,14
3735922,-100.207744,25.48927838,6,40,2679321.774,1494649.062,14
3735923,-100.1977504,25.48916471,6,187,2680321.774,1494649.062,14
3735924,-100.1877568,25.48905041,6,352,2681321.774,1494649.062,14
3735925,-100.1777633,25.48893548,6,438,2682321.774,1494649.062,14
3735926,-100.1677697,25.48881991,6,396,2683321.774,1494649.062,14
3735927,-100.1577762,25.48870371,6,9,2684321.774,1494649.062,14
3735928,-100.1477827,25.48858688,6,0,2685321.774,1494649.062,14
3735929,-100.1377892,25.48846941,6,0,2686321.774,1494649.062,14
3735930,-100.1277958,25.48835132,6,0,2687321.774,1494649.062,14
3735931,-100.1178023,25.48823259,6,88,2688321.774,1494649.062,14
3735932,-100.1078089,25.48811323,6,24,2689321.774,1494649.062,14
3735933,-100.0978155,25.48799324,6,0,2690321.774,1494649.062,14
3735934,-100.0878221,25.48787262,6,0,2691321.774,1494649.062,14
3735935,-100.0778287,25.48775136,6,0,2692321.774,1494649.062,14
3735936,-100.0678354,25.48762947,6,0,2693321.774,1494649.062,14
3735937,-100.057842,25.48750695,6,20,2694321.774,1494649.062,14
3735938,-100.0478487,25.4873838,6,0,2695321.774,1494649.062,14
3735939,-100.0378554,25.48726002,6,0,2696321.774,1494649.062,14
3735940,-100.0278621,25.4871356,6,0,2697321.774,1494649.062,14
3735941,-100.0178689,25.48701055,6,0,2698321.774,1494649.062,14
3735942,-100.0078757,25.48688487,6,172,2699321.774,1494649.062,14
3735943,-99.99788243,25.48675856,6,17,2700321.774,1494649.062,14
3735944,-99.98788923,25.48663162,6,72,2701321.774,1494649.062,14
3735945,-99.97789605,25.48650404,6,0,2702321.774,1494649.062,14
3735946,-99.96790289,25.48637583,6,0,2703321.774,1494649.062,14
3735947,-99.95790975,25.48624699,6,0,2704321.774,1494649.062,14
3735948,-99.94791663,25.48611752,6,0,2705321.774,1494649.062,14
3735949,-99.93792353,25.48598742,6,0,2706321.774,1494649.062,14
3735950,-99.92793045,25.48585668,6,447,2707321.774,1494649.062,14
3735951,-99.91793739,25.48572532,6,0,2708321.774,1494649.062,14
3735952,-99.90794435,25.48559332,6,6,2709321.774,1494649.062,14
3735953,-99.89795133,25.48546068,6,0,2710321.774,1494649.062,14
3739054,-100.6673734,25.50289467,6,0,2633321.774,1495649.062,14
3739055,-100.6573784,25.50281007,6,0,2634321.774,1495649.062,14
3739056,-100.6473834,25.50272484,6,0,2635321.774,1495649.062,14
3739057,-100.6373885,25.50263897,6,0,2636321.774,1495649.062,14
3739058,-100.6273935,25.50255247,6,0,2637321.774,1495649.062,14
3739059,-100.6173986,25.50246534,6,0,2638321.774,1495649.062,14
3739060,-100.6074037,25.50237758,6,0,2639321.774,1495649.062,14
3739061,-100.5974088,25.50228919,6,0,2640321.774,1495649.062,14
3739062,-100.5874139,25.50220016,6,0,2641321.774,1495649.062,14
3739063,-100.577419,25.5021105,6,0,2642321.774,1495649.062,14
3739064,-100.5674241,25.50202021,6,0,2643321.774,1495649.062,14
3739065,-100.5574293,25.50192929,6,0,2644321.774,1495649.062,14
3739066,-100.5474344,25.50183774,6,0,2645321.774,1495649.062,14
3739067,-100.5374396,25.50174555,6,0,2646321.774,1495649.062,14
3739068,-100.5274448,25.50165273,6,0,2647321.774,1495649.062,14
3739069,-100.51745,25.50155928,6,0,2648321.774,1495649.062,14
3739070,-100.5074552,25.5014652,6,0,2649321.774,1495649.062,14
3739071,-100.4974605,25.50137048,6,0,2650321.774,1495649.062,14
3739072,-100.4874657,25.50127513,6,0,2651321.774,1495649.062,14
3739073,-100.477471,25.50117915,6,0,2652321.774,1495649.062,14
3739074,-100.4674763,25.50108254,6,0,2653321.774,1495649.062,14
3739075,-100.4574816,25.5009853,6,0,2654321.774,1495649.062,14
3739076,-100.4474869,25.50088742,6,0,2655321.774,1495649.062,14
3739077,-100.4374922,25.50078892,6,1,2656321.774,1495649.062,14
3739078,-100.4274976,25.50068978,6,3,2657321.774,1495649.062,14
3739079,-100.4175029,25.50059,6,0,2658321.774,1495649.062,14
3739080,-100.4075083,25.5004896,6,0,2659321.774,1495649.062,14
3739081,-100.3975137,25.50038856,6,0,2660321.774,1495649.062,14
3739082,-100.3875191,25.50028689,6,0,2661321.774,1495649.062,14
3739083,-100.3775245,25.50018459,6,0,2662321.774,1495649.062,14
3739084,-100.3675299,25.50008166,6,0,2663321.774,1495649.062,14
3739085,-100.3575354,25.49997809,6,0,2664321.774,1495649.062,14
3739086,-100.3475408,25.4998739,6,1,2665321.774,1495649.062,14
3739087,-100.3375463,25.49976907,6,0,2666321.774,1495649.062,14
3739088,-100.3275518,25.49966361,6,0,2667321.774,1495649.062,14
3739089,-100.3175573,25.49955751,6,0,2668321.774,1495649.062,14
3739090,-100.3075629,25.49945079,6,0,2669321.774,1495649.062,14
3739091,-100.2975684,25.49934343,6,0,2670321.774,1495649.062,14
3739092,-100.287574,25.49923544,6,0,2671321.774,1495649.062,14
3739093,-100.2775795,25.49912682,6,0,2672321.774,1495649.062,14
3739094,-100.2675851,25.49901757,6,0,2673321.774,1495649.062,14
3739095,-100.2575907,25.49890768,6,0,2674321.774,1495649.062,14
3739096,-100.2475964,25.49879716,6,0,2675321.774,1495649.062,14
3739097,-100.237602,25.49868601,6,6,2676321.774,1495649.062,14
3739098,-100.2276077,25.49857423,6,2,2677321.774,1495649.062,14
3739099,-100.2176134,25.49846182,6,1,2678321.774,1495649.062,14
3739100,-100.2076191,25.49834877,6,5,2679321.774,1495649.062,14
3739101,-100.1976248,25.49823509,6,165,2680321.774,1495649.062,14
3739102,-100.1876305,25.49812078,6,301,2681321.774,1495649.062,14
3739103,-100.1776363,25.49800584,6,315,2682321.774,1495649.062,14
3739104,-100.167642,25.49789026,6,36,2683321.774,1495649.062,14
3739105,-100.1576478,25.49777406,6,0,2684321.774,1495649.062,14
3739106,-100.1476536,25.49765722,6,0,2685321.774,1495649.062,14
3739107,-100.1376595,25.49753975,6,0,2686321.774,1495649.062,14
3739108,-100.1276653,25.49742164,6,9,2687321.774,1495649.062,14
3739109,-100.1176712,25.49730291,6,0,2688321.774,1495649.062,14
3739110,-100.107677,25.49718354,6,0,2689321.774,1495649.062,14
3739111,-100.0976829,25.49706354,6,0,2690321.774,1495649.062,14
3739112,-100.0876888,25.49694291,6,42,2691321.774,1495649.062,14
3739113,-100.0776948,25.49682165,6,0,2692321.774,1495649.062,14
3739114,-100.0677007,25.49669975,6,0,2693321.774,1495649.062,14
3739115,-100.0577067,25.49657723,6,11,2694321.774,1495649.062,14
3739116,-100.0477127,25.49645407,6,16,2695321.774,1495649.062,14
3739117,-100.0377187,25.49633027,6,0,2696321.774,1495649.062,14
3739118,-100.0277247,25.49620585,6,34,2697321.774,1495649.062,14
3739119,-100.0177308,25.4960808,6,3,2698321.774,1495649.062,14
3739120,-100.0077368,25.49595511,6,0,2699321.774,1495649.062,14
3739121,-99.99774291,25.49582879,6,0,2700321.774,1495649.062,14
3739122,-99.98774902,25.49570184,6,0,2701321.774,1495649.062,14
3739123,-99.97775514,25.49557425,6,280,2702321.774,1495649.062,14
3739124,-99.96776128,25.49544604,6,0,2703321.774,1495649.062,14
3739125,-99.95776744,25.49531719,6,0,2704321.774,1495649.062,14
3739126,-99.94777363,25.49518771,6,0,2705321.774,1495649.062,14
3739127,-99.93777983,25.4950576,6,0,2706321.774,1495649.062,14
3739128,-99.92778605,25.49492685,6,5,2707321.774,1495649.062,14
3739129,-99.9177923,25.49479548,6,0,2708321.774,1495649.062,14
3739130,-99.90779856,25.49466347,6,0,2709321.774,1495649.062,14
3739131,-99.89780484,25.49453083,6,0,2710321.774,1495649.062,14
3742232,-100.6672805,25.51196528,6,0,2633321.774,1496649.062,14
3742233,-100.6572848,25.51188068,6,0,2634321.774,1496649.062,14
3742234,-100.6472892,25.51179544,6,0,2635321.774,1496649.062,14
3742235,-100.6372935,25.51170957,6,0,2636321.774,1496649.062,14
3742236,-100.6272979,25.51162306,6,0,2637321.774,1496649.062,14
3742237,-100.6173022,25.51153593,6,1,2638321.774,1496649.062,14
3742238,-100.6073066,25.51144816,6,0,2639321.774,1496649.062,14
3742239,-100.597311,25.51135976,6,0,2640321.774,1496649.062,14
3742240,-100.5873154,25.51127073,6,0,2641321.774,1496649.062,14
3742241,-100.5773198,25.51118107,6,0,2642321.774,1496649.062,14
3742242,-100.5673243,25.51109077,6,0,2643321.774,1496649.062,14
3742243,-100.5573287,25.51099984,6,0,2644321.774,1496649.062,14
3742244,-100.5473332,25.51090828,6,0,2645321.774,1496649.062,14
3742245,-100.5373377,25.51081609,6,0,2646321.774,1496649.062,14
3742246,-100.5273422,25.51072326,6,0,2647321.774,1496649.062,14
3742247,-100.5173467,25.51062981,6,0,2648321.774,1496649.062,14
3742248,-100.5073512,25.51053572,6,0,2649321.774,1496649.062,14
3742249,-100.4973558,25.510441,6,0,2650321.774,1496649.062,14
3742250,-100.4873603,25.51034564,6,0,2651321.774,1496649.062,14
3742251,-100.4773649,25.51024966,6,0,2652321.774,1496649.062,14
3742252,-100.4673695,25.51015304,6,0,2653321.774,1496649.062,14
3742253,-100.4573741,25.51005579,6,0,2654321.774,1496649.062,14
3742254,-100.4473787,25.50995791,6,0,2655321.774,1496649.062,14
3742255,-100.4373833,25.50985939,6,0,2656321.774,1496649.062,14
3742256,-100.427388,25.50976025,6,2,2657321.774,1496649.062,14
3742257,-100.4173926,25.50966047,6,0,2658321.774,1496649.062,14
3742258,-100.4073973,25.50956006,6,0,2659321.774,1496649.062,14
3742259,-100.397402,25.50945902,6,0,2660321.774,1496649.062,14
3742260,-100.3874067,25.50935734,6,0,2661321.774,1496649.062,14
3742261,-100.3774114,25.50925503,6,0,2662321.774,1496649.062,14
3742262,-100.3674161,25.50915209,6,0,2663321.774,1496649.062,14
3742263,-100.3574209,25.50904852,6,0,2664321.774,1496649.062,14
3742264,-100.3474257,25.50894432,6,0,2665321.774,1496649.062,14
3742265,-100.3374304,25.50883948,6,0,2666321.774,1496649.062,14
3742266,-100.3274352,25.50873402,6,0,2667321.774,1496649.062,14
3742267,-100.3174401,25.50862792,6,0,2668321.774,1496649.062,14
3742268,-100.3074449,25.50852118,6,0,2669321.774,1496649.062,14
3742269,-100.2974497,25.50841382,6,0,2670321.774,1496649.062,14
3742270,-100.2874546,25.50830582,6,0,2671321.774,1496649.062,14
3742271,-100.2774595,25.50819719,6,0,2672321.774,1496649.062,14
3742272,-100.2674644,25.50808793,6,0,2673321.774,1496649.062,14
3742273,-100.2574693,25.50797804,6,0,2674321.774,1496649.062,14
3742274,-100.2474742,25.50786752,6,2,2675321.774,1496649.062,14
3742275,-100.2374792,25.50775636,6,38,2676321.774,1496649.062,14
3742276,-100.2274842,25.50764457,6,18,2677321.774,1496649.062,14
3742277,-100.2174891,25.50753215,6,12,2678321.774,1496649.062,14
3742278,-100.2074942,25.50741909,6,2,2679321.774,1496649.062,14
3742279,-100.1974992,25.50730541,6,208,2680321.774,1496649.062,14
3742280,-100.1875042,25.50719109,6,303,2681321.774,1496649.062,14
3742281,-100.1775093,25.50707614,6,132,2682321.774,1496649.062,14
3742282,-100.1675143,25.50696056,6,0,2683321.774,1496649.062,14
3742283,-100.1575194,25.50684435,6,0,2684321.774,1496649.062,14
3742284,-100.1475245,25.5067275,6,0,2685321.774,1496649.062,14
3742285,-100.1375297,25.50661002,6,187,2686321.774,1496649.062,14
3742286,-100.1275348,25.50649191,6,4,2687321.774,1496649.062,14
3742287,-100.11754,25.50637317,6,0,2688321.774,1496649.062,14
3742288,-100.1075451,25.50625379,6,0,2689321.774,1496649.062,14
3742289,-100.0975503,25.50613379,6,0,2690321.774,1496649.062,14
3742290,-100.0875556,25.50601315,6,0,2691321.774,1496649.062,14
3742291,-100.0775608,25.50589188,6,0,2692321.774,1496649.062,14
3742292,-100.0675661,25.50576997,6,0,2693321.774,1496649.062,14
3742293,-100.0575713,25.50564744,6,7,2694321.774,1496649.062,14
3742294,-100.0475766,25.50552427,6,28,2695321.774,1496649.062,14
3742295,-100.0375819,25.50540047,6,93,2696321.774,1496649.062,14
3742296,-100.0275873,25.50527604,6,127,2697321.774,1496649.062,14
3742297,-100.0175926,25.50515098,6,15,2698321.774,1496649.062,14
3742298,-100.007598,25.50502528,6,20,2699321.774,1496649.062,14
3742299,-99.99760337,25.50489895,6,0,2700321.774,1496649.062,14
3742300,-99.98760878,25.50477199,6,134,2701321.774,1496649.062,14
3742301,-99.9776142,25.5046444,6,0,2702321.774,1496649.062,14
3742302,-99.96761965,25.50451618,6,0,2703321.774,1496649.062,14
3742303,-99.95762512,25.50438732,6,0,2704321.774,1496649.062,14
3742304,-99.9476306,25.50425783,6,0,2705321.774,1496649.062,14
3742305,-99.93763611,25.50412771,6,0,2706321.774,1496649.062,14
3742306,-99.92764164,25.50399696,6,3,2707321.774,1496649.062,14
3742307,-99.91764718,25.50386558,6,4,2708321.774,1496649.062,14
3742308,-99.90765275,25.50373356,6,0,2709321.774,1496649.062,14
3742309,-99.89765834,25.50360091,6,39,2710321.774,1496649.062,14
3745410,-100.6671876,25.52103583,6,0,2633321.774,1497649.062,14
3745411,-100.6571912,25.52095122,6,0,2634321.774,1497649.062,14
3745412,-100.6471949,25.52086598,6,0,2635321.774,1497649.062,14
3745413,-100.6371985,25.5207801,6,0,2636321.774,1497649.062,14
3745414,-100.6272022,25.52069359,6,0,2637321.774,1497649.062,14
3745415,-100.6172059,25.52060645,6,0,2638321.774,1497649.062,14
3745416,-100.6072095,25.52051868,6,0,2639321.774,1497649.062,14
3745417,-100.5972132,25.52043027,6,0,2640321.774,1497649.062,14
3745418,-100.587217,25.52034124,6,0,2641321.774,1497649.062,14
3745419,-100.5772207,25.52025157,6,0,2642321.774,1497649.062,14
3745420,-100.5672244,25.52016127,6,0,2643321.774,1497649.062,14
3745421,-100.5572282,25.52007033,6,0,2644321.774,1497649.062,14
3745422,-100.547232,25.51997876,6,0,2645321.774,1497649.062,14
3745423,-100.5372357,25.51988657,6,0,2646321.774,1497649.062,14
3745424,-100.5272395,25.51979374,6,0,2647321.774,1497649.062,14
3745425,-100.5172434,25.51970027,6,0,2648321.774,1497649.062,14
3745426,-100.5072472,25.51960618,6,0,2649321.774,1497649.062,14
3745427,-100.497251,25.51951145,6,0,2650321.774,1497649.062,14
3745428,-100.4872549,25.51941609,6,0,2651321.774,1497649.062,14
3745429,-100.4772588,25.5193201,6,0,2652321.774,1497649.062,14
3745430,-100.4672626,25.51922348,6,0,2653321.774,1497649.062,14
3745431,-100.4572665,25.51912622,6,1,2654321.774,1497649.062,14
3745432,-100.4472705,25.51902833,6,0,2655321.774,1497649.062,14
3745433,-100.4372744,25.51892981,6,0,2656321.774,1497649.062,14
3745434,-100.4272783,25.51883066,6,0,2657321.774,1497649.062,14
3745435,-100.4172823,25.51873087,6,0,2658321.774,1497649.062,14
3745436,-100.4072863,25.51863046,6,0,2659321.774,1497649.062,14
3745437,-100.3972903,25.51852941,6,0,2660321.774,1497649.062,14
3745438,-100.3872943,25.51842773,6,0,2661321.774,1497649.062,14
3745439,-100.3772983,25.51832541,6,0,2662321.774,1497649.062,14
3745440,-100.3673023,25.51822247,6,0,2663321.774,1497649.062,14
3745441,-100.3573064,25.51811889,6,0,2664321.774,1497649.062,14
3745442,-100.3473105,25.51801468,6,0,2665321.774,1497649.062,14
3745443,-100.3373146,25.51790984,6,0,2666321.774,1497649.062,14
3745444,-100.3273187,25.51780436,6,0,2667321.774,1497649.062,14
3745445,-100.3173228,25.51769826,6,0,2668321.774,1497649.062,14
3745446,-100.3073269,25.51759152,6,0,2669321.774,1497649.062,14
3745447,-100.2973311,25.51748415,6,0,2670321.774,1497649.062,14
3745448,-100.2873352,25.51737614,6,0,2671321.774,1497649.062,14
3745449,-100.2773394,25.51726751,6,0,2672321.774,1497649.062,14
3745450,-100.2673436,25.51715824,6,0,2673321.774,1497649.062,14
3745451,-100.2573479,25.51704834,6,0,2674321.774,1497649.062,14
3745452,-100.2473521,25.51693781,6,2,2675321.774,1497649.062,14
3745453,-100.2373563,25.51682664,6,113,2676321.774,1497649.062,14
3745454,-100.2273606,25.51671485,6,160,2677321.774,1497649.062,14
3745455,-100.2173649,25.51660242,6,99,2678321.774,1497649.062,14
3745456,-100.2073692,25.51648936,6,221,2679321.774,1497649.062,14
3745457,-100.1973735,25.51637567,6,323,2680321.774,1497649.062,14
3745458,-100.1873779,25.51626134,6,278,2681321.774,1497649.062,14
