GRIDCODE,CVENTMUN,Fpav
3796294,19039,0.007986194
3796295,19039,0.036734729
3796296,19039,0.022274429
3796306,19026,0.004768386
3796307,19026,0.015442802
3796308,19026,0.014843562
3796309,19026,0.016934718
3796310,19026,0.005836544
3796310,19031,0.011087196
3796311,19031,0.016840007
3796312,19031,0.002544296
3796315,19031,0.021242552
3796316,19031,0.046700789
3796317,19031,0.053896076
3796318,19031,0.014842675
3796331,19009,0.008613152
3799436,19018,0.00511301
3799455,19048,0.029651588
3799456,19048,0.02947147
3799457,19048,0.028520993
3799458,19048,0.028470571
3799459,19048,0.030735227
3799460,19048,0.008887357
3799462,19019,0.077609069
3799463,19019,0.135670875
3799464,19019,0.121000966
3799464,19039,0.000738374
3799466,19019,0.004740539
3799466,19039,0.009152854
3799467,19039,0.010236441
3799468,19039,0.00764961
3799473,19039,0.019911432
3799474,19039,4.10472E-05
3799475,19026,0.004284539
3799475,19039,0.018917871
3799476,19026,0.039033939
3799481,19026,0.016135528
3799482,19026,0.016342927
3799483,19026,0.010393037
3799484,19026,0.018129501
3799485,19026,0.01992822
3799486,19026,0.002091157
3799492,19031,0.018149904
3799493,19031,0.039226633
3799494,19031,0.016693184
3799495,19031,0.030458307
3799509,19009,0.008613152
3802614,19018,0.012474978
3802615,19018,0.021871639
3802631,19048,0.01409341
3802632,19048,0.036877931
3802633,19048,0.000554219
3802636,19048,0.013848129
3802637,19048,0.005655536
3802651,19039,0.019573517
3802654,19026,0.030741143
3802654,19039,0.001605775
3802655,19026,0.022739251
3802656,19026,0.01633807
3802657,19026,0.016478834
3802658,19026,0.016661536
3802659,19026,0.000249721
3802661,19026,0.006717539
3802668,19026,0.012976028
3802668,19031,0.007605478
3802669,19031,0.037089691
3802670,19031,0.020092662
3802672,19031,0.040916113
3802687,19009,0.006824449
3802688,19009,0.001790176
3805793,19018,0.008451003
3805794,19018,0.00824809
3805794,19048,0.019968184
3805795,19048,0.02920658
3805796,19048,0.017721877
3805805,19048,0.009200146
3805806,19048,0.028704109
3805807,19048,0.034238489
3805808,19048,0.030250443
3805809,19048,0.016444768
3805812,19048,0.009352953
3805813,19048,0.01645771
3805814,19048,0.005306626
3805829,19039,0.02140672
3805833,19026,0.031695661
3805834,19026,0.048490876
3805835,19026,0.039316411
3805836,19026,0.024642807
3805837,19026,0.025292517
3805838,19026,0.038400229
3805839,19026,0.032670508
3805840,19026,0.021130437
3805842,19026,0.021826419
3805843,19026,0.032995806
3805844,19026,0.033578039
3805845,19026,0.03426429
3805846,19026,0.013855707
3805849,19031,0.037057689
3805850,19031,0.002994554
3805866,19009,0.008613733
3808974,19048,0.014830172
3808975,19018,0.004590938
3808975,19048,0.023464274
3808976,19048,0.029036215
3808977,19048,0.0288425
3808978,19048,0.028953155
3808979,19048,0.028915541
3808980,19018,0.006692104
3808980,19048,0.047472618
3808981,19048,0.04315344
3808982,19048,0.028689025
3808983,19048,0.01936605
3808985,19048,0.014565708
3808989,19048,0.011334684
3808990,19048,0.009662525
3809005,19039,0.005354638
3809006,19039,0.01091466
3809007,19039,0.015359489
3809008,19039,0.002607332
3809013,19026,0.013325298
3809014,19026,0.028763182
3809015,19026,0.01201093
3809016,19026,0.004974708
3809018,19026,0.016053482
3809019,19026,0.033029709
3809020,19026,0.011830366
3809023,19006,0.005015111
3809023,19026,0.003426898
3809026,19031,0.015735417
3809026,19041,0.002976437
3809027,19031,0.0213314
3809044,19009,0.003224354
3809044,19041,0.01154175
3812158,19018,0.004244861
3812158,19048,0.004760637
3812159,19018,0.020863615
3812159,19048,0.006294933
3812160,19048,0.01135413
3812163,19048,0.014565708
3812166,19048,0.016398317
3812167,19048,0.006715065
3812181,19039,0.002218095
3812182,19039,0.011274874
3812183,19039,0.025048059
3812186,19039,0.007965673
3812186,19046,0.008305449
3812187,19046,0.019963093
3812192,19026,0.043053578
3812193,19026,0.016719265
3812194,19026,0.017816804
3812195,19026,0.016511997
3812196,19006,0.002026937
3812196,19026,0.012304238
3812197,19006,0.010832791
3812197,19026,0.009374115
3812198,19006,0.004494874
3812198,19026,0.007074275
3812199,19006,0.008201307
3812200,19006,0.006538484
3812200,19026,0.003117077
3812201,19006,0.001480694
3812202,19006,0.009015615
3812204,19041,0.042842555
3812222,19041,0.018451308
3815337,19018,0.008417033
3815338,19018,0.024956572
3815338,19048,0.004055249
3815339,19048,0.005683685
3815340,19048,0.008659485
3815341,19048,0.00586591
3815343,19048,0.019127986
3815344,19048,0.001685226
3815356,19039,0.005199095
3815357,19039,0.023538372
3815358,19039,0.023356744
3815359,19039,0.009047399
3815361,19039,0.017197966
3815362,19039,0.000742073
3815362,19046,0.010505347
3815365,19046,0.027234072
3815366,19046,0.033946874
3815370,19026,0.001757013
3815370,19046,0.00698177
3815371,19046,0.070729906
3815375,19006,0.008135165
3815376,19006,0.000380607
3815380,19006,0.007321684
3815380,19041,0.000237936
3815381,19041,0.051553936
3815382,19041,0.004114549
3815400,19041,0.018452996
3818516,19018,0.023928506
3818517,19048,0.015431411
3818518,19048,0.019618902
3818520,19048,0.01562305
3818521,19048,0.000959731
3818533,19039,0.005373576
3818534,19039,0.021754801
3818536,19039,0.010622081
3818540,19046,0.079243051
3818544,19046,0.018380324
3818545,19046,0.035980329
3818549,19046,0.082811194
3818554,19006,0.009142563
3818558,19041,0.028824848
3818559,19041,0.03028123
3818560,19041,0.019952616
3818561,19041,0.006596134
3818578,19041,0.002833276
3818579,19041,0.015617914
3821694,19018,0.001555556
3821695,19018,0.022717721
3821696,19018,0.029321388
3821696,19048,0.017944948
3821697,19048,0.017844744
3821698,19048,0.012099303
3821711,19039,0.024945826
3821713,19039,0.005996301
3821714,19039,0.005863267
3821718,19046,0.07779358
3821723,19046,0.012112053
3821724,19046,0.047509353
3821725,19046,0.00149377
3821727,19046,0.026409948
3821728,19006,0.010632134
3821728,19046,0.006064655
3821732,19006,0.008240957
3821735,19041,0.013701489
3821736,19006,0.010552977
3821736,19041,0.00711942
3821739,19041,0.012491426
3821740,19041,0.026529069
3821757,19041,0.018444027
3824873,19018,0.000988437
3824874,19018,0.023090942
3824875,19018,0.031782312
3824875,19048,0.015156024
3824876,19018,0.001928442
3824876,19048,0.000247754
3824888,19039,0.026027865
3824889,19039,0.000450908
3824890,19039,0.003581783
3824891,19039,0.00931404
3824896,19046,0.076717195
3824897,19046,0.00163484
3824903,19006,0.004030687
3824903,19046,0.065880514
3824904,19006,0.002570195
3824906,19006,0.017528114
3824910,19006,0.008799676
3824913,19006,0.009325355
3824913,19041,0.023603335
3824918,19041,0.007164036
3824919,19041,0.018415254
3824935,19041,0.018137781
3828050,19018,0.003680266
3828051,19018,0.013123623
3828053,19018,0.001057951
3828054,19018,0.035117286
3828055,19018,0.014960713
3828064,19039,0.004636399
3828065,19039,0.024752579
3828066,19039,0.002404776
3828068,19039,0.011306933
3828074,19046,0.020042577
3828075,19046,0.145375228
3828076,19046,0.017688709
3828081,19006,0.008159003
3828082,19006,0.00755897
3828083,19006,0.005309631
3828084,19006,0.008264574
3828085,19006,0.009170554
3828087,19006,0.003653788
3828088,19006,0.005561634
3828090,19006,0.018257709
3828091,19006,0.000946675
3828097,19041,0.006535364
3828098,19041,0.024509179
3828110,19041,0.008023247
3828111,19041,0.018429309
3828112,19041,0.018194332
3828113,19041,0.025544285
3828114,19041,0.018093565
3828115,19041,0.018170546
3831227,19018,0.009296183
3831228,19018,0.00915254
3831233,19018,0.039798009
3831234,19018,0.012199197
3831241,19039,0.014455103
3831242,19039,0.019966857
3831245,19039,0.002940192
3831246,19039,0.007390898
3831251,19021,0.003593078
3831251,19046,0.022149225
3831252,19021,0.011004609
3831252,19046,0.002401351
3831253,19021,0.001083049
3831253,19046,0.077781374
3831259,19006,0.008426009
3831261,19006,0.004773094
3831262,19006,0.007878098
3831263,19006,0.017616201
3831265,19006,0.008644659
3831267,19006,0.008256299
3831268,19006,0.010762319
3831276,19041,0.018228844
3831283,19041,0.011516241
3831284,19041,0.01814088
3831285,19041,0.017998629
3831286,19041,0.018768881
3831287,19041,0.019669968
3831288,19041,0.01152117
3834403,19018,0.002825622
3834404,19018,0.012626225
3834405,19018,0.003489908
3834412,19018,0.028182298
3834413,19018,0.014903163
3834414,19018,0.011298761
3834415,19018,0.003937265
3834416,19018,0.009000422
3834417,19018,0.021694803
3834418,19018,0.016700599
3834418,19039,0.006057476
3834419,19039,0.007883598
3834423,19039,0.010894364
3834429,19021,0.010992078
3834431,19021,0.025715475
3834431,19046,0.004864216
3834437,19006,0.005918087
3834438,19006,0.002575513
3834440,19006,0.002389788
3834441,19006,0.02074265
3834442,19006,0.011268029
3834443,19006,0.006096963
3834444,19006,0.00011781
3834445,19006,0.019301584
3834454,19041,0.007477786
3834455,19041,0.016587527
3834459,19041,0.005443415
3834460,19041,0.021207859
3834461,19041,0.007738419
3837580,19018,0.00485246
3837581,19018,0.010180843
3837591,19018,0.027817869
3837592,19018,0.026288589
3837593,19018,0.029191262
3837594,19018,0.023803211
3837595,19018,0.008102868
3837601,19039,0.010615128
3837606,19021,0.004463427
3837607,19021,0.006901007
3837609,19021,0.021725178
3837616,19006,0.008376459
3837619,19006,0.001436266
3837620,19006,0.031481276
3837621,19006,0.017000354
3837622,19006,0.028453606
3837625,19006,0.000789705
3837626,19006,0.009061126
3837627,19006,0.003385407
3837633,19041,0.018182372
3837635,19041,0.007383565
3837636,19041,0.019493422
3837637,19041,0.016624409
3840758,19018,0.011289079
3840770,19018,0.024787114
3840771,19018,0.005278487
3840773,19018,0.004869231
3840774,19018,0.008882017
3840778,19039,0.006674819
3840779,19039,0.004336685
3840783,19021,0.009470526
3840784,19021,0.019731333
3840787,19021,0.021747084
3840794,19006,0.008021777
3840797,19006,0.010375551
3840799,19006,0.010396718
3840800,19006,0.021306
3840801,19006,0.019034066
3840802,19006,0.017082641
3840803,19006,0.011608452
3840809,19041,0.010671572
3840810,19041,0.019106713
3840811,19041,0.024941921
3840812,19041,0.022971403
3840813,19041,0.014097808
3843936,19018,0.011344409
3843949,19018,0.026379147
3843950,19018,0.001497336
3843952,19018,0.003277517
3843952,19021,0.00299227
3843953,19021,0.012938235
3843956,19021,0.010386074
3843956,19039,0.001252726
3843960,19021,0.004630545
3843961,19021,0.007248228
3843962,19021,0.001043484
3843963,19021,0.017918434
3843964,19021,0.021734073
3843965,19021,0.032716599
3843972,19006,0.007956569
3843974,19006,0.009294137
3843975,19006,0.000448918
3843976,19006,0.00187428
3843977,19006,0.017501594
3843979,19006,0.008033579
3843981,19006,0.005554686
3843982,19006,0.008214083
3843983,19006,0.007952925
3843984,19006,0.003472433
3843984,19041,0.015711194
3843985,19041,0.01896063
3843986,19041,0.019639607
3843987,19041,0.008723628
3847112,19018,0.00036473
3847113,19018,0.02279789
3847114,19018,0.004266884
3847128,19018,0.024851833
3847129,19018,0.021445556
3847130,19018,0.002591022
3847130,19021,0.019058808
3847131,19021,3.91197E-05
3847132,19021,0.012623164
3847133,19021,0.019068262
3847134,19021,0.016361181
3847135,19021,0.002347017
3847138,19021,0.011878774
3847143,19021,0.021787791
3847150,19006,0.00798414
3847151,19006,0.005012079
3847152,19006,0.004601229
3847154,19006,0.019491612
3847157,19006,0.008193714
3847162,19041,0.008016004
3847163,19041,0.019923208
3847164,19041,0.008492495
3850289,19018,0.010511038
3850290,19018,0.011121117
3850291,19018,0.011120958
3850292,19018,0.016462638
3850293,19018,0.001917184
3850308,19021,0.000390217
3850309,19021,0.02212583
3850310,19021,0.023912876
3850311,19021,0.033424052
3850312,19021,0.022160048
3850313,19021,0.028607979
3850314,19021,0.011025287
3850315,19021,0.011027535
3850316,19021,0.017358634
3850317,19021,0.011038727
3850318,19021,0.00703528
3850321,19021,0.02244749
3850328,19006,0.008607
3850329,19006,0.009069421
3850331,19006,0.013531437
3850332,19006,0.00595245
3850335,19006,0.007261664
3850336,19006,0.003391642
3850342,19041,0.010551911
3850343,19041,0.01956334
3850344,19034,0.021711011
3850344,19041,0.00526203
3853464,19018,0.003910868
3853465,19018,0.011962749
3853466,19018,0.01109603
3853467,19018,0.000421061
3853471,19018,0.009756462
3853472,19018,0.011670091
3853473,19018,0.002885874
3853488,19021,0.013759028
3853491,19021,0.002184742
3853492,19021,0.022116879
3853493,19021,0.022117406
3853494,19021,0.022113012
3853495,19021,0.022096471
3853496,19021,0.023322828
3853497,19021,0.011013319
3853498,19021,0.023479857
3853499,19021,0.024669315
3853500,19021,0.011043107
3853501,19021,0.011027883
3853502,19021,0.002089035
3853505,19006,0.004938154
3853506,19006,0.013120175
3853508,19006,0.004806839
3853509,19006,0.014340191
3853514,19006,0.0083072
3853522,19034,0.010409139
3853523,19034,0.0374139
3853538,19016,0.000890806
3853539,19016,0.06535869
3856640,19018,0.003479996
3856641,19018,0.011547607
3856642,19018,0.008059899
3856651,19018,0.008734229
3856652,19018,0.00697488
3856665,19021,0.011215694
3856666,19021,0.00227572
3856674,19021,0.003095356
3856675,19021,0.034429258
3856676,19021,0.024728888
3856677,19021,0.026615594
3856678,19021,0.022188625
3856679,19006,0.001406513
3856679,19021,0.020278042
3856680,19006,0.007752815
3856680,19021,0.000476958
3856681,19006,0.02383101
3856682,19006,0.007946831
3856683,19006,0.003572741
3856684,19006,0.002168928
3856685,19006,0.016483792
3856686,19006,0.017954348
3856692,19006,0.008681067
3856693,19006,1.32752E-05
3856701,19034,0.019642748
3856702,19034,0.027422527
3856715,19016,0.053875535
3856716,19016,0.062574304
3859818,19018,0.013102129
3859842,19021,0.000135383
3859843,19021,0.011622004
3859852,19010,0.001634468
3859852,19021,0.006376129
3859853,19021,0.005870252
3859858,19006,0.014646052
3859859,19006,0.027890222
3859860,19006,0.022611185
3859861,19006,0.016253461
3859862,19006,0.014245203
3859871,19006,0.007693075
3859871,19025,0.003329862
3859880,19034,0.028687387
3859881,19034,0.018609763
3859892,19016,0.065902639
3859893,19016,0.005942622
3863020,19021,0.011789565
3863030,19010,0.051361395
3863038,19006,0.020554521
3863038,19025,0.010640069
3863049,19025,0.037932087
3863059,19034,0.037500151
3863060,19034,0.009726846
3863061,19034,0.028781325
3863062,19034,0.037646406
3863063,19034,0.039243079
3863064,19034,0.038129115
3863065,19016,0.028210892
3863065,19034,0.01876941
3863066,19016,0.04389485
3863069,19016,0.063791831
3863070,19016,0.011013899
3866194,19018,0.009644785
3866195,19018,0.005655112
3866198,19021,0.011778667
3866207,19010,0.040908704
3866208,19010,0.011918025
3866215,19006,0.002231293
3866216,19006,0.011384447
3866217,19006,0.007814778
3866217,19025,0.025009366
3866227,19025,0.014355815
3866228,19025,0.021401441
3866238,19034,0.090558343
3866239,19034,0.009139569
3866244,19016,0.013235923
3866245,19016,0.055241597
3866246,19016,0.099324468
3866247,19016,0.021644326
3869372,19018,0.001394313
3869373,19018,0.000129644
3869373,19021,0.005743899
3869374,19021,0.012433784
3869375,19021,0.013268288
3869376,19021,0.002892154
3869384,19010,0.008668737
3869385,19010,0.044224816
3869393,19006,0.00858616
3869395,19025,0.072372298
3869396,19025,0.008264872
3869406,19025,0.035025787
3869411,19034,0.006297213
3869416,19034,0.073257525
3869424,19016,0.044695221
3869425,19016,0.053048702
3869426,19016,0.058746838
3869427,19016,0.01595453
3872562,19010,0.052503912
3872571,19006,0.003641162
3872571,19045,0.026839407
3872574,19025,0.079143694
3872584,19025,0.038092034
3872587,19025,0.008251791
3872588,19025,0.03763525
3872589,19025,0.005492379
3872589,19034,0.031429551
3872590,19034,0.036419661
3872591,19034,0.036421581
3872592,19034,0.036526464
3872593,19034,0.067523184
3872594,19034,0.051941296
3872605,19016,0.060470963
3872607,19016,0.058812745
3875739,19010,0.02556844
3875740,19010,0.026606511
3875748,19045,0.028781448
3875749,19045,0.019918613
3875752,19025,0.020542564
3875753,19025,0.019578938
3875762,19025,0.02246976
3875763,19025,0.023048696
3875764,19025,0.041519361
3875765,19025,0.028873683
3875772,19034,0.035157515
3875773,19034,0.011032305
3875783,19016,0.026890654
3875784,19016,0.070882749
3875785,19016,0.019595216
3878917,19010,0.076628552
3878926,19045,0.048620984
3878931,19025,0.040242329
3878938,19025,0.031761854
3878939,19025,0.036153872
3878940,19025,0.036153872
3878941,19025,0.064250208
3878942,19025,0.008692753
3878951,19034,0.035649577
3878952,19034,0.020791281
3882094,19010,0.044260713
3882095,19010,0.054244716
3882103,19045,0.001849834
3882104,19045,0.046771148
3882109,19025,0.006133631
3882110,19025,0.034133268
3882113,19025,0.035066276
3882114,19025,0.036074855
3882115,19025,0.036075561
3882116,19025,0.00439202
3882130,19034,0.03802593
3885271,19010,0.019393061
3885272,19010,0.037899854
3885273,19010,0.045622892
3885281,19045,0.048539562
3885288,19012,0.010671009
3885288,19025,0.027755462
3885289,19012,0.05980842
3885289,19025,0.012783046
3885290,19025,0.036255628
3885291,19025,0.001095616
3885308,19034,0.025265607
3885309,19034,0.015182704
3888447,19001,0.045905237
3888448,19001,0.054203301
3888448,19010,0.025306638
3888449,19010,0.03600898
3888450,19010,0.010830113
3888451,19010,0.062514774
3888459,19045,0.048372377
3888467,19012,0.075409174
3888486,19028,0.075479741
3888487,19028,0.078635035
3888487,19034,0.005687885
3891624,19001,0.094089438
3891625,19001,0.078704424
3891626,19001,0.067269187
3891626,19010,0.011738352
3891627,19010,0.045793981
3891628,19010,0.082307133
3891629,19010,0.045435977
3891630,19010,0.008410504
3891636,19045,0.019487413
3891637,19045,0.028884967
3891645,19012,0.027849868
3891646,19012,0.04753319
3891664,19028,0.184988128
3894800,19001,0.017458125
3894801,19001,0.128125527
3894802,19001,0.147730969
3894803,19001,0.116473767
3894804,19001,0.013488633
3894808,19010,0.042893599
3894809,19010,0.04812124
3894810,19010,0.018633271
3894813,19045,0.000183024
3894814,19045,0.069182565
3894824,19012,0.060205171
3894825,19012,0.023575554
3894841,19028,0.118678829
3894842,19028,0.085903783
3897977,19047,0.006855574
3897978,19001,0.132953637
3897978,19047,0.039197604
3897979,19001,0.020345161
3897988,19010,0.020560644
3897988,19045,0.009665138
3897989,19045,0.058008802
3897991,19045,0.050805104
3898003,19012,0.076873485
3898004,19012,0.010004733
3898019,19028,0.181093333
3901154,19047,0.035427716
3901155,19047,0.140679354
3901157,19001,0.044314087
3901158,19001,0.038938508
3901167,19045,0.003488786
3901168,19045,0.057056472
3901169,19045,0.061310544
3901182,19012,0.080777249
3901183,19012,0.006915143
3901197,19028,0.119981207
3904331,19047,0.108080995
3904332,19047,0.125474449
3904346,19045,0.045670198
3904361,19012,0.077562107
3907509,19047,0.128117907
3907524,19045,0.045871871
3907539,19012,0.026662718
3907540,19012,0.050548372
3910686,19047,0.099941712
3910687,19047,0.051137854
3910702,19045,0.005266254
3910703,19045,0.041123733
3910718,19012,0.062571445
3910719,19012,0.014773112
3913856,19037,0.042376524
3913857,19037,0.088719658
3913858,19037,0.086874892
3913859,19037,0.0863632
3913860,19037,0.086357284
3913861,19037,0.086360706
3913862,19037,0.021586048
3913862,19047,0.087341238
3913863,19047,0.117037767
3913864,19047,0.060707829
3913880,19045,0.002878189
3913881,19045,0.043282864
3913897,19012,0.076237649
3917033,19037,0.098117369
3917034,19037,0.049860811
3917058,19045,0.048873666
3917075,19012,0.022121123
3917076,19012,0.04991542
3920210,19037,0.073418273
3920211,19037,0.03906954
3920236,19045,0.047371539
3920254,19012,0.065742962
3923387,19037,0.052836369
3923388,19037,0.06081891
3923414,19045,0.046172535
3923432,19012,0.066148203
3926564,19037,0.056373418
3926565,19037,0.070866998
3926592,19045,0.045722963
3926610,19012,0.008093894
3926610,19028,0.155239943
