GRIDCODE,CVENTMUN,F_ter
6387980,2004,0.022700612
6387981,2004,0.080021396
6391158,2004,0.100065313
6394335,2004,0.062764322
6394336,2004,0.031969859
6397513,2004,0.097285832
6400691,2004,0.087224884
6403868,2004,0.075175864
6403869,2004,0.020414388
6407046,2004,0.084017666
6410224,2004,0.09197392
6413401,2004,0.091265074
6413402,2004,0.017697196
6416578,2004,0.062321183
6416579,2004,0.045196173
6419756,2004,0.029906317
