GRIDCODE,CVENTMUN,Fa
6422903,02004,0.003150157
6422904,02004,0.018342072
6422905,02004,0.018269673
6422906,02004,0.009042711
6422938,02004,0.000169331
6422939,02004,0.011488379
6422940,02004,0.003787984
6426080,02004,1.65446E-07
6426082,02004,0.009129125
6426083,02004,0.010414968
6426084,02004,0.002398526
6426117,02004,0.005736117
6426118,02004,0.001423036
6426119,02004,1.12E-03
6429258,02004,0.002973609
6429259,02004,0.004309202
6429262,02004,8.7949E-08
6429292,02004,0.002997305
6429295,02004,0.001333954
6429296,02004,0.012830689
6429297,02004,0.003461765
6432437,02004,0.000372232
6432453,02004,0.005349137
6432454,02004,0.001837183
6432469,02004,0.008806141
6432470,02004,0.018206895
6432471,02004,0.005102753
6432472,02004,3.17E-03
6432473,02004,0.00853375
6432474,02004,0.010363899
6432475,02004,0.000598575
6435625,02004,1.40029E-06
6435631,02004,0.001145991
6435647,02004,0.016541556
6435648,02004,0.018348508
6435649,02004,0.016162163
6435650,02004,0.007814696
6435651,02004,0.002550378
6435652,02004,0.005176433
6438803,02004,0.007427248
6438804,02004,0.002426147
6438825,02004,0.013831256
6438826,02004,0.018348508
6438827,02004,0.018348508
6438828,02004,0.010943896
6441981,02004,3.93617E-05
6441992,02004,0.003794809
6442003,02004,0.002842862
6442004,02004,0.016548505
6442005,02004,0.013735366
6442006,02004,0.007166152
6442007,02004,0.00021999
6445170,02004,0.002359701
6445171,02004,0.00537742
6445182,02004,0.004468058
6445183,02004,0.010764601
6445184,02004,0.006922448
6445185,02004,0.014835049
6445186,02004,0.000559018
6448361,02004,0.000992115
6448362,02004,0.001573163
6448363,02004,0.000933995
