GRIDCODE,CID,Fracc,Fracv
170956,6007,0.027088307,0.002467798
170956,6007,0.019288465,0.001757217
170957,6004,0.001184169,0.000226353
170957,6004,0.054974287,0.010508309
170957,6004,0.028028498,0.005357634
170957,6007,0.005121478,0.000466577
170958,6004,0.012046199,0.002302625
170958,6004,0.074474882,0.014235838
170958,6004,0.003705777,0.000708357
170959,6004,0.019366444,0.003701887
170959,6004,0.049978811,0.009553426
170959,6004,0.01884151,0.003601546
170960,6004,0.010461418,0.001999695
170960,6004,0.005674236,0.001084628
170982,14065,0.018612117,0.004288994
170983,14065,0.045112583,0.010395788
170984,14065,0.04470083,0.010300903
170984,14087,9.22545E-05,6.39848E-05
170985,14065,0.005293458,0.00121983
170985,14087,8.33131E-07,5.77833E-07
170985,14087,0.008868919,0.006151202
170986,14087,0.00781027,0.005416956
170986,14087,0.002238534,0.001552576
170987,14087,0.006392771,0.004433824
170987,14087,0.003656032,0.002535708
170988,14087,0.000100062,6.94E-05
170988,14087,0.009948742,0.006900132
170989,14087,0.010048804,0.006969532
170990,14087,0.003771402,0.002615725
170990,14087,0.006277401,0.004353807
170991,14049,0.026833123,0.002934229
170991,14049,0.007447787,0.000814423
170991,14087,0.003980152,0.002760507
170992,14049,0.007806973,0.0008537
170992,14049,0.042498152,0.004647216
170993,14049,0.004147587,0.000453543
171011,16012,0.048068851,0.003500084
171012,16012,0.005155469,0.00037539
171012,16012,0.055977781,0.004075965
171013,16012,0.098012615,0.007136688
171013,16012,0.00068119,4.96001E-05
171013,16083,3.29146E-06,1.61464E-06
171014,16012,0.040164231,0.002924517
171014,16083,0.013079308,0.0064161
171015,16083,0.000414398,0.000203284
171016,16083,0.002287939,0.001122356
171017,16006,0.000147354,2.40092E-05
171017,16083,0.003135878,0.001538316
171017,16083,0.000895258,0.000439172
171018,16006,0.001687485,0.000274951
171018,16083,0.014333736,0.007031464
171019,16083,0.015530121,0.007618354
171020,16006,0.005093112,0.000829847
171020,16083,0.021475809,0.010535032
171021,16006,0.002168537,0.000353331
171021,16083,0.024258951,0.011900312
171022,16064,0.032810909,0.000915483
171022,16083,0.018450799,0.009051103
171023,16064,0.05343849,0.001491029
171024,16102,0.00270538,0.001707196
171025,16102,0.012904152,0.008143006
171026,16102,0.00908176,0.005730933
171027,16033,0.016665178,0.003958601
171027,16102,0.001067777,0.000673807
171028,16033,0.081492194,0.019357432
171029,16033,0.022536355,0.005353224
171029,16033,0.029071274,0.006905511
171029,16033,0.047662956,0.011321728
171030,16033,0.000559899,0.000132997
171030,16033,0.0905037,0.021498
171031,16033,0.010870172,0.002582071
171039,16009,0.000355743,0.000176194
171040,16009,0.000738986,0.000366008
171041,16009,0.010265506,0.005084342
171042,16009,0.014770179,0.007315435
171043,16009,0.017381841,0.00860895
171043,16082,0.001085419,0.000412918
171044,16009,0.001062216,0.000526099
171044,16082,0.001307919,0.000497562
172012,6007,0.019493663,0.001775911
172013,6007,0.043426117,0.003956204
172013,6007,0.009424479,0.000858589
172014,6007,0.003663062,0.000333712
172014,6007,0.06831236,0.00622339
172014,6007,0.001894803,0.00017262
172014,6008,0.000243127,0.000147691
172015,6007,0.062494263,0.00569335
172015,6007,0.000339548,3.09335E-05
172015,6008,0.006430777,0.003906479
172016,6004,0.026910173,0.005143867
172016,6004,0.005460989,0.001043865
172016,6007,0.000273923,2.4955E-05
172016,6007,0.027639557,0.002518018
172016,6008,0.007846114,0.004766249
172016,6008,0.002098663,0.001274867
172017,6004,0.072811635,0.013917909
172017,6004,0.010700517,0.002045399
172017,6008,0.002677847,0.001626701
172018,6004,0.060425209,0.01155025
172018,6004,0.000702393,0.000134262
172041,14065,0.000653625,0.000150622
172042,14065,0.036569063,0.008427011
172043,14065,0.009809129,0.002260425
172043,14065,0.035305886,0.008135923
172044,14065,0.014962945,0.003448076
172044,14065,0.012730866,0.002933713
172044,14087,0.001554624,0.001078238
172044,14087,0.002325731,0.001613053
172045,14087,0.006587245,0.004568704
172045,14087,0.003461559,0.002400828
172046,14087,0.004920014,0.003412366
172046,14087,0.005128789,0.003557166
172047,14087,0.010048804,0.006969532
172048,14087,0.010048804,0.006969532
172049,14087,0.002643391,0.001833372
172049,14087,0.007405413,0.00513616
172050,14049,0.008272279,0.000904582
172050,14087,0.00742639,0.005150709
172050,14087,0.001157995,0.000803149
172051,14049,0.029110997,0.003183317
172051,14049,0.023594505,0.002580083
172051,14087,9.06776E-05,6.28911E-05
172052,14049,0.00293852,0.00032133
172070,16012,0.103411898,0.007529831
172071,16012,0.052550514,0.003826412
172071,16012,0.070046666,0.005100376
172072,16012,0.111880621,0.008146473
172072,16012,0.005312022,0.000386789
172072,16083,0.003575043,0.001753749
172073,16083,0.002811853,0.001379364
172074,16083,0.005960885,0.002924132
172075,16083,0.008458615,0.004149403
172076,16083,0.018965717,0.009303698
172077,16083,0.012672819,0.006216695
172078,16083,0.000365534,0.000179314
172079,16083,0.008075276,0.003961355
172080,16083,0.025891341,0.012701087
172081,16064,0.027515059,0.000767719
172081,16064,0.018568272,0.000518088
172081,16083,0.020669373,0.010139432
172081,16083,0.003395479,0.001665664
172082,16064,0.162425069,0.004531948
172082,16064,0.368899866,0.010292962
172082,16102,0.001602761,0.001011402
172083,16064,0.012976538,0.000362068
172083,16102,0.009702587,0.006122698
172083,16102,0.00254959,0.001608887
172084,16102,0.000550657,0.000347485
