GRIDCODE,CID,Fracc,Fracv
159376,16055,0.042536709,0.024615114
159377,16055,0.031140303,0.018020249
159378,16035,1.01705E-05,1.251E-06
159378,16035,0.001143103,0.000140605
159378,16055,0.019147256,0.011080121
159383,16035,0.019823163,0.001020011
159384,16035,0.003791136,0.000466321
159384,16035,0.045169207,0.002324204
159385,16035,0.018639023,0.002292653
159386,16035,0.0210994,0.002595287
159387,16035,0.027678553,0.003404541
159388,16035,0.021432438,0.002636251
160364,6007,0.001859784,0.000333282
160365,6001,0.014759595,0.006210523
160365,6007,0.008035667,0.001440028
160366,6001,0.040039924,0.016847948
160367,6001,0.012234346,0.005147953
160369,6001,0.015298966,0.00643748
160370,6001,0.025476725,0.010720064
160371,6001,0.016960897,0.007136784
160371,6009,0.005286331,0.002804481
160372,6001,3.26601E-05,1.37427E-05
160372,6009,0.017174933,0.009111571
160373,6009,0.015738392,0.008349464
160374,6009,0.01907358,0.010118833
160375,6009,0.01113577,0.005907701
160379,6006,0.064135639,0.010716147
160380,6006,0.064454305,0.010769391
160381,6006,0.003869492,0.000646537
160385,6002,0.001630436,0.000610632
160386,16026,0.036301541,0.001198057
160386,16026,3.42991E-06,1.13197E-07
160386,6002,3.72091E-05,1.39356E-05
160386,6002,0.021683435,0.008120897
160387,16026,0.169579092,0.005596607
160387,6002,5.0372E-06,1.88653E-06
160387,6002,0.002080533,0.000779203
160388,16026,0.016784186,0.000553927
160390,16026,0.042210165,0.001393059
160390,16015,0.000764489,6.26627E-05
160391,16026,0.00444726,0.000146773
160391,16015,0.021452453,0.00175839
160392,16015,0.021245519,0.001741428
160393,16015,0.020515999,0.001681632
160394,16015,0.010302027,0.000844425
160411,16002,0.002195633,0.00024944
160411,16089,0.008112581,0.004064907
160412,16002,0.00620119,0.000704501
160412,16089,0.005993608,0.00300317
160413,16002,0.008601878,0.000977236
160413,16002,0.013385812,0.001520726
160413,16089,0.000601681,0.00030148
160413,16089,0.000743553,0.000372566
160414,16002,0.008409912,0.000955427
160414,16002,0.016687361,0.001895806
160416,16002,0.039446659,0.004481429
160417,16002,0.046591099,0.00529309
160418,16002,0.001690987,0.000192109
160418,16002,0.012358556,0.001404022
160418,16006,0.00411226,0.00118997
160418,16006,0.003981345,0.001152087
160419,16006,0.002156278,0.000623965
160419,16006,0.007668461,0.002219033
160423,16006,0.000783732,0.00022679
160423,16006,2.08962E-06,6.04677E-07
160423,16006,6.94024E-05,2.00831E-05
160423,16006,0.000255093,7.38165E-05
160423,16006,8.69867E-05,2.51715E-05
160424,16006,0.002342495,0.000677851
160424,16006,0.006447536,0.001865733
160424,16006,0.00059574,0.00017239
160425,16006,0.005264004,0.001523252
160425,16006,0.001777841,0.000514456
160425,16006,0.000745878,0.000215836
160426,16006,0.002645004,0.000765388
160426,16006,0.001689128,0.000488785
160427,16006,0.004630159,0.001339836
160427,16006,0.000252511,7.30695E-05
160428,16064,0.000204295,7.63928E-05
160429,16064,0.008860714,0.003313316
160429,16064,0.000115988,4.33719E-05
160430,16064,0.03731559,0.013953541
160431,16064,0.02609896,0.00975927
160432,16055,0.013629324,0.007887008
160432,16064,0.02260928,0.008454362
160433,16055,0.042536709,0.024615114
160434,16055,0.042536709,0.024615114
160435,16055,0.042536709,0.024615114
160436,16055,0.042082927,0.02435252
160437,16055,0.019322482,0.011181521
160440,16035,0.015855263,0.00081584
160441,16035,0.077762167,0.004001291
160442,16035,0.053739102,0.002765172
160443,16035,0.012492185,0.001536575
160443,16035,0.025618704,0.001318223
160444,16035,0.022566572,0.002775753
160444,16035,0.03984345,0.002050164
160445,16035,0.035249522,0.004335792
160445,16035,0.009276014,0.000477302
160446,16035,0.029444268,0.003621729
160447,16035,0.019092138,0.002348388
160448,16035,0.006283022,0.00077283
161421,6007,0.004193283,0.000751455
161422,6007,0.000110615,1.98228E-05
161422,6007,0.01947422,0.003489868
161423,6007,0.000143217,2.56651E-05
161423,6007,3.07266E-05,5.50634E-06
161423,6007,0.026282399,0.004709924
161424,6001,0.002122543,0.000893121
161424,6007,0.011400508,0.002043022
161425,6001,0.000226355,9.52456E-05
161426,6001,0.030860212,0.001295529
161429,6001,0.008277468,0.003482982
161430,6001,0.043461589,0.018287712
161431,6001,0.022497352,0.009466407
161431,6009,0.011301214,0.005995471
161432,6009,0.01907358,0.010118833
161433,6009,0.017523556,0.009296521
161434,6009,0.012324874,0.006538539
161437,6006,0.012561786,0.002098895
161438,6006,0.126864079,0.021197171
161439,6006,0.123380839,0.020615172
161440,6006,0.000184061,3.0754E-05
161444,6002,0.010887252,0.004077502
161445,6002,0.032488261,0.012167529
161446,16026,0.034087484,0.001124987
161446,6002,3.16306E-05,1.18463E-05
161446,6002,0.014218515,0.00532513
161446,14065,0.018487423,0.003436523
161447,16026,0.055022166,0.001815893
161447,14065,0.004967436,0.000923369
161449,16026,0.018419297,0.000607891
161449,16015,0.000730582,5.98835E-05
161449,14065,0.016987286,0.003157671
161450,16015,0.016455819,0.001348831
161450,14065,0.032343958,0.006012237
161451,16015,0.006280457,0.000514789
161451,14065,0.025157075,0.004676307
161452,14065,0.00556659,0.001034742
161469,16089,0.005670235,0.00284114
161470,16089,0.000772682,0.000387162
161471,16089,0.008600226,0.004309247
161472,16002,0.00306536,0.000348247
161472,16002,0.000173391,1.96985E-05
161472,16089,0.00156283,0.000783075
161472,16089,0.019928267,0.009985299
161473,16002,0.032901156,0.003737812
161473,16089,0.002375051,0.001190048
161473,16089,0.00210692,0.001055698
161474,16002,0.022010021,0.002500499
161475,16002,0.006015852,0.000683445
161476,16002,0.009933675,0.001128538
161478,16006,0.003594922,0.001040268
161478,16006,0.000633245,0.000183243
161479,16006,0.00715314,0.002069914
161480,16006,0.004263262,0.001233666
161480,16012,0.000772213,0.000328886
161481,16006,0.003942375,0.001140811
161482,16006,0.007839113,0.002268415
161482,16006,3.10504E-05,8.98511E-06
161483,16006,0.003894398,0.001126927
161484,16006,0.013089495,0.003787726
161485,16006,0.018401126,0.00532476
161486,16006,0.003473552,0.001005147
161487,16006,0.001381637,0.000399806
161487,16064,0.002266983,0.0008477
161488,16006,0.000437607,0.000126631
161488,16064,0.029065916,0.010868713
161489,16064,0.024440333,0.009139054
161490,16064,0.045813812,0.017131309
161491,16055,0.011824791,0.006842762
161491,16064,0.035191357,0.013159219
161492,16055,0.042376036,0.024522136
161493,16055,0.042536709,0.024615114
161494,16055,0.042536709,0.024615114
161495,16055,0.027315433,0.015806876
161496,16035,0.000239912,2.95098E-05
161496,16055,0.001092466,0.000632187
161496,16055,0.002657318,0.001537735
161497,16035,0.007207105,0.000886495
161498,16035,9.44795E-06,1.16212E-06
161499,16035,0.02808014,0.001444878
161500,16035,0.083309314,0.004286722
161501,16035,0.010673005,0.000549185
161502,16035,0.017817277,0.002191576
161503,16035,0.003142559,0.000386544
161503,16035,0.086275987,0.004439374
161504,16035,0.002934922,0.000361004
161504,16035,0.086772337,0.004464914
161505,16035,0.001064325,0.000130915
161505,16035,0.013098313,0.00067398
161506,16009,4.96853E-05,2.03364E-05
161506,16035,0.026311383,0.003236375
161507,16009,0.000769113,0.000314802
161507,16035,0.013864028,0.001705315
161515,16097,0.002095932,0.000498796
162477,6007,0.000353901,6.34206E-05
162478,6007,0.010750436,0.001926526
162479,6007,0.016392095,0.002937537
162480,6007,0.018083347,0.003240617
162481,6007,0.000310703,5.56793E-05
162481,6007,0.003398344,0.000608999
162482,6007,2.43777E-06,4.3686E-07
162482,6007,0.000392478,7.09067E-05
162483,6007,0.02046852,0.003697932
162484,6007,0.023489966,0.0042438
162485,6001,0.358820958,0.015063508
162485,6007,0.006409951,0.00115805
162486,6001,0.056115217,0.002355749
162486,6007,0.0003757,6.78756E-05
162487,6001,0.024561503,0.010334958
162487,6001,1.45516E-05,6.12299E-06
162488,6001,0.035066354,0.014755176
162488,6001,0.01829614,0.007698626
162489,6001,0.012061832,0.005075362
162489,6001,0.018255899,0.007681694
162490,6001,0.034605354,0.014561196
162490,6009,0.006520905,0.003459443
162491,6009,0.018417815,0.00977094
162492,6009,0.00396399,0.002102959
162493,6009,0.009065043,0.004809147
162496,6006,0.022869325,0.003821137
162497,6006,0.106500856,0.017794768
162498,6006,0.103822672,0.017347282
162499,6006,0.010105364,0.001688462
162503,6002,0.000352897,0.000132167
162504,6002,0.007603381,0.002847624
162505,6002,6.64178E-05,2.48748E-05
162505,6002,0.003045381,0.001140558
162505,14065,0.019641221,0.003650996
162506,14065,0.020764498,0.003859796
162507,14065,0.000656994,0.000122125
162508,14065,0.043940371,0.008167829
162509,14065,0.020315995,0.003776426
162510,14065,0.000579589,0.000107736
162527,16089,0.005251423,0.002631289
162528,16089,0.008267099,0.00414233
162528,16089,0.004618817,0.002314314
162529,16089,0.00250991,0.001257621
162530,16089,0.0010967,0.000549515
162531,16089,0.022279074,0.011163199
162532,16002,0.003390793,0.000385219
162532,16089,0.004136087,0.002072437
162532,16089,0.017017932,0.00852704
162533,16002,0.041830795,0.004752284
162533,16089,0.002215891,0.001110299
162533,16089,0.00042079,0.000210842
162536,16002,0.001266145,0.000143843
162536,16006,0.003049466,0.000882428
162537,16006,0.004026446,0.001165138
162537,16006,3.38341E-06,9.79063E-07
162537,16012,0.001671211,0.000711771
162538,16006,0.002484154,0.000718843
162538,16012,0.006111038,0.002602698
162539,16006,0.003662762,0.001059899
162539,16012,0.012307358,0.005241718
162540,16006,0.018197835,0.005265933
162540,16012,0.001344061,0.000572437
162541,16006,0.013820616,0.003999291
162542,16006,0.011013772,0.003187071
162543,16006,0.014548785,0.004210002
162544,16006,0.011543568,0.003340378
162545,16006,0.016348022,0.00473065
162546,16006,0.003441236,0.000995795
162546,16006,0.000226441,6.55254E-05
162547,16006,0.010116876,0.002927535
162547,16064,0.007774709,0.002907222
162548,16064,0.023548985,0.008805749
162549,16064,0.040652476,0.015201314
162550,16055,0.00273048,0.001580072
162550,16064,0.029362227,0.010979514
162551,16055,0.038233778,0.022125097
162551,16064,0.000129177,4.83037E-05
162552,16055,0.035531174,0.020561156
162553,16055,0.042536709,0.024615114
162554,16055,0.009657688,0.005588704
162555,16035,0.001221697,0.000150272
162555,16055,0.002008447,0.001162247
162556,16035,0.020873022,0.002567441
162556,16055,4.3372E-05,2.50985E-05
162557,16035,0.001761062,0.000216616
162558,16035,0.049213349,0.002532297
162559,16035,0.093788184,0.004825917
162560,16035,0.023175263,0.001192495
162561,16035,0.014906713,0.001833568
162561,16035,0.000122041,6.27969E-06
162562,16035,0.000828559,0.000101915
162562,16035,0.083744041,0.004309091
162563,16035,0.036517864,0.001879045
162564,16035,0.001225545,6.3061E-05
162565,16009,0.000423837,0.000173479
162565,16035,0.011833733,0.001455583
162566,16009,0.0017105,0.000700117
162566,16035,0.000340779,4.19168E-05
163534,6007,0.000123013,2.20444E-05
163535,6007,0.017388506,0.003116098
163536,6007,0.018316903,0.003282471
163537,6007,0.006103647,0.001093801
163538,6007,0.021085969,0.0037787
163538,6007,6.02732E-05,1.08012E-05
163539,6007,0.026550105,0.004757898
163539,6007,0.000773828,0.000139803
163540,6007,0.000391819,7.02157E-05
163540,6007,0.023500956,0.004245786
163541,6007,0.036362455,0.0065694
163542,6007,0.037474918,0.006770383
163543,6007,0.038579484,0.006969939
163544,6001,0.00571755,0.000240026
163544,6007,0.038180872,0.006897924
163545,6001,0.003428124,0.001442482
163545,6001,0.003538525,0.000148549
163545,6007,7.26459E-05,1.30185E-05
163545,6007,0.009492653,0.001714984
163546,6001,0.040177294,0.016905751
163546,6001,0.039500222,0.001658242
163547,6001,0.027796514,0.011696182
163548,6001,0.011202758,0.004713882
163549,6001,0.022133712,0.009313395
163549,6009,0.005871956,0.003115165
163550,6009,0.01907358,0.010118833
163551,6009,0.006323974,0.003354968
163552,6009,0.007218221,0.00382938
163553,6009,0.003980288,0.002111605
163554,6009,0.000422388,0.000224084
163556,6006,0.048326442,0.008074657
163557,6006,0.023485784,0.003924138
163564,14065,0.014981523,0.002784831
163565,14065,0.021098195,0.003921825
163565,14065,3.0989E-05,5.76038E-06
163567,14065,0.035522823,0.006603138
163568,14065,0.032514138,0.00604387
163582,16089,0.008422858,0.004220375
163583,16089,0.006214208,0.003113704
163584,16089,0.008829568,0.004424162
163585,16089,0.018104378,0.009071418
163586,16089,0.020842442,0.010443358
163587,16089,0.013119919,0.006573894
163588,16089,0.005211166,0.002611118
163589,16089,0.007602391,0.00380927
163590,16089,0.016640056,0.008337701
163591,16089,0.006237073,0.003125161
163591,16089,0.016543796,0.008289469
163592,16002,0.016794673,0.001907998
163592,16089,0.004260652,0.002134851
163592,16089,0.002735688,0.001370749
163593,16002,0.001722362,0.000195673
163593,16012,0.000129788,5.52767E-05
163593,16089,2.36869E-06,1.18686E-06
163594,16002,0.004283463,0.000486633
163594,16002,0.016178387,0.001837983
163594,16012,0.000997589,0.000424874
163594,16012,5.31845E-05,2.26513E-05
163595,16002,0.005637761,0.000640491
163595,16002,0.023619366,0.002683333
163595,16006,0.000558172,0.000161519
163595,16006,0.004767523,0.001379585
163595,16012,0.004427046,0.001885484
163596,16006,0.00133271,0.000385648
163596,16006,0.001164745,0.000337044
163596,16012,0.0126562,0.00539029
163596,16012,3.17479E-06,1.35215E-06
163597,16012,0.009586132,0.004082744
163598,16006,0.000415176,0.00012014
163598,16012,0.022747163,0.009688042
163599,16006,0.017610402,0.005095947
163599,16012,0.002108111,0.000897847
163600,16006,0.019091105,0.00552442
163601,16006,0.017232063,0.004986466
163602,16006,0.019366755,0.005604185
163603,16006,0.018941437,0.00548111
163604,16006,0.01447544,0.004188778
163605,16006,0.009553785,0.002764592
163605,16006,0.002085816,0.000603575
163606,16006,0.013796409,0.003992286
163606,16064,0.012002452,0.004488116
163607,16064,0.045989881,0.017197147
163608,16064,0.04377915,0.016370481
163609,16055,0.000413177,0.000239097
163609,16064,0.048270306,0.018049874
163610,16055,0.030993829,0.017935488
163610,16064,0.009080877,0.003395642
163611,16055,0.006648841,0.003847547
163612,16055,0.036358891,0.021040138
163613,16055,0.02771225,0.016036506
163614,16033,0.012787069,0.004585776
163614,16035,0.000296874,3.65163E-05
163614,16055,0.019536556,0.011305401
163615,16033,0.019441528,0.006972238
163615,16035,0.002663163,0.000327577
163615,16055,0.000317911,0.000183968
163617,16035,0.005565544,0.000286378
163618,16035,0.050154244,0.002580711
163619,16035,0.023590109,0.001213841
163621,16035,0.029120424,0.001498406
163621,16059,0.128357883,0.004859476
163622,16035,0.006675718,0.000343502
163622,16059,0.415125825,0.015716167
163629,16009,0.010585556,0.004332724
163630,16009,0.00296576,0.001213901
163630,16097,0.005048911,0.000393236
163631,16097,0.003765113,0.000293247
164594,6007,0.004634229,0.000830475
164595,6007,3.15392E-05,5.65197E-06
164595,6007,0.003261655,0.000584503
164596,6007,0.016603659,0.00297545
164596,6007,0.000339554,6.13454E-05
164597,6007,0.034639798,0.006207607
164597,6007,0.002749148,0.000496673
164598,6007,0.012702771,0.002276393
164598,6007,0.025979361,0.004693545
164599,6007,0.038579484,0.006969939
164600,6007,0.038579484,0.006969939
164601,6007,0.038579484,0.006969939
164602,6007,0.038579484,0.006969939
164603,6007,0.038579484,0.006969939
164604,6001,0.001423886,0.000599141
164604,6001,0.120756101,0.00506941
164604,6007,0.029165698,0.005269203
164605,6001,0.040000928,0.016831539
164605,6001,0.075154547,0.003155031
164606,6001,0.004317042,0.001816519
164607,6001,0.007489047,0.003151232
164608,6001,0.026765341,0.011262286
164608,6009,0.005056785,0.002682704
164609,6009,0.01907358,0.010118833
164610,6009,0.005721129,0.003035149
164615,6006,0.022652499,0.003784908
164618,6002,0.003704159,0.001387285
164619,6002,6.28801E-05,2.35499E-05
164623,14065,0.026498647,0.004925685
164624,14065,0.004984693,0.000926577
164626,14065,0.018114578,0.003367217
164627,14065,0.049396242,0.00918199
164628,14065,0.006121963,0.001137977
164641,16089,0.002975185,0.001490752
164642,16089,0.017496534,0.00876685
164643,16089,0.022727573,0.011387925
164644,16089,0.021209942,0.010627498
164644,16089,0.000662745,0.000332076
164645,16089,0.010686957,0.005354829
164645,16089,0.012093913,0.006059801
164646,16089,0.0087019,0.004360192
164646,16089,0.013074099,0.006550935
164647,16089,0.000311903,0.000156283
164647,16089,0.01612576,0.008080007
164647,16089,0.003992588,0.002000534
164648,16089,0.000243501,0.000122009
164648,16089,0.018213454,0.009126071
164649,16089,0.022780869,0.01141463
164650,16089,0.022780869,0.01141463
164651,16002,0.007219617,0.000820201
164651,16012,3.34745E-05,1.42568E-05
164651,16089,0.007361989,0.003688814
164651,16089,0.01248693,0.006256727
164652,16002,0.007250244,0.000823681
164652,16012,0.012652239,0.005388602
164652,16089,0.006826516,0.003420508
164653,16002,6.75423E-05,7.6733E-06
164653,16012,0.023011314,0.009800544
164654,16012,0.02324549,0.00990028
164655,16012,0.02324549,0.00990028
164656,16012,0.022262353,0.009481561
164657,16006,0.011322917,0.003276528
164657,16012,0.009654842,0.004112008
164658,16006,0.019366755,0.005604185
164659,16006,0.019366755,0.005604185
164660,16006,0.019366755,0.005604185
164661,16006,0.017773738,0.005143212
164662,16006,0.019366755,0.005604185
164663,16006,0.012056283,0.003488744
164664,16006,0.011277167,0.00326329
164664,16006,0.000601567,0.000174076
164665,16006,0.011156058,0.003228244
164665,16064,0.000395355,0.000147836
164666,16006,0.000818069,0.000236726
164666,16064,0.031819422,0.011898341
164667,16064,0.046911754,0.017541866
164668,16064,0.046703474,0.017463983
164669,16055,0.003785656,0.002190681
164669,16064,0.015800386,0.00590829
164670,16055,0.001361632,0.000787948
164671,16055,0.001264175,0.000731552
164672,16055,0.010341047,0.00598415
164673,16033,0.032526644,0.011664901
164673,16055,0.00849437,0.004915516
164674,16033,0.044360775,0.015908929
164674,16035,0.000510023,6.27343E-05
164675,16033,0.038421925,0.013779103
164676,16033,0.000354279,0.000127054
164680,16035,0.001811505,9.32119E-05
164680,16059,0.147427433,0.005581426
164681,16059,0.309088858,0.011701734
164688,16009,0.008856767,0.003625122
164688,16009,0.677218954,0.005167185
164688,16097,0.005610758,0.000436996
164688,16097,0.025523732,0.000562651
164689,16009,0.000627053,0.000256656
164689,16097,0.064573482,0.00502933
164689,16097,0.026317659,0.000580153
164690,16097,0.066043251,0.005143804
164691,16097,0.017859661,0.001391006
164692,16097,0.000940197,7.32276E-05
165653,6007,0.000388193,6.9566E-05
165654,6007,0.015688737,0.002811492
165654,6007,7.80657E-05,1.39897E-05
165654,6007,0.001904228,0.000341246
165654,6007,0.000536073,9.60666E-05
165654,6007,0.000673277,0.000121637
165655,6007,0.004732594,0.000848102
165655,6007,0.03014466,0.005446066
165656,6007,3.38109E-05,6.05907E-06
165656,6007,0.025307232,0.004572115
165657,6007,0.037632031,0.006798768
165658,6007,0.038579484,0.006969939
165659,6007,0.038579484,0.006969939
165660,6007,0.038579484,0.006969939
165661,6007,0.028286187,0.005110306
165662,6001,9.24713E-05,3.882E-06
165662,6007,0.021065948,0.003805866
165663,6001,0.005539164,0.002330762
165663,6001,0.306905808,0.012884081
165663,6007,0.011052276,0.001996753
165664,6001,0.032919701,0.013851909
165664,6001,0.002538365,0.000106562
165666,6001,0.014177496,0.005965589
165667,6001,0.05037394,0.021196282
165667,6009,0.000251959,0.000133668
165668,6001,0.006535238,0.002749889
165668,6009,0.016815791,0.008921041
165669,6009,0.003713162,0.001969891
165677,6002,0.012327621,0.00461695
165678,6002,0.002840348,0.001063769
165682,14065,0.00020939,3.89223E-05
165685,14065,0.014187307,0.002637199
165686,14065,0.016443983,0.00305668
165700,16089,0.001480878,0.000742012
165701,16089,0.018649492,0.009344553
165702,16089,0.020360441,0.010201845
165703,16089,0.011410087,0.005717162
165704,16089,0.006659007,0.003336576
165704,16089,0.000188377,9.43887E-05
165705,16089,0.007293884,0.003654689
165705,16089,0.000402852,0.000201854
165706,16089,0.005187439,0.002599229
165706,16089,0.000223723,0.000112099
165707,16089,0.017907338,0.008972688
165707,16089,0.004873417,0.002441884
165708,16089,4.40256E-06,2.20596E-06
165708,16089,0.022776467,0.011412424
165709,16012,0.001692014,0.000720631
165709,16012,0.000463851,0.000197554
165709,16089,0.001137569,0.000569993
165709,16089,0.019530527,0.009786007
165710,16012,0.012659373,0.005391641
165710,16012,0.000272187,0.000115925
165710,16089,0.004648541,0.002329208
165710,16089,0.005459238,0.002735417
165711,16012,0.022107428,0.009415578
165711,16089,0.001115315,0.000558842
165712,16012,0.02184742,0.009304841
165713,16012,0.020494031,0.008728431
165714,16012,0.019130876,0.008147861
165715,16012,0.022964244,0.009780497
165716,16006,0.007637418,0.00221005
165716,16012,0.013324377,0.005674867
165717,16006,0.009162654,0.00265141
165718,16006,0.017155196,0.004964223
165719,16006,0.018571555,0.005374077
165720,16006,0.018466055,0.005343548
165721,16006,0.014174745,0.004101766
165722,16006,0.001916643,0.000554622
165722,16006,0.000114713,3.31945E-05
165723,16006,0.009371501,0.002711844
165723,16006,9.33215E-05,2.70046E-05
165724,16006,0.000509319,0.000147382
165724,16006,0.003866834,0.001118951
165725,16006,0.007195618,0.002082206
165725,16064,0.019707119,0.007369147
165726,16064,0.023546545,0.008804837
165727,16064,0.010366994,0.003876564
165728,16064,9.86303E-06,3.68811E-06
165732,16033,0.033286803,0.011937514
165732,16055,0.000277053,0.000160325
165733,16033,0.05405014,0.019383787
165734,16033,0.062565085,0.022437468
165735,16033,0.00218435,0.000783365
165746,16009,0.000389729,2.97363E-06
165747,16009,0.322391321,0.002459848
165747,16097,0.012948804,0.000285446
165748,16097,0.003219482,0.000250751
165748,16097,0.168087728,0.003705365
165749,16097,0.017060875,0.001328793
165749,16097,0.204989139,0.004518828
165750,16097,0.070606,0.005499175
165750,16097,0.015806679,0.000348446
165751,16082,0.003495942,0.001388684
165751,16097,0.044057287,0.003431418
166709,6007,0.001276565,0.000228766
166711,6007,0.012860137,0.002304594
166712,6007,0.022490424,0.004030385
166712,6007,0.000192842,3.45582E-05
166713,6007,0.025109206,0.004499682
166713,6007,2.87958E-05,5.20238E-06
166714,6007,0.01204341,0.002158233
166714,6007,0.003230088,0.000583562
166715,6007,0.009363385,0.00169163
166716,6007,0.012971067,0.00234341
166717,6007,0.014259218,0.002576133
166718,6007,0.030521345,0.00551412
166719,6007,0.025665049,0.00463676
166720,6007,0.025773003,0.004656264
166721,6007,0.000308427,5.57217E-05
166722,6001,0.01064877,0.004480776
166722,6001,2.58549E-08,1.0854E-09
166723,6001,0.004039508,0.001699739
166725,6001,0.00073802,0.000310543
166726,6001,0.014115734,0.0059396
166726,6004,0.005132141,0.001745753
166727,6001,0.002202454,0.000926746
166727,6004,0.020423619,0.006947316
166727,6009,0.007277408,0.003860779
166728,6009,0.000312601,0.00016584
166729,6004,0.005700393,0.00193905
166731,6002,0.003581045,0.001341176
166732,6002,0.018848424,0.007059127
166733,6002,0.012363647,0.004630443
166736,6002,0.011117121,0.004163593
166737,6002,0.012425927,0.004653768
166738,6002,0.002661387,0.000996745
166739,6002,0.015846987,0.005935026
166740,6002,0.007257213,0.002717977
166740,14065,0.010896435,0.002025477
166741,14065,0.000783476,0.000145636
166744,14065,0.018081732,0.003361112
166745,14065,0.023409664,0.004351491
166760,16089,0.000409361,0.000205115
166761,16089,0.009408443,0.004714214
166762,16089,0.001863096,0.000933527
166762,16089,0.003640231,0.001823982
166763,16089,0.000445044,0.000222995
166763,16089,0.015813618,0.007923605
166764,16089,0.014705104,0.00736817
166764,16089,0.001828562,0.000916223
166764,16089,0.000678926,0.000340184
166765,16089,0.019314341,0.009677684
166766,16089,0.022758998,0.011403671
166767,16012,0.000405656,0.000172769
166767,16012,0.00055835,0.000237802
166767,16089,0.001020373,0.00051127
166767,16089,0.020815759,0.010429988
166768,16012,0.016389065,0.006980121
166768,16012,0.000954014,0.000406316
166768,16089,0.001773481,0.000888624
166768,16089,0.004010956,0.002009738
166769,16012,0.02324549,0.00990028
166770,16012,0.020196153,0.008601564
166771,16012,0.000762375,0.000324696
166772,16012,0.000654434,0.000278724
166773,16012,0.000896105,0.000381652
166774,16012,0.017355834,0.007391869
166775,16006,0.000331384,9.58929E-05
166775,16012,0.017961294,0.007649735
166776,16006,0.000608474,0.000176075
166776,16012,6.15018E-07,2.61937E-07
166777,16006,0.009977298,0.002887145
166778,16006,0.018958831,0.005486144
166779,16006,0.013653933,0.003951058
166780,16006,0.005983024,0.001731316
166781,16006,0.003793662,0.001097777
166782,16006,0.011830081,0.003423287
166783,16006,0.000299279,8.66027E-05
166784,16006,0.002274406,0.000658148
166784,16064,0.002094733,0.00078329
166785,16006,6.48511E-06,1.87661E-06
166785,16064,0.025226822,0.009433148
166786,16064,0.021756007,0.008135295
166791,16033,0.012817694,0.004596759
166792,16033,0.069216434,0.024822815
166793,16033,0.060157851,0.021574171
166794,16033,0.001207781,0.000433142
166795,16033,0.001494882,0.000536104
166795,16059,0.012262623,0.004104222
166796,16059,0.040769631,0.013645336
166807,16097,0.021324741,0.000470088
166808,16097,0.240419395,0.005299861
166809,16097,0.023065481,0.001796464
166809,16097,0.172294614,0.003798103
166810,16082,0.008657822,0.003439125
166810,16097,0.002762648,0.00021517
167768,6007,0.005067552,0.000908128
167769,6007,0.013928843,0.002496111
167770,6007,0.027990691,0.005016057
167771,6007,0.027384372,0.004907402
167772,6007,6.8286E-05,1.22372E-05
167773,6007,0.004522627,0.000810475
167777,6007,0.013724772,0.002479577
