 grid,CID,Furb,Frural,SCCs
 30,g_per_year,2102007000,2102004000,2103006000,2103007000,2104011000,2104006000,2104008000,2104007000,2267005000,2270005000,2311010000,2302002000,2805020000,2801000002,2801000005,2610000000,2810030000,2810001000,2801500100,30500304  ,2294000000,2296000000,2280000000,2285000000,2285002010,2275000000,2275050000,2222222222,2230070310,2265005000
  6359364,  2005, 0.0000, 0.0145, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 6.93648E+01, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.14174E+04, 6.38764E+04, 1.51623E+04, 0.00000E+00, 0.00000E+00, 0.00000E+00, 6.21335E+03, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
  6359365,  2005, 0.0000, 0.0001, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 5.89524E-01, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.82024E+02, 5.42879E+02, 1.28863E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 5.28066E+01, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
  6365721,  2004, 0.0000, 0.0039, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.30112E+01, 0.00000E+00, 0.00000E+00, 0.00000E+00, 9.13722E+03, 1.62634E+04, 3.71690E+03, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.52620E+03, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
  6365722,  2004, 0.0000, 0.0112, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 6.63218E+01, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.63348E+04, 4.68737E+04, 1.07127E+04, 0.00000E+00, 0.00000E+00, 0.00000E+00, 4.39873E+03, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
  6365723,  2004, 0.0000, 0.0040, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.34325E+01, 0.00000E+00, 0.00000E+00, 0.00000E+00, 9.30451E+03, 1.65612E+04, 3.78496E+03, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.55414E+03, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
  6368883,  2005, 0.0000, 0.0006, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.07128E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 9.48305E+02, 2.82828E+03, 6.71347E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.75110E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
  6368884,  2005, 0.0000, 0.0011, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 5.21435E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.61001E+03, 4.80177E+03, 1.13980E+03, 0.00000E+00, 0.00000E+00, 0.00000E+00, 4.67075E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
  6368886,  2005, 0.0000, 0.0022, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.04089E+01, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.21391E+03, 9.58535E+03, 2.27527E+03, 0.00000E+00, 0.00000E+00, 0.00000E+00, 9.32381E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
  6368887,  2005, 0.0000, 0.0055, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.64621E+01, 0.00000E+00, 0.00000E+00, 0.00000E+00, 8.17057E+03, 2.43683E+04, 5.78430E+03, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.37034E+03, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
  6368888,  2005, 0.0000, 0.0176, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 8.42357E+01, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.60090E+04, 7.75707E+04, 1.84129E+04, 0.00000E+00, 0.00000E+00, 0.00000E+00, 7.54542E+03, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
