GRIDCODE,CVENTMUN,Promedio de LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),Suma de LONG VIALIDAD x SENTIDO x CELDA
2025826,14120,6119465.459,9340.436223
2025827,14120,6119465.459,12968.36572
2025828,14120,6119465.459,28476.08526
2025829,14120,6119465.459,19263.25444
2025830,14120,6119465.459,26309.34153
2025831,14098,2811583.951,4150.451835
2025831,14120,6119465.459,25986.7417
2025832,14098,2811583.951,8394.008203
2025833,14098,2811583.951,8056.269977
2025834,14039,4313874.79,5447.233589
2025834,14098,2811583.951,31938.57953
2025835,14039,4313874.79,14025.75559
2025835,14098,2811583.951,21524.7461
2025836,14039,4313874.79,23820.36225
2025836,14098,2811583.951,37230.80431
2025837,14039,4313874.79,5541.3466
2025837,14098,2811583.951,22114.8068
2025838,14039,4313874.79,4389.776669
2025838,14098,2811583.951,41064.74146
2025839,14039,4313874.79,30750.24913
2025839,14098,2811583.951,21646.6984
2025840,14039,4313874.79,5463.810304
2025840,14098,2811583.951,34209.49386
2025841,14098,2811583.951,29345.97721
2025842,14098,2811583.951,37274.48252
2025843,14098,2811583.951,50774.35856
2025844,14098,2811583.951,41236.09724
2025845,14098,2811583.951,34353.42266
2025845,14101,2273956.049,605.343696
2025846,14098,2811583.951,21465.07791
2025846,14101,2273956.049,12761.95111
2025847,14098,2811583.951,14386.71561
2025847,14101,2273956.049,17856.52897
2025848,14098,2811583.951,12331.96456
2025848,14101,2273956.049,15534.03493
2025849,14101,2273956.049,16666.18867
2025850,14101,2273956.049,22689.2771
2025851,14101,2273956.049,5602.581932
2025853,14101,2273956.049,329.2971369
2025854,14101,2273956.049,6112.809738
2025856,14101,2273956.049,711.7382201
2025857,14101,2273956.049,2822.503328
2025858,14101,2273956.049,19836.48349
2025859,14101,2273956.049,7972.493582
2029003,14120,6119465.459,4138.915223
2029004,14120,6119465.459,13648.84222
2029005,14120,6119465.459,21114.33771
2029006,14120,6119465.459,25423.31383
2029007,14120,6119465.459,21500.41291
2029008,14120,6119465.459,36595.207
2029009,14098,2811583.951,4989.967076
2029009,14120,6119465.459,19742.13195
2029010,14098,2811583.951,5670.728902
2029010,14120,6119465.459,18978.54493
2029011,14098,2811583.951,23780.24732
2029011,14120,6119465.459,8573.370974
2029012,14039,4313874.79,14080.6391
2029012,14098,2811583.951,25258.32174
2029013,14039,4313874.79,48048.04472
2029014,14039,4313874.79,51855.39049
2029015,14039,4313874.79,49844.81289
2029016,14039,4313874.79,46620.80988
2029016,14098,2811583.951,211.4837659
2029017,14039,4313874.79,32579.07358
2029018,14039,4313874.79,13760.19502
2029018,14098,2811583.951,2993.156358
2029019,14039,4313874.79,2064.253645
2029019,14098,2811583.951,15193.54619
2029020,14098,2811583.951,32569.04224
2029021,14098,2811583.951,33330.50442
2029022,14098,2811583.951,37942.72975
2029023,14098,2811583.951,22031.63012
2029023,14101,2273956.049,283.2824836
2029024,14098,2811583.951,1779.75178
2029024,14101,2273956.049,23127.10779
2029025,14101,2273956.049,31271.44245
2029026,14101,2273956.049,40704.11204
2029027,14101,2273956.049,30725.66447
2029028,14101,2273956.049,27142.90187
2029029,14101,2273956.049,22710.51117
2029030,14101,2273956.049,211.1154372
2029031,14101,2273956.049,3370.290778
2029032,14101,2273956.049,10726.62632
2029033,14101,2273956.049,1954.413264
2029034,14101,2273956.049,1141.967421
2032180,14120,6119465.459,131.9244655
2032181,14120,6119465.459,32538.74813
2032182,14120,6119465.459,40351.53919
2032183,14120,6119465.459,31391.74703
2032184,14120,6119465.459,34213.54579
2032185,14120,6119465.459,28067.71449
2032186,14120,6119465.459,34594.09207
2032187,14120,6119465.459,26428.924
2032188,14120,6119465.459,30776.13481
2032189,14039,4313874.79,261.6729602
2032189,14098,2811583.951,17829.27142
2032189,14120,6119465.459,28198.86943
2032190,14039,4313874.79,46929.63905
2032190,14098,2811583.951,4857.9838
2032191,14039,4313874.79,45513.52609
2032192,14039,4313874.79,30203.93485
2032193,14039,4313874.79,45093.7652
2032194,14039,4313874.79,46773.0954
2032195,14039,4313874.79,22074.28708
2032196,14039,4313874.79,20352.54063
2032196,14098,2811583.951,36.68280378
2032197,14039,4313874.79,14494.96153
2032197,14098,2811583.951,6985.829032
2032198,14039,4313874.79,1971.896886
2032198,14098,2811583.951,36122.39247
2032199,14098,2811583.951,31529.23704
2032200,14098,2811583.951,24570.6946
2032201,14098,2811583.951,34611.92104
2032201,14101,2273956.049,11673.54161
2032202,14098,2811583.951,48.98136642
2032202,14101,2273956.049,50746.93158
2032203,14101,2273956.049,46118.32731
2032204,14101,2273956.049,43073.45603
2032205,14101,2273956.049,35078.60883
2032206,14101,2273956.049,25329.04477
2032207,14101,2273956.049,30575.17971
2032208,14101,2273956.049,1186.533448
2032209,14101,2273956.049,3614.918781
2032210,14101,2273956.049,4819.849595
2032211,14101,2273956.049,2736.076583
2035359,14120,6119465.459,22440.3686
2035360,14120,6119465.459,54960.71183
2035361,14120,6119465.459,47941.85354
2035362,14120,6119465.459,42953.07178
2035363,14120,6119465.459,26794.87835
2035364,14120,6119465.459,39872.9882
2035365,14120,6119465.459,30536.5008
2035366,14120,6119465.459,30485.48817
2035367,14098,2811583.951,1739.573717
2035367,14120,6119465.459,29234.17484
2035368,14039,4313874.79,30788.37935
2035368,14098,2811583.951,2739.567849
2035368,14120,6119465.459,5456.793312
2035369,14039,4313874.79,31732.82182
2035370,14039,4313874.79,33985.78484
2035371,14039,4313874.79,23887.9743
2035372,14039,4313874.79,22045.51557
2035373,14039,4313874.79,26120.73698
2035374,14039,4313874.79,10355.62456
2035375,14039,4313874.79,24795.34535
2035376,14039,4313874.79,8972.786291
2035376,14098,2811583.951,20327.51704
2035377,14098,2811583.951,24441.66112
2035378,14039,4313874.79,336.8263911
2035378,14098,2811583.951,35315.33606
2035379,14039,4313874.79,4976.568639
2035379,14098,2811583.951,37508.35637
2035379,14101,2273956.049,2316.874419
2035380,14039,4313874.79,1687.661599
2035380,14098,2811583.951,966.7971905
2035380,14101,2273956.049,33321.0192
2035381,14101,2273956.049,27605.96178
2035382,14101,2273956.049,28414.29368
2035383,14101,2273956.049,19802.16856
2035384,14101,2273956.049,6768.997359
2035385,14101,2273956.049,24793.79046
2035386,14101,2273956.049,18774.99261
2035387,14101,2273956.049,2110.342641
2038537,14120,6119465.459,17878.82733
2038538,14120,6119465.459,34026.16058
2038539,14120,6119465.459,40390.0206
2038540,14120,6119465.459,49926.54418
2038541,14120,6119465.459,30910.29765
2038542,14120,6119465.459,41316.54646
2038543,14120,6119465.459,23157.93809
2038544,14120,6119465.459,13450.6682
2038545,14039,4313874.79,786.8659382
2038545,14120,6119465.459,23697.07016
2038546,14039,4313874.79,22465.35941
2038546,14120,6119465.459,2155.264029
2038547,14039,4313874.79,26900.63567
2038548,14039,4313874.79,31194.91137
2038549,14039,4313874.79,20654.98236
2038550,14039,4313874.79,26429.51221
2038551,14039,4313874.79,23325.17151
2038552,14039,4313874.79,15436.26297
2038553,14039,4313874.79,26905.13431
2038554,14039,4313874.79,21728.31089
2038554,14098,2811583.951,7326.520746
2038555,14039,4313874.79,26035.26143
2038555,14098,2811583.951,4090.797989
2038556,14039,4313874.79,36758.84771
2038556,14098,2811583.951,1246.802497
2038557,14039,4313874.79,40341.52039
2038558,14039,4313874.79,32388.57087
2038558,14101,2273956.049,4012.90441
2038559,14039,4313874.79,9901.871548
2038559,14101,2273956.049,31142.38317
2038560,14101,2273956.049,39087.09819
2038561,14101,2273956.049,27486.11875
2038562,14101,2273956.049,8628.156823
2038563,14101,2273956.049,33857.88502
2038564,14101,2273956.049,26311.21443
2038565,14101,2273956.049,30876.7092
2038566,14101,2273956.049,1091.809381
2041715,14120,6119465.459,1778.918405
2041717,14120,6119465.459,4614.354953
2041718,14120,6119465.459,39177.92997
2041719,14120,6119465.459,47412.20317
2041720,14120,6119465.459,40951.37432
2041721,14120,6119465.459,31204.66531
2041722,14120,6119465.459,29955.2467
2041723,14120,6119465.459,26415.06721
2041724,14039,4313874.79,17009.19545
2041724,14120,6119465.459,3787.772368
2041725,14039,4313874.79,28777.82787
2041726,14039,4313874.79,33992.97459
2041727,14039,4313874.79,31395.31631
2041728,14039,4313874.79,24763.86587
2041729,14039,4313874.79,21615.86586
2041730,14039,4313874.79,23501.86
2041731,14039,4313874.79,28200.02596
2041732,14039,4313874.79,24255.40049
2041733,14039,4313874.79,24845.25969
2041734,14039,4313874.79,31868.64447
2041735,14039,4313874.79,33578.23606
2041736,14039,4313874.79,36320.96953
2041737,14039,4313874.79,15399.61362
2041737,14101,2273956.049,21472.44033
2041738,14101,2273956.049,39768.35013
2041739,14101,2273956.049,40067.2855
2041740,14101,2273956.049,24674.05388
2041741,14101,2273956.049,28326.58744
2041742,14101,2273956.049,13012.03341
2041743,14101,2273956.049,14238.05998
2041744,14101,2273956.049,5620.346622
2044895,14120,6119465.459,2564.918418
2044896,14120,6119465.459,22658.82187
2044897,14120,6119465.459,23439.51772
2044898,14120,6119465.459,36446.85156
2044899,14120,6119465.459,25038.15547
2044900,14120,6119465.459,32038.64405
2044901,14039,4313874.79,6926.032895
2044901,14120,6119465.459,19858.44377
2044902,14039,4313874.79,25182.49647
2044902,14120,6119465.459,213.6976592
2044903,14039,4313874.79,27710.60844
2044904,14039,4313874.79,26737.22729
2044905,14039,4313874.79,23291.34677
2044906,14039,4313874.79,25492.43269
2044907,14039,4313874.79,22857.0394
2044908,14039,4313874.79,22840.88548
2044909,14039,4313874.79,27489.64274
2044910,14039,4313874.79,21894.62303
2044911,14039,4313874.79,25024.3055
2044912,14039,4313874.79,37812.96812
2044913,14039,4313874.79,38699.18697
2044914,14039,4313874.79,38244.00431
2044915,14039,4313874.79,19346.27374
2044915,14101,2273956.049,9641.792012
2044916,14039,4313874.79,615.7313227
2044916,14101,2273956.049,27705.70942
2044917,14101,2273956.049,27570.20519
2044918,14101,2273956.049,37028.88703
2044919,14101,2273956.049,27887.66997
2044920,14101,2273956.049,31937.73007
2044921,14101,2273956.049,31458.53052
2044922,14101,2273956.049,43279.92678
2044923,14101,2273956.049,809.1271618
2044929,14124,616296.689,345.0535855
2044930,14124,616296.689,5213.417213
2048072,14120,6119465.459,2388.637683
2048073,14120,6119465.459,6763.274205
2048074,14120,6119465.459,20460.66468
2048075,14120,6119465.459,8809.095045
2048076,14120,6119465.459,24998.21263
2048077,14120,6119465.459,31430.13499
2048078,14120,6119465.459,33873.96746
2048079,14039,4313874.79,7366.928809
2048079,14120,6119465.459,23961.37682
2048080,14039,4313874.79,28220.56396
2048081,14039,4313874.79,25165.09424
2048082,14039,4313874.79,22152.24153
2048083,14039,4313874.79,22168.53502
2048084,14039,4313874.79,26277.20538
2048085,14039,4313874.79,28295.88099
2048086,14039,4313874.79,20544.83922
2048087,14039,4313874.79,22259.91181
2048088,14039,4313874.79,20247.01876
2048089,14039,4313874.79,23102.68304
2048090,14039,4313874.79,30699.6126
2048091,14039,4313874.79,36841.39747
2048092,14039,4313874.79,38283.69439
2048093,14039,4313874.79,27077.04849
2048093,14101,2273956.049,5188.059832
2048094,14039,4313874.79,572.3011235
2048094,14101,2273956.049,38096.46267
2048095,14101,2273956.049,31332.95389
2048096,14101,2273956.049,32035.42679
2048097,14101,2273956.049,14642.21445
2048098,14101,2273956.049,5823.312444
2048099,14101,2273956.049,650.8529776
2048100,14101,2273956.049,4496.365731
2048108,14124,616296.689,802.5336004
2051250,14120,6119465.459,2856.100052
2051251,14120,6119465.459,3782.449407
2051252,14120,6119465.459,25054.65235
2051253,14120,6119465.459,21117.09098
2051254,14120,6119465.459,30857.28822
2051255,14120,6119465.459,33948.61595
2051256,14120,6119465.459,26904.44577
2051257,14039,4313874.79,6818.384378
2051257,14120,6119465.459,20276.37126
2051258,14039,4313874.79,27019.4893
2051259,14039,4313874.79,26557.20686
2051260,14039,4313874.79,27929.29131
2051261,14039,4313874.79,25150.43658
2051262,14039,4313874.79,27328.39109
2051263,14039,4313874.79,26599.60445
2051264,14039,4313874.79,26576.06213
2051265,14039,4313874.79,19526.37364
2051266,14039,4313874.79,25456.44992
2051267,14039,4313874.79,24088.38266
2051268,14039,4313874.79,31848.58419
2051269,14039,4313874.79,45105.15935
2051270,14039,4313874.79,48502.51188
2051271,14039,4313874.79,33449.87187
2051271,14101,2273956.049,19706.35512
2051272,14101,2273956.049,44067.07669
2051273,14101,2273956.049,22125.43796
2051274,14101,2273956.049,24764.70769
2051275,14101,2273956.049,2034.591494
2051276,14101,2273956.049,12440.40939
2051277,14101,2273956.049,5283.217948
2054428,14120,6119465.459,3122.34904
2054429,14120,6119465.459,3585.195282
2054430,14120,6119465.459,21170.43289
2054431,14120,6119465.459,27210.23717
2054432,14120,6119465.459,41574.77171
2054433,14120,6119465.459,22980.79648
2054434,14120,6119465.459,26140.37941
2054435,14039,4313874.79,4781.192052
2054435,14120,6119465.459,14809.54663
2054436,14039,4313874.79,23574.76977
2054436,14120,6119465.459,1076.65461
2054437,14039,4313874.79,22660.98797
2054438,14039,4313874.79,25023.24429
2054439,14039,4313874.79,30548.84622
2054440,14039,4313874.79,23413.38743
2054441,14039,4313874.79,26278.37713
2054442,14039,4313874.79,30372.00871
2054443,14039,4313874.79,35445.3668
2054444,14039,4313874.79,28884.94735
2054445,14039,4313874.79,31132.20294
2054446,14039,4313874.79,32961.02925
2054447,14039,4313874.79,51325.44043
2054448,14039,4313874.79,53065.73845
2054449,14039,4313874.79,18635.61574
2054449,14101,2273956.049,29452.04611
2054450,14101,2273956.049,25022.14219
2054451,14101,2273956.049,15777.47446
2054452,14101,2273956.049,10495.34219
2054453,14101,2273956.049,5140.983801
2054456,14124,616296.689,718.9841269
2054457,14124,616296.689,361.0885444
2054458,14124,616296.689,8962.95558
2054459,14124,616296.689,522.1237875
2057606,14120,6119465.459,6875.245938
2057607,14120,6119465.459,10164.08314
2057608,14120,6119465.459,18591.41595
2057609,14120,6119465.459,29896.6919
2057610,14120,6119465.459,8929.93242
2057611,14120,6119465.459,16227.59707
2057612,14120,6119465.459,21781.55103
2057613,14039,4313874.79,8324.600515
2057613,14120,6119465.459,15512.536
2057614,14039,4313874.79,18622.35136
2057614,14120,6119465.459,38.84071599
2057615,14039,4313874.79,23202.29469
2057616,14039,4313874.79,18058.21995
2057617,14039,4313874.79,24094.11417
2057618,14039,4313874.79,36655.47315
2057619,14039,4313874.79,28114.82547
2057620,14039,4313874.79,34263.88845
2057621,14039,4313874.79,28625.9374
2057622,14039,4313874.79,25773.87192
2057623,14039,4313874.79,22850.34599
2057624,14039,4313874.79,28855.08754
2057625,14039,4313874.79,40701.67776
2057626,14039,4313874.79,28331.07043
2057627,14039,4313874.79,2927.382766
2057627,14101,2273956.049,2401.062191
2057628,14101,2273956.049,389.2099817
2057633,14124,616296.689,7212.712552
2057634,14124,616296.689,901.6720763
2057635,14124,616296.689,293.4877033
2057636,14124,616296.689,75.64837119
2057638,14124,616296.689,116.8202047
2057639,14124,616296.689,2483.162124
2057640,14124,616296.689,206.7589584
2060783,14120,6119465.459,6981.406021
2060784,14120,6119465.459,9185.821503
2060785,14120,6119465.459,9123.730482
2060786,14120,6119465.459,25819.55231
2060787,14120,6119465.459,11228.22778
2060788,14120,6119465.459,3665.636779
2060789,14120,6119465.459,22297.16126
2060790,14120,6119465.459,23870.99772
2060791,14039,4313874.79,7664.571774
2060791,14120,6119465.459,14824.41345
2060792,14039,4313874.79,5008.82898
2060792,14120,6119465.459,10782.47577
2060793,14039,4313874.79,12619.56363
2060793,14120,6119465.459,14739.68887
2060794,14039,4313874.79,11850.99547
2060794,14120,6119465.459,6073.125275
2060795,14039,4313874.79,24385.25081
2060795,14120,6119465.459,9774.484265
2060796,14039,4313874.79,38134.12274
2060796,14120,6119465.459,2246.317747
2060797,14039,4313874.79,31445.82907
2060798,14039,4313874.79,36395.28116
2060799,14039,4313874.79,51284.82059
2060800,14039,4313874.79,34681.75903
2060801,14039,4313874.79,29509.58425
2060802,14039,4313874.79,33941.90964
2060803,14039,4313874.79,23265.2653
2060817,14124,616296.689,12315.67821
2060818,14124,616296.689,9178.600982
2063954,14120,6119465.459,440.6221473
2063955,14120,6119465.459,907.1463273
2063956,14120,6119465.459,11124.61801
2063957,14120,6119465.459,7941.88619
2063961,14120,6119465.459,6291.307638
2063962,14120,6119465.459,8659.027152
2063963,14120,6119465.459,14341.22234
2063964,14120,6119465.459,17777.91236
2063965,14120,6119465.459,13864.93883
2063966,14120,6119465.459,5208.863442
2063967,14120,6119465.459,14614.52247
2063968,14120,6119465.459,17976.48057
2063969,14120,6119465.459,23263.34138
2063970,14120,6119465.459,28054.95254
2063971,14120,6119465.459,27702.39408
2063972,14120,6119465.459,32191.22914
2063973,14120,6119465.459,38342.84815
2063974,14039,4313874.79,2182.228562
2063974,14120,6119465.459,30146.92886
2063975,14039,4313874.79,12442.39063
2063975,14120,6119465.459,34811.4923
2063976,14039,4313874.79,42517.05129
2063976,14120,6119465.459,876.055719
2063977,14039,4313874.79,48466.77837
2063978,14039,4313874.79,31887.49805
2063979,14039,4313874.79,24753.01253
2063980,14039,4313874.79,33078.38718
2063981,14039,4313874.79,12233.08955
2063995,14124,616296.689,1510.114445
2063996,14124,616296.689,2451.318139
2067132,14120,6119465.459,19406.7826
2067133,14120,6119465.459,18067.83725
2067134,14120,6119465.459,15777.45751
2067135,14120,6119465.459,10848.48282
2067140,14120,6119465.459,2638.17866
2067141,14120,6119465.459,10149.34115
2067142,14120,6119465.459,14472.08822
2067143,14120,6119465.459,22500.36856
2067144,14120,6119465.459,18150.8895
2067145,14120,6119465.459,29313.09558
2067146,14120,6119465.459,38801.32119
2067147,14120,6119465.459,34958.89625
2067148,14120,6119465.459,33388.19632
2067149,14120,6119465.459,25355.69404
2067150,14120,6119465.459,36381.11695
2067151,14120,6119465.459,39357.36631
2067152,14120,6119465.459,31638.50608
2067153,14120,6119465.459,31538.56764
2067154,14039,4313874.79,2179.626333
2067154,14120,6119465.459,36070.07362
2067155,14039,4313874.79,43109.19327
2067155,14120,6119465.459,2124.246615
2067156,14039,4313874.79,37185.95509
2067157,14039,4313874.79,16382.12672
2067158,14039,4313874.79,15714.66956
2067159,14039,4313874.79,4190.211461
2067174,14124,616296.689,75.13788177
2070310,14120,6119465.459,723.5034302
2070311,14120,6119465.459,2242.602768
2070314,14120,6119465.459,388.3834765
2070316,14120,6119465.459,1852.011051
2070317,14120,6119465.459,1389.797615
2070318,14120,6119465.459,14021.72039
2070319,14120,6119465.459,12363.21195
2070320,14120,6119465.459,7928.18893
2070321,14120,6119465.459,12325.2353
2070322,14120,6119465.459,21250.9238
2070323,14120,6119465.459,39873.52101
2070324,14120,6119465.459,44479.5806
2070325,14120,6119465.459,41307.28325
2070326,14120,6119465.459,27416.40661
2070327,14120,6119465.459,21683.61272
2070328,14120,6119465.459,18377.79583
2070329,14120,6119465.459,34509.08683
2070330,14120,6119465.459,39712.34987
2070331,14120,6119465.459,39735.41519
2070332,14120,6119465.459,48412.60697
2070333,14039,4313874.79,4648.920653
2070333,14120,6119465.459,11546.99173
2070334,14039,4313874.79,42799.30314
2070335,14039,4313874.79,17465.17432
2070336,14039,4313874.79,1219.45005
2073492,14120,6119465.459,1550.824102
2073496,14120,6119465.459,3196.75675
2073497,14120,6119465.459,24.8061296
2073498,14120,6119465.459,6413.668341
2073499,14120,6119465.459,18908.01008
2073500,14120,6119465.459,40725.93934
2073501,14120,6119465.459,35355.97785
2073502,14120,6119465.459,28843.15637
2073503,14120,6119465.459,45041.49746
2073504,14120,6119465.459,37980.84018
2073505,14120,6119465.459,20348.23132
2073506,14120,6119465.459,23433.63262
2073507,14120,6119465.459,49052.05548
2073508,14120,6119465.459,47014.04923
2073509,14120,6119465.459,43471.08062
2073510,14120,6119465.459,45150.08284
2073511,14120,6119465.459,2588.658052
2073512,14039,4313874.79,2191.990659
2073513,14039,4313874.79,549.9378989
2076668,14120,6119465.459,3569.024079
2076669,14120,6119465.459,14.24550226
2076677,14120,6119465.459,12617.01214
2076678,14120,6119465.459,23896.73696
2076679,14120,6119465.459,7221.583691
2076680,14120,6119465.459,12104.31431
2076681,14120,6119465.459,35755.67352
2076682,14120,6119465.459,42835.08086
2076683,14120,6119465.459,38916.33082
2076684,14120,6119465.459,33851.82908
2076685,14120,6119465.459,47068.37575
2076686,14120,6119465.459,34034.79769
2076687,14120,6119465.459,34304.89433
2076688,14120,6119465.459,40177.88861
2076689,14120,6119465.459,31469.97871
2076690,14120,6119465.459,704.2123858
2076693,14045,291875.3942,149.2471166
2076694,14045,291875.3942,158.0192491
2079846,14120,6119465.459,12729.09881
2079847,14120,6119465.459,9236.999892
2079852,14120,6119465.459,1249.389749
2079853,14120,6119465.459,1204.592301
2079854,14120,6119465.459,16030.42638
2079855,14120,6119465.459,20051.44803
2079856,14120,6119465.459,19862.98915
2079857,14120,6119465.459,18924.94768
2079858,14120,6119465.459,9593.535916
2079859,14120,6119465.459,11303.76937
2079860,14120,6119465.459,32144.02917
2079861,14120,6119465.459,36828.6948
2079862,14120,6119465.459,3745.178699
2079863,14120,6119465.459,28514.09273
2079864,14120,6119465.459,29455.86633
2079865,14120,6119465.459,39251.50368
2079866,14120,6119465.459,33471.39704
2079867,14120,6119465.459,27344.35255
2079872,14045,291875.3942,10655.24228
2079873,14045,291875.3942,1038.164946
2083024,14120,6119465.459,2335.006841
2083025,14120,6119465.459,8056.169724
2083030,14120,6119465.459,13885.71608
2083031,14120,6119465.459,10085.86531
2083032,14120,6119465.459,13226.92231
2083033,14120,6119465.459,17006.33699
2083034,14120,6119465.459,21819.27416
2083035,14120,6119465.459,15127.69292
2083036,14120,6119465.459,2065.744513
2083037,14120,6119465.459,3215.291044
2083038,14120,6119465.459,10442.10371
