GRIDCODE,CVENTMUN,LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),LONG VIALIDAD x SENTIDO x CELDA
5956735,08037,82284.12106,155.7548851
5956737,08037,82284.12106,150.5369067
5956735,08037,82284.12106,129.0379036
5953555,08037,82284.12106,122.1471609
5940850,08037,82284.12106,233.329587
5940847,08037,82284.12106,109.4305883
5940849,08037,82284.12106,147.961849
5947200,08037,82284.12106,37.18970919
5947203,08037,82284.12106,144.3716526
5944025,08037,82284.12106,12.3092733
5931321,08037,82284.12106,102.9291683
5928143,08037,82284.12106,93.22911241
5924965,08037,82284.12106,35.76233584
5924962,08037,82284.12106,447.757212
5924962,08037,82284.12106,101.200632
5924963,08037,82284.12106,144.4789463
5924966,08037,82284.12106,348.0988691
5928136,08037,82284.12106,181.3118509
5928149,08037,82284.12106,120.0152001
5924967,08037,82284.12106,744.4947619
5931324,08037,82284.12106,53.37585949
5928140,08037,82284.12106,304.0286952
5924964,08037,82284.12106,206.5596897
5924965,08037,82284.12106,93.57905322
5931318,08037,82284.12106,114.5946911
5909061,08037,82284.12106,214.542632
5909061,08037,82284.12106,113.8188456
5909071,08037,82284.12106,199.74695
5915433,08037,82284.12106,34.10447796
5915431,08037,82284.12106,344.5933454
5918610,08037,82284.12106,93.73043396
5915431,08037,82284.12106,99.07708194
5924969,08037,82284.12106,37.73863525
5905906,08037,82284.12106,78.63960665
5956735,08037,82284.12106,54.70354944
5959913,08037,82284.12106,79.91803549
5902707,08037,82284.12106,149.3791902
5940857,08037,82284.12106,301.2084235
5877298,08037,82284.12106,50.62237668
5877298,08037,82284.12106,254.2383016
5883652,08037,82284.12106,116.0133331
5880474,08037,82284.12106,71.5482813
5902718,08037,82284.12106,201.0079892
5902718,08037,82284.12106,118.6178274
5902717,08037,82284.12106,248.4561856
5883656,08037,82284.12106,162.6467267
5934493,08037,82284.12106,239.1427762
5924961,08037,82284.12106,454.0696437
5924960,08037,82284.12106,190.4179941
5921782,08037,82284.12106,272.281638
5953559,08037,82284.12106,77.53908225
5966264,08037,82284.12106,125.8400567
5966264,08037,82284.12106,207.0724171
5966265,08037,82284.12106,39.09223055
5953563,08037,82284.12106,23.53198264
5956741,08037,82284.12106,103.8221962
5909073,08037,82284.12106,65.61285075
5915433,08037,82284.12106,103.2186461
5915432,08037,82284.12106,83.001664
5915433,08037,82284.12106,9.381040014
5915433,08037,82284.12106,96.24939398
5934502,08037,82284.12106,9.294576951
5937680,08037,82284.12106,74.8967461
5934502,08037,82284.12106,29.29562959
5937680,08037,82284.12106,223.0755189
5915431,08037,82284.12106,97.12453052
5905902,08037,82284.12106,66.63317937
5909080,08037,82284.12106,28.95065104
5905902,08037,82284.12106,71.46827167
5909080,08037,82284.12106,32.42158935
5905902,08037,82284.12106,80.14224604
5909083,08037,82284.12106,346.0886287
5953557,08037,82284.12106,142.8259222
5953561,08037,82284.12106,117.9741489
5953563,08037,82284.12106,144.7607965
5950388,08037,82284.12106,179.8058774
5909083,08037,82284.12106,628.4784182
5909082,08037,82284.12106,68.52101786
5909061,08037,82284.12106,184.8181703
5905902,08037,82284.12106,26.79367022
5909069,08037,82284.12106,237.2364238
5880477,08037,82284.12106,64.96731729
5883655,08037,82284.12106,19.60743675
5896363,08037,82284.12106,117.6617394
5896363,08037,82284.12106,52.48432016
5950384,08037,82284.12106,87.35555318
5950384,08037,82284.12106,127.3885379
5918604,08037,82284.12106,92.7413802
5931316,08037,82284.12106,154.241091
5912258,08037,82284.12106,45.6565486
5899547,08037,82284.12106,375.1193765
5899547,08037,82284.12106,59.08301594
5899547,08037,82284.12106,242.6175102
5902725,08037,82284.12106,67.65896011
5905894,08037,82284.12106,210.1592824
5896368,08037,82284.12106,157.4926521
5896369,08037,82284.12106,175.3581385
5909084,08037,82284.12106,304.9181662
5905902,08037,82284.12106,314.9080666
5905902,08037,82284.12106,142.9475826
5905902,08037,82284.12106,69.99252716
5905902,08037,82284.12106,40.25959515
5950388,08037,82284.12106,36.47789711
5950380,08037,82284.12106,121.0356364
5950380,08037,82284.12106,174.9444268
5950379,08037,82284.12106,214.228752
5950380,08037,82284.12106,90.46012346
5953561,08037,82284.12106,224.2203783
5953560,08037,82284.12106,27.33915395
5950383,08037,82284.12106,229.7404414
5959912,08037,82284.12106,129.6542023
5959912,08037,82284.12106,127.2595636
5956735,08037,82284.12106,116.3926015
5956735,08037,82284.12106,145.6635796
5966264,08037,82284.12106,237.8842806
5956736,08037,82284.12106,93.26155242
5956736,08037,82284.12106,91.27537816
5956736,08037,82284.12106,154.6964867
5956735,08037,82284.12106,122.1725373
5953558,08037,82284.12106,15.26659829
5956736,08037,82284.12106,145.6080778
5953558,08037,82284.12106,17.21318145
5956736,08037,82284.12106,128.4578359
5953556,08037,82284.12106,43.43284818
5956734,08037,82284.12106,111.6000242
5956735,08037,82284.12106,58.34910673
5953557,08037,82284.12106,93.72003221
5953560,08037,82284.12106,372.3864501
5956738,08037,82284.12106,52.85747047
5953556,08037,82284.12106,100.9203149
5956734,08037,82284.12106,50.8092814
5969442,08037,82284.12106,124.8056564
5966265,08037,82284.12106,292.8935415
5959913,08037,82284.12106,159.1715918
5959912,08037,82284.12106,19.45266022
5959911,08037,82284.12106,123.6101208
5959912,08037,82284.12106,32.39357335
5940852,08037,82284.12106,277.5746058
5944026,08037,82284.12106,195.7053352
5940847,08037,82284.12106,100.2403694
5940850,08037,82284.12106,116.725339
5940846,08037,82284.12106,150.6710583
5940845,08037,82284.12106,146.6666288
5947200,08037,82284.12106,105.872125
5947201,08037,82284.12106,144.0669499
5947202,08037,82284.12106,134.3928089
5947201,08037,82284.12106,143.9857392
5947202,08037,82284.12106,33.64516496
5947203,08037,82284.12106,88.78805679
5947203,08037,82284.12106,150.7033889
5947202,08037,82284.12106,89.39393192
5947212,08037,82284.12106,64.49852951
5924964,08037,82284.12106,199.0161917
5924966,08037,82284.12106,108.9713474
5924970,08037,82284.12106,143.7069734
5924963,08037,82284.12106,206.6861625
5924962,08037,82284.12106,53.97754737
5924967,08037,82284.12106,334.508352
5924966,08037,82284.12106,210.4627459
5924958,08037,82284.12106,104.3255372
5924962,08037,82284.12106,207.2147404
5924962,08037,82284.12106,311.779419
5931325,08037,82284.12106,103.8689094
5928137,08037,82284.12106,76.00992969
5931315,08037,82284.12106,31.41599257
5928140,08037,82284.12106,63.98207876
5931318,08037,82284.12106,1.107436136
5931324,08037,82284.12106,4.205677144
5928146,08037,82284.12106,86.38232786
5924958,08037,82284.12106,108.02078
5924957,08037,82284.12106,268.2310964
5924957,08037,82284.12106,138.255133
5928137,08037,82284.12106,333.2693989
5928142,08037,82284.12106,82.92802718
5924966,08037,82284.12106,88.36837534
5928138,08037,82284.12106,105.5158443
5928143,08037,82284.12106,310.8124251
5924965,08037,82284.12106,68.77707857
5924966,08037,82284.12106,23.26704464
5928149,08037,82284.12106,563.16407
5928143,08037,82284.12106,111.6994992
5928137,08037,82284.12106,76.01868547
5924959,08037,82284.12106,38.98655052
5924966,08037,82284.12106,215.322708
5931316,08037,82284.12106,323.5260351
5937676,08037,82284.12106,61.78697799
5934495,08037,82284.12106,122.9676572
5931321,08037,82284.12106,362.6468152
5931314,08037,82284.12106,210.376846
5937669,08037,82284.12106,48.71772196
5931317,08037,82284.12106,98.83959774
5937677,08037,82284.12106,28.17527414
5937676,08037,82284.12106,67.29800268
5937674,08037,82284.12106,84.26645939
5934495,08037,82284.12106,489.5751907
5934492,08037,82284.12106,120.3734369
5934491,08037,82284.12106,112.6654049
5915431,08037,82284.12106,0.64271032
5915430,08037,82284.12106,63.2414929
5912253,08037,82284.12106,223.4937618
5912254,08037,82284.12106,80.42668326
5912253,08037,82284.12106,362.8415741
5918614,08037,82284.12106,92.74944189
5918610,08037,82284.12106,23.85299266
5921788,08037,82284.12106,65.61459703
5918610,08037,82284.12106,79.86913151
5921788,08037,82284.12106,132.5389301
5915431,08037,82284.12106,91.92581908
5918614,08037,82284.12106,24.60581874
5893185,08037,82284.12106,104.9576272
5893185,08037,82284.12106,101.9450468
5893185,08037,82284.12106,262.8182807
5893185,08037,82284.12106,98.57923566
5899545,08037,82284.12106,75.05870892
5899543,08037,82284.12106,90.48932769
5890012,08037,82284.12106,102.9374869
5890014,08037,82284.12106,99.31863292
5896363,08037,82284.12106,174.0878145
5890013,08037,82284.12106,102.8967709
5896356,08037,82284.12106,171.5446951
5902722,08037,82284.12106,94.58517995
5902722,08037,82284.12106,373.2200709
5899540,08037,82284.12106,407.8149669
5905899,08037,82284.12106,94.82974221
5905900,08037,82284.12106,235.6964327
5905906,08037,82284.12106,79.6080171
5905903,08037,82284.12106,122.5799171
5909083,08037,82284.12106,118.6025818
5909083,08037,82284.12106,97.98080284
5905903,08037,82284.12106,102.672452
5890013,08037,82284.12106,88.13312579
5959913,08037,82284.12106,94.74353183
5959913,08037,82284.12106,42.99081862
5956735,08037,82284.12106,136.540125
5953555,08037,82284.12106,143.4276788
5959913,08037,82284.12106,174.5304386
5959912,08037,82284.12106,199.4717641
5959912,08037,82284.12106,83.7095181
5905901,08037,82284.12106,73.61516777
5886835,08037,82284.12106,79.96070243
5890013,08037,82284.12106,90.48867525
5890013,08037,82284.12106,99.97868292
5909060,08037,82284.12106,426.2849529
5905882,08037,82284.12106,123.1031201
5909060,08037,82284.12106,424.4558699
5905882,08037,82284.12106,106.6861649
5899546,08037,82284.12106,105.5413369
5899546,08037,82284.12106,86.14643906
5896368,08037,82284.12106,141.7231509
5883656,08037,82284.12106,90.94336805
5953567,08037,82284.12106,433.0961072
5947206,08037,82284.12106,62.42051652
5947207,08037,82284.12106,77.62798346
5921782,08037,82284.12106,251.1394023
5918604,08037,82284.12106,68.44601931
5956734,08037,82284.12106,136.2843024
5905899,08037,82284.12106,101.8098552
5966264,08037,82284.12106,119.3350932
5969442,08037,82284.12106,226.3851413
5969442,08037,82284.12106,234.9779682
5931315,08037,82284.12106,157.8752935
5931315,08037,82284.12106,440.249649
5931315,08037,82284.12106,236.6252486
5931316,08037,82284.12106,184.6023351
5931316,08037,82284.12106,170.0671936
5966264,08037,82284.12106,241.5896055
5966264,08037,82284.12106,233.6974996
5937674,08037,82284.12106,86.45824737
5937675,08037,82284.12106,84.36467388
5937674,08037,82284.12106,101.3327057
5896369,08037,82284.12106,29.96607425
5896369,08037,82284.12106,43.14299238
5896369,08037,82284.12106,91.79644142
5924967,08037,82284.12106,145.5923239
5902725,08037,82284.12106,163.8459366
5899546,08037,82284.12106,50.21092183
5924971,08037,82284.12106,667.7676267
5902728,08037,82284.12106,52.37697804
5902728,08037,82284.12106,236.9421392
5902723,08037,82284.12106,119.289689
5912253,08037,82284.12106,326.5062074
5912254,08037,82284.12106,232.1893772
5912253,08037,82284.12106,210.0901178
5912254,08037,82284.12106,6.691419312
5909080,08037,82284.12106,309.7951429
5915434,08037,82284.12106,84.24522978
5912256,08037,82284.12106,10.18264579
5928139,08037,82284.12106,475.3561597
5928140,08037,82284.12106,196.3522495
5928139,08037,82284.12106,138.4560467
5931326,08037,82284.12106,91.16729188
5909083,08037,82284.12106,3.408373234
5909084,08037,82284.12106,67.35354902
5909084,08037,82284.12106,42.89978424
5912253,08037,82284.12106,56.80346065
5934502,08037,82284.12106,360.2254907
5905899,08037,82284.12106,38.70453838
5937679,08037,82284.12106,152.0846482
5953556,08037,82284.12106,214.5190753
5953558,08037,82284.12106,165.1442372
5953557,08037,82284.12106,28.88779104
5953558,08037,82284.12106,104.2465239
5950382,08037,82284.12106,72.58094069
5950387,08037,82284.12106,259.2140334
5953564,08037,82284.12106,71.77513127
5950388,08037,82284.12106,210.0069428
5950377,08037,82284.12106,282.8144501
5953555,08037,82284.12106,147.5644325
5953556,08037,82284.12106,150.1710427
5953557,08037,82284.12106,89.77923678
5956742,08037,82284.12106,72.86162578
5956734,08037,82284.12106,147.6991448
5956735,08037,82284.12106,125.5193014
5956735,08037,82284.12106,148.2160402
5953561,08037,82284.12106,129.3743353
5953560,08037,82284.12106,122.8837483
5940854,08037,82284.12106,100.8460614
5940847,08037,82284.12106,57.56216742
5944028,08037,82284.12106,75.85608218
5944027,08037,82284.12106,348.4788858
5944028,08037,82284.12106,131.5932757
5944021,08037,82284.12106,142.7081879
5944027,08037,82284.12106,414.3520843
5940852,08037,82284.12106,96.23142804
5940853,08037,82284.12106,142.4410722
5944033,08037,82284.12106,107.6201337
5944033,08037,82284.12106,86.70058193
5940855,08037,82284.12106,98.66156149
5944027,08037,82284.12106,163.5854317
5940857,08037,82284.12106,178.1646675
5940848,08037,82284.12106,96.96241844
5950382,08037,82284.12106,88.22920844
5950382,08037,82284.12106,93.75176489
5947204,08037,82284.12106,61.84939713
5950382,08037,82284.12106,90.75626989
5950380,08037,82284.12106,32.84930492
5950379,08037,82284.12106,109.53292
5947201,08037,82284.12106,29.07250274
5950379,08037,82284.12106,78.89703477
5950378,08037,82284.12106,90.69047891
5947200,08037,82284.12106,13.37029666
5944022,08037,82284.12106,119.5728186
5947207,08037,82284.12106,151.2232697
5944022,08037,82284.12106,145.9784755
5944029,08037,82284.12106,105.3177717
5944029,08037,82284.12106,217.8914178
5944029,08037,82284.12106,161.3093716
5944021,08037,82284.12106,72.05212486
5944024,08037,82284.12106,485.2974397
5944028,08037,82284.12106,16.23989635
5947200,08037,82284.12106,116.6122576
5950378,08037,82284.12106,17.82312533
5947202,08037,82284.12106,147.6218587
5947206,08037,82284.12106,307.7954463
5947203,08037,82284.12106,145.8672139
5944028,08037,82284.12106,173.9706144
5950383,08037,82284.12106,224.4599819
5950385,08037,82284.12106,132.1111487
5950387,08037,82284.12106,116.6165097
5947207,08037,82284.12106,168.7251278
5947204,08037,82284.12106,92.37733275
5947203,08037,82284.12106,93.85434368
5947204,08037,82284.12106,140.4469047
5947201,08037,82284.12106,6.686745386
5947200,08037,82284.12106,145.5114691
5947203,08037,82284.12106,93.1375053
5924959,08037,82284.12106,184.4230624
5924959,08037,82284.12106,112.7408612
5924961,08037,82284.12106,141.0763008
5928141,08037,82284.12106,693.2234709
5928141,08037,82284.12106,379.3463899
5931327,08037,82284.12106,255.2553936
5928149,08037,82284.12106,162.5715882
5924958,08037,82284.12106,116.8249304
5924965,08037,82284.12106,101.2120548
5924961,08037,82284.12106,21.50378627
5924963,08037,82284.12106,205.9875468
5924959,08037,82284.12106,224.3085759
5928137,08037,82284.12106,637.0302786
5928139,08037,82284.12106,136.2192815
5931314,08037,82284.12106,111.1919707
5924958,08037,82284.12106,472.2404861
5924959,08037,82284.12106,78.60793972
5924963,08037,82284.12106,197.1353975
5924967,08037,82284.12106,88.36385839
5924966,08037,82284.12106,122.7820705
5924958,08037,82284.12106,301.2736919
5924965,08037,82284.12106,199.7488326
5924966,08037,82284.12106,110.4359457
5924966,08037,82284.12106,115.4336133
5928148,08037,82284.12106,157.479425
5928147,08037,82284.12106,142.0042732
5924969,08037,82284.12106,372.3981834
5928136,08037,82284.12106,148.5032141
5928140,08037,82284.12106,39.18094229
5924962,08037,82284.12106,178.1306359
5924962,08037,82284.12106,309.317129
5909081,08037,82284.12106,89.92960157
5931325,08037,82284.12106,44.73278202
5928147,08037,82284.12106,47.80475169
5931325,08037,82284.12106,262.904433
5905898,08037,82284.12106,196.0582991
5912260,08037,82284.12106,87.73097278
5953558,08037,82284.12106,152.1502476
5950386,08037,82284.12106,173.4738042
5953563,08037,82284.12106,348.5119972
5953560,08037,82284.12106,195.5622735
5950389,08037,82284.12106,78.29186671
5953567,08037,82284.12106,19.17079535
5953560,08037,82284.12106,80.25261149
5953561,08037,82284.12106,48.39905149
5953560,08037,82284.12106,227.6982471
5953555,08037,82284.12106,119.7374261
5953561,08037,82284.12106,131.5743526
5950387,08037,82284.12106,149.5127457
5950387,08037,82284.12106,112.8381568
5950379,08037,82284.12106,99.7031444
5953555,08037,82284.12106,141.2721712
5950381,08037,82284.12106,95.79921721
5950389,08037,82284.12106,95.80708433
5950390,08037,82284.12106,43.19910931
5953561,08037,82284.12106,222.9609202
5953558,08037,82284.12106,62.68920757
5953557,08037,82284.12106,107.2187583
5953558,08037,82284.12106,149.6991164
5953562,08037,82284.12106,27.61539008
5953567,08037,82284.12106,298.5602042
5953567,08037,82284.12106,140.2526476
5953563,08037,82284.12106,170.7910133
