GRIDCODE,CVENTMUN,Fa
1778291,16017,0.000590125
1778292,15085,0.003740677
1778292,16017,6.02E-05
1778293,15085,0.006065947
1778294,15085,0.006782881
1778295,15085,0.006782881
1778296,15085,0.006291357
1778297,15085,0.000491562
1778298,15085,0.00079698
1778299,15085,0.00347812
1778300,15085,0.002280067
1778301,15085,0.003204057
1778302,15085,5.22E-05
1778303,15085,2.07E-05
1778306,15085,0.001290606
1778307,15085,0.00358404
1778308,15085,0.004753448
1778309,15085,0.003976103
1778311,15001,0.000485909
1778311,15014,0.002673156
1778311,15085,0.000954266
1778312,15001,0.001061058
1778313,15001,0.002073049
1778314,15001,0.000196
1778314,15085,2.81E-05
1778315,15001,0.000761022
1778315,15014,0.064000827
1778316,15001,0.000427254
1778316,15014,0.187422054
1778317,15001,0.002318299
1778317,15014,0.058246835
1778318,15001,0.003077542
1778319,15001,0.003006121
1778320,15001,3.34E-05
1778321,15001,0.000305048
1778322,15001,0.003325506
1778323,15001,0.001652043
1778324,15001,0.00229373
1778325,15001,0.0007728
1778327,15001,0.000118703
1778327,15102,0.000791591
1778328,15001,0.000176195
1778328,15102,0.009926823
1778329,15102,0.010215019
1778330,15102,0.014054262
1778331,15102,0.014678387
1778332,15102,0.014678387
1778333,15102,0.014678387
1778334,15102,0.014678387
1778335,15102,0.014678387
1778336,15102,0.014678387
1778337,15102,0.014678387
1778338,15026,0.387520213
1778338,15102,0.013684093
1781264,16070,0.003172568
1781265,16070,0.012189746
1781266,16070,0.021547005
1781267,16070,0.020422567
1781268,16070,0.012255486
1781269,16070,0.018182192
1781270,16070,0.018854945
1781271,16070,0.020804528
1781272,16070,0.008054968
1781273,16070,0.011511428
1781274,16070,0.001830233
1781275,16070,0.001443504
1781277,16070,0.00529829
1781278,16070,0.020501815
1781279,16070,0.019409169
1781280,16070,0.007142893
1781280,16107,0.04251932
1781281,16107,0.062651299
1781282,16107,0.033318849
1781283,16107,0.029995932
1781284,16107,0.02240789
1781285,16107,0.062715317
1781286,16044,0.008535909
1781286,16107,0.008143612
1781287,16044,0.008616131
1781287,16107,0.001856754
1781288,16044,0.009495272
1781288,16107,0.000137001
1781289,16044,0.007670378
1781290,16044,0.00205599
1781291,16044,0.004101843
1781292,16044,0.004557178
1781293,16044,0.005931143
1781294,16044,0.009119884
1781295,16044,0.009179243
1781296,16044,0.002118473
1781297,16044,0.007791426
1781298,16044,0.004940134
1781299,16044,0.004930829
1781300,16044,0.00929758
1781301,16044,0.010004402
1781302,16044,0.008398623
1781303,16044,0.010140181
1781304,16044,0.010140181
1781305,16044,0.010140181
1781306,16044,0.010140181
1781307,16044,0.010140122
1781308,16044,0.006497734
1781309,16044,0.007296543
1781310,16044,0.006816823
1781311,16044,0.004645735
1781312,16044,0.008476984
1781313,16044,0.00500899
1781314,16044,0.007393853
1781315,16037,0.013649261
1781315,16044,0.008050992
1781316,16037,0.066248674
1781317,16037,0.033812681
1781339,16027,0.002117323
1781340,16027,0.031432719
1781341,16027,0.041332324
1781342,16027,0.041332324
1781343,16027,0.028284226
1781344,16027,0.001895275
1781350,16018,0.001559199
1781351,16018,0.006654756
1781361,16018,0.018895704
1781362,16018,0.027004053
1781362,16020,0.010235645
1781363,16020,0.012068883
1781364,16020,0.00607195
1781372,16020,0.012235246
1781373,16003,0.015206993
1781373,16020,0.010105615
1781374,16003,0.031106058
1781374,16020,0.00220456
1781375,16003,0.035468641
1781376,16003,0.035468641
1781377,16003,0.03135141
1781378,16003,0.026189921
1781379,16003,0.010759119
1781380,16003,0.004189142
1781394,16110,0.003423146
1781395,16110,0.009074234
1781396,16110,0.005646932
1781397,16110,0.000959594
1781398,16110,0.000854211
1781399,16110,0.001358175
1781400,11002,0.000307988
1781400,16110,0.008508497
1781401,11002,0.000167163
1781401,16110,0.00343611
1781402,11002,8.61005E-05
1781402,16110,0.003581273
1781403,11002,1.87E-06
1781403,16110,2.04E-05
1781406,16110,6.70E-05
1781407,16110,0.000455426
1781408,16110,0.004765669
1781409,16110,0.005852869
1781410,16110,0.013568206
1781411,16110,0.015779119
