GRIDCODE,CVENTMUN,LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),LONG VIALIDAD x SENTIDO x CELDA
1778250,16050,1592553.42,867.6521746
1778251,16050,1592553.42,7024.220014
1778252,16050,1592553.42,3118.789192
1778254,16050,1592553.42,910.6754035
1778255,16050,1592553.42,21539.65581
1778256,16050,1592553.42,29146.51381
1778257,16050,1592553.42,28763.83005
1778258,16050,1592553.42,5010.324557
1778259,16050,1592553.42,4176.748017
1778264,16050,1592553.42,3291.734394
1778265,16050,1592553.42,2100.636056
1778272,16017,589958.5866,10091.09045
1778273,16017,589958.5866,817.4558981
1778274,16050,1592553.42,149.5464764
1778275,16050,1592553.42,4498.566739
1778276,16050,1592553.42,9103.848087
1778277,16050,1592553.42,2515.95511
1778278,16050,1592553.42,559.5641868
1778281,16017,589958.5866,212.846434
1778282,16017,589958.5866,3593.442546
1778285,16017,589958.5866,7007.33031
1778286,16017,589958.5866,5327.30879
1778289,16017,589958.5866,1731.295959
1778290,16017,589958.5866,341.0125487
1778291,16017,589958.5866,26.61624224
1778294,15085,1062659.879,2100.331736
1778303,15085,1062659.879,808.4959573
1778312,15001,1768672.188,1240.592609
1778313,15001,1768672.188,7635.931067
1778314,15001,1768672.188,462.1653101
1778316,15001,1768672.188,120.7227076
1778317,15001,1768672.188,5670.844215
1778318,15001,1768672.188,15201.24933
1778319,15001,1768672.188,11937.68494
1778320,15001,1768672.188,1782.075169
1778321,15001,1768672.188,143.2363048
1778322,15001,1768672.188,387.2923582
1778323,15001,1768672.188,1764.105879
1778324,15001,1768672.188,227.9970024
1778328,15102,355673.5095,1418.292646
1778329,15102,355673.5095,15791.43386
1778330,15102,355673.5095,1958.123675
1778331,15102,355673.5095,4221.838987
1778332,15102,355673.5095,9153.241331
1778333,15102,355673.5095,1816.423008
1778337,15102,355673.5095,3181.800637
1778338,15102,355673.5095,9585.702876
1781270,16070,246391.5761,1683.307616
1781271,16070,246391.5761,6593.693327
1781272,16070,246391.5761,11178.96984
1781273,16070,246391.5761,22228.89116
1781274,16070,246391.5761,330.6621491
1781286,16044,330644.6901,441.4074795
1781287,16044,330644.6901,7005.105842
1781288,16044,330644.6901,8247.217914
1781289,16044,330644.6901,2907.740943
1781296,16044,330644.6901,6.766648285
1781297,16044,330644.6901,563.9397209
1781298,16044,330644.6901,2723.536669
1781299,16044,330644.6901,25496.34938
1781300,16044,330644.6901,1599.180432
1781301,16044,330644.6901,673.4891142
1781302,16044,330644.6901,7333.160902
1781305,16044,330644.6901,1348.899336
1781306,16044,330644.6901,3156.386667
1781310,16044,330644.6901,729.2342071
1781311,16044,330644.6901,9770.19031
1781312,16044,330644.6901,3107.581462
1781316,16037,205213.0978,671.1806605
1781317,16037,205213.0978,9259.930189
1781318,16037,205213.0978,5939.398923
1781319,16037,205213.0978,4493.521235
1781320,16037,205213.0978,1813.018836
1781325,16037,205213.0978,2287.292412
1781362,16020,342322.7651,608.3954576
1781363,16020,342322.7651,9905.196423
1781364,16020,342322.7651,6306.145843
1781378,16003,310584.7483,3148.830433
1781395,16110,866480.505,11364.68642
1781396,16110,866480.505,10572.67289
1781411,16110,866480.505,1123.113541
1781412,16110,866480.505,1625.502629
1781413,16110,866480.505,7525.695195
1781414,16110,866480.505,228.6063292
1781415,16110,866480.505,1486.172548
1781417,16110,866480.505,6726.154941
1781418,16110,866480.505,6576.795518
1781419,16110,866480.505,7181.609323
1781420,16050,1592553.42,296.9829173
1781421,16050,1592553.42,9739.46675
1781422,16050,1592553.42,1946.226052
1781423,16050,1592553.42,11268.01707
1781424,16050,1592553.42,1630.044449
1781425,16050,1592553.42,2298.58436
1781426,16050,1592553.42,6863.409382
1781427,16050,1592553.42,3011.490402
1781428,16050,1592553.42,777.4978629
1781429,16050,1592553.42,35.57579834
1781431,16050,1592553.42,11237.37855
1781432,16050,1592553.42,9037.292168
1781433,16050,1592553.42,35068.44143
1781434,16050,1592553.42,24940.89355
1781435,16050,1592553.42,14520.92341
1781441,16050,1592553.42,577.7441215
1781442,16050,1592553.42,5662.768903
1781443,16050,1592553.42,14179.51511
1781444,16050,1592553.42,4995.681002
1781445,16050,1592553.42,2771.7686
1781449,16017,589958.5866,5206.93498
1781450,16017,589958.5866,11843.10683
1781451,16017,589958.5866,13478.98711
1781452,16017,589958.5866,2245.204698
1781454,16050,1592553.42,2281.658495
1781455,16017,589958.5866,2907.927439
1781455,16050,1592553.42,1814.109934
1781456,16017,589958.5866,665.8352825
1781457,16017,589958.5866,1785.332012
1781458,16017,589958.5866,1212.555769
1781464,16017,589958.5866,5260.743641
1781467,16017,589958.5866,11448.99162
1781468,16017,589958.5866,10520.53408
1781469,16017,589958.5866,5046.182253
1781472,15085,1062659.879,280.4530067
1781474,15085,1062659.879,1035.168247
1781479,15085,1062659.879,12938.70711
1781480,15085,1062659.879,15704.85473
1781481,15085,1062659.879,18520.73384
1781482,15085,1062659.879,4922.736868
1781484,15085,1062659.879,609.4850817
1781485,15085,1062659.879,6542.989807
1781486,15085,1062659.879,485.799118
1781490,15085,1062659.879,1011.355923
1781491,15085,1062659.879,6246.674724
1781492,15001,1768672.188,173.6568265
1781492,15085,1062659.879,621.8552028
1781493,15001,1768672.188,2188.181071
1781494,15001,1768672.188,2438.580401
1781495,15001,1768672.188,3311.628064
1781496,15001,1768672.188,13175.62154
1781497,15001,1768672.188,4243.494358
1781504,15001,1768672.188,1557.251233
1781505,15001,1768672.188,1721.391311
1781506,15001,1768672.188,213.9259993
1781506,15102,355673.5095,2336.304207
1781507,15102,355673.5095,7467.829464
1781508,15102,355673.5095,5853.496977
1781509,15102,355673.5095,10024.91519
1781510,15102,355673.5095,2475.299899
1781511,15102,355673.5095,662.7470373
1781513,15102,355673.5095,2027.569964
1781514,15102,355673.5095,5516.253948
1781515,15102,355673.5095,6888.13559
1781516,15102,355673.5095,4846.361511
1784447,16070,246391.5761,5441.64528
1784451,16070,246391.5761,14114.08941
1784452,16070,246391.5761,3041.201613
1784464,16044,330644.6901,1721.394886
1784465,16044,330644.6901,25879.36838
1784466,16044,330644.6901,6732.853262
1784474,16044,330644.6901,9.141958607
1784475,16044,330644.6901,8044.397112
1784476,16044,330644.6901,1596.110016
1784477,16044,330644.6901,34247.32913
1784478,16044,330644.6901,13609.8173
1784479,16044,330644.6901,5552.976182
1784483,16044,330644.6901,668.894158
1784484,16044,330644.6901,3106.876606
1784485,16044,330644.6901,4828.051946
1784490,16044,330644.6901,5733.883949
1784491,16044,330644.6901,4248.117255
1784494,16037,205213.0978,910.4330934
1784495,16037,205213.0978,4937.994791
1784496,16037,205213.0978,96.91017572
1784540,16020,342322.7651,4561.654097
1784541,16020,342322.7651,243.280073
1784556,16003,310584.7483,751.6054303
1784589,16110,866480.505,6924.581179
1784590,16110,866480.505,5255.009423
1784591,16110,866480.505,7607.20631
1784592,16110,866480.505,16100.10606
1784593,16110,866480.505,12326.17533
1784594,16110,866480.505,7669.128179
1784595,16110,866480.505,1103.273569
1784596,16110,866480.505,5461.009514
1784597,16110,866480.505,249.8574099
1784600,16050,1592553.42,2801.335322
1784601,16050,1592553.42,11783.45074
1784602,16050,1592553.42,2184.796198
1784603,16050,1592553.42,9499.284911
1784604,16050,1592553.42,2291.978907
1784605,16050,1592553.42,5738.30521
1784606,16050,1592553.42,192.2435334
1784607,16050,1592553.42,2817.638983
1784609,16050,1592553.42,618.7849886
1784610,16050,1592553.42,523.1251437
1784611,16050,1592553.42,14004.33576
1784612,16050,1592553.42,2186.163741
1784613,16050,1592553.42,9.241641221
1784614,16050,1592553.42,16002.28459
1784615,16050,1592553.42,1532.237481
1784620,16050,1592553.42,1209.685492
1784621,16050,1592553.42,12810.03437
1784622,16050,1592553.42,12181.76327
1784623,16050,1592553.42,62.34454491
1784630,16017,589958.5866,779.6354873
1784631,16017,589958.5866,460.3990863
1784633,16017,589958.5866,8955.186061
1784634,16017,589958.5866,3788.947061
1784635,16017,589958.5866,19497.26266
1784636,16017,589958.5866,4848.190864
1784642,16017,589958.5866,2968.502202
1784645,16017,589958.5866,1236.340259
1784646,16017,589958.5866,2038.055109
1784651,15085,1062659.879,2570.570569
1784652,15085,1062659.879,3855.46786
1784655,15085,1062659.879,389.3200523
1784656,15085,1062659.879,7740.734177
1784657,15085,1062659.879,4371.086808
1784658,15085,1062659.879,20313.1615
1784659,15085,1062659.879,32103.52302
1784660,15085,1062659.879,20840.85945
1784661,15085,1062659.879,1911.835899
1784663,15085,1062659.879,6167.419997
1784664,15085,1062659.879,4546.611505
1784665,15085,1062659.879,129.9515595
1784668,15085,1062659.879,5547.226895
1784669,15001,1768672.188,1827.480131
1784669,15085,1062659.879,10628.47856
1784670,15001,1768672.188,10093.90623
1784670,15085,1062659.879,1810.930671
1784671,15001,1768672.188,2461.842174
1784672,15001,1768672.188,1531.720515
1784674,15001,1768672.188,693.4636318
1784675,15001,1768672.188,761.4256792
1784676,15001,1768672.188,1547.855924
1784677,15001,1768672.188,1824.780619
1784678,15001,1768672.188,2225.589863
1784682,15001,1768672.188,4720.507703
1784683,15001,1768672.188,1734.328578
1784684,15001,1768672.188,287.5474479
1784685,15102,355673.5095,844.3664324
1784686,15102,355673.5095,2343.573021
1784691,15102,355673.5095,3816.452919
1784692,15102,355673.5095,10199.41806
1784693,15102,355673.5095,2724.232082
1784694,15102,355673.5095,1674.693534
1787628,16070,246391.5761,4336.914054
1787629,16070,246391.5761,8362.869227
1787630,16070,246391.5761,2269.151333
1787654,16044,330644.6901,2593.654878
1787655,16044,330644.6901,6024.458045
1787656,16044,330644.6901,310.6024887
1787663,16044,330644.6901,924.838688
1787673,16037,205213.0978,1313.032485
1787693,16027,113856.6625,14227.43962
1787699,16027,113856.6625,136.028585
1787768,16110,866480.505,2444.477688
1787769,16110,866480.505,2187.43078
1787770,16110,866480.505,8386.852132
1787771,16110,866480.505,8554.212142
1787772,16110,866480.505,7295.417242
1787773,16110,866480.505,5954.30528
1787777,16050,1592553.42,33.70849085
1787778,16050,1592553.42,2912.053022
1787779,16050,1592553.42,6053.455961
