GRIDCODE	CVENTMUN	Ft
116122	20287	0.449071639
116126	20176	0.077905685
116133	20270	0.410500304
116137	20558	0.009472555
116137	20436	0.100085548
116138	20558	0.242929982
116139	20558	0.073937326
116140	20177	0.054742532
116141	20177	0.058142268
116142	20220	0.14883011
116142	20177	0.065371121
116143	20220	0.351579596
116143	20220	0.000792376
116144	20220	0.252609234
116145	20220	0.217230829
116165	20559	0.163101964
116178	20205	0.056438559
116178	30130	0.010745414
116182	30212	0.008334749
116183	30212	0.061711041
116189	30130	0.001571848
116190	30130	0.000737227
116190	30130	0.022687407
116190	30130	0.00372295
116192	30130	0.000544754
116193	30130	0.010226683
116193	30130	0.008351996
116194	30130	0.01205695
116194	30130	0.002150235
116194	30130	0.006435616
116195	30130	0.011122581
116196	30130	0.002663328
116196	30142	0.00789789
116217	30172	0.042756192
116218	30070	0.000419414
116218	30172	0.001160698
116218	30070	0.023693022
116219	30070	0.027782864
116220	30070	0.011828627
116229	30108	0.024835511
116238	30108	0.003496793
116238	30061	0.011578923
116239	30061	0.030792982
116240	30061	0.013679894
116241	30061	0.009492513
116246	30061	0.004477523
116247	30061	0.015451067
116247	30061	0.00061797
116248	30061	0.022867805
116263	27008	0.02991815
116264	27008	0.006643772
116276	07068	0.005698822
116277	07068	0.0088594
116286	27015	0.019281662
116286	27015	0.00151226
116287	27015	0.018362233
116287	27015	0.02199418
116288	27015	0.003786976
116288	27015	0.001867213
116289	27015	0.027358126
116290	27015	0.005141078
116290	27015	0.01331629
116292	27015	0.019127994
116292	27015	0.024069452
116292	27015	0.025021398
116293	27015	0.00916336
116293	27015	0.003388446
116303	07077	0.080011067
116326	07065	0.000445583
116326	27007	0.002879339
116329	27007	0.070172087
116329	27017	0.00019393
116329	27007	0.001996883
116329	27017	0.00011011
116329	27007	0.02947128
116329	27007	0.015966556
116329	27017	0.000631732
116335	27017	0.015185943
116337	27017	0.006028219
116338	27017	0.016556816
116341	27017	0.006659424
116342	27017	0.029780573
116343	27017	0.008930687
116347	27017	0.006177289
116348	27017	0.004656697
116348	27017	0.004991362
117047	12048	0.01566096
117048	12048	0.045142708
117049	12048	0.027543759
117050	12048	0.015246907
117082	12054	0.03258789
117083	12054	0.014724486
117134	12045	0.010257376
117135	12045	0.051501143
117141	12033	0.04899501
117142	12033	0.03388681
117146	12070	0.005310101
117146	20567	0.078370317
117147	20567	0.056626477
117149	20567	0.03476586
117150	20567	0.094898631
117151	20567	0.012250511
117151	20199	0.162045389
117151	20199	0.047822476
117151	20199	0.038961636
117151	20199	0.033465327
117151	20199	0.095057362
117152	20484	0.138219839
117152	20199	0.014023159
117152	20537	0.004902721
117156	20290	0.134567904
117156	20381	0.328715908
117156	20290	0.537511413
117159	20245	0.045761556
117159	20245	0.006450673
117160	20529	0.11728544
117160	20245	0.402377433
117161	20529	0.208949824
117161	20529	0.00980665
117162	20529	0.065023315
117162	20261	0.008324388
117163	20261	0.120770807
117177	20547	0.076551538
117177	20321	0.028285784
117178	20547	0.088329175
117178	20321	0.492445726
117179	20556	0.621036418
117180	20287	0.235712446
117180	20106	0.14521403
117180	20287	0.071176759
117180	20047	0.168179563
117180	20287	0.101227719
117181	20287	0.142811437
117185	20283	0.236822777
117185	20176	0.01450901
117194	20313	0.229969935
117198	20558	0.2501662
117199	20558	0.013230124
117199	20177	0.027556674
117237	30130	0.023141771
117241	30130	0.002385143
117242	30212	0.008486559
117251	30130	0.01484262
117251	30130	0.002103435
117252	30130	0.009554363
117252	30130	0.001343051
117264	30142	0.018315611
117265	30142	0.021649156
117266	30144	0.024011552
117266	30144	0.004312632
117267	30142	0.041866905
117267	30144	0.035471186
117267	30144	0.000655205
117267	30144	0.003060586
117268	30142	0.120416651
117269	30142	0.11035261
117270	30142	0.152107651
117270	30144	0.001349409
117271	30142	0.053633736
117271	30144	0.008758864
117271	30144	0.025287697
117271	30144	0.010643261
117272	30144	0.04998957
117273	30144	0.055231251
117274	30144	0.054897962
117274	30172	0.000461558
117275	30144	0.002458726
117275	30172	0.051163484
117275	30172	0.017717093
117275	30172	0.013600398
117276	30172	0.043801042
117278	30070	0.032847151
117288	30108	0.020018309
117289	30108	0.006353305
117289	30108	0.004432869
117289	30108	0.010147619
117299	30061	0.028564679
117300	30061	0.004509973
117300	30061	0.008577553
117300	30061	0.002566655
117303	30061	0.005757881
117304	30061	0.013145873
117305	30061	0.012618742
117306	30061	0.011424719
117306	30061	0.001605544
117323	27008	0.006134743
117323	27008	0.018807567
117324	27008	0.004166656
117336	07068	0.047650919
117337	07068	0.019855889
117347	27015	0.038402427
117347	27015	0.007009384
117347	27015	0.010812604
117351	27015	0.05901266
117352	27015	0.009741299
117362	07077	0.099670222
117363	07077	0.066109314
117364	07077	0.089414546
117365	07077	0.037259925
117394	27017	0.000399464
117394	27017	0.000408762
117400	27017	0.012202874
117405	27017	0.011072995
117406	27017	0.007412604
118088	12068	0.028504551
118105	12038	0.081963859
118106	12048	0.01347296
118106	12038	0.052928699
118107	12048	0.007654925
118142	12054	0.02896082
118194	12045	0.062644322
118200	12033	0.164233142
118204	12070	0.009968043
118205	12070	0.238944568
118210	20186	0.084243603
118210	20199	0.124161995
118215	20381	0.560997483
118217	20245	0.164864951
118218	20245	0.279382632
118220	20352	0.02908332
118220	20352	0.074512651
118221	20261	0.033025953
118221	20352	0.896404028
118222	20261	0.282794102
118223	20261	0.452885329
118225	20160	0.217331528
118237	20321	0.47926849
118239	20047	0.391937283
118239	20047	0.172908636
118240	20256	0.039844937
118240	20047	0.056667526
118241	20256	0.192499212
118243	20283	0.055523065
118244	20283	0.183707347
118244	20283	0.134009711
118253	20313	0.455571468
118254	20313	0.314252097
118254	20177	0.030007058
118255	20313	0.0002065
118255	20177	0.027622897
118256	20558	0.177427236
118257	20558	0.005933809
118257	20558	0.004891892
118257	20177	0.01418561
118257	20177	0.003451692
118257	20177	0.000149238
118257	20177	0.013640255
118258	20527	0.056143036
118258	20177	0.067518101
118259	20527	0.130200792
118263	20425	0.101302167
118280	20559	0.046048084
118280	20559	0.016474658
118280	20559	0.016707025
118283	20559	0.061757224
118296	30130	0.016014606
118297	30130	0.016780002
118300	30130	0.011702722
118300	30130	0.008317828
118300	30130	0.003336212
118301	30130	0.0230553
118302	30130	0.004474742
118302	30212	0.152079434
118303	30130	0.015108739
118303	30212	0.002205143
118310	30130	0.010698394
118311	30130	0.013116342
118322	30142	0.038349706
118323	30142	0.070850385
118324	30142	0.016304033
118324	30144	0.009322808
118325	30144	0.010442855
118330	30144	0.015475565
118331	30144	0.049800461
118334	30172	0.007679727
118335	30172	0.055902862
118337	30070	0.02959584
118338	30070	0.004266698
118338	30070	0.01177084
118345	30108	0.002793191
118345	30108	0.00392959
118345	30108	0.007433399
118346	30108	0.025590786
118347	30108	0.020962221
118348	30108	0.024135957
118359	30061	0.013160585
118361	30061	0.010325523
118362	30061	0.014212792
118363	30061	0.00265721
118383	27008	0.019150044
118390	07048	0.051061972
118396	07068	0.104869935
118400	27016	0.014443769
118403	27015	0.016318304
118406	27015	0.006915578
118406	27015	0.003523884
118409	27015	0.006254986
118409	27015	0.001721451
118409	27015	0.004883781
118410	27015	0.035002625
118426	07077	0.029729707
118426	07065	0.018776789
118427	07065	0.005600377
118438	07065	0.001071099
118439	07065	0.012046638
118439	07050	0.025935412
118439	07065	0.006741859
118440	07065	0.033953362
118441	07065	0.027591289
118441	07050	0.018728353
118441	07065	0.000193491
118441	07050	0.017809999
118442	07050	0.076431975
118442	07065	0.002464732
119147	12068	0.016832906
119148	12068	0.086967915
119149	12068	0.001424894
119163	12038	0.085576151
119164	12038	0.051505785
119200	12054	0.008026775
119201	12054	0.004011596
119201	12054	0.020977803
119252	12045	0.02270744
119253	12045	0.071577971
119259	12033	0.14855528
119263	12070	0.160027145
119264	12070	0.015567565
119269	20186	0.123139191
119269	20484	0.065970271
119269	20186	0.075304304
119270	20186	0.060241309
119270	20186	0.013659888
119274	20055	0.353829051
119274	20381	0.110286608
119274	20055	0.026199444
119275	20055	0.068792456
119275	20055	0.039513975
119276	20055	0.150636252
119276	20245	0.101162756
119282	20261	0.031391175
119283	20261	0.070808247
119283	20160	0.435236393
119284	20160	0.347432079
119284	20039	0.17977437
119285	20039	0.008664751
119299	20552	0.070649719
119299	20047	0.007129817
119299	20256	0.767655851
119299	20552	0.052329184
119299	20047	0.203177175
119299	20552	0.637863121
119302	20283	0.265106622
119303	20283	0.066853516
119306	20416	0.229277388
119307	20416	0.051431931
119314	20558	0.058828877
119314	20177	0.041303545
119315	20558	0.069980869
119315	20558	0.093201129
119316	20177	0.016016346
119316	20177	0.046605524
119316	20177	0.023303375
119316	20177	0.004300878
119317	20019	0.023586656
119317	20177	0.016958131
119318	20527	0.289444218
119319	20527	0.441959178
119320	20527	0.082252775
119322	20425	0.258906142
119339	20559	0.006988307
119339	20559	0.006775156
119339	20559	0.280708194
119340	20559	0.023236101
119342	20559	0.079216862
119356	30130	0.023899815
119358	30130	0.025936713
119359	30130	0.009248038
119359	30130	0.000730702
119359	30130	0.003780007
119362	30130	0.020483449
119363	30130	0.029599697
119364	30130	0.006206236
119367	30130	0.002794452
119368	30130	0.017275119
119369	30130	0.022946474
119370	30130	0.01429147
119381	30142	0.004752969
119381	30142	0.02380521
119390	30144	0.065159283
119394	30172	0.053043566
119397	30070	0.00841585
119398	30070	0.011351498
119404	30108	0.026344605
119406	30108	0.00170407
119418	30061	0.009508531
119418	30061	0.012337617
119419	30061	0.014648589
119420	30061	0.011612356
119442	27008	0.002073266
119448	07048	0.000764298
119449	07048	0.081396475
119451	07048	0.051650778
119453	07048	0.047450654
119453	07068	0.003386638
119454	07068	0.043546062
119454	07068	0.071427837
119454	07068	0.02182023
119455	07068	0.018955304
119460	27015	0.025553324
119462	27015	0.04853904
119466	27015	0.021641367
119467	27015	0.021599919
119468	27015	0.020097482
119479	07077	0.004574759
119486	07065	0.047500926
119487	07065	0.017082293
119494	07065	0.009782437
119494	07065	0.005014754
119495	07065	0.018117075
119496	07050	0.000407035
119496	07065	0.016857973
119497	07050	0.068690712
119497	07065	0.003395695
119501	07050	0.098974887
119502	07050	0.189818333
119502	07050	0.02932645
119521	27001	0.001000701
119522	27017	0.002626578
119522	27001	0.031743043
120191	16052	0.004251227
120205	12068	0.009175657
120208	12068	0.137039092
120208	12068	0.036548628
120221	12038	0.04401624
120221	12038	0.028122022
120222	12038	0.011276105
120259	12054	0.037280257
120259	12054	0.000731914
120260	12054	0.007915792
120278	12075	0.028837787
120309	12045	0.015601143
120309	12045	0.001507427
120310	12045	0.045064703
120311	12045	0.084537824
120318	12033	0.132800473
120319	12033	0.046987215
120321	12070	0.10958169
120322	12070	0.116160119
120328	20484	0.002468233
120329	20484	0.091246253
120329	20186	0.161743651
120334	20055	0.011807837
120334	20032	0.018644105
120334	20055	0.349220985
120343	20039	0.049994414
120344	20568	0.83708043
120344	20039	0.036359231
120345	20568	0.16291957
120358	20552	0.189035921
120359	20018	0.018749925
120359	20464	0.988053646
120359	20552	0.050122054
120359	20464	0.011946354
120361	20548	0.199690703
120361	20283	0.057976962
120366	20416	0.518804687
120367	20416	0.200485994
120375	20177	0.05264895
120376	20019	0.093472853
120377	20019	0.115902051
120378	20019	0.041433131
120378	20019	0.053664575
120379	20019	0.003236077
120379	20019	0.042714621
120379	20019	0.092446525
120380	20019	0.003552552
120380	20019	0.059606619
120380	20019	0.0067712
120381	20019	0.076046238
120381	20425	0.093993036
120381	20019	0.022354868
120381	20425	0.025936357
120381	20019	0.030501663
120382	20425	0.240582935
120383	20425	0.254631178
120397	20559	0.071982865
120398	20559	0.097697912
120401	20417	1
120401	20559	0.030284723
120416	30130	0.021486736
120417	30130	0.004710139
120423	30130	0.016233665
120424	30130	0.021858747
120425	30130	0.007549034
120425	30130	0.001782919
120425	30130	0.01226471
120425	30130	0.004696543
120425	30130	0.001036764
120425	30130	0.001645545
120425	30130	0.003143588
120425	30130	2.80933E-05
120426	30130	0.00218989
120426	30130	0.006105022
120426	30130	0.008582149
120426	30130	0.003980913
120427	30130	0.009030508
120427	30130	0.008637527
120449	30144	0.059410657
120449	30172	0.00946926
120453	30172	0.055563807
120454	30089	0.092048382
120455	30089	0.06739773
120456	30070	0.014210115
120457	30070	0.005299445
120462	30108	0.009992909
120463	30108	0.015578367
120468	30108	0.01069062
120469	30108	0.016898492
120507	07048	0.077260305
120510	07048	0.033411096
120511	07048	0.036564167
120511	07048	0.06737292
120511	07048	0.06316645
120512	07048	0.022347104
120513	07068	0.01837709
120514	07068	0.016235567
120514	27016	0.376806969
120519	27015	0.052171187
120520	27009	0.074384272
120520	27015	0.005037259
120521	27015	0.00218609
120525	27009	0.024116937
120525	27015	0.012849134
120530	27012	0.032643799
120531	27012	0.038090253
120531	27012	0.000984032
120546	07065	0.038785636
120547	07065	0.012680765
120548	07016	0.301638678
120549	07016	0.242832381
120549	07065	0.032285759
120549	07065	0.000429917
120549	07065	0.000536643
120550	07065	0.000353334
120561	07050	0.026241322
120562	07050	0.072092344
120581	27001	0.055076441
121250	16052	0.06051008
121251	16052	0.126127103
121251	12068	0.015717433
121251	16052	0.095401128
121251	16052	0.116788713
121252	12068	0.056773676
121267	12068	0.136249286
121268	12068	0.111291229
121280	12038	0.073035801
121318	12054	0.046253785
121319	12054	0.002690945
121367	12045	0.022237822
121368	12045	0.018182779
121368	12045	0.064601487
121369	12045	0.037095404
121378	12033	0.199402344
121378	12070	0.014021212
121380	12070	0.039943844
121388	20186	0.371364327
121388	21003	0.004032556
121393	20032	0.258193899
121393	20032	0.090386751
121418	20018	0.402308722
121419	20018	0.183842252
121419	20548	0.341486789
121419	20018	0.395099102
121420	20548	0.080107376
121420	20548	0.201938957
121420	20548	0.056628971
121433	20177	0.071582443
121434	20177	0.013634018
121438	20019	0.010790573
121439	20019	0.024785554
121439	20019	0.100696121
121442	20425	0.024648184
121442	20019	0.010335425
121443	20019	0.042104042
121447	20182	0.09609395
121448	20182	0.697498246
121456	20559	0.06804632
121475	30130	0.016194802
121475	30130	0.005048942
121484	30130	0.012825762
121485	30130	0.009517865
121486	30130	0.018615299
121486	30130	0.003715962
121486	30130	0.004424324
121487	30094	0.02269663
121487	30130	0.002413488
121488	30094	0.044525447
121489	30094	0.01006011
121495	30142	0.006362361
121496	30142	0.049076274
121496	30142	0.006350361
121497	30142	0.101985011
121505	30144	0.015579083
121506	30144	0.003323378
121507	30144	0.035529729
121508	30144	0.012531813
121508	30144	0.025944526
121508	30144	0.021537097
121508	30172	0.008255803
121509	30144	0.006571032
121509	30172	0.042592244
121511	30172	0.055224628
121512	30172	0.030379855
121513	30089	0.076774881
121514	30089	0.008551191
121515	30089	0.083628925
121516	30089	0.02342397
121516	30070	0.00461972
121516	30089	0.000784361
121516	30070	0.006685728
121521	30108	0.019819824
121521	30108	0.002440962
121527	30108	0.018354054
121528	30108	0.016425929
121566	07048	0.071597973
121570	07048	0.071686298
121573	27016	0.230033502
121575	27016	0.068196751
121578	27009	0.008384647
121578	27015	0.048600207
121579	27009	0.099801449
121583	27009	0.015618998
121583	27009	0.011263545
121584	27009	0.052181413
121584	27009	0.018118984
121587	27012	0.020932181
121588	27012	0.0494517
121588	27012	0.00382973
121589	27012	0.011202132
121590	27012	0.024375711
121595	27012	0.001118918
121601	07065	0.002570313
121602	07065	0.015315787
121602	07065	0.026881084
121603	07065	0.009206317
121606	07065	0.01206252
121606	07065	0.013285963
121607	07016	0.254027526
121607	07065	0.018489073
121621	07050	0.094510957
121640	27001	0.055272092
122309	16052	0.189944437
122310	16052	0.071212757
122311	12068	0.019510156
122339	12038	0.071576208
122377	12054	0.017825958
122378	12054	0.017939589
122389	12006	0.037089006
122426	12045	0.059091903
122436	12070	0.08279487
122437	12070	0.100329495
122447	20186	0.110303727
122447	21155	0.561824378
122447	21003	0.011601972
122452	20032	0.281010051
122458	20455	0.775390085
122478	20548	0.120147203
122492	20177	0.016658959
122492	20177	0.014658792
122492	20177	0.013040531
122492	20177	0.030512086
122493	20177	0.005604839
122493	20177	0.058107838
122498	20276	0.012910535
122498	20019	0.115669391
122499	20019	0.030329265
122507	20182	0.067054767
122508	20136	0.201923619
122508	20182	0.139353037
122508	20136	0.001731958
122509	20136	0.048899208
122529	20184	0.214607572
122533	30130	0.005898291
122534	30130	0.019090299
122543	30130	0.026679426
122545	30094	0.027319623
122545	30130	0.014665268
122548	30094	0.035761155
122549	30094	0.01120818
122553	30142	0.035434653
122554	30142	0.055459878
122555	30142	0.028344175
122562	30144	0.01663232
122563	30144	0.062515812
122564	30144	0.033957751
122565	30144	0.025050505
122565	30144	0.004928441
122565	30144	0.019279544
122565	30144	0.041490309
122566	30144	0.029607608
122568	30172	0.050877961
122569	30172	0.006460577
122570	30172	0.048166886
122570	30172	0.03487377
122570	30172	0.021247662
122571	30089	0.012556131
122571	30172	0.010945217
122571	30089	0.04591688
122571	30089	0.052171755
122572	30089	0.030459318
122572	30089	0.030129894
122580	30108	0.002503983
122581	30108	0.015017479
122585	30108	0.020867149
122586	30108	0.007539654
122625	07048	0.06806374
122629	07048	0.013576947
122630	07048	0.064998802
122636	27009	0.027352193
122637	27009	0.065427298
122638	27009	0.104259239
122643	27009	0.042242007
122644	27009	0.078275426
122645	27012	0.018310662
122646	27012	0.018522197
122648	27012	0.006951055
122649	27012	0.015788872
122656	27012	0.016702279
122659	07065	0.013658443
122660	07065	0.039628135
122679	07050	0.042970897
122680	07050	0.058724364
122699	27001	0.06049808
123368	16052	0.217924784
123375	12068	0.03788552
123398	12038	0.06989184
123436	12054	0.021957814
123437	12054	0.007285081
123448	12006	0.157032366
123485	12045	0.067096178
123496	12070	0.107351348
123496	21011	0.060006832
123504	21113	0.090503742
123505	21155	0.384820399
123505	21113	0.208882191
123505	21191	0.002264021
123506	21155	0.009531464
123511	20032	0.281898421
123517	20455	0.224609915
123552	20177	0.050220889
123553	20177	0.054121594
123554	20177	0.056926868
123555	20024	0.023576734
123555	20177	0.048816602
123557	20276	0.375134305
123558	20276	0.174133815
123558	20276	0.219132042
123568	20136	0.178896217
123569	20136	0.045897727
123588	20184	0.26098824
123589	20184	0.379355151
123589	20044	0.00452643
123592	30130	0.013606135
123593	30130	0.004010144
123602	30130	0.024148874
123604	30094	0.010328881
123604	30130	0.005787021
123605	30094	0.049181346
123607	30094	0.001355556
123608	30094	0.022183148
123609	30094	0.020355138
123611	30094	0.000596638
123611	30094	0.013878546
123611	30142	0.000765667
123611	30094	0.01188297
123612	30094	0.002871385
123612	30142	0.035919106
123623	30144	0.052595489
123624	30144	0.00483518
123626	30172	0.026099944
123627	30172	0.036688559
123628	30172	0.053329655
123631	30089	0.0812646
123640	30108	0.011435587
123644	30108	0.00975926
123644	30108	0.005893062
123668	27008	0.020077638
123669	27008	0.022551492
123675	27008	0.007390695
123683	07048	0.018826345
123684	07048	0.042373057
123684	07048	0.003309672
123684	07048	0.008504336
123689	07048	0.029928253
123695	27016	0.135966084
123695	27009	0.084020336
123696	27009	0.03184718
123697	27009	0.057633723
123702	27009	0.012795575
123703	27009	0.081905412
123705	27012	0.049940823
123706	27012	0.008277613
123707	27012	0.009092619
123707	27012	0.013905758
123715	27012	0.00832355
123718	07065	0.027798399
123718	27012	0.002596112
123718	07065	0.007578038
123718	27012	0.000276507
123718	07065	0.002311037
123731	07065	0.00848389
123732	07065	0.014963234
123737	07050	0.039916088
123738	07050	0.015730226
123738	07050	0.032851233
123738	07050	0.045728081
123753	27001	0.002300492
123756	27001	0.046757398
123757	27001	0.044837223
123758	27001	0.011453412
124426	16052	0.093076406
124427	16052	0.024763366
124434	12068	0.073120892
124457	12038	0.00737969
124457	12038	0.002474776
124458	12022	0.038675657
124458	12038	0.067577209
124459	12022	0.0784016
124459	12038	0.005985729
124460	12022	0.020399445
124495	12054	0.017753918
124496	12054	0.011711982
124507	12006	0.063678504
124513	12017	0.055795938
124530	12034	0.025158482
124531	12034	0.082730697
124543	12045	0.024995025
124544	12045	0.0832684
124555	21011	0.20244201
124556	21011	0.065449955
124557	21011	0.174019319
124557	21191	0.040946116
124563	21113	0.315601171
124570	20032	0.069866773
124570	21066	0.086245934
124577	21055	0.153174958
124579	21055	0.252390069
124580	20039	0.137733768
124580	21055	0.3359914
124586	20476	1
124586	20181	1
124609	20431	0.298117573
124610	20431	0.456228998
124611	20431	0.075630165
124614	20024	0.21535689
124615	20024	0.48842692
124616	20024	0.034022843
124617	20276	0.218689304
124617	20139	0.052598605
124618	20139	0.884649465
124619	20139	0.062751929
124619	20438	0.340767078
124619	20438	0.659232922
124627	20136	0.015039008
124628	20136	0.24563377
124648	20044	0.128385501
124652	30130	0.007954963
124652	30130	0.006296994
124660	30077	0.047911895
124661	30130	0.009133992
124661	30077	0.000260077
124661	30130	0.005969961
124664	30094	0.062824413
124667	30094	0.021199334
124668	30094	0.021249747
124668	30094	0.009221732
124668	30094	0.009260476
124670	30094	0.025967211
124681	30144	0.007071423
124682	30144	0.031879504
124685	30116	0.148127288
124685	30172	0.039447606
124687	30172	0.058190308
124690	30089	0.081622546
124699	30108	0.008911271
124699	30108	0.003094096
124703	30108	0.012245194
124704	30108	0.004785314
124725	27008	0.024011195
124726	27008	0.034652484
124727	27008	0.022443206
124741	07074	0.101670433
124741	07048	0.000737499
124742	07048	0.012592044
124742	07048	0.029148441
124754	27016	0.174552925
124761	27009	0.110371365
124764	27012	0.003789049
124766	27012	0.023657502
124774	27012	0.001092076
124775	27012	0.025115423
124776	27012	0.02217295
124777	27012	0.016081864
124777	27012	0.009187097
124777	07065	0.007691329
124777	27012	0.012110693
124790	07065	0.030139663
124791	07065	0.018461336
124796	07050	0.045111331
124813	27001	0.026310646
124813	27001	0.001001235
124814	27001	0.011166278
124814	27001	0.032636454
124815	27001	0.008666914
124816	27001	0.062251899
125492	12068	0.051097962
125493	12068	0.034683132
125508	12016	0.002832125
125509	12016	0.033206168
125509	12016	0.036976044
125518	12022	0.08780453
125519	12022	0.088689643
125520	12022	0.004091853
125554	12054	0.032208293
125555	12054	0.002426315
125566	12006	0.003783549
125569	12026	0.003850828
125570	12026	0.014183433
125571	12017	0.109999009
125572	12017	0.025322076
125589	12034	0.020001784
125590	12034	0.004425473
125591	12034	0.052848686
125591	12008	0.094066765
125601	12019	0.171615112
125601	12019	0.48625085
125602	12019	0.039354398
125602	12045	0.070806179
125609	21081	0.47297149
125614	21011	0.065652276
125614	21011	0.014755702
125614	21011	0.092252067
125614	21011	0.052702777
125615	21011	0.031791572
125615	21011	0.140987545
125616	21191	0.137944243
125617	21191	0.241842649
125622	21113	0.296538245
125625	21003	0.06987208
125626	21003	0.099155192
125627	21066	0.26247252
125627	21003	0.002324654
125628	21066	0.077784131
125628	21066	0.059596648
125629	21066	0.030529037
125636	21055	0.193311151
125637	21055	0.065132421
125637	21112	0.096028962
125637	21112	0.010582153
125639	20039	0.18094984
125640	20039	0.239077113
125670	20058	0.109996857
125670	20431	0.170023264
125674	20024	0.074856428
125675	20024	0.163760184
125675	20355	0.228955852
125676	20355	0.165327442
125686	20098	0.324974896
125686	20136	0.116309023
125687	20136	0.14566947
125707	20044	0.078725158
125708	20044	0.073513266
125709	20044	0.065210139
125709	20044	0.032859817
125710	20044	0.122975213
125711	20044	0.00066101
125711	30130	0.002058421
125711	30130	0.00922746
125711	30169	0.040058592
125719	30077	0.167976045
125723	30094	0.020748905
125724	30094	0.021564279
125724	30094	0.00763055
125726	30094	0.020555974
125726	30094	0.04601927
125729	30094	0.002533297
125739	30144	0.026031074
125744	30116	0.210721474
125745	30172	0.023090753
125746	30172	0.036922874
125746	30172	0.007863242
125749	30089	0.006555983
125749	30172	0.000786784
125749	30089	0.063563141
125749	30172	0.00792213
125749	30089	0.002972531
125757	30108	0.000427418
125758	30108	0.017668278
125762	30108	0.003138134
125762	30108	0.003652587
125763	30108	0.004224779
125763	30108	0.00047703
125763	30108	0.008783771
125764	30108	0.009768925
125768	30061	0.031663389
125769	30061	0.007499167
125770	30061	0.002270754
125783	27008	0.008856386
125784	27008	0.031918094
125787	27008	0.016466729
125788	27008	0.010256148
125794	27008	0.002707169
125797	27008	0.015290941
125800	07074	0.179524445
125808	07048	0.004894966
125809	07048	0.007762252
125809	07048	0.019553159
125809	27004	0.003797015
125811	27004	0.016805054
125812	27004	0.011599531
125824	27012	0.006830122
125824	27012	0.003549763
125825	27012	0.000694055
125825	27012	0.000833745
125825	27012	0.001267326
125825	27012	0.001276992
125825	27012	0.014489902
125836	27012	0.020764989
125837	27012	0.00472804
125848	07016	0.192530877
125848	07065	0.013273737
125849	07065	0.008508796
125849	07065	0.006915082
125872	27001	0.000890636
125872	27001	0.002428208
125873	27001	0.002877227
126551	12068	0.008001089
126552	12068	0.077793826
126553	12068	0.061382154
126568	12016	0.057309105
126603	12003	0.06418724
126604	12003	0.005223151
126613	12054	0.022640762
126613	12054	0.004214068
126613	12054	0.002318534
126625	12006	0.12260691
126628	12026	0.102788977
126629	12017	0.347367673
126629	12026	0.012124401
126650	12008	0.046383879
126651	12008	0.161306145
126659	12019	0.147269361
126660	12019	0.155510279
126668	21081	0.52702851
126668	21198	0.032357197
126674	21011	0.099939944
126674	21198	0.058536398
126674	21198	0.017818651
126677	21191	0.212461483
126681	21155	0.012355487
126681	21113	0.088474651
126685	21066	0.01386652
126685	21003	0.02935013
126686	21066	0.09719355
126687	21066	0.137863522
126687	21066	0.008599409
126687	21066	0.074304185
126696	21112	0.000368487
126698	20340	0.0652643
126698	20039	0.167446511
126698	21112	0.069588186
126729	20058	0.126327357
126735	20355	0.007152765
126735	20355	0.59856394
126735	20027	0.149224045
126736	20027	0.837090419
126737	20027	0.013685537
126745	20098	0.387924849
126767	20044	0.078027624
126768	20044	0.00664746
126768	20044	0.027085306
126768	20044	0.036453909
126770	30169	0.056213734
126771	30169	0.012023481
126771	30169	0.01334278
126778	30077	0.145338103
126783	30094	0.027301621
126785	30094	0.025440994
126785	30094	0.04114094
126798	30144	0.024223952
126798	30003	0.027267794
126798	30144	0.013144902
126802	30116	0.05347783
126802	30116	0.02385355
126802	30116	0.161290022
126803	30116	0.289692597
126803	30116	0.112837239
126803	30172	0.000964171
126804	30172	0.014011176
126804	30172	0.020514866
126808	30089	0.049655658
126815	30108	0.00908704
126816	30108	0.014577157
126821	30108	0.003168776
126823	30108	0.013836072
126823	30111	0.002557205
126828	30061	0.021610025
126829	30061	0.013266825
126829	30061	0.027096542
126830	30061	0.007236287
126845	27008	0.017199957
126846	27008	0.007550313
126853	27008	0.015769622
126856	27008	0.000550362
126856	27008	0.00015573
126857	07074	0.08503346
126857	27008	0.007315882
126858	07074	0.151949577
126859	07074	0.022729849
126859	07074	0.097898807
126859	07074	0.024287816
126860	07074	0.080758908
126868	27004	0.004332588
126868	27004	0.00170108
126868	27004	0.008208524
126869	27004	0.02601762
126869	27004	0.023676197
126870	27004	0.009825338
126884	27012	0.024227673
126885	27012	0.002186854
126896	27012	0.026214402
126907	07016	0.008970538
126918	27001	0.009372989
127626	12016	0.003100522
127627	12016	0.059300209
127662	12003	0.078116581
127668	12054	0.000227969
127669	12054	0.022413342
127669	12054	0.000257242
127669	12054	0.008464157
127670	12054	0.033110528
127671	12054	0.040076436
127672	12054	0.015161075
127672	12007	0.218202577
127672	12054	0.000712761
127683	12006	0.082375973
127684	12006	0.0820289
127686	12026	0.018947072
127687	12026	0.046937818
127688	12017	0.100041173
127709	12008	0.11116962
127710	12008	0.108691024
127727	21198	0.037409733
127728	21198	0.207809975
127733	21198	0.211710912
127735	21056	0.034236625
127735	21191	0.196194782
127736	21056	0.003164851
127736	21191	0.005856786
127736	21056	0.022219821
127736	21191	0.121953769
127736	21056	0.113251582
127737	21024	0.050179022
127737	21056	0.05742087
127746	21066	0.055514689
