GRIDCODE,CVE_ENTCVE_MUN,Fa
277978,1011,0.003247613
277979,1011,0.046189444
277980,1011,0.033852896
277981,1011,0.002976863
279038,1011,0.0661842
279039,1011,0.080890027
279040,1011,0.006550023
280096,1011,0.038526995
280097,1011,0.054743849
280098,1011,0.035657192
280099,1011,0.027680492
280100,1011,0.017357964
280101,1011,0.026160404
280102,1011,0.000266093
281155,1011,0.026367471
281156,1011,0.086220804
281157,1011,0.09339712
281158,1011,0.039588456
281159,1011,0.057520936
281160,1011,0.02552237
282214,1011,0.014512916
282215,1011,0.035039483
282216,1011,0.051580676
282217,1011,0.008483873
282218,1011,0.022955335
282219,1011,0.059410498
283278,1011,2.08E-05
539172,2001,0.000199426
540229,2001,5.20E-05
540230,2001,0.00020821
540231,2001,7.61E-05
541287,2001,0.001015025
541288,2001,0.000630302
601609,2001,0.000731204
601610,2001,1.11E-05
602664,2001,4.11E-06
602665,2001,0.000487383
602667,2001,3.74E-05
602668,2001,0.001505576
603724,2001,0.001031895
603725,2001,0.001956028
603726,2001,0.002610833
603727,2001,7.39E-05
604779,2001,4.79E-05
604780,2001,1.43E-06
604784,2001,0.000119888
604785,2001,0.001007968
604786,2001,0.001164207
605838,2001,0.000368029
605839,2001,0.000329017
605843,2001,0.000935956
605844,2001,0.000339366
605845,2001,3.35E-05
605846,2001,0.000142442
606900,2001,0.000868763
606901,2001,0.001660348
606902,2001,0.000967083
606903,2001,0.000811175
607959,2001,0.000622721
607960,2001,0.001990623
607961,2001,0.002038671
607962,2001,0.00094765
607978,2001,0.000176992
609018,2001,0.000161133
609019,2001,0.001325694
609020,2001,0.000374678
609021,2001,0.000393424
609022,2001,6.50E-05
609033,2001,5.13E-05
609034,2001,0.000214542
609035,2001,0.000289697
609037,2001,6.32E-05
610078,2001,0.000738772
612193,2001,0.001311398
613250,2001,0.000501466
613251,2001,0.000542955
613252,2001,0.000326722
614308,2001,0.001856698
614309,2001,0.000997769
614310,2001,0.001136225
614311,2001,0.00019019
615367,2001,0.00049527
615368,2001,0.001060568
615369,2001,0.001294223
615370,2001,0.001526794
615371,2001,0.0001739
615372,2001,4.22E-05
616426,2001,0.000483146
616427,2001,0.001664025
616428,2001,1.57E-06
616429,2001,0.000489953
616430,2001,0.001333125
616431,2001,0.000118772
616433,2001,9.84E-06
617490,2001,0.000421807
617491,2001,7.35E-05
617492,2001,0.000344021
618549,2001,0.000116776
618550,2001,0.000462389
619613,2001,0.00041051
619614,2001,8.02E-05
621721,2001,0.000439251
622780,2001,0.001340096
622781,2001,5.89E-06
623839,2001,0.001375666
624897,2001,0.000538835
624898,2001,0.000563366
625956,2001,0.001249146
625957,2001,2.84E-05
625958,2001,0.000138471
627014,2001,0.000426767
627015,2001,0.00196067
627016,2001,0.00043048
627017,2001,4.05E-05
628072,2001,0.000100572
628073,2001,0.00298949
628074,2001,0.003094325
628075,2001,0.000796509
628076,2001,3.11E-05
629130,2001,0.000654212
629131,2001,0.003206646
629132,2001,0.00408743
629133,2001,0.001206762
629134,2001,0.001113101
629135,2001,0.000608809
630189,2001,3.58E-05
630190,2001,0.00239423
630191,2001,0.00216258
630192,2001,0.001882841
630193,2001,0.001862579
630194,2001,0.000810159
631246,2001,0.000181781
631247,2001,0.000258428
631248,2001,0.00189405
631249,2001,0.003591144
631250,2001,0.003750561
631251,2001,0.003167173
631252,2001,0.002426505
631253,2001,0.000833724
632303,2001,2.91E-05
632304,2001,0.001116507
632305,2001,0.002705782
632306,2001,0.002125566
632307,2001,0.004413845
632308,2001,0.004061229
632309,2001,0.004108832
632310,2001,0.004159197
632311,2001,0.000574921
633363,2001,0.002418363
633364,2001,0.002761818
633365,2001,0.0039905
633366,2001,0.002494643
633367,2001,0.002725178
633368,2001,0.002970909
633369,2001,0.003525266
633370,2001,0.00041575
634422,2001,0.000302789
634423,2001,0.002592747
634424,2001,0.00439253
634425,2001,0.003300662
634426,2001,0.003795633
634427,2001,0.002959503
634428,2001,0.001070095
634429,2001,2.49E-05
635481,2001,0.000274692
635482,2001,0.002778145
635483,2001,0.004407695
635484,2001,0.00351592
635485,2001,0.003071125
635486,2001,0.001832905
635487,2001,2.45E-05
636541,2001,0.002318495
636542,2001,0.004420858
636543,2001,0.00436958
636544,2001,0.002724517
636545,2001,0.000547198
637600,2001,0.001892961
637601,2001,0.004239535
637602,2001,0.003652364
637603,2001,0.002603089
638659,2001,0.000198892
638660,2001,0.00423379
638661,2001,0.003454242
638662,2001,0.001232887
639719,2001,0.003037285
639720,2001,0.001677698
639721,2001,0.000764405
640777,2001,0.002826003
640778,2001,0.00314301
640779,2001,0.001891233
640780,2001,5.73E-05
641835,2001,0.000190726
641836,2001,0.003340249
641837,2001,0.001784956
641838,2001,0.003273866
641839,2001,0.00013599
642894,2001,0.000332538
642895,2001,0.004420858
642896,2001,0.002774094
642897,2001,0.001782721
642898,2001,0.000356198
643953,2001,0.000427313
643954,2001,0.004419497
643955,2001,0.00241924
643956,2001,4.22E-05
645012,2001,0.001707233
645013,2001,0.004093284
645014,2001,0.002861063
645015,2001,0.000647848
646069,2001,0.000115081
646070,2001,0.002816349
646071,2001,0.002576074
646072,2001,0.003722491
646073,2001,0.003080293
646074,2001,0.002087763
646075,2001,1.13E-05
646076,2001,0.000207783
646077,2001,8.81E-05
647127,2001,0.000225821
647128,2001,0.002808029
647129,2001,0.002589734
647130,2001,0.002729257
647131,2001,0.003007737
647132,2001,0.003253912
647133,2001,0.001146562
647134,2001,0.000359493
647135,2001,0.001358619
647136,2001,0.002826609
647137,2001,0.000197517
648185,2001,0.000812582
648186,2001,0.004209019
648187,2001,0.004246193
648188,2001,0.003487372
648189,2001,0.000677175
648190,2001,0.000331343
648191,2001,0.000129136
648194,2001,0.000355905
648195,2001,0.002341661
648196,2001,8.25E-06
649244,2001,0.002978419
649245,2001,0.004420858
649246,2001,0.004293961
649247,2001,0.004297513
649248,2001,0.001768078
649249,2001,0.000515907
649250,2001,5.38E-07
649251,2001,0.000243275
649252,2001,0.000181287
649253,2001,0.000257849
649254,2001,7.45E-08
650302,2001,0.000167566
650303,2001,0.002696523
650304,2001,0.004420858
650305,2001,0.004169108
650306,2001,0.002338643
650307,2001,0.000228151
650309,2001,0.002421608
650310,2001,0.001817367
650311,2001,0.001762176
650312,2001,0.000786532
650313,2001,0.001192285
650314,2001,1.18E-05
650317,2001,0.000392065
650318,2001,0.00056545
651360,2001,6.67E-05
651361,2001,0.001929322
651362,2001,0.003658926
651363,2001,0.003598595
651364,2001,0.00362394
651365,2001,0.000574284
651366,2001,0.00071947
651367,2001,0.001886828
651368,2001,0.001157712
651369,2001,0.00166277
651370,2001,0.001093599
651371,2001,0.001767709
651372,2001,0.002294004
651373,2001,0.0006188
651375,2001,2.27E-06
651376,2001,0.001069649
651377,2001,2.52E-05
652419,2001,0.000878922
652420,2001,0.003714151
652421,2001,0.004420858
652422,2001,0.004238598
652423,2001,0.002818106
652424,2001,0.000216391
652425,2001,0.000144184
652426,2001,0.000335483
652427,2001,0.000844584
652428,2001,0.002078449
652429,2001,6.79E-05
652431,2001,0.001114785
652432,2001,1.63E-05
653477,2001,0.001582859
653478,2001,0.002159241
653479,2001,0.003549368
653480,2001,0.004420858
653481,2001,0.003634402
653482,2001,0.000943045
653485,2001,0.000715113
653486,2001,0.000752996
653487,2001,0.00050117
653490,2001,5.58E-06
654536,2001,0.003322971
654537,2001,0.003703998
654538,2001,0.003075485
654539,2001,0.003662121
654540,2001,0.001538649
654541,2001,0.000918127
654542,2001,0.000154549
654543,2001,0.000334302
654544,2001,0.001900075
654545,2001,0.000475707
655595,2001,0.001057637
655596,2001,0.000776047
655597,2001,0.00320035
655598,2001,0.002973842
655599,2001,0.000696443
655600,2001,0.000534292
655601,2001,0.000490428
655602,2001,0.001596581
655603,2001,0.001344725
655604,2001,0.000365082
655605,2001,2.36E-06
656654,2001,3.74E-05
656655,2001,0.000524431
656656,2001,0.001745592
656657,2001,0.002361252
656658,2001,0.000524864
656659,2001,0.001833931
656660,2001,0.000879642
656661,2001,0.001973924
656662,2001,0.001981644
656663,2001,0.000904398
656664,2001,4.66E-05
657713,2001,9.56E-05
657714,2001,0.001476682
657715,2001,0.000493029
657718,2001,0.00093514
657719,2001,0.002317251
657720,2001,0.001475521
657721,2001,0.002330384
657722,2001,0.00013228
658773,2001,0.000921832
658776,2001,0.000171761
658777,2001,0.001161897
658778,2001,0.000683607
658779,2001,0.000241297
658780,2001,0.001424826
659832,2001,0.0001296
659835,2001,0.000982072
659836,2001,0.000291665
659837,2001,0.001058382
659839,2001,4.10E-05
660893,2001,0.001591424
660894,2001,0.002491946
660895,2001,0.001339013
660896,2001,0.001377832
660897,2001,0.000176904
661948,2001,1.92E-05
661949,2001,0.000102402
661952,2001,0.003386668
661953,2001,0.003350785
661954,2001,0.002985523
661955,2001,0.001437623
661956,2001,0.000741296
661957,2001,6.34E-06
663007,2001,0.000799788
663008,2001,0.001623909
663009,2001,0.00014169
663010,2001,0.000638959
663011,2001,0.003999249
663012,2001,0.002051398
663013,2001,0.002358017
663014,2001,0.00359481
663015,2001,0.00158639
663016,2001,0.000605522
663017,2001,0.000986139
663018,2001,0.0009921
663019,2001,3.93E-05
663028,2001,3.81E-06
663029,2001,8.67E-05
664065,2001,1.32E-07
664066,2001,0.001955808
664067,2001,0.002733488
664069,2001,0.002982815
664070,2001,0.003291468
664071,2001,0.002693617
664072,2001,0.002703379
664073,2001,0.002984297
664074,2001,0.002928372
664075,2001,0.0007577
664076,2001,0.000344121
664077,2001,0.000145216
664086,2001,9.39E-06
664087,2001,0.001472499
664088,2001,0.003217396
664091,2001,0.00140184
664092,2001,9.94E-05
665124,2001,0.000629412
665125,2001,0.002379645
665126,2001,0.000207637
665127,2001,0.000921368
665128,2001,0.002387383
665129,2001,0.003351953
665130,2001,0.004029542
665131,2001,0.002881492
665132,2001,0.001171805
665133,2001,0.000349003
665134,2001,0.00073573
665135,2001,0.000999486
665136,2001,0.000681407
665144,2001,0.001561368
665145,2001,0.003763571
665146,2001,0.004358635
665147,2001,0.003370005
665148,2001,0.000437803
665149,2001,0.001342139
665150,2001,0.000178988
666186,2001,0.000194009
666187,2001,0.001542704
666188,2001,0.003151261
666189,2001,0.00229946
666190,2001,0.002833288
666191,2001,0.001104583
666192,2001,5.01E-05
666193,2001,0.000312405
666194,2001,0.000527266
666195,2001,0.000706068
666196,2001,0.000203632
666203,2001,0.001529117
666204,2001,0.004420858
666205,2001,0.004420858
666206,2001,0.002924706
666207,2001,0.001020002
666208,2001,0.000483707
667243,2001,0.000422527
667245,2001,0.001750187
667246,2001,0.003670706
667247,2001,0.001442525
667248,2001,0.000364697
667249,2001,0.000246893
667251,2001,0.000251368
667252,2001,0.001711932
667262,2001,0.00039544
667263,2001,0.002491395
667264,2001,0.001782359
667265,2001,0.000225182
668302,2001,0.00030824
668303,2001,0.001740143
668304,2001,0.001247059
668305,2001,0.001285376
668306,2001,3.22E-05
669360,2001,0.000348683
669361,2001,0.002763076
669362,2001,0.002584845
669363,2001,2.13E-05
669365,2001,0.00116821
669366,2001,9.91E-05
670416,2001,0.000864211
670417,2001,0.001568678
670418,2001,0.001051624
670419,2001,0.002379876
670420,2001,0.000931153
670421,2001,0.000104585
670423,2001,3.07E-05
670424,2001,0.002754096
670425,2001,0.00126016
670427,2001,0.000427518
670428,2001,0.001056528
671474,2001,0.000592985
671475,2001,0.001945662
671476,2001,0.002808664
671477,2001,0.001184362
671479,2001,0.001399905
671480,2001,0.001448395
671481,2001,0.00075643
671482,2001,0.000791752
671483,2001,0.004230373
671484,2001,0.001249567
671485,2001,0.000383326
671486,2001,0.002064089
671487,2001,0.000976888
671488,2001,3.70E-05
672532,2001,0.00077242
672533,2001,0.001523394
672534,2001,3.33E-06
672537,2001,0.000868897
672538,2001,0.001079161
672539,2001,0.00091203
672540,2001,3.56E-07
672541,2001,5.20E-05
672542,2001,0.000902538
672544,2001,2.06E-05
672545,2001,2.58E-06
672557,2001,0.000771534
673591,2001,0.000115687
673592,2001,0.000137504
673593,2001,0.000327501
673595,2001,0.001178782
673596,2001,0.001341519
673597,2001,0.000503714
673599,2001,0.000472052
673600,2001,0.000891449
673616,2001,0.001465104
673617,2001,0.000200928
674648,2001,0.0002374
674650,2001,0.000727304
674651,2001,0.001744744
674652,2001,0.000710365
674656,2001,0.0011258
674657,2001,0.002080512
674658,2001,0.001430586
674659,2001,0.000127126
674673,2001,0.001140116
674674,2001,0.000131176
675707,2001,0.000643688
675708,2001,0.000837256
675709,2001,0.001490691
675710,2001,0.000567087
675712,2001,0.000690098
675713,2001,0.000408635
675714,2001,0.001642182
675715,2001,0.003587094
675716,2001,0.000543587
675732,2001,0.001333638
675733,2001,0.000704931
676767,2001,6.56E-06
676768,2001,0.000808905
676769,2001,0.000497232
676771,2001,2.19E-05
676772,2001,0.00040676
676773,2001,0.001710562
676774,2001,0.000698489
676789,2001,0.001999378
676790,2001,0.002585645
676791,2001,0.001840314
676792,2001,0.001362883
677832,2001,0.00103609
677833,2001,0.000178898
677834,2001,0.000239058
677848,2001,0.001780563
677849,2001,0.001992519
677850,2001,0.002424869
677851,2001,0.000243699
677852,2001,2.24E-05
678889,2001,0.000289436
