GRIDCODE,CVENTMUN,Furb,Frur,Fpob,Purb_T,Prur_T,P_tot
69521,20466,,0.162539936,0.136611563,,1628,1628
69522,20466,,0.040335463,0.03390115,,404,404
69524,20386,,0.055552344,0.05369615,,961,961
69526,20386,,0.062026707,0.059954182,,1073,1073
69527,20386,,0.025088155,0.024249874,,434,434
69528,20386,,0.01884502,0.018215343,,326,326
69529,20386,,0.014971964,0.014471699,,259,259
69530,20158,,0.041224235,0.029583147,,66,66
69530,20516,,0.054435484,0.029534019,,135,135
69532,20516,,0.063306452,0.03434697,,157,157
69533,20516,,0.058467742,0.031721724,,145,145
69536,20229,,0.150829563,0.1276958,,900,900
69537,20229,,0.256913022,0.217508513,,1533,1533
69538,20277,,0.001217342,0.001037924,,13,13
69539,20277,,0.002247401,0.001916168,,24,24
69540,20277,,0.004120236,0.003512974,,44,44
69542,20429,,0.00204918,0.001312336,,2,2
69543,20277,,0.007959547,0.006786427,,85,85
69544,20155,,0.234100135,0.184042553,,173,173
69544,20277,0,0.019383837,0.016526946,0,207,207
69545,20149,,0.031818182,0.009277667,,14,14
69545,20277,,0.003464744,0.002954092,,37,37
69546,20149,,0.059090909,0.017229954,,26,26
69547,20149,,0.020454545,0.005964215,,9,9
69550,20017,,0.102087287,0.081465778,,269,269
69551,20017,,0.035294118,0.028164749,,93,93
69552,20028,,0.059309234,0.029930383,,589,589
69553,20028,0.022260977,0.041687645,0.032064637,217,414,631
69554,20028,0.005847353,0.032725808,0.019411555,57,325,382
69555,20015,0.724658015,0.001612037,0.439091681,2066,3,2069
69556,20015,0,0.092423428,0.036502547,0,172,172
69557,20015,,0.383664696,0.151528014,,714,714
69558,20015,,0.228909189,0.09040747,,426,426
69559,20015,,0.013433638,0.005305603,,25,25
69559,20203,,0.110054348,0.073972603,,243,243
69560,20203,,0.09375,0.063013699,,207,207
69561,20203,,0.042572464,0.028614916,,94,94
69561,20235,,0.034004164,0.027041943,,98,98
69562,20235,,0.198126301,0.157560706,,571,571
69567,20449,,0.008965929,0.004465615,,15,15
69568,20449,,0.002988643,0.001488538,,5,5
69571,20125,,0.00795756,0.007364768,,87,87
69575,20125,0.792045455,0.000823196,0.059764666,697,9,706
69576,20125,0.003409091,,0.000253958,3,,3
69578,20064,,0.098179343,0.078078484,,577,577
69579,20064,,0.000510465,0.000405954,,3,3
69582,20204,0.987654321,0.838427948,0.93986014,480,192,672
69600,20418,,0.001037344,0.000252355,,3,3
69609,20305,,0.333333333,0.00025355,,1,1
69611,20005,,0.000264971,0.000135593,,2,2
69612,20005,,0.046237414,0.023661017,,349,349
69613,20030,0.0489582,0.100616016,0.05198556,383,49,432
69614,20030,0.012654992,0.50513347,0.041516245,99,246,345
69614,20043,0.116005092,0.002112251,0.107891399,10024,14,10038
69615,20043,0.02551788,0.004526252,0.024022442,2205,30,2235
69616,20043,,0.000150875,1.07E-05,,1,1
69617,20043,,0.000150875,1.07E-05,,1,1
69619,20043,,0.001207001,8.60E-05,,8,8
69621,20043,0.012718435,,0.011812378,1099,,1099
69621,20557,0.074033472,0.31010453,0.078883321,1013,89,1102
69630,20143,,0.125316812,0.049670722,,445,445
69633,20066,,0.006880734,0.002802167,,15,15
69638,20525,,0.000503905,0.000178285,,2,2
69639,20525,,0.002015621,0.00071314,,8,8
69640,20525,,0.001259763,0.000445712,,5,5
69641,20327,,0.005342696,0.002501429,,35,35
69642,20327,,0.000152648,7.15E-05,,1,1
69645,20327,,0.001679133,0.000786164,,11,11
69646,20327,,0.000152648,7.15E-05,,1,1
69647,7017,,0.000428856,0.000179225,,14,14
69650,7017,,0.000612651,0.000256036,,20,20
69651,7017,,0.007106754,0.002970018,,232,232
69652,7017,,0.000704549,0.000294441,,23,23
69655,7046,,0.079252883,0.053069967,,2007,2007
69656,7046,,0.000118465,7.93E-05,,3,3
69658,7046,,0.000118465,7.93E-05,,3,3
69659,7046,,0.000592323,0.000396637,,15,15
69660,7046,,0.000394882,0.000264424,,10,10
69662,7046,,0.001066182,0.000713946,,27,27
69663,7046,,0.009477176,0.006346184,,240,240
69664,7046,,0.000236929,0.000158655,,6,6
69665,7108,,0.009398677,0.0029812,,294,294
69667,7108,,0.0138103,0.004380539,,432,432
69668,7108,,0.000415588,0.000131822,,13,13
69669,7108,,0.043828522,0.013902127,,1371,1371
69670,7108,,0.003228797,0.001024154,,101,101
69671,7108,,0.001406605,0.000446166,,44,44
69672,7108,,0.004283751,0.001358778,,134,134
69673,7108,,0.053419008,0.016944168,,1671,1671
69675,7108,,0.000607397,0.000192663,,19,19
69676,7108,,0.002141875,0.000679389,,67,67
69677,7108,,0.001950066,0.000618548,,61,61
69678,7108,,0.019276877,0.006114502,,603,603
69679,7108,,0.000991017,0.000314344,,31,31
69680,7108,,0.001470541,0.000466446,,46,46
69681,7108,,0.038361945,0.012168164,,1200,1200
69682,7108,,0.001406605,0.000446166,,44,44
69683,7108,,0.000479524,0.000152102,,15,15
69686,7107,0.068978574,0.001453734,0.042160667,3097,43,3140
69687,7107,0.011737717,0.000574732,0.007304268,527,17,544
69689,7107,,6.76E-05,2.69E-05,,2,2
69691,7027,,0.004086266,0.001849273,,162,162
69698,7106,0.084453816,0.013575572,0.055770203,3084,337,3421
69699,7106,,0.000322269,0.000130418,,8,8
69700,7106,,0.000201418,8.15E-05,,5,5
69702,7106,0.200153353,0.098291976,0.158931221,7309,2440,9749
69703,7106,,0.00100709,0.000407558,,25,25
69704,7106,,0.002296165,0.000929232,,57,57
69705,7106,,0.025902353,0.010482385,,643,643
69706,7075,,0.02219574,0.005836271,,149,149
69706,7106,,0.017402514,0.007042598,,432,432
69707,7075,,0.059883808,0.015746181,,402,402
69707,7106,0.00722951,0.01579117,0.010694315,264,392,656
69708,7075,,0.12215105,0.032119076,,820,820
69709,7075,,0.001191718,0.000313357,,8,8
69710,7075,,0.03902875,0.010262436,,262,262
69711,7019,,0.000506026,0.000156014,,22,22
69711,7075,,0.048115597,0.012651782,,323,323
69712,7075,,0.006256517,0.001645123,,42,42
69713,7019,,0.024335265,0.007502854,,1058,1058
69714,7019,,0.008533444,0.002630963,,371,371
69715,7019,,0.036548901,0.011268465,,1589,1589
69716,7019,,0.009246481,0.002850801,,402,402
69717,7019,,0.003910203,0.001205563,,170,170
69718,7019,,0.113326893,0.034940041,,4927,4927
69720,7019,,0.003197166,0.000985725,,139,139
69720,7052,,0.000891082,0.000699652,,78,78
69721,7019,,0.013800718,0.004254927,,600,600
69721,7052,,0.002421916,0.001901618,,212,212
69722,7052,0.000208768,0.000228483,0.000224247,5,20,25
69723,7041,,0.019771561,0.013255465,,547,547
69723,7052,0.014112735,0.000308452,0.003274012,338,27,365
69725,7052,,0.019729477,0.015491012,,1727,1727
69726,7052,,0.002067768,0.001623551,,181,181
69727,7052,,0.00934494,0.007337376,,818,818
69728,7052,,0.002182009,0.00171325,,191,191
69729,7052,,0.003301574,0.0025923,,289,289
69730,7041,,0.002277163,0.001526681,,63,63
69730,7052,,0.001028172,0.000807291,,90,90
69731,7052,,0.006900176,0.005417818,,604,604
69732,7041,,0.001951854,0.001308583,,54,54
69732,7052,,0.005266525,0.004135123,,461,461
69733,7041,,0.002927781,0.001962875,,81,81
69733,7052,,0.008019741,0.006296868,,702,702
69734,7052,,0.009379213,0.007364285,,821,821
69735,7052,,0.002056344,0.001614581,,180,180
69737,7052,,0.00013709,0.000107639,,12,12
69738,7052,,0.004592501,0.003605899,,402,402
69741,7052,,0.001930678,0.001515913,,169,169
69742,7052,,0.000479814,0.000376736,,42,42
69743,7052,,0.000205634,0.000161458,,18,18
69744,7052,,0.000239907,0.000188368,,21,21
69745,7052,,0.004535381,0.003561049,,397,397
69745,7115,,0.028273511,0.02462667,,282,282
69746,7115,,0.008020854,0.006986289,,80,80
69748,7115,,0.072087427,0.062789276,,719,719
69749,7115,,0.038600361,0.033621518,,385,385
69750,7115,,0.032684981,0.028469129,,326,326
69752,7115,,0.017345097,0.015107851,,173,173
69763,7116,,0.032750554,0.026988636,,266,266
69765,7116,,0.012804728,0.010551948,,104,104
69769,7116,,0.071164738,0.058644481,,578,578
69773,7114,,0.063952908,0.037090615,,641,641
70523,12030,,0.058627264,0.024386617,,492,492
70524,12030,,0.002025739,0.000842627,,17,17
70525,12030,,0.021925643,0.009120198,,184,184
70526,12030,,0.005243089,0.002180917,,44,44
70529,12018,,0.110873593,0.057054855,,778,778
70530,12018,,0.02864472,0.014740393,,201,201
70531,12018,,0.042610802,0.021927251,,299,299
70532,12018,0.321649796,0.000285022,0.156277501,2129,2,2131
70533,12018,0,0.124839675,0.064241713,0,876,876
70537,12077,,0.122818053,0.060486369,,781,781
70540,12080,,0.220942408,0.117778398,,844,844
70542,12080,,0.30078534,0.160340497,,1149,1149
70543,12080,0,0.028272251,0.015071169,0,108,108
70544,12080,0.725941423,,0.338961764,2429,,2429
70548,12013,,0.002348796,0.002348796,,24,24
70549,12013,,0.009199452,0.009199452,,94,94
70549,12046,,0.03039798,0.010602551,,650,650
70550,12046,,0.000420895,0.000146805,,9,9
70551,12046,,0.000233831,8.16E-05,,5,5
70552,12046,,0.030117383,0.010504681,,644,644
70553,12046,,0.000514427,0.000179428,,11,11
70555,12046,,0.041154188,0.014354223,,880,880
70559,12046,,0.120048637,0.041871921,,2567,2567
70561,20185,0.764164306,0.005175518,0.375576037,3237,23,3260
70562,20185,,0.142889289,0.073156682,,635,635
70565,20415,,0.000670916,0.000409165,,2,2
70566,20415,,0.031197585,0.019026187,,93,93
70575,20466,,0.00798722,0.006713099,,80,80
70579,20466,,0.181908946,0.152890828,,1822,1822
70581,20450,,0.039909502,0.035815804,,441,441
70582,20450,,0.046696833,0.041906928,,516,516
70583,20450,,0.045429864,0.040769918,,502,502
70586,20386,,0.006763397,0.006537409,,117,117
70587,20386,,0.047575004,0.045985361,,823,823
70588,20386,,0.030290768,0.02927865,,524,524
70590,20516,,0.065725806,0.035659593,,163,163
70591,20516,,0.017741935,0.009625902,,44,44
70592,20516,,0.196774194,0.106760009,,488,488
70593,20516,,0.060483871,0.032815576,,150,150
70594,20516,0.274988044,0.05,0.152920586,575,124,699
70595,20229,0.92506938,0.001508296,0.14316118,1000,9,1009
70596,20229,0,0.012401542,0.010499432,0,74,74
70598,20277,,0.003932953,0.003353293,,42,42
70599,20277,,0.010675157,0.009101796,,114,114
70600,20277,,0.015263601,0.013013972,,163,163
70601,20429,,0.277663934,0.177821522,,271,271
70602,20429,1,0.026639344,0.37664042,548,26,574
70603,20155,,0.060893099,0.04787234,,45,45
70603,20277,,0.020413896,0.01740519,,218,218
70604,20155,,0.037889039,0.029787234,,28,28
70604,20277,,0.01245435,0.010618762,,133,133
70605,20155,,0.00811908,0.006382979,,6,6
70605,20277,,0.009926023,0.008463074,,106,106
70609,20017,1,0.008349146,0.208661417,667,22,689
70610,20017,,0.132068311,0.105390672,,348,348
70611,20028,0.001641362,0.001309032,0.001473652,16,13,29
70611,20542,0.910187668,,0.910187668,679,,679
70612,20028,0.779544522,0.035343873,0.403983942,7599,351,7950
70612,20542,0.032171582,,0.032171582,24,,24
70613,20028,,0.082871816,0.041821231,,823,823
70614,20015,0.275341985,0.014508329,0.172325976,785,27,812
70616,20028,,0.038968885,0.019665633,,387,387
70618,20203,0.234911792,0.355525362,0.315981735,253,785,1038
70619,20203,0.032497679,0.235507246,0.168949772,35,520,555
70621,20235,,0.045454545,0.036147903,,131,131
70624,20449,,0.349073521,0.173861268,,584,584
70625,20449,0.383155397,0.028690974,0.20660911,646,48,694
70626,20449,0.145314353,0.024506874,0.085144388,245,41,286
70628,20449,,0.004781829,0.002381661,,8,8
70629,20125,,0.000914662,0.000846525,,10,10
70630,20125,,0.002835452,0.002624228,,31,31
70632,20125,,0.001554925,0.001439093,,17,17
70641,20204,0.012345679,,0.008391608,6,,6
70645,20125,,9.15E-05,8.47E-05,,1,1
70650,20052,,0.034849129,0.013264316,,82,82
70657,20418,,0.11549101,0.028095559,,334,334
70666,20053,0.608474576,,0.588042588,718,,718
70667,20053,0.391525424,0.926829268,0.40950041,462,38,500
70668,20005,,0.000132485,6.78E-05,,1,1
70668,20305,0.917279878,,0.91658215,3615,,3615
70669,20005,,0.007684155,0.003932203,,58,58
70669,20305,0.082720122,0.666666667,0.0831643,326,2,328
70670,20005,,0.000662427,0.000338983,,5,5
70671,20005,0.147597889,0.010466349,0.077423729,1063,79,1142
70672,20005,0.364620939,0.008346582,0.182305085,2626,63,2689
70672,20030,0.931100601,0.036960986,0.878700361,7284,18,7302
70673,20030,0.007286207,0.162217659,0.016365824,57,79,136
70674,20030,,0.036960986,0.002166065,,18,18
70674,20043,,0.016596258,0.001182313,,110,110
70675,20043,,0.003168377,0.000225714,,21,21
70679,20557,0.032010524,,0.031352899,438,,438
70680,20557,0.893956004,0.668989547,0.889334288,12232,192,12424
70683,20557,,0.017421603,0.00035791,,5,5
70684,20066,,0.001376147,0.000560433,,3,3
70691,20066,,0.007798165,0.003175789,,17,17
70692,20066,,0.173853211,0.07080142,,379,379
70692,20525,,0.000755858,0.000267427,,3,3
70696,20525,0.001931301,,0.001247994,14,,14
70697,20525,0.014484757,0.002519526,0.010251382,105,10,115
70699,20525,,0.002267574,0.000802282,,9,9
70700,20525,,0.273620559,0.0968087,,1086,1086
70702,20327,,0.000305297,0.000142939,,2,2
70706,7017,,0.002450605,0.001024144,,80,80
70709,7017,,0.004380456,0.001830658,,143,143
70710,7017,,0.000183795,7.68E-05,,6,6
70715,7046,,0.000276418,0.000185097,,7,7
70716,7046,,0.019981046,0.013379872,,506,506
70717,7046,,0.037197915,0.024908774,,942,942
70720,7046,,0.062667825,0.041964144,,1587,1587
70721,7046,,0.000473859,0.000317309,,12,12
70723,7046,,0.00513347,0.003437517,,130,130
70724,7046,,0.000513347,0.000343752,,13,13
70726,7108,,0.002077939,0.000659109,,65,65
70727,7108,,0.011188901,0.003549048,,350,350
70728,7108,,0.000895112,0.000283924,,28,28
70729,7108,,0.002557463,0.000811211,,80,80
70730,7108,,0.003100924,0.000983593,,97,97
70731,7108,,0.000671334,0.000212943,,21,21
70732,7108,,0.0013107,0.000415746,,41,41
70733,7108,,0.00316486,0.001003874,,99,99
70734,7108,0.001113801,0.001630383,0.001277657,75,51,126
70735,7108,0.098742148,0.001790224,0.067989617,6649,56,6705
70736,7108,,0.001246763,0.000395465,,39,39
70737,7108,,0.001822192,0.000577988,,57,57
70738,7108,,0.012275822,0.003893812,,384,384
70739,7108,,0.000895112,0.000283924,,28,28
70740,7108,,0.002557463,0.000811211,,80,80
70741,7108,,0.001758256,0.000557708,,55,55
70744,7107,,0.000338078,0.00013427,,10,10
70745,7107,0.161187581,,0.097170939,7237,,7237
70746,7107,6.68E-05,,4.03E-05,3,,3
70756,7106,,0.000765388,0.000309744,,19,19
70759,7106,,0.047615211,0.01926933,,1182,1182
70760,7106,,0.002658717,0.001075952,,66,66
70761,7106,0.224196949,0.008701257,0.136988311,8187,216,8403
70762,7106,,0.000845956,0.000342349,,21,21
70763,7106,,0.002497583,0.001010743,,62,62
70764,7106,,0.005961972,0.002412742,,148,148
70765,7075,,0.018918516,0.00497454,,127,127
70765,7106,,0.00044312,0.000179325,,11,11
70766,7075,,0.155966036,0.041010576,,1047,1047
70767,7075,0.026412287,0.051988679,0.033137485,497,349,846
70768,7075,0.003826327,0.012215105,0.006032119,72,82,154
70769,7075,,0.021152987,0.005562084,,142,142
70770,7019,,0.00018401,5.67E-05,,8,8
70770,7075,,0.067183078,0.017665492,,451,451
70771,7019,,0.002208115,0.000680788,,96,96
70772,7019,,0.000690036,0.000212746,,30,30
70773,7019,,0.00057503,0.000177289,,25,25
70774,7019,,0.00903947,0.002786977,,393,393
70777,7019,,0.005589291,0.001723245,,243,243
70779,7052,,9.14E-05,7.18E-05,,8,8
70780,7052,,0.002970274,0.002332173,,260,260
70781,7052,0.340041754,0.002067768,0.074674393,8144,181,8325
70782,7052,0.500083507,0.00085681,0.108105199,11977,75,12052
70783,7052,,0.000239907,0.000188368,,21,21
70784,7052,,0.011846825,0.009301783,,1037,1037
70785,7052,,0.011492677,0.009023716,,1006,1006
70786,7052,,0.005357918,0.004206882,,469,469
70787,7052,,0.000651176,0.000511284,,57,57
70788,7052,,0.008522403,0.006691543,,746,746
70789,7052,,0.000674024,0.000529224,,59,59
70790,7052,,0.003598602,0.002825518,,315,315
70791,7052,,0.002364795,0.001856769,,207,207
70793,7052,,0.002010647,0.001578702,,176,176
70794,7052,,0.014657162,0.011508378,,1283,1283
70795,7052,,0.001370896,0.001076388,,120,120
70796,7052,,0.000228483,0.000179398,,20,20
70797,7052,,0.001268079,0.000995659,,111,111
70799,7052,,0.001428017,0.001121237,,125,125
70800,7052,,0.001130989,0.00088802,,99,99
70801,7052,,0.000376996,0.000296007,,33,33
70802,7052,,3.43E-05,2.69E-05,,3,3
70803,7052,,0.004683894,0.003677658,,410,410
70806,7115,,0.062462402,0.054405729,,623,623
70809,7115,,0.074894726,0.065234477,,747,747
70826,7116,,0.044200936,0.036424513,,359,359
71579,12053,,0.002034043,0.001175234,,57,57
71580,12053,,0.000249795,0.000144327,,7,7
71581,12053,,0.006209185,0.003587555,,174,174
71582,12053,,0.022267423,0.012865714,,624,624
71583,12030,,0.112249762,0.04669145,,942,942
71585,12030,,0.037416587,0.015563817,,314,314
71586,12030,,0.005719733,0.002379182,,48,48
71587,12025,,0.011690336,0.008931525,,135,135
71587,12030,,0.079122974,0.03291202,,664,664
71588,12025,,0.029009352,0.022163414,,335,335
71589,12018,,0.0722531,0.037180991,,507,507
71594,12025,,0.000259785,0.000198478,,3,3
71595,12018,,0.032635029,0.016793781,,229,229
71599,12080,,0.053141361,0.028328217,,203,203
71601,12080,,0.082722513,0.044097125,,316,316
71602,12080,,0.062303665,0.033212392,,238,238
71603,12013,,0.064200431,0.064200431,,656,656
71603,12080,0.274058577,0.045549738,0.152246721,917,174,1091
71605,12013,,0.000685066,0.000685066,,7,7
71606,12013,,0.186925034,0.186925034,,1910,1910
71607,12013,,0.000195733,0.000195733,,2,2
71608,12013,,0.041006068,0.041006068,,419,419
71608,12046,,0.024131319,0.008416794,,516,516
71609,12046,,0.011317402,0.003947411,,242,242
71610,12046,,0.011738297,0.004094216,,251,251
71611,12046,,0.035448721,0.012364206,,758,758
71612,12046,,0.009633821,0.003360193,,206,206
71615,12046,0.006161862,0.016368143,0.009721724,246,350,596
71616,12046,,0.005705467,0.001990017,,122,122
71619,20185,,0.205445545,0.105184332,,913,913
71620,20185,0.228753541,,0.111635945,969,,969
71621,20185,0.007082153,0.164041404,0.087442396,30,729,759
71624,20415,0.20031463,,0.078150573,382,,382
71625,20415,0.62401678,,0.243453355,1190,,1190
71626,20415,,0.493123113,0.300736498,,1470,1470
71628,20076,,0.002031488,0.001200841,,4,4
71631,20076,0.991923642,0.077196546,0.451215851,1351,152,1503
71632,20076,0.008076358,0.019299137,0.014710297,11,38,49
71633,20466,,0.037440096,0.031467651,,375,375
71636,20466,,0.012779553,0.010740958,,128,128
71639,20466,,0.000299521,0.000251741,,3,3
71640,20450,,0.035022624,0.031430196,,387,387
71641,20450,,0.05800905,0.0520588,,641,641
71642,20450,,0.085158371,0.076423292,,941,941
71643,20450,,0.082443439,0.073986843,,911,911
71644,20450,,0.013031674,0.011694957,,144,144
71645,20450,,0.016199095,0.014537481,,179,179
71649,20516,,0.085483871,0.046379348,,212,212
71651,20516,,0.024193548,0.013126231,,60,60
71652,20516,,0.079032258,0.04287902,,196,196
71653,20516,0.428024868,0.094758065,0.247210676,895,235,1130
71654,20229,0.07493062,0.016256075,0.025255392,81,97,178
71654,20516,0.296987088,,0.135856487,621,,621
71661,20429,,0.637295082,0.408136483,,622,622
71663,20155,,0.303112314,0.238297872,,224,224
71665,20017,,0.071347249,0.056935191,,188,188
71666,20017,,0.101328273,0.080860085,,267,267
71666,20101,0.800275482,,0.800275482,581,,581
71667,20101,0.019283747,,0.019283747,14,,14
71668,20017,,0.416318786,0.332222895,,1097,1097
71669,20017,,0.0971537,0.07752877,,256,256
71670,20028,,0.013895882,0.007012551,,138,138
71670,20268,0.067247821,0.17699115,0.080786026,54,20,74
71670,20542,0.057640751,,0.057640751,43,,43
71671,20028,0.190705786,0.00483335,0.096905331,1859,48,1907
71671,20268,0.932752179,0.442477876,0.872270742,749,50,799
71672,20028,,0.00251737,0.00127039,,25,25
71677,20203,0.579387187,,0.189954338,624,,624
71678,20203,0.058495822,,0.019178082,63,,63
71679,20203,,0.134963768,0.090715373,,298,298
71684,20449,0.377817319,,0.189639774,637,,637
71685,20449,0.09371293,,0.047037809,158,,158
71687,20449,,0.03945009,0.019648705,,66,66
71688,20125,,0.000365865,0.00033861,,4,4
71693,20125,,0.006859965,0.006348938,,75,75
71696,20064,,0.369236005,0.293640054,,2170,2170
71706,20125,,9.15E-05,8.47E-05,,1,1
71707,20052,,0.011049724,0.004205759,,26,26
71715,20418,,0.004495159,0.00109354,,13,13
71716,20418,,0.033195021,0.00807537,,96,96
71717,20418,,0.043568465,0.010598923,,126,126
71726,20053,,0.073170732,0.002457002,,3,3
71729,20014,,0.044901777,0.001814745,,48,48
71730,20005,0.094418217,0.002649709,0.047457627,680,20,700
71731,20005,0.393362955,0.002252252,0.193220339,2833,17,2850
71732,20005,,0.002914679,0.001491525,,22,22
71732,20030,,0.026694045,0.00156438,,13,13
71733,20005,,0.000794913,0.00040678,,6,6
71733,20030,,0.01026694,0.000601685,,5,5
71734,20043,,0.006638503,0.000472925,,44,44
71735,20043,,0.002263126,0.000161224,,15,15
71739,20557,,0.003484321,7.16E-05,,1,1
71743,20066,,0.010550459,0.004296656,,23,23
71743,20505,,0.121157324,0.026608419,,201,201
71750,20066,,0.031192661,0.012703157,,68,68
71751,20066,,0.062844037,0.025593125,,137,137
71752,20066,,0.062385321,0.025406314,,136,136
71752,20525,,0.197782817,0.069976823,,785,785
71753,20525,,0.005291005,0.001871991,,21,21
71754,20525,,0.001511716,0.000534855,,6,6
71755,20525,0.102083046,,0.065965413,740,,740
71756,20525,0.881500897,0.045351474,0.585665894,6390,180,6570
71760,20525,,0.010078105,0.003565698,,40,40
71763,20525,,0.016628874,0.005883402,,66,66
71764,7017,,0.000918977,0.000384054,,30,30
71766,7017,,0.050237402,0.020994956,,1640,1640
71767,7017,,0.000643284,0.000268838,,21,21
71768,7017,,0.029254097,0.012225721,,955,955
71769,7017,,0.00024506,0.000102414,,8,8
71771,7017,,0.000275693,0.000115216,,9,9
71775,7046,,0.024522192,0.016420752,,621,621
71776,7046,,0.020217975,0.013538527,,512,512
71777,7046,,0.033880903,0.022687609,,858,858
71778,7046,,3.95E-05,2.64E-05,,1,1
71779,7046,,0.019467699,0.01303612,,493,493
71780,7046,,0.004343706,0.002908668,,110,110
71783,7046,,0.004343706,0.002908668,,110,110
71784,7046,,3.95E-05,2.64E-05,,1,1
71786,7108,,0.000415588,0.000131822,,13,13
71787,7108,,0.000127873,4.06E-05,,4,4
71788,7108,0.064199474,0.004123909,0.045143889,4323,129,4452
71789,7108,0.005064081,0.000863144,0.00373157,341,27,368
71790,7108,,0.001374636,0.000436026,,43,43
71791,7108,,0.003228797,0.001024154,,101,101
71792,7108,0.004440352,0.00111889,0.003386806,299,35,334
71793,7108,0.048532011,0.001182827,0.033513152,3268,37,3305
71794,7108,,0.000223778,7.10E-05,,7,7
71795,7108,,0.000863144,0.000273784,,27,27
71796,7108,,0.001918097,0.000608408,,60,60
71797,7108,,0.002973051,0.000943033,,93,93
71798,7108,,0.003484543,0.001105275,,109,109
71799,7108,,0.00354848,0.001125555,,111,111
71802,7107,,3.38E-05,1.34E-05,,1,1
71808,7002,,0.004125888,0.001485473,,43,43
71811,7002,,0.002782575,0.001001831,,29,29
71812,7002,,0.008347726,0.003005493,,87,87
71812,7106,,0.000805672,0.000326046,,20,20
71813,7106,,0.025499517,0.010319362,,633,633
71815,7106,0.095380234,0.000201418,0.056862457,3483,5,3488
71820,7106,,0.007734451,0.003130044,,192,192
71822,7106,,0.036778924,0.014884009,,913,913
71823,7106,,0.035449565,0.014346033,,880,880
71824,7075,,0.045583197,0.011985899,,306,306
71824,7106,,0.014421528,0.005836227,,358,358
71825,7075,,0.095635334,0.025146886,,642,642
71826,7075,0.201466759,0.010874423,0.151351351,3791,73,3864
71827,7075,0.768347771,,0.56631414,14458,,14458
71828,7075,,0.013257858,0.003486095,,89,89
71829,7019,,0.013432699,0.004141462,,584,584
71829,7075,,0.001638612,0.000430866,,11,11
71830,7019,,0.000437023,0.000134739,,19,19
71831,7019,,0.002714141,0.000836802,,118,118
71832,7019,,0.001334069,0.00041131,,58,58
71833,7019,,0.028107462,0.008665868,,1222,1222
71834,7019,,0.002829147,0.00087226,,123,123
71835,7019,,0.010465544,0.003226653,,455,455
71837,7019,,0.05557089,0.017133172,,2416,2416
71838,7052,,0.002696095,0.002116896,,236,236
71839,7052,,0.009310668,0.007310466,,815,815
71840,7052,0.011022965,0.014462952,0.013723942,264,1266,1530
71841,7052,0.002421712,0.012920694,0.010665208,58,1131,1189
71842,7052,,0.021157493,0.016612249,,1852,1852
71843,7052,,0.00829392,0.006512145,,726,726
71846,7052,,0.001405168,0.001103297,,123,123
71847,7052,,0.000434117,0.000340856,,38,38
71848,7052,,0.004421139,0.00347135,,387,387
71849,7052,,0.010932895,0.008584191,,957,957
71851,7052,,0.000708296,0.000556134,,62,62
71852,7052,,0.003153061,0.002475692,,276,276
71853,7052,,0.008122558,0.006377597,,711,711
71855,7052,,0.001005324,0.000789351,,88,88
71856,7052,,0.00743711,0.005839403,,651,651
71857,7052,,0.000217059,0.000170428,,19,19
71859,7052,,0.000628327,0.000493344,,55,55
71860,7052,,0.000536934,0.000421585,,47,47
71861,7052,,0.00414696,0.003256073,,363,363
71867,7059,,2.24E-05,1.51E-05,,3,3
71869,7115,,0.020352918,0.017727709,,203,203
71881,7116,,0.017852746,0.014711851,,145,145
71884,7116,,0.071410983,0.058847403,,580,580
71885,7116,,0.035336124,0.029119318,,287,287
71894,7114,,0.03771326,0.021872468,,378,378
72626,12001,,0.014707343,0.001687425,,1333,1333
72627,12001,,0.009808573,0.001125372,,889,889
72628,12053,,0.015130429,0.008742088,,424,424
72630,12053,,0.003283018,0.001896868,,92,92
72634,12053,,0.004639046,0.002680357,,130,130
72635,12053,,0.005780966,0.003340137,,162,162
72636,12053,,0.020625914,0.01191728,,578,578
72640,12053,,0.001784249,0.001030907,,50,50
72641,12053,,0.030403597,0.017566648,,852,852
72642,12030,,0.013822688,0.00574969,,116,116
72643,12030,,0.090443279,0.037620818,,759,759
72644,12030,,0.029313632,0.012193309,,246,246
72645,12030,,0.002740705,0.001140025,,23,23
72646,12025,,0.019137513,0.014621237,,221,221
72646,12030,,0.005123928,0.002131351,,43,43
72647,12025,,0.054035331,0.041283493,,624,624
72648,12025,,0.07464496,0.057029441,,862,862
72649,12025,,0.062781434,0.047965597,,725,725
72651,12025,,0.024073433,0.018392326,,278,278
72652,12025,,0.007447177,0.005689712,,86,86
72653,12025,,0.002684448,0.002050943,,31,31
72654,12025,,0.003290613,0.002514059,,38,38
72655,12052,,0.02083687,0.011727053,,491,491
72656,12052,,0.003013071,0.001695765,,71,71
72658,12077,,0.084604498,0.041666667,,538,538
72659,12077,,0.00062903,0.000309789,,4,4
72661,12013,,9.79E-05,9.79E-05,,1,1
72662,12013,,0.036993541,0.036993541,,378,378
72666,12013,,0.063711098,0.063711098,,651,651
72667,12013,,0.000391466,0.000391466,,4,4
72667,12036,,0.183063199,0.134720296,,1457,1457
72668,12046,,0.034513398,0.012037973,,738,738
72669,12046,,0.027217883,0.009493361,,582,582
72670,12046,0.003832377,,0.002495677,153,,153
72671,12046,,0.00397512,0.001386487,,85,85
