GRIDCODE,CVENTMUN,LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),LONG VIALIDAD x SENTIDO x CELDA
1200097,21009,76131.40456,4086.758812
1200098,21009,76131.40456,31408.7014
1200099,21009,76131.40456,2749.913972
1200109,21003,770588.0924,56.85842402
1200110,21003,770588.0924,16967.90089
1200111,21003,770588.0924,1790.087633
1200115,21003,770588.0924,21580.15058
1200116,21003,770588.0924,31982.40927
1200117,21003,770588.0924,31193.26988
1200118,21003,770588.0924,12051.86148
1200119,21003,770588.0924,52.22307503
1200129,21127,179217.445,82.79452179
1200130,21127,179217.445,8013.156365
1200131,21127,179217.445,3220.675369
1200132,21127,179217.445,10239.79884
1200133,21127,179217.445,17790.75248
1200134,21127,179217.445,6590.477572
1200154,20459,171889.9946,706.1059666
1200155,20459,171889.9946,11818.2087
1200156,20459,171889.9946,3889.364759
1203023,12003,527858.352,856.6970112
1203027,12003,527858.352,460.6852964
1203028,12067,278272.5317,1262.731081
1203029,12067,278272.5317,4486.351507
1203037,12067,278272.5317,34.33796888
1203038,12067,278272.5317,1143.48209
1203046,12067,278272.5317,258.6747158
1203047,12067,278272.5317,3089.470651
1203087,12058,695449.5553,6050.760882
1203095,12058,695449.5553,2890.351958
1203096,12058,695449.5553,1851.731357
1203097,12058,695449.5553,463.6922804
1203100,12058,695449.5553,741.5171475
1203105,12058,695449.5553,227.6874725
1203106,12058,695449.5553,265.7065438
1203123,12017,360263.678,19066.64168
1203124,12017,360263.678,7706.029442
1203125,12035,1559626.06,4573.074459
1203126,12035,1559626.06,6717.616214
1203130,12017,360263.678,4337.322747
1203131,12017,360263.678,3466.701109
1203137,12035,1559626.06,2490.567543
1203138,12035,1559626.06,21474.71243
1203144,12059,490601.942,4453.904936
1203145,12059,490601.942,135.0692043
1203153,12059,490601.942,4690.293396
1203162,12034,616962.9597,6.74387692
1203163,12034,616962.9597,1401.616992
1203172,12034,616962.9597,816.9715086
1203173,12034,616962.9597,199.6886801
1203200,21087,203951.0784,1716.827117
1203201,21087,203951.0784,22676.31426
1203202,21087,203951.0784,149.85988
1203224,21047,399822.2733,12431.91198
1203225,21047,399822.2733,15861.66346
1203269,21059,111610.2149,1282.956657
1203275,21009,76131.40456,74.07479484
1203275,21059,111610.2149,1077.328104
1203276,21009,76131.40456,10201.58058
1203276,21059,111610.2149,81.10846546
1203277,21009,76131.40456,1768.017587
1203285,21003,770588.0924,606.6176821
1203288,21003,770588.0924,7111.458353
1203289,21003,770588.0924,77.10458409
1203293,21003,770588.0924,5377.159792
1203294,21003,770588.0924,20349.57609
1203295,21003,770588.0924,23201.72246
1203296,21003,770588.0924,4731.055414
1203297,21003,770588.0924,3796.849959
1203304,21127,179217.445,713.5360829
1203307,21127,179217.445,3455.545548
1203308,21127,179217.445,18408.62723
1203309,21127,179217.445,8298.995435
1203311,21127,179217.445,2510.621738
1203312,21127,179217.445,173.4137743
1203314,21190,79686.72808,2868.468425
1203315,21190,79686.72808,629.108738
1203331,20459,171889.9946,217.3500513
1203332,20459,171889.9946,744.9984216
1206201,12003,527858.352,7157.852217
1206202,12003,527858.352,598.5606988
1206203,12003,527858.352,379.0439282
1206204,12003,527858.352,21380.9843
1206205,12003,527858.352,5596.537284
1206206,12067,278272.5317,9096.959329
1206207,12067,278272.5317,11538.9989
1206212,12067,278272.5317,2884.229484
1206215,12067,278272.5317,101.1156926
1206216,12067,278272.5317,896.6158875
1206224,12067,278272.5317,9760.202107
1206225,12067,278272.5317,32172.47105
1206226,12067,278272.5317,5171.470399
1206234,12007,435363.7672,7286.788328
1206238,12007,435363.7672,4073.56515
1206269,12058,695449.5553,1610.846188
1206276,12058,695449.5553,4420.369753
1206283,12058,695449.5553,20071.6923
1206284,12058,695449.5553,9332.467123
1206291,12026,160847.4267,3460.437011
1206292,12026,160847.4267,1284.672621
1206302,12017,360263.678,488.2344831
1206312,12035,1559626.06,5987.31494
1206315,12035,1559626.06,6081.981275
1206316,12035,1559626.06,3957.982043
1206333,12034,616962.9597,4021.844877
1206340,12034,616962.9597,429.0446955
1206341,12034,616962.9597,4447.451246
1206350,12034,616962.9597,15278.6619
1206351,12034,616962.9597,4226.799107
1206378,21087,203951.0784,219.264232
1206379,21087,203951.0784,3815.643526
1206402,21047,399822.2733,2532.823305
1206403,21047,399822.2733,870.8143771
1206446,21059,111610.2149,2642.543384
1206447,21059,111610.2149,3130.577708
1206453,21059,111610.2149,8661.839857
1206454,21009,76131.40456,6684.53803
1206454,21059,111610.2149,1289.612695
1206462,21003,770588.0924,8629.645447
1206463,21003,770588.0924,8123.413554
1206472,21003,770588.0924,140.0941768
1206473,21003,770588.0924,24664.74692
1206474,21003,770588.0924,3366.509781
1206475,21003,770588.0924,4176.946356
1206479,21196,60585.53146,5772.038436
1206480,21196,60585.53146,531.7823056
1206481,21196,60585.53146,3659.247116
1206482,21127,179217.445,4105.829487
1206483,21127,179217.445,8202.136934
1206484,21127,179217.445,808.7342012
1206485,21127,179217.445,3459.201426
1206486,21127,179217.445,26516.85
1206487,21127,179217.445,15325.59485
1206488,21127,179217.445,133.2852756
1206491,21190,79686.72808,143.5349229
1206492,21190,79686.72808,22616.14382
1206493,21190,79686.72808,17722.28426
1206494,21190,79686.72808,1013.736972
1206507,20459,171889.9946,1003.887179
1206508,20459,171889.9946,13789.79594
1206509,20459,171889.9946,1489.428828
1206510,20459,171889.9946,1755.209334
1209379,12003,527858.352,7.724321031
1209379,12050,440725.3533,11626.17794
1209380,12050,440725.3533,9608.688996
1209381,12050,440725.3533,5874.048184
1209382,12003,527858.352,4553.174898
1209389,12067,278272.5317,10910.1756
1209390,12067,278272.5317,188.1699537
1209395,12067,278272.5317,6976.687087
1209396,12067,278272.5317,269.2079889
1209402,12067,278272.5317,12545.64767
1209403,12067,278272.5317,4947.50473
1209434,12007,435363.7672,1982.538722
1209439,12058,695449.5553,3008.798303
1209440,12058,695449.5553,5745.772509
1209446,12058,695449.5553,137.1535933
1209447,12058,695449.5553,3338.959677
1209451,12058,695449.5553,1006.196052
1209454,12058,695449.5553,9518.784331
1209455,12058,695449.5553,364.9394429
1209461,12058,695449.5553,5826.145925
1209462,12058,695449.5553,2685.954441
1209469,12026,160847.4267,20030.5719
1209470,12026,160847.4267,1056.536105
1209490,12035,1559626.06,3536.805503
1209493,12035,1559626.06,5576.177059
1209494,12035,1559626.06,441.7286291
1209499,12059,490601.942,16269.37743
1209500,12059,490601.942,3012.482931
1209501,12059,490601.942,77.02018249
1209528,12034,616962.9597,136.790364
1209551,21087,203951.0784,3417.283499
1209552,21087,203951.0784,991.0561615
1209570,21047,399822.2733,4171.592266
1209622,21059,111610.2149,875.8651325
1209640,21003,770588.0924,520.5022256
1209641,21003,770588.0924,88.7173987
1209644,21003,770588.0924,2909.374764
1209645,21003,770588.0924,3950.155624
1209651,21003,770588.0924,2917.097645
1209652,21003,770588.0924,7606.925721
1209657,21196,60585.53146,4623.447011
1209658,21196,60585.53146,17214.36714
1209659,21196,60585.53146,12051.39721
1209660,21196,60585.53146,148.4940752
1209664,21127,179217.445,271.1579759
1209670,21190,79686.72808,10542.53758
1209671,21190,79686.72808,16158.09837
1212557,12050,440725.3533,12188.8925
1212558,12050,440725.3533,11127.40195
1212559,12050,440725.3533,99.21262199
1212573,12067,278272.5317,1562.963982
1212574,12067,278272.5317,247.5016106
1212587,12067,278272.5317,4331.558228
1212588,12067,278272.5317,9563.33788
1212591,12007,435363.7672,676.1604631
1212592,12007,435363.7672,3658.756865
1212608,12007,435363.7672,1058.514892
1212612,12007,435363.7672,9341.834563
1212613,12007,435363.7672,1287.514369
1212618,12058,695449.5553,151.4145825
1212638,12058,695449.5553,7018.239521
1212639,12058,695449.5553,6136.194755
1212641,12058,695449.5553,4130.195306
1212642,12058,695449.5553,442.4796784
1212647,12026,160847.4267,8209.137127
1212648,12026,160847.4267,951.7066151
1212660,12017,360263.678,139.7808263
1212677,12059,490601.942,2217.640308
1212678,12059,490601.942,15728.22416
1212679,12059,490601.942,7949.770528
1212686,12034,616962.9597,3468.718391
1212729,21087,203951.0784,187.5277847
1212753,21073,139167.8822,187.9728884
1212800,21059,111610.2149,1636.790485
1212804,21059,111610.2149,845.4546897
1212805,21059,111610.2149,13679.49391
1212822,21003,770588.0924,3126.452316
1212823,21003,770588.0924,90.79998963
1212830,21003,770588.0924,14853.66791
1212831,21003,770588.0924,4719.339526
1212835,21196,60585.53146,9.626746255
1212836,21196,60585.53146,16575.13142
1212841,21127,179217.445,768.4056079
1212842,21127,179217.445,6453.983313
1212849,21190,79686.72808,864.0520386
1212854,20459,171889.9946,4287.407568
1215768,12007,435363.7672,47.47716578
1215769,12007,435363.7672,16461.32414
1215770,12007,435363.7672,6937.802306
1215816,12058,695449.5553,4907.028091
1215817,12058,695449.5553,1384.001711
1215819,12058,695449.5553,19142.80107
1215820,12058,695449.5553,2652.123747
1215832,12017,360263.678,1128.053808
1215838,12017,360263.678,3431.146172
1215839,12017,360263.678,4078.826069
1215851,12035,1559626.06,1351.392838
1215852,12035,1559626.06,454.7222501
1215855,12059,490601.942,2264.615797
1215856,12059,490601.942,19003.15953
1215857,12059,490601.942,17413.46072
1215858,12059,490601.942,2515.949096
1215863,12034,616962.9597,2338.241705
1215864,12034,616962.9597,18576.68561
1215869,12034,616962.9597,5997.815493
1215870,12034,616962.9597,3500.364965
1215871,12034,616962.9597,295.0040943
1215908,21087,203951.0784,1243.105016
1215909,21087,203951.0784,9618.151858
1215930,21073,139167.8822,4739.812426
1215931,21073,139167.8822,12753.25669
1215980,21157,335093.0068,2225.292437
1215990,21009,76131.40456,410.1262661
1216000,21003,770588.0924,11122.7721
1216001,21003,770588.0924,3171.520319
1216004,21003,770588.0924,71.25297632
1216005,21003,770588.0924,3390.960827
1216008,21003,770588.0924,1905.553355
1216009,21003,770588.0924,11098.15564
1216010,21003,770588.0924,15577.3976
1216019,21127,179217.445,1003.903536
1216020,21127,179217.445,2439.40536
1216032,20459,171889.9946,775.7348249
1218947,12007,435363.7672,1525.132363
1218948,12007,435363.7672,24587.91421
1218949,12007,435363.7672,23764.63032
1219010,12017,360263.678,6236.769503
1219016,12017,360263.678,2580.331166
1219017,12017,360263.678,587.2443035
1219024,12035,1559626.06,6847.116034
1219028,12035,1559626.06,3418.631727
1219029,12035,1559626.06,9629.136501
1219030,12035,1559626.06,7116.143419
1219033,12059,490601.942,4988.329799
1219034,12059,490601.942,10874.75405
1219035,12059,490601.942,15578.70584
1219036,12059,490601.942,3359.928756
1219047,12034,616962.9597,12287.49083
1219048,12034,616962.9597,24728.95551
1219049,12034,616962.9597,6022.136485
1219050,12034,616962.9597,287.7773518
1219086,21087,203951.0784,28.92223224
1219087,21087,203951.0784,24677.40626
1219088,21087,203951.0784,1293.705191
1219089,21087,203951.0784,1583.320975
1219133,21047,399822.2733,1583.838271
1219134,21047,399822.2733,3630.559985
1219157,21157,335093.0068,4950.0428
1219158,21157,335093.0068,17589.48941
1219165,21059,111610.2149,785.2795527
1219166,21059,111610.2149,12207.90054
1219168,21009,76131.40456,9273.916641
1219169,21009,76131.40456,1510.642292
1219177,21003,770588.0924,116.697432
1219178,21003,770588.0924,4355.508522
1219179,21003,770588.0924,991.3286463
1219182,21003,770588.0924,3373.775689
1219183,21003,770588.0924,4741.339378
1219187,21003,770588.0924,2510.060205
1219188,21003,770588.0924,11001.23353
1219225,20459,171889.9946,5293.974168
1219226,20459,171889.9946,10257.96245
1222093,12050,440725.3533,524.6638135
1222094,12050,440725.3533,2359.658629
1222113,12064,259756.6638,12717.69505
1222114,12064,259756.6638,9667.281566
1222121,12067,278272.5317,9186.853873
1222125,12007,435363.7672,10728.92202
1222126,12007,435363.7672,37886.04309
1222127,12007,435363.7672,29620.04485
1222128,12007,435363.7672,7655.841866
1222162,12058,695449.5553,5571.089128
1222166,12058,695449.5553,2553.143107
1222168,12058,695449.5553,394.9760258
1222169,12058,695449.5553,75.4800267
1222194,12058,695449.5553,137.765081
1222195,12058,695449.5553,8375.438702
1222197,12035,1559626.06,8287.144483
1222205,12035,1559626.06,6.568656055
1222206,12035,1559626.06,13434.08017
1222207,12035,1559626.06,118.845292
1222208,12035,1559626.06,910.7264019
1222216,12059,490601.942,7026.334726
1222225,12034,616962.9597,28960.84723
1222226,12034,616962.9597,38709.3415
1222227,12034,616962.9597,17503.59393
1222228,12034,616962.9597,5904.894807
1222249,12034,616962.9597,14860.1291
1222250,12034,616962.9597,1408.600909
1222266,21087,203951.0784,4433.443531
1222267,21087,203951.0784,13286.33496
1222290,21032,32959.25148,1329.846031
1222303,21047,399822.2733,2323.436996
1222304,21047,399822.2733,12535.25945
1222305,21047,399822.2733,407.2525385
1222311,21047,399822.2733,988.5531882
1222312,21047,399822.2733,241.6402461
1222336,21157,335093.0068,1453.280143
1222337,21157,335093.0068,233.8716848
1222344,21059,111610.2149,349.9560787
1222360,21003,770588.0924,15331.98037
1222361,21003,770588.0924,17676.75912
1222362,21003,770588.0924,8165.415674
1222363,21003,770588.0924,5170.172486
1222364,21003,770588.0924,6128.70779
1222403,20459,171889.9946,11.7987363
1222404,20459,171889.9946,294.3601569
1225271,12050,440725.3533,235.3936184
1225272,12050,440725.3533,3374.93677
1225276,12067,278272.5317,1976.717536
1225291,12064,259756.6638,5043.249396
1225292,12064,259756.6638,2111.167316
1225299,12067,278272.5317,1156.934031
1225302,12007,435363.7672,216.2314246
1225303,12007,435363.7672,17799.62841
1225304,12007,435363.7672,39193.89976
1225305,12007,435363.7672,19959.79053
1225321,12007,435363.7672,1538.887933
1225340,12058,695449.5553,1663.486793
1225341,12058,695449.5553,11176.03972
1225346,12058,695449.5553,14018.64056
1225347,12058,695449.5553,1573.336933
1225375,12035,1559626.06,17273.71733
1225376,12035,1559626.06,4025.637659
1225379,12035,1559626.06,9362.087695
1225380,12035,1559626.06,12630.06736
1225385,12035,1559626.06,337.5190874
1225386,12035,1559626.06,14589.25232
1225387,12035,1559626.06,1175.365053
1225394,12059,490601.942,204.9172078
1225403,12034,616962.9597,12516.07255
1225404,12034,616962.9597,33027.41172
1225405,12034,616962.9597,24524.79343
1225406,12034,616962.9597,55.79372043
1225413,12034,616962.9597,3755.879651
1225414,12034,616962.9597,7065.52789
1225415,12034,616962.9597,1741.726319
1225427,12034,616962.9597,14894.20951
1225428,12034,616962.9597,2791.059055
1225445,21087,203951.0784,130.3932221
1225468,21032,32959.25148,4862.437585
1225480,21047,399822.2733,6504.420272
1225481,21047,399822.2733,29730.7652
1225482,21047,399822.2733,27866.56065
1225483,21047,399822.2733,959.8267778
1225537,21003,770588.0924,561.9499161
1225538,21003,770588.0924,19521.4227
1225539,21003,770588.0924,28503.40505
1225540,21003,770588.0924,17078.45716
1225541,21003,770588.0924,4176.149318
1225542,21003,770588.0924,8818.269768
1225566,20459,171889.9946,2508.088253
1225567,20459,171889.9946,1656.508349
1228481,12007,435363.7672,17027.60365
1228482,12007,435363.7672,6434.160423
1228483,12007,435363.7672,3884.774357
1228503,12058,695449.5553,1152.092899
1228505,12058,695449.5553,286.8659804
1228506,12058,695449.5553,1202.284634
1228519,12058,695449.5553,154.9741674
1228524,12058,695449.5553,974.1032597
1228525,12058,695449.5553,0.839934627
1228530,12058,695449.5553,9632.869167
1228531,12058,695449.5553,1266.073796
1228543,12058,695449.5553,8818.884281
1228551,12035,1559626.06,5070.543111
1228557,12035,1559626.06,825.7901332
1228558,12035,1559626.06,3750.696729
1228560,12035,1559626.06,7110.812509
1228562,12035,1559626.06,9828.684571
1228563,12035,1559626.06,13850.58553
1228564,12035,1559626.06,31096.65247
1228565,12035,1559626.06,24701.54229
1228566,12035,1559626.06,18191.32392
1228567,12035,1559626.06,3354.566375
1228573,12059,490601.942,11.78199074
1228574,12059,490601.942,11095.21531
1228578,12034,616962.9597,2586.507188
1228581,12034,616962.9597,92.41319966
1228582,12034,616962.9597,7685.055986
1228583,12034,616962.9597,2184.18964
1228657,21047,399822.2733,1195.671853
1228658,21047,399822.2733,19967.26219
1228659,21047,399822.2733,35573.67882
1228660,21047,399822.2733,22298.19132
1228661,21047,399822.2733,1517.668813
1228689,21157,335093.0068,410.7199009
1228699,21157,335093.0068,5471.570025
1228702,21157,335093.0068,467.431248
1228703,21157,335093.0068,59.25391475
1228716,21003,770588.0924,154.7277713
1228717,21003,770588.0924,506.7706263
1228718,21003,770588.0924,1160.709153
1228744,20459,171889.9946,2473.808863
1228745,20459,171889.9946,2848.300135
1231649,12064,259756.6638,13769.76977
1231650,12064,259756.6638,7632.748159
1231655,12064,259756.6638,14044.44809
1231656,12064,259756.6638,644.5486876
1231659,12007,435363.7672,5450.537687
1231660,12007,435363.7672,3164.471452
1231676,12007,435363.7672,1160.655698
1231683,12058,695449.5553,315.8422176
1231692,12058,695449.5553,4432.285948
1231693,12058,695449.5553,653.9007403
1231697,12058,695449.5553,1029.938923
1231719,12058,695449.5553,6288.371668
1231721,12058,695449.5553,2665.712183
1231722,12058,695449.5553,1089.808112
1231723,12058,695449.5553,224.3637685
1231726,12058,695449.5553,2747.754768
1231729,12035,1559626.06,298.7661858
1231735,12035,1559626.06,169.6509917
1231736,12035,1559626.06,4770.966595
1231737,12035,1559626.06,11133.29409
1231738,12035,1559626.06,17335.4889
1231739,12035,1559626.06,21396.98965
1231740,12035,1559626.06,42727.13515
1231741,12035,1559626.06,26629.9076
1231742,12035,1559626.06,22857.89946
1231743,12035,1559626.06,17386.95436
1231744,12035,1559626.06,4264.567782
1231752,12059,490601.942,10777.82948
1231756,12034,616962.9597,9103.918456
1231811,21087,203951.0784,7699.142094
1231812,21087,203951.0784,32149.13211
1231813,21087,203951.0784,6821.790161
1231835,21047,399822.2733,8339.14283
1231836,21047,399822.2733,6420.389234
1231837,21047,399822.2733,1390.467598
1231838,21047,399822.2733,4389.909559
1231839,21047,399822.2733,1957.208103
1231840,21047,399822.2733,457.5103303
1231867,21157,335093.0068,11392.91727
1231868,21157,335093.0068,1054.849714
1231877,21157,335093.0068,6068.604134
1231878,21157,335093.0068,126.864692
1231880,21157,335093.0068,1364.990045
1231881,21157,335093.0068,1835.91532
1231921,21190,79686.72808,7128.76295
1231924,21018,153314.8306,4159.747782
1231925,21018,153314.8306,5570.348049
1234808,12050,440725.3533,542.1797463
1234811,12064,259756.6638,614.9487094
1234812,12064,259756.6638,1239.259
1234827,12064,259756.6638,1061.110871
1234828,12064,259756.6638,699.2454455
1234833,12064,259756.6638,8155.756955
1234835,12064,259756.6638,4799.440893
1234838,12007,435363.7672,8922.162392
1234870,12058,695449.5553,4343.38762
1234871,12058,695449.5553,296.8901478
1234881,12058,695449.5553,9583.960331
1234882,12058,695449.5553,900.784357
1234883,12058,695449.5553,13464.66469
1234884,12058,695449.5553,4302.386848
1234885,12058,695449.5553,1145.628214
1234886,12058,695449.5553,3570.709132
1234897,12058,695449.5553,9175.855133
1234900,12058,695449.5553,11218.5615
1234901,12058,695449.5553,8309.633192
1234903,12058,695449.5553,372.6875913
1234904,12035,1559626.06,2720.348845
1234904,12058,695449.5553,1450.720724
1234905,12035,1559626.06,4356.691934
1234912,12035,1559626.06,5311.699237
1234913,12035,1559626.06,1483.511035
1234914,12035,1559626.06,27976.4609
1234915,12035,1559626.06,50009.74365
1234916,12035,1559626.06,26316.73849
1234917,12035,1559626.06,33182.17157
1234918,12035,1559626.06,36415.16853
1234919,12035,1559626.06,27008.09131
1234920,12035,1559626.06,5530.792285
1234921,12035,1559626.06,4209.020093
1234922,12035,1559626.06,2162.652967
1234923,12035,1559626.06,1329.544679
1234953,12034,616962.9597,5915.532554
1234954,12034,616962.9597,14016.1202
1234989,21087,203951.0784,5195.500291
1234990,21087,203951.0784,36756.7344
1234991,21087,203951.0784,205.818499
1235011,21047,399822.2733,2771.727
1235013,21047,399822.2733,5817.261061
1235014,21047,399822.2733,496.2980007
1235058,21157,335093.0068,5174.08261
1235059,21157,335093.0068,3871.100657
1235102,21018,153314.8306,1199.50745
1235103,21018,153314.8306,7113.041279
1237986,12050,440725.3533,9061.165981
1237989,12064,259756.6638,3045.530953
1237990,12064,259756.6638,5942.282794
1238013,12064,259756.6638,5895.149345
1238014,12064,259756.6638,2203.043847
1238028,12007,435363.7672,323.1182053
1238029,12007,435363.7672,400.6071258
1238058,12058,695449.5553,4116.224122
1238059,12058,695449.5553,34876.641
1238060,12058,695449.5553,9814.933309
1238061,12058,695449.5553,17050.49412
1238062,12058,695449.5553,5415.998786
1238079,12058,695449.5553,1134.123365
1238081,12058,695449.5553,603.6137944
1238082,12058,695449.5553,5808.364689
1238090,12035,1559626.06,755.383973
1238092,12035,1559626.06,18858.28454
1238093,12035,1559626.06,28612.48347
1238094,12035,1559626.06,32522.38935
1238095,12035,1559626.06,31449.37067
1238096,12035,1559626.06,38329.95927
1238097,12035,1559626.06,4303.825664
1238099,12035,1559626.06,1755.370311
1238100,12035,1559626.06,4506.864921
1238101,12035,1559626.06,16230.6836
1238131,12034,616962.9597,253.6740493
1238132,12034,616962.9597,1527.687424
1238156,21087,203951.0784,6440.678605
1238178,21047,399822.2733,2647.635305
1238179,21047,399822.2733,2990.78173
1238189,21047,399822.2733,7599.861929
1238227,21157,335093.0068,7190.818008
1238228,21157,335093.0068,16639.64359
1238229,21157,335093.0068,13042.49835
1238230,21157,335093.0068,509.5608434
1238236,21157,335093.0068,20517.08713
1238237,21157,335093.0068,8678.224493
1241158,12050,440725.3533,2182.663469
1241158,16077,449284.8036,159.7189193
1241159,12050,440725.3533,7504.530478
1241160,12050,440725.3533,1360.212294
1241175,12064,259756.6638,1985.679156
1241191,12064,259756.6638,276.908718
1241192,12064,259756.6638,1579.341504
1241194,12007,435363.7672,2939.28295
1241195,12007,435363.7672,8426.594627
1241204,12007,435363.7672,431.7270623
1241205,12007,435363.7672,14875.708
1241206,12007,435363.7672,731.6447723
1241207,12007,435363.7672,2362.574768
1241236,12058,695449.5553,365.7223919
1241237,12058,695449.5553,32723.38065
1241238,12058,695449.5553,24850.91429
1241239,12058,695449.5553,23218.91081
1241240,12058,695449.5553,186.6461362
1241249,12058,695449.5553,617.8904553
1241259,12058,695449.5553,359.9344764
1241260,12058,695449.5553,1347.361612
1241268,12035,1559626.06,670.4510826
1241269,12035,1559626.06,22465.71094
1241270,12035,1559626.06,34563.17657
1241271,12035,1559626.06,40460.11538
1241272,12035,1559626.06,44332.95007
1241273,12035,1559626.06,26982.31762
1241274,12035,1559626.06,41212.71675
1241275,12035,1559626.06,24784.6686
1241278,12035,1559626.06,7459.985565
1241279,12035,1559626.06,5255.724642
1241285,12034,616962.9597,10313.78103
1241286,12034,616962.9597,9872.886003
1241399,21157,335093.0068,785.9587225
1241400,21157,335093.0068,7866.18755
