GRIDCODE,CVENTMUN,fb
1196798,12034,0.001207358
1196798,12059,0.001831641
1196799,12034,0.001442872
1196800,12034,0.001442872
1196801,12034,0.001442872
1196802,12034,0.001442872
1196803,12034,0.001442872
1196804,12034,0.000625902
1196804,12034,0.00081697
1196805,12034,0.001436706
1196805,12034,6.16604E-06
1196806,12034,0.001442872
1196807,12034,0.001442872
1196808,12034,0.001442872
1196809,12034,0.001442872
1196810,12034,0.001442872
1196811,12034,0.001442872
1196812,12034,0.001032323
1196819,12008,0.000697894
1196820,12008,0.008255848
1196820,12008,0.002821619
1196821,12008,0.003310404
1196821,12008,0.010360439
1196822,12008,0.013670842
1196823,12008,0.013670842
1196824,12008,0.013670842
1196825,12008,0.013670842
1196826,12008,0.013670842
1196827,12008,0.013670842
1196828,12008,0.002513879
1196828,12008,0.011156963
1196829,12008,0.013628039
1196829,12008,4.28029E-05
1196830,12008,0.003988401
1196830,12008,0.009682441
1196831,12008,0.013670842
1196832,12008,0.013670842
1196833,12008,0.009765915
1196833,12008,0.003904928
1196834,12008,0.002068691
1196834,12008,0.011602151
1196835,12008,0.013670842
1196836,12008,0.013670842
1196837,12008,0.013670842
1196838,12008,0.008414184
1196838,21087,8.77781E-06
1196838,21087,0.000821186
1196839,21087,0.001896087
1196839,21087,0.000262377
1196840,21087,0.001244406
1196841,21087,0.000186552
1196842,21087,0.001019947
1196843,21087,0.001901935
1196844,21087,0.002158464
1196845,21087,0.002158464
1196846,21087,0.002158464
1196847,21087,0.000875666
1196847,21087,0.001282798
1196848,21087,0.002158464
1196849,21087,0.002158464
1196850,21087,0.002158464
1196851,21087,0.000405254
1196851,21087,0.001753209
1196852,21087,0.002158464
1196853,21087,0.002158464
1196854,21032,0.010306408
1196854,21087,0.000525201
1196855,21032,0.000575188
1196857,21032,0.003146238
1196858,21032,0.014044837
1196859,21032,0.014044837
1196860,21032,0.014044837
1196861,21032,0.014044837
1196862,21032,0.013200269
1196862,21032,0.000844567
1196863,21047,0.000831391
1196863,21047,7.33312E-05
1196863,21032,0.004595762
1196863,21032,0.002523922
1196864,21047,0.0018248
1196864,21047,1.00588E-05
1196865,21047,0.001834859
1196866,21047,0.001655418
1196867,21047,0.000311873
1196869,21047,0.000182228
1196870,21047,0.000785361
1196871,21047,0.001678822
1196872,21047,0.001834859
1196873,21047,0.001834859
1196874,21047,0.001834859
1196875,21047,0.001834859
1196876,21047,0.001834859
1196877,21047,0.001834859
1196878,21047,0.001834859
1196879,21047,0.001834859
1196880,21047,0.001834859
1196881,21047,0.001834859
1196882,21047,0.001834859
1196883,21047,0.001834859
1196884,21047,0.001834859
1196885,21047,0.001834859
