GRIDCODE,CVENTMUN,Fpav
1250792,12058,0.009194279
1253969,12058,0.015259622
1257147,12058,0.012313209
1241259,12058,0.015349208
1244436,12058,0.012094554
1244437,12058,0.012763972
1247614,12058,0.01430504
1238081,12058,0.0005247
1231728,12058,0.001583692
1234904,12058,0.01316822
1234905,12058,0.001644772
1238082,12058,0.013875506
1231729,12058,0.001898032
1225374,12058,0.000208365
1231727,12035,0.00139851
1231728,12035,0.015444322
1234905,12035,0.014662588
1231729,12035,0.017871649
1225374,12035,0.015002887
1228551,12035,0.000374172
1228552,12035,0.025424954
1228553,12035,0.016899569
1228554,12035,0.006831659
1260315,12037,0.048636984
1260316,12037,0.002662843
1263494,12037,0.054557763
1263495,12037,0.011589759
1266673,12037,0.034901671
1266674,12037,0.042622768
1263498,12037,0.038516242
1263499,12037,0.046478898
1266675,12037,0.04352699
1266676,12037,0.008252035
1260323,12037,0.017405355
1263500,12037,0.02165676
1250781,12037,0.020809727
1253959,12037,0.011135398
1257137,12037,0.026638055
1250782,12037,0.029994815
1253960,12037,0.031827314
1257138,12037,0.033092134
1260322,12055,0.007236311
1260323,12055,0.003319662
1260324,12055,0.004944819
1263500,12055,0.002594791
1257146,12055,0.000974729
1231732,12035,0.004618602
1231733,12035,0.015768435
1234911,12035,0.010596217
1234912,12035,0.014372821
1238090,12035,0.005243679
1238091,12035,0.016971338
1238092,12035,0.004108137
1228554,12035,0.011859808
1234917,12035,0.016690789
1234918,12035,0.01912316
1238094,12035,0.003326835
1238095,12035,0.000829746
1234919,12035,0.001703182
1250807,12035,0.018269353
1253985,12035,0.007217272
1241273,12035,0.013437981
1241274,12035,0.006782157
1244452,12035,0.016702644
1247629,12035,0.014219753
1247630,12035,0.002315347
1238094,12035,0.005077122
1238095,12035,0.014197961
1260340,12035,0.016587353
1260341,12035,0.004634269
1253985,12035,0.010669468
1257163,12035,0.017155672
1279404,12055,0.011478773
1282581,12055,0.008747077
1282582,12055,0.006968678
1285758,12055,0.001879733
1285759,12055,0.009868392
1269870,12055,0.014258857
1273048,12055,0.012144759
1276226,12055,0.011811291
1269871,12055,0.011584131
1269872,12055,0.001285891
1260339,12055,5.71065E-05
1263517,12055,0.017265511
1266694,12055,0.013190302
1266695,12055,0.00494072
1260340,12055,0.003285828
1393733,15082,0.008423309
1393734,15082,0.014592866
1387372,15082,0.006496052
1390549,15082,0.00252448
1390550,15082,0.005302927
1387373,15082,0.011393599
1387374,15082,0.012188252
1387375,15082,0.0013271
1390553,15082,0.010550478
1390554,15082,0.012183733
1390555,15082,0.003798212
1412810,15082,0.011485795
1415988,15082,0.004361114
1415989,15082,0.008064434
1419167,15082,0.007084763
1403275,15082,0.006309471
1403276,15082,0.007381076
1406454,15082,0.010764454
1409632,15082,0.010727656
1393734,15082,0.000894713
1396912,15082,0.001176535
1396913,15082,0.012186204
1396914,15082,0.005254202
1400092,15082,0.007041864
1400093,15082,0.010524896
1396917,15082,0.015980359
1396918,15082,0.012676559
1400094,15082,0.011619016
1400095,15082,0.000455374
1396919,15082,0.005236994
