GRIDCODE,CVE_ENTCVE_MUN,Fa
196457,16044,0.025483197
196458,16016,0.024691466
196458,16044,0.000156458
196459,16016,0.029825122
196459,16037,0.009480813
196460,16016,0.004454303
196460,16037,0.048734258
196460,16037,0.007330549
196461,16016,0.000168291
196461,16037,0.05880626
196461,16037,0.003495396
196462,16037,0.052880026
196462,16037,0.009666522
196463,16037,0.01602599
196463,16037,0.046520559
196464,16037,0.060881463
196464,16037,0.001665086
196465,16027,0.038205315
196465,16037,0.010275243
196465,16037,0.020775758
196466,16027,0.075054503
196466,16037,0.006098316
196467,16027,0.038233372
196467,16027,0.013444918
196467,16027,0.031484634
196468,16027,0.013561474
196468,16027,0.015765195
196468,16027,0.049560949
196469,16027,0.011744789
196469,16027,0.065339381
196470,16018,0.097797805
196470,16027,0.020922681
196471,16018,0.003245588
196471,16018,0.140315975
196472,16018,0.051892856
196472,16018,0.089872459
196473,16018,0.064199952
196473,16018,0.064297012
196473,16088,0.000161049
196474,16018,0.007043841
196474,16018,0.080793486
196474,16088,0.013260355
196475,16018,0.002078157
196475,16018,0.008944475
196475,16020,0.001387083
196475,16088,0.023218096
196475,16088,0.00892864
196476,16020,0.024147209
196476,16088,0.025302392
196477,16003,0.027282057
196477,16003,0.001171902
196477,16020,0.00483345
196477,16088,0.013851876
196477,16088,0.002776117
196478,16003,0.027687276
196478,16003,0.031132214
196478,16088,0.000739246
196479,16003,0.000446178
196479,16003,0.059625949
196480,16003,0.060072127
196481,16003,0.034377205
196481,16040,0.003170091
196481,16110,0.011682625
196482,16003,0.001911509
196482,16110,0.023775836
196483,16110,0.022355288
196483,16110,0.008150681
196484,16110,0.005284103
196484,16110,0.028019349
196485,16110,0.000829135
196485,16110,0.032474318
196486,16110,5.79E-05
196486,16110,0.000139255
196486,16110,0.029491196
196486,16110,0.000519733
196487,16110,0.00714906
196487,16110,0.007957116
196487,16110,0.002061195
196488,16110,0.006359
196488,16110,0.001153549
196489,16110,0.009203011
196490,16110,0.033303453
196491,16110,0.033303453
196492,16110,0.033303453
196493,16110,0.033303453
196494,16034,1.43E-05
196494,16050,0.011379492
196494,16110,0.012139651
196495,16050,0.000224292
196496,16050,0.000375071
196497,16050,0.016515652
196498,16050,0.002226654
196498,16050,0.018013177
196499,16050,0.016158029
196499,16050,7.43E-05
196500,16050,0.020239831
196501,16050,0.009126448
196501,16050,0.011113384
196502,16050,0.012655828
196502,16050,0.007584004
196503,16050,0.020107641
196503,16050,0.00013219
196504,16017,1.13E-05
196504,16050,0.017614048
196504,16050,0.002619084
196505,16017,0.000386534
196505,16050,0.020009782
196506,16017,0.000245287
196506,16050,0.020093847
196507,16017,0.012082299
196507,16050,0.010594388
196507,16093,0.009300984
196508,16017,0.022965372
196508,16017,3.70E-05
196508,16093,0.020399198
196508,16093,0.001418796
196509,16017,0.029173906
196509,16017,0.004383622
196510,15064,2.81E-09
196510,16017,0.028011997
196510,16017,0.005995452
196511,15064,0.000795804
196511,15064,7.50E-05
196511,15085,0.002250775
196511,16017,0.029754677
196511,16017,0.001585925
196512,15064,0.001750042
196512,15085,0.018326956
196512,16017,0.011987163
196513,15085,0.021973996
196513,15085,0.004158964
196513,16017,0.000795019
196514,15085,0.010649019
196514,15085,0.022519937
196515,15085,0.00013568
196515,15085,0.033033276
196516,15014,0.002980683
196516,15014,0.018167388
196516,15085,0.013875467
196517,15014,0.010391733
196517,15014,0.016421286
196517,15014,0.004121501
196517,15014,6.61E-05
196517,15085,0.002371281
196517,15085,0.00165986
196517,15085,0.001083817
196518,15014,0.011495672
196518,15014,0.002510217
196518,15014,0.019739205
196519,15014,0.013854431
196519,15014,0.013467607
196519,15014,0.015061809
196520,15001,0.008012665
196520,15014,0.028942821
196521,15001,1.82E-05
196521,15001,0.013016729
196521,15014,0.005838863
196522,15001,0.01839844
196522,15001,0.00115106
196523,15001,8.26E-05
196523,15102,0.039891679
196524,15102,0.057330855
196524,15102,6.57E-05
196525,15102,0.046509131
196525,15102,0.015587715
196526,15102,0.000666449
196526,15102,0.002313993
196526,15102,0.002450127
196527,15026,0.068988232
196527,15102,0.00202763
196528,15026,0.088357327
196529,15026,0.020629854
196529,15026,0.03732393
196530,15026,0.034662996
196531,15026,0.003023653
196535,13063,0.035684024
196535,15026,0.002965159
196535,15112,0.011911912
196536,13063,0.045915657
196536,15112,0.022096703
196537,13063,0.058554179
196537,13063,0.027882742
196537,15112,0.001121793
196538,13063,0.001023634
196538,13063,0.002964543
196541,15035,0.048821589
196542,15035,0.09917426
196542,15035,0.110202648
196543,15035,0.155083318
196543,15096,0.001811341
196544,15035,1.40E-05
196544,15096,0.008400194
196544,15120,0.005403795
196545,15096,0.049815147
196545,15096,0.039035326
196545,15120,0.003177611
196545,15120,0.000210213
196546,15096,6.94E-06
196546,15096,0.002613354
196546,15120,0.058937281
196546,15120,0.01310821
196547,15036,0.029291711
196547,15120,0.053400341
196548,15036,0.076836471
196548,15036,0.024675806
196548,15120,0.001573546
196548,15120,0.000712065
197508,16070,1
197508,16107,0.037100655
197509,16044,0.024440099
197509,16107,0.014778962
197510,16044,0.062607462
197510,16107,0.000519059
197511,16044,0.052962484
197511,16107,5.41E-05
197511,16107,0.005447381
197512,16044,0.032983164
197512,16044,0.025602394
197512,16107,0.003421459
197512,16107,0.001114801
197513,16044,0.062220032
197514,16044,0.06535235
197514,16107,8.37E-05
197515,16044,0.065345264
197515,16107,8.84E-05
197516,16044,0.024716651
197516,16044,0.001005823
197517,16044,0.013840748
197518,16016,0.000437147
197518,16037,0.014151574
197518,16044,0.009895474
197518,16044,0.004556356
197519,16037,0.025322233
197519,16037,0.037224315
197520,16037,0.005482106
197520,16037,0.046180096
197521,16037,0.013747792
197521,16037,0.048609022
197522,16037,0.007108647
197522,16037,0.05168583
197523,16037,0.052537031
197524,16037,0.027998827
197524,16037,0.005376094
197525,16027,0.032690655
197525,16027,0.001394527
197525,16037,0.000223388
197525,16037,0.013281075
197526,16027,0.082927657
197526,16027,4.83E-08
197527,16027,0.026457378
197527,16027,0.056705546
197528,16027,0.055199076
197528,16027,0.006678395
197529,16018,0.056314161
197529,16027,7.04E-06
197529,16027,0.013375878
197530,16018,0.059848309
197530,16018,0.035882322
197531,16018,0.055592325
197532,16018,0.005228198
197533,16018,0.000179717
197533,16018,0.0212111
197534,16018,0.027143894
197534,16018,0.022601311
197534,16020,0.047011582
197534,16088,5.37E-05
197535,16020,0.042215385
197536,16003,0.010531204
197536,16020,0.001651916
197537,16003,0.003399172
197537,16003,0.015012924
197537,16020,0.019674264
197537,16020,1.79E-06
197538,16003,0.030559935
197538,16003,0.002084991
197538,16003,0.022813595
197538,16020,0.006477903
197539,16003,0.037117536
197539,16003,0.022954591
197540,16003,0.025244718
197540,16003,0.017695729
197541,16003,0.002583988
197541,16110,0.000823885
197542,16110,0.001532288
197543,16110,0.009128737
197544,16110,0.001971439
197544,16110,0.011192527
197545,16110,0.025126854
197545,16110,0.003909076
197545,16110,0.004164763
197546,16110,0.01898572
197546,16110,0.014237479
197546,16110,8.03E-05
197547,11002,0.000333066
197547,16110,0.004281529
197547,16110,0.01138051
197548,16110,0.005002583
197549,16110,0.01234175
197550,16110,0.032938517
197551,16110,0.033303453
197552,16110,0.033303453
197553,16050,0.000994865
197553,16110,0.009407121
197556,16050,0.010508794
197557,16050,0.002065052
197557,16050,0.018174779
197558,16050,0.013673832
197558,16050,0.000736366
197559,16050,0.019019387
197560,16050,0.020239831
197561,16050,0.018422621
197562,16050,0.002298276
197562,16050,0.012491133
197563,16017,0.011064909
197563,16017,0.004178686
197563,16050,0.001098805
197563,16050,0.010068668
197564,16017,0.027487145
197564,16050,0.003880617
197565,16017,0.015665265
197565,16050,0.010916512
197566,16017,0.029394978
197566,16050,0.002745153
197567,16017,0.03400745
197568,16017,0.029554705
197569,16017,0.033415499
197570,15085,0.020664653
197570,16017,0.012820406
197571,15085,0.019330757
197572,15085,0.006618377
197573,15085,0.001606114
197573,15085,0.010409383
197574,15085,0.002536057
197574,15085,0.001200368
197574,15085,0.005420681
197575,15085,0.010803617
197575,15085,0.001835528
197576,15001,0.00061422
197576,15014,0.004955209
197576,15085,0.004072353
197577,15001,0.007283066
197577,15001,0.000795298
197577,15014,2.61E-05
197577,15014,0.001009597
197577,15085,0.006424445
197578,15001,0.007022255
197578,15001,0.000908139
197578,15001,0.001033092
197578,15014,0.008089248
197578,15014,0.003304973
197578,15014,0.008243568
197579,15001,0.002033407
197579,15001,0.022523978
197579,15014,0.001955647
197580,15001,0.018259065
197581,15001,0.006334971
197581,15001,9.84E-06
197581,15001,0.003896851
197582,15001,0.002482704
197582,15102,0.047892226
197582,15102,0.039920298
197583,15102,0.029104896
197583,15102,0.085632
197584,15102,0.101103766
197585,15026,0.001500662
197585,15026,0.000482806
197585,15102,0.059569484
197585,15102,0.005364163
197586,15026,0.000226523
197586,15026,0.060729459
197586,15045,0.005344448
197586,15102,3.89E-05
197586,15102,0.013144171
197587,15026,0.03854417
197587,15045,0.002560042
197588,15045,5.76E-06
197589,15045,0.000184102
197595,13063,0.03661059
197596,13063,0.046041281
197596,13063,0.036740727
197597,13063,0.002327286
197599,13013,0.000185623
197599,13063,0.028528251
197600,13013,0.006348193
197600,13063,0.001435965
197601,15035,0.028205087
197602,15035,0.053190688
197602,15096,0.020285514
197603,15035,0.002108283
197603,15096,0.006349468
197603,15096,0.066937347
197604,15096,0.003339118
197604,15096,0.064239678
197604,15096,0.000367246
197604,15096,0.020474462
197604,15120,0.003064997
197604,15120,0.000665174
197605,15096,0.010599577
197605,15120,0.044691814
197605,15120,0.021000458
197606,15036,0.014263091
197606,15036,0.049661259
197606,15120,0.0184934
197606,15120,0.010395392
197607,15036,0.095282999
197607,15036,0.000414019
197607,15036,0.009044625
198567,16044,0.004452684
198567,16063,0.008097424
198567,16107,0.03432047
198568,16044,0.029154506
198568,16107,0.002371389
198569,16044,0.003049203
198570,16044,0.005273617
198571,16044,0.016775014
198571,16044,0.00078072
198571,16063,0.002330234
198572,16044,0.021272318
198572,16063,0.000308555
198573,16044,0.007221934
198574,16044,0.004839226
198574,16044,0.0376826
198575,16044,0.001967213
198575,16044,0.037299117
198576,16044,0.031658787
198577,16037,0.002139684
198577,16037,0.003669542
198577,16044,0.00214064
198577,16044,0.057256145
198578,16037,0.004253809
198578,16037,0.019707807
198578,16037,0.016082629
198578,16044,0.023287033
198579,16037,0.000631846
198579,16037,0.000388984
198579,16044,0.002927199
198579,16054,0.002383949
198580,16037,0.012279443
198580,16054,0.00534002
198581,16037,0.012935703
198583,16037,1.24E-06
198585,16027,0.017823507
198586,16027,0.006879974
198586,16027,0.046656235
198587,16027,0.013096018
198587,16027,0.027861291
198588,16027,0.000100869
198593,16018,0.001364169
198593,16020,0.001228398
198596,16020,0.036612039
198597,16003,0.032366224
198597,16020,0.038901497
198598,16003,0.060072127
198599,11002,0.002939425
198599,16003,0.029186595
198600,11002,2.56E-05
198602,11002,0.000427916
198602,16110,8.87E-05
198603,11002,2.19E-05
198603,11002,0.002563946
198603,11002,2.55E-05
198603,16110,0.000250828
198603,16110,0.004184692
198604,11002,0.001402621
198604,11002,2.16E-05
198604,16110,0.011786433
198604,16110,0.014126233
198604,16110,0.004179215
198605,11002,0.000525568
198605,16110,0.009663918
198605,16110,0.022454435
198606,11002,0.013009164
198606,16110,0.001839012
198607,11002,0.008537705
198607,16110,0.001820148
198608,11002,0.00127496
198608,16110,0.003215539
198609,16110,0.010378913
198610,16110,0.008566099
198611,16110,0.008177941
198612,16110,0.000123035
198615,16050,0.006461299
198616,16050,1.76E-05
198616,16050,0.020222262
198617,16050,0.013229756
198617,16050,0.007010075
198618,16050,0.014009782
198619,16050,0.006653834
198620,16050,0.004733929
198621,16050,0.000281256
198622,16017,0.010038757
198622,16050,0.005223673
198622,16050,0.001331781
198623,16017,0.034003612
198623,16050,2.28E-06
198624,16017,0.03400745
198625,16017,0.03400745
198626,16017,0.03400745
198627,16017,0.03400745
198628,15085,0.007459098
198628,16017,0.02635979
198629,15085,0.032904463
198629,16017,0.00027118
198630,15085,0.019880074
198631,15085,0.019446039
198631,15085,0.000240477
198632,15085,0.025829565
198633,15085,0.007910954
198633,15085,0.003037029
198634,15001,8.95E-06
198634,15085,0.00016042
198634,15085,0.006837553
198635,15001,0.000864783
198635,15001,0.00102516
198635,15085,0.002173636
198635,15085,0.013202687
198636,15001,0.017151429
198636,15085,0.010877488
198637,15001,2.38E-05
198637,15001,0.010028252
198638,15001,0.003473655
198638,15001,0.011831989
198638,15001,0.012967744
198639,15001,0.012301322
198639,15001,0.006587775
198640,15001,0.003008077
198640,15001,0.024220557
198641,15001,0.00133414
198641,15001,0.007603782
198641,15102,0.003445807
198641,15102,0.012337108
198642,15045,0.003400222
198642,15102,0.033705042
198643,15045,0.003565218
198643,15102,0.095389211
198644,15045,0.001724008
198644,15102,0.021699047
198645,15045,0.007179824
198645,15102,0.000350504
198646,15045,0.000688533
198646,15045,0.012042083
198647,15045,0.008421739
198648,15045,0.017189448
198649,15045,0.003537496
198654,13063,0.000379493
198655,13063,0.022354078
198655,13063,0.004767696
198656,13063,0.005540552
198657,13063,0.044753876
198658,13013,0.018713419
198658,13063,0.062991486
198658,13063,0.000213606
198659,13013,0.010226535
198659,13013,0.003658739
198660,13013,0.008195575
198661,15096,0.013849631
198662,15096,0.092298957
198662,15096,0.000772043
198663,15096,0.036429474
198663,15096,0.056675917
198664,15036,0.001566365
198664,15096,0.003199926
198664,15096,0.08266073
198664,15120,0.00465975
198665,15036,0.007773351
198665,15036,0.068354098
198665,15096,0.000158363
198665,15096,0.007591014
198665,15120,0.000938032
198666,15036,0.086837435
198666,15036,0.000802291
199626,16044,0.000141327
199626,16063,0.027878297
199626,16063,0.002558558
199627,16044,0.006972298
199627,16063,0.022409902
199627,16063,0.030932679
199628,16063,0.034211881
199629,16063,0.009181891
199630,16063,0.007398844
199631,16044,0.000635424
199631,16063,0.036272364
199632,16063,0.000666621
199633,16044,0.003366167
199633,16063,0.005494363
199634,16044,0.048897338
199634,16063,0.016755447
199635,16044,0.040492093
199635,16071,0.010253982
199636,16044,0.020613616
199636,16071,0.018411823
199637,16044,0.061325056
199637,16054,0.004322347
199637,16071,0.000300052
199638,16044,0.006799212
199638,16054,0.074115597
199639,16054,0.079288551
199640,16054,0.060207267
199641,16054,0.050629503
199642,16054,0.00666105
199646,16027,0.027348885
199646,16036,0.005395599
199646,16036,0.043091343
199647,16018,0.003686412
199647,16027,6.25E-05
199647,16027,0.010638965
199647,16036,0.056276806
199647,16036,0.002318826
199648,16018,0.000542161
199648,16018,0.000415053
199648,16036,0.013262582
199648,16036,0.003902844
199649,16018,0.000597851
199649,16036,0.125918508
199650,16018,0.001163709
199650,16020,0.029229518
199650,16036,0.038049102
199651,16018,0.001224066
199651,16020,0.031151061
199652,16018,0.000428034
199652,16020,0.036515446
199653,16020,0.064227113
199654,16020,0.052596547
199655,16020,0.010452682
199655,16020,0.000348452
199656,16003,0.010923918
199656,16020,0.016937124
199657,11002,0.005803835
199657,16003,0.00022369
199657,16003,0.003851959
199657,16078,0.000517211
199658,11002,0.006470714
199658,16003,0.000158574
199658,16003,0.000136112
199659,11002,0.007276592
199659,16110,7.19E-05
199660,11002,0.006804554
199660,11002,0.00048702
199660,16110,1.82E-07
199661,11002,0.000127601
199661,11002,0.011738459
199661,11002,0.001403105
199661,16110,0.000113176
199662,11002,0.000641011
199662,11002,0.013662377
199662,16110,5.70E-05
199663,11002,0.004485975
199663,11002,0.000617062
199663,16110,0.010632213
199663,16110,0.011164442
199664,11002,0.003169272
199664,11002,0.005306448
199664,16110,0.011955636
199664,16110,0.002235981
199665,11002,0.014769421
199666,11002,0.014769421
199667,11002,0.005179619
199673,11038,0.005453333
199673,16050,0.004860848
199674,11038,0.028909108
199674,11038,0.012152365
199674,16050,0.002575899
199674,16050,0.001444988
199675,11038,0.006391552
199675,11038,0.0015969
199675,16050,0.000534405
199675,16050,0.004468861
199675,16050,0.013479767
199676,16050,0.014443073
199676,16050,0.005796758
199677,16050,0.001123684
199677,16050,0.010632263
199678,16050,0.003876187
199681,16050,0.00031278
199682,16017,0.015089437
199682,16050,0.000868519
199683,16017,0.016544905
199684,16017,0.03028015
199685,16017,0.03400745
199686,16017,0.028869712
199687,15085,0.004986544
199687,16017,0.015486212
199688,15085,0.031618687
199689,15085,0.013184248
199689,15085,0.019984709
199690,15085,0.004198333
199690,15085,0.028970623
199691,15085,0.032286705
199691,15085,0.000882252
199692,15085,0.02153679
199693,15001,0.000390807
199693,15001,0.011306561
199693,15085,0.002123115
199694,15001,0.012132439
199694,15001,0.014670856
199694,15085,0.001236999
199695,15001,0.027939039
199696,15001,0.001596617
199696,15001,0.016016525
199696,15001,0.00064038
199697,15001,0.005581379
199697,15001,0.01555912
199697,15001,6.48E-05
199697,15001,0.000269637
199698,15001,0.008128372
199698,15001,0.001096471
199699,15001,0.025835907
199700,15001,0.025594755
199700,15102,0.000594946
199701,15001,0.015670246
199701,15045,0.002584957
199701,15102,0.002224275
199702,15045,0.014548727
199702,15102,0.005387051
199703,15045,0.01703284
199703,15102,4.48E-06
199705,15045,0.001205278
199705,15045,0.007408934
199705,15045,1.50E-05
199706,15045,0.011815223
199706,15045,0.008785684
199707,15045,0.019527271
199707,15045,0.001073636
199708,15045,0.016212675
199709,15045,0.004928187
199716,13013,0.015133375
199716,13063,0.019971499
199716,13063,0.004022496
199716,13076,0.003782635
199716,13076,0.000479513
199717,13013,0.000168398
199717,13063,0.003874218
199717,13063,0.046591591
199718,13013,0.065126098
199718,13063,0.002268391
199719,13013,0.033799235
199719,15096,0.004724318
199719,15096,0.049695448
199720,15010,0.022623212
199720,15096,0.074999187
199720,15096,0.000989979
199720,15096,0.000767202
199721,15010,0.059967336
199721,15010,0.035931508
199721,15096,0.039066706
199721,15096,0.002211434
199722,15010,0.000412549
199722,15010,0.00949053
199722,15036,0.000636657
199722,15036,0.008501708
199722,15096,0.057420178
199722,15096,0.016891937
199722,15096,0.005318149
199723,15036,0.00051933
199723,15036,0.00407394
199723,15036,0.013852078
199723,15096,0.027334315
199723,15096,0.000665555
199723,15096,0.011006971
199723,15096,0.010097301
199724,15036,0.048547256
199724,15096,0.038112862
199724,15096,0.011341299
199725,15036,0.049566071
199725,15096,1.49E-06
200685,16063,0.015482856
200685,16067,0.006641126
200686,16063,0.07263481
200687,16063,0.07263481
200688,16063,0.066578587
200689,16063,0.002516422
200689,16063,0.041932259
200690,16063,0.054577926
200690,16063,0.002978222
200691,16063,0.040978
200693,16044,0.000308273
200693,16063,0.009436214
200693,16071,0.006156377
200694,16044,0.000541689
200694,16063,7.56E-05
200694,16071,0.021652697
200695,16071,0.007830795
200696,16044,0.011887753
200696,16054,0.002670715
200696,16071,0.00415587
200697,16044,3.90E-06
200697,16054,0.050643319
200697,16071,0.003582494
200698,16054,0.044657634
200699,16054,0.081777158
200700,16054,0.082703454
200701,16054,0.013804298
200701,16054,0.035334839
200702,16054,0.037018084
200703,16054,0.021479097
200705,16036,0.002915077
200706,16018,4.33E-05
200706,16036,0.178420879
200707,16018,0.000332314
200707,16036,0.037544848
200707,16036,0.118668806
200707,16036,0.000380017
200708,16036,0.194059584
200709,16020,0.061958867
200709,16036,0.081491236
200710,16020,0.063913597
200710,16020,0.013243301
200711,16020,0.006454712
200711,16020,0.016270998
200712,16020,0.018161455
200713,16020,0.007527375
200715,16020,0.000736124
200715,16078,0.014051065
200716,11002,0.00053283
200716,16078,0.023161243
200716,16078,0.038676728
200717,11002,0.007470228
200717,16078,0.007389874
200718,11002,0.008767044
200719,11002,0.013327653
200720,11002,0.010619185
200720,11002,0.004150235
200721,11002,0.003850481
200721,11002,0.009651094
200721,11002,0.001267846
200722,11002,0.002007656
200722,11002,0.009778322
200722,11002,0.000902131
200722,11002,0.001146639
200722,16110,2.66E-07
200722,16110,0.00210732
200723,11002,0.002902131
200723,11002,0.002922791
200723,11002,0.008944499
200724,11002,0.000169458
200724,11002,0.014599962
200725,11002,0.000946711
200725,11002,0.011131654
200726,11002,0.000744466
200726,11002,0.000332259
200728,11002,0.001268369
200729,11002,0.00649818
200730,11002,0.00289436
200730,11038,0.011816454
200730,16050,0.005721848
200731,11038,0.021919043
200731,16050,0.006787603
200732,11038,0.000374499
200732,11038,0.052857848
200732,11038,0.008595067
200732,16050,0.00111692
200733,11038,0.086398679
200733,11038,0.005635158
200734,11038,0.069517383
200734,11038,0.016546536
200734,16050,0.001312888
200735,11019,0.000896382
200735,11019,0.002680005
200735,11038,0.004857112
200735,11038,0.017904146
200735,16050,0.000231412
200735,16050,0.010466827
200736,11019,0.000214102
200736,11019,0.006329394
200736,16050,0.011940594
200737,11019,0.000889751
200737,16050,0.005922772
200738,11019,0.000324073
200738,16031,0.000891777
200743,16017,0.01657853
200744,16017,0.03400745
200745,16017,0.018236924
200747,15085,0.017444951
200748,15085,0.008984191
200748,15085,0.024184765
200749,15085,0.006823042
200749,15085,0.026345914
200750,15001,0.000677043
200750,15085,0.032374757
200751,15001,0.010903771
200751,15085,0.019338952
200752,15001,0.014261094
200752,15001,0.004358462
200752,15085,0.000671282
200752,15085,0.000307413
200753,15001,0.016009651
200753,15001,0.00163689
200754,15001,0.022084331
200755,15001,0.025462517
200755,15001,0.002333109
200756,15001,0.019367992
200757,15001,0.000540458
200758,15001,0.001234489
200758,15001,0.017341082
200759,15001,0.015766456
200759,15001,0.012509582
200760,15001,0.026765929
200760,15102,0.001124149
200761,15001,0.001364854
200761,15045,0.00060469
200761,15102,0.029436039
200762,15045,0.010682461
200762,15045,0.004978544
200762,15102,0.019917393
200763,15045,0.015399955
200764,15045,0.017586708
200765,15045,0.020600907
200766,15045,0.005657405
200766,15045,0.014943502
200767,15045,5.20E-05
200767,15045,0.019266819
200767,15045,6.25E-05
200768,15045,0.018701022
200769,15045,0.011501595
200770,13063,0.006229907
200770,13063,1.70E-05
200770,15045,0.000296132
200770,15045,0.000626405
200774,13063,0.002743096
200774,13063,0.001644146
200774,13076,0.000292479
200774,13076,0.005600763
200774,13076,2.06E-05
200775,13013,0.042389339
200775,13063,2.76E-05
200775,13063,4.64E-05
200775,13076,0.01378931
200775,13076,3.85E-05
200776,13013,0.019246645
200776,13076,0.001917471
200777,13013,0.0990918
200777,13063,0.000913514
200778,13013,2.31E-05
200778,13013,0.0760554
200778,15010,0.038840047
200778,15096,0.00491066
200779,13013,0.000694605
200779,13013,0.000553062
200779,15010,0.102619483
200779,15010,0.008926447
200779,15010,0.037920703
200779,15096,0.002392667
200779,15096,0.005291038
200779,15096,0.000320727
200780,15010,0.152696845
200780,15096,0.002069097
200781,15010,0.071520523
200781,15036,0.056182033
200781,15096,0.004512577
200782,15010,0.004663026
200782,15036,0.07644997
200782,15036,0.025456647
200783,13052,0.004816916
200783,15036,0.102627237
200784,13052,0.037991625
200784,15036,0.025041824
201744,16063,0.000217714
201744,16067,0.040305071
201745,16063,0.045568857
201745,16067,0.037755054
201746,16063,0.07263481
201747,16063,0.040583026
201749,16063,0.044172898
201750,16063,0.007443067
201751,16063,0.003460285
201752,16063,0.010291042
201752,16071,0.011933392
201752,16071,0.003350988
201753,16071,0.002748239
201753,16071,0.005167016
201753,16071,0.003383798
201754,16071,0.005316572
201755,16071,0.00023239
201756,16071,0.00470995
201757,16054,0.000509184
201757,16071,0.000603643
201758,16054,0.034845928
201758,16071,0.005462932
201759,16054,0.064840424
201759,16071,0.001957631
201760,16054,0.039087661
201760,16054,0.033616144
201761,16054,0.082703454
201762,16054,0.051047772
201767,11021,0.02341973
201767,16036,0.059925628
201768,11021,0.03384336
201768,16020,0.042245056
201768,16036,0.030312926
201769,11021,0.001390389
201769,16020,0.047669048
201769,16020,0.035289915
201770,16020,0.033363305
201772,16020,0.000254373
201773,16020,0.006382046
201773,16078,0.03329553
201774,16078,0.002123907
201774,16078,0.079625944
201775,11028,0.000523564
201775,11028,0.000159494
201775,16078,0.014691747
201775,16078,0.073095931
201776,11028,0.004895009
201776,16078,0.00537616
201777,11028,0.000477765
201778,11002,0.000478018
201779,11002,0.011019032
201780,11002,0.014769421
201781,11002,0.014769421
201782,11002,0.01473359
201782,11002,3.58E-05
201783,11002,0.00196894
201783,11002,0.001791284
201783,11002,0.010727243
201784,11002,0.006201417
201784,11002,1.28E-05
201784,11002,0.006946613
201785,11002,0.006924248
201785,11002,0.003114014
201785,11002,0.00037958
201786,11002,0.003420632
201787,11002,0.013225454
201788,11002,0.014769421
201789,11002,0.000131013
201789,11002,0.012178092
201789,11038,0.015331156
201790,11002,0.000510958
201790,11002,5.98E-05
201790,11038,0.024327068
201790,11038,0.064150276
201791,11038,0.089770438
201791,11038,0.002263399
201792,11038,0.038302663
201792,11038,0.04012974
201793,11019,0.006184055
201793,11038,0.04896331
201794,11019,0.013143067
201794,11038,0.016234447
201795,11019,0.015123149
201795,11019,0.000470823
201796,11019,0.001357243
201796,11019,0.002061174
201796,11019,0.000383264
201797,11019,0.006967546
201797,16031,0.011213819
201798,16031,0.000819171
201800,16017,0.002078615
201802,16017,0.010407929
201803,16017,0.029175224
201804,15085,0.000280453
201804,16017,0.012020017
201805,15085,0.007249756
201805,16017,7.08E-08
201806,15085,0.028158991
201806,15085,0.001961255
201806,16017,0.000778516
201807,15001,0.001391224
201807,15085,0.00148154
201807,15085,0.029752588
201807,22001,0.000145586
201808,15001,0.012078755
201808,15001,0.005036555
201808,15085,0.003779414
201808,15085,0.00931258
201809,15001,0.013477117
201809,15085,0.003313253
201810,15001,0.000827298
201810,15001,2.32E-06
201811,15001,0.002798771
201814,15001,0.004437471
201814,15003,0.003161948
201815,15001,0.018990661
201815,15003,0.008905772
201816,15001,2.77E-05
201816,15001,0.010146217
201816,15003,3.31E-05
201816,15003,0.000148083
201817,15001,0.028276038
201818,15001,0.013313724
201818,15001,0.014962314
201819,15001,0.028276038
201820,15001,0.008243039
201820,15045,0.001018278
201820,15045,1.07E-05
201820,15102,0.002030967
201820,15102,0.000148069
201821,15045,0.004672281
201821,15045,0.013875
201821,15102,0.002504793
201821,15102,0.008693528
201822,15045,0.020600907
201823,15045,0.020600907
201824,15045,0.020600907
201825,15045,0.000507736
201825,15045,0.007024961
201825,15045,0.012898799
201825,15079,0.00058303
201826,15045,0.006738324
201826,15045,0.00101149
201826,15045,0.006191836
201826,15079,0.01368486
201826,15079,0.001249311
201826,15079,0.007983798
201827,15045,0.013001258
201827,15045,0.004042081
201827,15079,0.009286794
201827,15079,0.002956648
201828,15045,0.003114586
201828,15045,0.003000359
201828,15079,0.048637823
201828,15079,0.001215909
201829,13063,0.025285728
201829,15045,0.00143392
201829,15045,0.000683022
201829,15079,0.040006993
201830,13063,0.00032546
201832,13063,0.001875028
201832,13076,0.013875854
201833,13076,0.022637733
201833,13076,0.007900366
201834,13076,0.01849259
201834,13076,0.022917364
201835,13013,0.054302139
201835,13076,0.021043233
201836,13013,0.105400088
201837,13013,0.034471114
201837,13013,0.06935374
201838,13013,0.021598786
201838,13013,0.039538213
201838,15010,0.033827749
201838,15010,0.033310019
201839,13013,0.001872159
201839,15010,0.164980901
201840,15010,0.109025778
201841,15010,0.020467325
201841,15036,0.013377789
201842,13052,0.187178471
201842,15036,0.030350653
201843,13052,0.245434557
201843,15036,0.049068462
202803,16067,0.019587541
202804,16063,0.005862678
202804,16067,0.087250624
202805,16063,0.062811515
202805,16067,0.013702789
202806,16063,0.022142319
202808,16004,0.025616131
202808,16063,0.0358506
202809,16004,8.25E-05
202809,16063,0.010053244
202810,16063,0.000338593
202810,16071,0.000228198
202811,16063,0.001513948
202811,16071,0.015147818
202811,16071,0.006380587
202812,16071,0.01427812
202812,16071,0.012593234
202813,16071,0.023854151
202814,16071,0.002287103
