GRIDCODE,LONG,LATITUDE,Huso,Pob,UTMX,UTMy,UTMZ
177441,-100.3453078,19.3836021,6,1416,2673321.774,821649.0616,14
177442,-100.3166695,19.38328582,6,0,2676321.774,821649.0616,14
177443,-100.2880315,19.38296411,6,0,2679321.774,821649.0616,14
177444,-100.2593935,19.38263698,6,0,2682321.774,821649.0616,14
177445,-100.2307557,19.38230442,6,0,2685321.774,821649.0616,14
177446,-100.2021181,19.38196643,6,0,2688321.774,821649.0616,14
177447,-100.1734806,19.38162302,6,136,2691321.774,821649.0616,14
177448,-100.1448432,19.38127418,6,2137,2694321.774,821649.0616,14
177449,-100.116206,19.38091992,6,4532,2697321.774,821649.0616,14
177450,-100.0875689,19.38056023,6,3546,2700321.774,821649.0616,14
177451,-100.058932,19.38019511,6,25,2703321.774,821649.0616,14
177452,-100.0302952,19.37982457,6,30,2706321.774,821649.0616,14
177453,-100.0016586,19.3794486,6,12,2709321.774,821649.0616,14
177454,-99.97302219,19.3790672,6,190,2712321.774,821649.0616,14
177455,-99.94438591,19.37868038,6,2,2715321.774,821649.0616,14
177456,-99.91574979,19.37828813,6,374,2718321.774,821649.0616,14
177457,-99.88711384,19.37789046,6,223,2721321.774,821649.0616,14
177458,-99.85847805,19.37748736,6,0,2724321.774,821649.0616,14
177459,-99.82984244,19.37707883,6,212,2727321.774,821649.0616,14
177460,-99.801207,19.37666488,6,5223,2730321.774,821649.0616,14
177461,-99.77257173,19.3762455,6,24992,2733321.774,821649.0616,14
177462,-99.74393664,19.3758207,6,20599,2736321.774,821649.0616,14
177463,-99.71530173,19.37539047,6,1877,2739321.774,821649.0616,14
177464,-99.68666701,19.37495482,6,4385,2742321.774,821649.0616,14
177465,-99.65803247,19.37451374,6,15866,2745321.774,821649.0616,14
177466,-99.62939811,19.37406724,6,24435,2748321.774,821649.0616,14
177467,-99.60076395,19.37361531,6,41328,2751321.774,821649.0616,14
177468,-99.57212997,19.37315795,6,30191,2754321.774,821649.0616,14
177469,-99.54349619,19.37269517,6,2532,2757321.774,821649.0616,14
177470,-99.51486261,19.37222697,6,5184,2760321.774,821649.0616,14
177471,-99.48622922,19.37175333,6,15869,2763321.774,821649.0616,14
177472,-99.45759603,19.37127428,6,3620,2766321.774,821649.0616,14
177473,-99.42896305,19.3707898,6,4356,2769321.774,821649.0616,14
177474,-99.40033027,19.37029989,6,426,2772321.774,821649.0616,14
177475,-99.3716977,19.36980456,6,25364,2775321.774,821649.0616,14
177476,-99.34306534,19.36930381,6,16856,2778321.774,821649.0616,14
177477,-99.31443319,19.36879763,6,22110,2781321.774,821649.0616,14
177478,-99.28580125,19.36828603,6,60731,2784321.774,821649.0616,14
177479,-99.25716953,19.367769,6,77859,2787321.774,821649.0616,14
177480,-99.22853803,19.36724654,6,76319,2790321.774,821649.0616,14
177481,-99.19990675,19.36671867,6,80077,2793321.774,821649.0616,14
177482,-99.17127569,19.36618537,6,104461,2796321.774,821649.0616,14
177483,-99.14264486,19.36564664,6,79034,2799321.774,821649.0616,14
177484,-99.11401426,19.36510249,6,121176,2802321.774,821649.0616,14
177485,-99.08538389,19.36455292,6,89422,2805321.774,821649.0616,14
177486,-99.05675375,19.36399792,6,153450,2808321.774,821649.0616,14
178446,-101.8918854,19.41980128,6,3926,2511321.774,824649.0616,14
178447,-101.8632376,19.41977807,6,0,2514321.774,824649.0616,14
178448,-101.8345898,19.41974944,6,0,2517321.774,824649.0616,14
178449,-101.805942,19.41971538,6,71,2520321.774,824649.0616,14
178450,-101.7772943,19.41967589,6,171,2523321.774,824649.0616,14
178451,-101.7486466,19.41963097,6,975,2526321.774,824649.0616,14
178452,-101.7199989,19.41958062,6,2,2529321.774,824649.0616,14
178453,-101.6913512,19.41952484,6,122,2532321.774,824649.0616,14
178454,-101.6627035,19.41946363,6,13047,2535321.774,824649.0616,14
178455,-101.6340559,19.41939699,6,6105,2538321.774,824649.0616,14
178456,-101.6054083,19.41932493,6,17289,2541321.774,824649.0616,14
178457,-101.5767607,19.41924743,6,834,2544321.774,824649.0616,14
178458,-101.5481132,19.41916451,6,89,2547321.774,824649.0616,14
178459,-101.5194657,19.41907616,6,1084,2550321.774,824649.0616,14
178460,-101.4908182,19.41898237,6,0,2553321.774,824649.0616,14
178461,-101.4621708,19.41888316,6,0,2556321.774,824649.0616,14
178462,-101.4335234,19.41877852,6,0,2559321.774,824649.0616,14
178463,-101.404876,19.41866845,6,1505,2562321.774,824649.0616,14
178464,-101.3762288,19.41855296,6,0,2565321.774,824649.0616,14
178465,-101.3475815,19.41843203,6,430,2568321.774,824649.0616,14
178466,-101.3189343,19.41830567,6,395,2571321.774,824649.0616,14
178467,-101.2902872,19.41817389,6,376,2574321.774,824649.0616,14
178468,-101.2616401,19.41803668,6,78,2577321.774,824649.0616,14
178469,-101.2329931,19.41789403,6,185,2580321.774,824649.0616,14
178470,-101.2043461,19.41774596,6,1015,2583321.774,824649.0616,14
178471,-101.1756993,19.41759246,6,0,2586321.774,824649.0616,14
178472,-101.1470524,19.41743353,6,556,2589321.774,824649.0616,14
178473,-101.1184057,19.41726917,6,32,2592321.774,824649.0616,14
178474,-101.089759,19.41709939,6,515,2595321.774,824649.0616,14
178475,-101.0611124,19.41692417,6,1444,2598321.774,824649.0616,14
178476,-101.0324658,19.41674353,6,10,2601321.774,824649.0616,14
178477,-101.0038194,19.41655745,6,1518,2604321.774,824649.0616,14
178478,-100.975173,19.41636595,6,72,2607321.774,824649.0616,14
178479,-100.9465267,19.41616902,6,31,2610321.774,824649.0616,14
178480,-100.9178805,19.41596666,6,7,2613321.774,824649.0616,14
178481,-100.8892343,19.41575888,6,855,2616321.774,824649.0616,14
178482,-100.8605883,19.41554566,6,13,2619321.774,824649.0616,14
178483,-100.8319423,19.41532701,6,1195,2622321.774,824649.0616,14
178484,-100.8032965,19.41510294,6,230,2625321.774,824649.0616,14
178485,-100.7746507,19.41487344,6,1188,2628321.774,824649.0616,14
178486,-100.746005,19.41463851,6,740,2631321.774,824649.0616,14
178487,-100.7173595,19.41439815,6,371,2634321.774,824649.0616,14
178488,-100.688714,19.41415236,6,642,2637321.774,824649.0616,14
178489,-100.6600686,19.41390115,6,4052,2640321.774,824649.0616,14
178490,-100.6314234,19.4136445,6,570,2643321.774,824649.0616,14
178491,-100.6027783,19.41338243,6,1369,2646321.774,824649.0616,14
178492,-100.5741332,19.41311493,6,3,2649321.774,824649.0616,14
178493,-100.5454883,19.412842,6,461,2652321.774,824649.0616,14
178494,-100.5168435,19.41256365,6,590,2655321.774,824649.0616,14
178495,-100.4881988,19.41227986,6,257,2658321.774,824649.0616,14
178496,-100.4595543,19.41199065,6,1935,2661321.774,824649.0616,14
178497,-100.4309098,19.41169601,6,847,2664321.774,824649.0616,14
178498,-100.4022655,19.41139594,6,3444,2667321.774,824649.0616,14
178499,-100.3736213,19.41109044,6,16346,2670321.774,824649.0616,14
178500,-100.3449773,19.41077952,6,21046,2673321.774,824649.0616,14
178501,-100.3163333,19.41046317,6,14194,2676321.774,824649.0616,14
178502,-100.2876895,19.41014138,6,4076,2679321.774,824649.0616,14
178503,-100.2590459,19.40981418,6,0,2682321.774,824649.0616,14
178504,-100.2304024,19.40948154,6,0,2685321.774,824649.0616,14
178505,-100.201759,19.40914348,6,0,2688321.774,824649.0616,14
178506,-100.1731158,19.40879998,6,563,2691321.774,824649.0616,14
178507,-100.1444727,19.40845107,6,194,2694321.774,824649.0616,14
178508,-100.1158297,19.40809672,6,6447,2697321.774,824649.0616,14
178509,-100.087187,19.40773694,6,795,2700321.774,824649.0616,14
178510,-100.0585443,19.40737174,6,90,2703321.774,824649.0616,14
178511,-100.0299018,19.40700111,6,28,2706321.774,824649.0616,14
178512,-100.0012595,19.40662506,6,60,2709321.774,824649.0616,14
178513,-99.97261736,19.40624357,6,1046,2712321.774,824649.0616,14
178514,-99.94397536,19.40585666,6,8,2715321.774,824649.0616,14
178515,-99.91533352,19.40546432,6,423,2718321.774,824649.0616,14
178516,-99.88669185,19.40506656,6,0,2721321.774,824649.0616,14
178517,-99.85805035,19.40466337,6,800,2724321.774,824649.0616,14
178518,-99.82940902,19.40425475,6,2672,2727321.774,824649.0616,14
178519,-99.80076786,19.4038407,6,387,2730321.774,824649.0616,14
178520,-99.77212688,19.40342123,6,2,2733321.774,824649.0616,14
178521,-99.74348607,19.40299633,6,30,2736321.774,824649.0616,14
178522,-99.71484545,19.402566,6,10680,2739321.774,824649.0616,14
178523,-99.68620501,19.40213024,6,16270,2742321.774,824649.0616,14
178524,-99.65756475,19.40168906,6,3126,2745321.774,824649.0616,14
178525,-99.62892468,19.40124246,6,12334,2748321.774,824649.0616,14
178526,-99.60028479,19.40079042,6,16206,2751321.774,824649.0616,14
178527,-99.5716451,19.40033296,6,10203,2754321.774,824649.0616,14
178528,-99.54300561,19.39987008,6,10354,2757321.774,824649.0616,14
178529,-99.5143663,19.39940176,6,7738,2760321.774,824649.0616,14
178530,-99.4857272,19.39892802,6,6998,2763321.774,824649.0616,14
178531,-99.4570883,19.39844886,6,2314,2766321.774,824649.0616,14
178532,-99.4284496,19.39796427,6,41,2769321.774,824649.0616,14
178533,-99.39981111,19.39747425,6,678,2772321.774,824649.0616,14
178534,-99.37117282,19.3969788,6,12017,2775321.774,824649.0616,14
178535,-99.34253474,19.39647793,6,2577,2778321.774,824649.0616,14
178536,-99.31389688,19.39597164,6,13290,2781321.774,824649.0616,14
178537,-99.28525923,19.39545991,6,55392,2784321.774,824649.0616,14
178538,-99.25662179,19.39494277,6,36148,2787321.774,824649.0616,14
178539,-99.22798457,19.39442019,6,99668,2790321.774,824649.0616,14
178540,-99.19934758,19.39389219,6,136292,2793321.774,824649.0616,14
178541,-99.17071081,19.39335877,6,74245,2796321.774,824649.0616,14
178542,-99.14207426,19.39281992,6,88379,2799321.774,824649.0616,14
178543,-99.11343794,19.39227564,6,81657,2802321.774,824649.0616,14
178544,-99.08480186,19.39172594,6,63163,2805321.774,824649.0616,14
178545,-99.056166,19.39117082,6,112769,2808321.774,824649.0616,14
179505,-101.8918638,19.4469816,6,28622,2511321.774,827649.0616,14
179506,-101.8632102,19.44695839,6,676,2514321.774,827649.0616,14
179507,-101.8345567,19.44692975,6,41,2517321.774,827649.0616,14
179508,-101.8059033,19.44689568,6,0,2520321.774,827649.0616,14
179509,-101.7772498,19.44685618,6,75,2523321.774,827649.0616,14
179510,-101.7485963,19.44681125,6,17,2526321.774,827649.0616,14
179511,-101.7199429,19.44676089,6,81,2529321.774,827649.0616,14
179512,-101.6912895,19.4467051,6,0,2532321.774,827649.0616,14
179513,-101.6626361,19.44664388,6,0,2535321.774,827649.0616,14
179514,-101.6339828,19.44657723,6,0,2538321.774,827649.0616,14
179515,-101.6053294,19.44650514,6,25,2541321.774,827649.0616,14
179516,-101.5766761,19.44642763,6,0,2544321.774,827649.0616,14
179517,-101.5480229,19.44634469,6,346,2547321.774,827649.0616,14
179518,-101.5193696,19.44625632,6,0,2550321.774,827649.0616,14
179519,-101.4907165,19.44616251,6,50,2553321.774,827649.0616,14
179520,-101.4620633,19.44606328,6,4,2556321.774,827649.0616,14
179521,-101.4334102,19.44595861,6,0,2559321.774,827649.0616,14
179522,-101.4047571,19.44584852,6,282,2562321.774,827649.0616,14
179523,-101.3761041,19.445733,6,158,2565321.774,827649.0616,14
179524,-101.3474512,19.44561204,6,768,2568321.774,827649.0616,14
179525,-101.3187983,19.44548566,6,652,2571321.774,827649.0616,14
179526,-101.2901454,19.44535384,6,138,2574321.774,827649.0616,14
179527,-101.2614926,19.4452166,6,6,2577321.774,827649.0616,14
179528,-101.2328399,19.44507392,6,1985,2580321.774,827649.0616,14
179529,-101.2041872,19.44492581,6,194,2583321.774,827649.0616,14
179530,-101.1755346,19.44477228,6,132,2586321.774,827649.0616,14
179531,-101.146882,19.44461331,6,2393,2589321.774,827649.0616,14
179532,-101.1182295,19.44444892,6,2405,2592321.774,827649.0616,14
179533,-101.0895771,19.44427909,6,628,2595321.774,827649.0616,14
179534,-101.0609248,19.44410384,6,0,2598321.774,827649.0616,14
179535,-101.0322725,19.44392315,6,0,2601321.774,827649.0616,14
179536,-101.0036203,19.44373703,6,424,2604321.774,827649.0616,14
179537,-100.9749682,19.44354549,6,25,2607321.774,827649.0616,14
179538,-100.9463162,19.44334851,6,5,2610321.774,827649.0616,14
179539,-100.9176643,19.44314611,6,79,2613321.774,827649.0616,14
179540,-100.8890124,19.44293827,6,706,2616321.774,827649.0616,14
179541,-100.8603606,19.44272501,6,8,2619321.774,827649.0616,14
179542,-100.831709,19.44250631,6,27,2622321.774,827649.0616,14
179543,-100.8030574,19.44228219,6,13,2625321.774,827649.0616,14
179544,-100.7744059,19.44205263,6,7,2628321.774,827649.0616,14
179545,-100.7457545,19.44181765,6,77,2631321.774,827649.0616,14
179546,-100.7171032,19.44157723,6,930,2634321.774,827649.0616,14
179547,-100.688452,19.44133139,6,439,2637321.774,827649.0616,14
179548,-100.659801,19.44108012,6,495,2640321.774,827649.0616,14
179549,-100.63115,19.44082341,6,204,2643321.774,827649.0616,14
179550,-100.6024991,19.44056128,6,84,2646321.774,827649.0616,14
179551,-100.5738484,19.44029372,6,777,2649321.774,827649.0616,14
179552,-100.5451977,19.44002073,6,134,2652321.774,827649.0616,14
179553,-100.5165472,19.43974231,6,1389,2655321.774,827649.0616,14
179554,-100.4878968,19.43945846,6,7616,2658321.774,827649.0616,14
179555,-100.4592465,19.43916918,6,2178,2661321.774,827649.0616,14
179556,-100.4305964,19.43887447,6,630,2664321.774,827649.0616,14
179557,-100.4019463,19.43857433,6,7490,2667321.774,827649.0616,14
179558,-100.3732964,19.43826876,6,35625,2670321.774,827649.0616,14
179559,-100.3446466,19.43795777,6,32644,2673321.774,827649.0616,14
179560,-100.315997,19.43764134,6,8010,2676321.774,827649.0616,14
179561,-100.2873475,19.43731949,6,6448,2679321.774,827649.0616,14
179562,-100.2586981,19.4369922,6,1722,2682321.774,827649.0616,14
179563,-100.2300489,19.43665949,6,6,2685321.774,827649.0616,14
179564,-100.2013998,19.43632135,6,424,2688321.774,827649.0616,14
179565,-100.1727508,19.43597778,6,22,2691321.774,827649.0616,14
179566,-100.144102,19.43562878,6,1075,2694321.774,827649.0616,14
179567,-100.1154534,19.43527435,6,2226,2697321.774,827649.0616,14
179568,-100.0868048,19.43491449,6,4194,2700321.774,827649.0616,14
179569,-100.0581565,19.43454921,6,0,2703321.774,827649.0616,14
179570,-100.0295083,19.43417849,6,946,2706321.774,827649.0616,14
179571,-100.0008602,19.43380235,6,5111,2709321.774,827649.0616,14
179572,-99.97221237,19.43342078,6,13,2712321.774,827649.0616,14
179573,-99.94356465,19.43303378,6,13,2715321.774,827649.0616,14
179574,-99.91491709,19.43264135,6,81,2718321.774,827649.0616,14
179575,-99.8862697,19.43224349,6,840,2721321.774,827649.0616,14
179576,-99.85762248,19.43184021,6,648,2724321.774,827649.0616,14
179577,-99.82897543,19.43143149,6,1530,2727321.774,827649.0616,14
179578,-99.80032855,19.43101735,6,46,2730321.774,827649.0616,14
179579,-99.77168185,19.43059778,6,0,2733321.774,827649.0616,14
179580,-99.74303532,19.43017278,6,3013,2736321.774,827649.0616,14
179581,-99.71438898,19.42974236,6,289,2739321.774,827649.0616,14
179582,-99.68574282,19.4293065,6,308,2742321.774,827649.0616,14
179583,-99.65709684,19.42886522,6,13,2745321.774,827649.0616,14
179584,-99.62845105,19.42841851,6,787,2748321.774,827649.0616,14
179585,-99.59980545,19.42796637,6,2919,2751321.774,827649.0616,14
179586,-99.57116004,19.42750881,6,14646,2754321.774,827649.0616,14
179587,-99.54251482,19.42704581,6,9990,2757321.774,827649.0616,14
179588,-99.5138698,19.42657739,6,7893,2760321.774,827649.0616,14
179589,-99.48522498,19.42610354,6,4911,2763321.774,827649.0616,14
179590,-99.45658036,19.42562427,6,390,2766321.774,827649.0616,14
179591,-99.42793595,19.42513956,6,402,2769321.774,827649.0616,14
179592,-99.39929173,19.42464943,6,1522,2772321.774,827649.0616,14
179593,-99.37064773,19.42415387,6,2605,2775321.774,827649.0616,14
179594,-99.34200393,19.42365289,6,15682,2778321.774,827649.0616,14
179595,-99.31336035,19.42314648,6,11841,2781321.774,827649.0616,14
179596,-99.28471698,19.42263464,6,35566,2784321.774,827649.0616,14
179597,-99.25607383,19.42211737,6,69356,2787321.774,827649.0616,14
179598,-99.2274309,19.42159468,6,125316,2790321.774,827649.0616,14
179599,-99.19878819,19.42106655,6,78835,2793321.774,827649.0616,14
179600,-99.1701457,19.42053301,6,103621,2796321.774,827649.0616,14
179601,-99.14150343,19.41999403,6,174899,2799321.774,827649.0616,14
179602,-99.1128614,19.41944963,6,194231,2802321.774,827649.0616,14
179603,-99.0842196,19.4188998,6,133799,2805321.774,827649.0616,14
179604,-99.05557802,19.41834455,6,161656,2808321.774,827649.0616,14
180564,-101.8918421,19.47416275,6,1936,2511321.774,830649.0616,14
180565,-101.8631829,19.47413954,6,845,2514321.774,830649.0616,14
180566,-101.8345237,19.47411089,6,0,2517321.774,830649.0616,14
180567,-101.8058645,19.47407681,6,0,2520321.774,830649.0616,14
180568,-101.7772053,19.4740373,6,0,2523321.774,830649.0616,14
180569,-101.7485461,19.47399236,6,1592,2526321.774,830649.0616,14
180570,-101.7198869,19.47394199,6,0,2529321.774,830649.0616,14
180571,-101.6912278,19.47388619,6,116,2532321.774,830649.0616,14
180572,-101.6625687,19.47382495,6,0,2535321.774,830649.0616,14
180573,-101.6339096,19.47375828,6,0,2538321.774,830649.0616,14
180574,-101.6052506,19.47368618,6,231,2541321.774,830649.0616,14
180575,-101.5765915,19.47360865,6,295,2544321.774,830649.0616,14
180576,-101.5479326,19.47352569,6,0,2547321.774,830649.0616,14
180577,-101.5192736,19.4734373,6,28548,2550321.774,830649.0616,14
180578,-101.4906147,19.47334347,6,8231,2553321.774,830649.0616,14
180579,-101.4619558,19.47324422,6,0,2556321.774,830649.0616,14
180580,-101.433297,19.47313953,6,16,2559321.774,830649.0616,14
180581,-101.4046382,19.47302941,6,68,2562321.774,830649.0616,14
180582,-101.3759795,19.47291386,6,16,2565321.774,830649.0616,14
180583,-101.3473208,19.47279288,6,4474,2568321.774,830649.0616,14
180584,-101.3186621,19.47266646,6,5042,2571321.774,830649.0616,14
180585,-101.2900036,19.47253462,6,1584,2574321.774,830649.0616,14
180586,-101.261345,19.47239734,6,116,2577321.774,830649.0616,14
180587,-101.2326866,19.47225463,6,26,2580321.774,830649.0616,14
180588,-101.2040282,19.47210649,6,91,2583321.774,830649.0616,14
180589,-101.1753698,19.47195292,6,314,2586321.774,830649.0616,14
180590,-101.1467115,19.47179392,6,3356,2589321.774,830649.0616,14
180591,-101.1180533,19.47162948,6,169,2592321.774,830649.0616,14
180592,-101.0893952,19.47145962,6,791,2595321.774,830649.0616,14
180593,-101.0607371,19.47128432,6,1243,2598321.774,830649.0616,14
180594,-101.0320792,19.4711036,6,956,2601321.774,830649.0616,14
180595,-101.0034212,19.47091744,6,552,2604321.774,830649.0616,14
180596,-100.9747634,19.47072585,6,138,2607321.774,830649.0616,14
180597,-100.9461057,19.47052883,6,345,2610321.774,830649.0616,14
180598,-100.917448,19.47032637,6,808,2613321.774,830649.0616,14
180599,-100.8887904,19.47011849,6,7,2616321.774,830649.0616,14
180600,-100.8601329,19.46990518,6,144,2619321.774,830649.0616,14
180601,-100.8314755,19.46968643,6,0,2622321.774,830649.0616,14
180602,-100.8028182,19.46946225,6,180,2625321.774,830649.0616,14
180603,-100.774161,19.46923265,6,967,2628321.774,830649.0616,14
180604,-100.7455039,19.46899761,6,1755,2631321.774,830649.0616,14
180605,-100.7168469,19.46875714,6,29,2634321.774,830649.0616,14
180606,-100.68819,19.46851124,6,50,2637321.774,830649.0616,14
180607,-100.6595332,19.46825991,6,319,2640321.774,830649.0616,14
180608,-100.6308765,19.46800315,6,26,2643321.774,830649.0616,14
180609,-100.6022199,19.46774095,6,0,2646321.774,830649.0616,14
180610,-100.5735634,19.46747333,6,112,2649321.774,830649.0616,14
180611,-100.544907,19.46720028,6,32,2652321.774,830649.0616,14
180612,-100.5162508,19.46692179,6,704,2655321.774,830649.0616,14
180613,-100.4875947,19.46663788,6,19608,2658321.774,830649.0616,14
180614,-100.4589387,19.46634853,6,1,2661321.774,830649.0616,14
180615,-100.4302828,19.46605375,6,126,2664321.774,830649.0616,14
180616,-100.401627,19.46575355,6,0,2667321.774,830649.0616,14
180617,-100.3729714,19.46544791,6,140,2670321.774,830649.0616,14
180618,-100.3443159,19.46513684,6,23657,2673321.774,830649.0616,14
180619,-100.3156605,19.46482034,6,2628,2676321.774,830649.0616,14
180620,-100.2870053,19.46449841,6,403,2679321.774,830649.0616,14
180621,-100.2583502,19.46417106,6,2644,2682321.774,830649.0616,14
180622,-100.2296952,19.46383827,6,337,2685321.774,830649.0616,14
180623,-100.2010404,19.46350005,6,16,2688321.774,830649.0616,14
180624,-100.1723857,19.4631564,6,2315,2691321.774,830649.0616,14
180625,-100.1437312,19.46280732,6,27,2694321.774,830649.0616,14
180626,-100.1150768,19.46245281,6,1050,2697321.774,830649.0616,14
180627,-100.0864226,19.46209287,6,20,2700321.774,830649.0616,14
180628,-100.0577685,19.4617275,6,1659,2703321.774,830649.0616,14
180629,-100.0291146,19.4613567,6,1854,2706321.774,830649.0616,14
180630,-100.0004608,19.46098047,6,94,2709321.774,830649.0616,14
180631,-99.97180721,19.46059881,6,0,2712321.774,830649.0616,14
180632,-99.94315377,19.46021172,6,756,2715321.774,830649.0616,14
180633,-99.91450049,19.4598192,6,116,2718321.774,830649.0616,14
180634,-99.88584738,19.45942125,6,1654,2721321.774,830649.0616,14
180635,-99.85719443,19.45901787,6,22,2724321.774,830649.0616,14
180636,-99.82854166,19.45860907,6,575,2727321.774,830649.0616,14
180637,-99.79988906,19.45819483,6,659,2730321.774,830649.0616,14
180638,-99.77123664,19.45777516,6,7748,2733321.774,830649.0616,14
180639,-99.74258439,19.45735007,6,7526,2736321.774,830649.0616,14
180640,-99.71393233,19.45691954,6,47,2739321.774,830649.0616,14
180641,-99.68528044,19.45648359,6,0,2742321.774,830649.0616,14
180642,-99.65662874,19.4560422,6,9906,2745321.774,830649.0616,14
180643,-99.62797723,19.45559539,6,7362,2748321.774,830649.0616,14
180644,-99.59932591,19.45514315,6,18075,2751321.774,830649.0616,14
180645,-99.57067478,19.45468548,6,6390,2754321.774,830649.0616,14
180646,-99.54202385,19.45422238,6,2598,2757321.774,830649.0616,14
180647,-99.5133731,19.45375385,6,3229,2760321.774,830649.0616,14
180648,-99.48472256,19.45327989,6,4542,2763321.774,830649.0616,14
180649,-99.45607222,19.4528005,6,467,2766321.774,830649.0616,14
180650,-99.42742208,19.45231569,6,0,2769321.774,830649.0616,14
180651,-99.39877215,19.45182544,6,0,2772321.774,830649.0616,14
180652,-99.37012243,19.45132977,6,1776,2775321.774,830649.0616,14
180653,-99.34147291,19.45082867,6,5427,2778321.774,830649.0616,14
180654,-99.31282361,19.45032214,6,6319,2781321.774,830649.0616,14
180655,-99.28417452,19.44981018,6,109754,2784321.774,830649.0616,14
180656,-99.25552565,19.4492928,6,136044,2787321.774,830649.0616,14
180657,-99.226877,19.44876998,6,107906,2790321.774,830649.0616,14
180658,-99.19822857,19.44824174,6,55752,2793321.774,830649.0616,14
180659,-99.16958036,19.44770807,6,26670,2796321.774,830649.0616,14
180660,-99.14093238,19.44716897,6,118378,2799321.774,830649.0616,14
180661,-99.11228462,19.44662445,6,150952,2802321.774,830649.0616,14
180662,-99.0836371,19.44607449,6,84201,2805321.774,830649.0616,14
180663,-99.05498981,19.44551911,6,80398,2808321.774,830649.0616,14
181623,-101.8918205,19.50134472,6,0,2511321.774,833649.0616,14
181624,-101.8631556,19.5013215,6,21579,2514321.774,833649.0616,14
181625,-101.8344906,19.50129285,6,2062,2517321.774,833649.0616,14
181626,-101.8058257,19.50125876,6,0,2520321.774,833649.0616,14
