GRIDCODE,CVE_ENTCVE_MUN,Fb
191163,16016,0.00017634
191164,16016,0.028221341
191165,16016,0.024356649
191165,16073,0.043767202
191166,16073,0.130577097
191167,16053,3.78E-06
191167,16073,0.130545553
191168,16053,0.002115295
191168,16053,0.003824811
191168,16053,0.005207396
191168,16053,3.77E-05
191168,16073,0.037009444
191168,16073,0.000202211
191169,16053,0.010696747
191169,16053,1.84E-06
191169,16053,0.004944523
191170,16053,0.004941999
191170,16053,0.002481493
191170,16053,0.008219615
191171,16053,0.004462281
191171,16053,0.006161445
191172,16053,4.83E-05
191174,16053,0.007441349
191175,16053,0.015613095
191176,16053,0.010320451
191180,16053,0.000346633
191181,16053,0.002064655
191182,16053,1.00E-06
191183,16022,0.007269474
191184,16022,0.028025693
191185,16022,0.028462747
191185,16040,0.019722217
191186,16022,0.003384448
191186,16040,0.096630356
191187,16040,6.51E-05
191187,16040,0.11725679
191188,16040,0.066762415
191188,16040,0.03293635
191189,16040,0.049236463
191189,16072,0.028416368
191190,16072,0.030899898
191191,16072,0.05896463
191191,16072,0.000406034
191192,16072,0.052412053
191192,16072,0.007873281
191192,16110,1.09E-06
191193,16034,0.003284088
191193,16034,0.000578631
191193,16034,0.000316142
191193,16072,0.014607676
191193,16110,0.005927872
191193,16110,0.002585101
191194,16034,0.000564066
191194,16034,0.002032558
191194,16034,0.001672313
191194,16110,0.000457934
191194,16110,0.014589638
191195,16034,0.003903205
191195,16110,0.015778243
191195,16110,0.000403479
191196,16034,0.009121378
191197,16034,0.007603181
191198,16034,0.006862337
191199,16034,0.002256697
191200,16034,0.001082699
191201,16034,0.008019301
191202,16034,0.004892944
191202,16041,0.181707103
191203,16041,0.164415215
191205,16041,0.000712689
191205,16080,0.01019519
191206,16080,0.021067867
191207,16080,0.011954438
191208,16080,0.036180979
191209,16080,0.07406693
191210,16080,0.059511776
191211,16080,0.028083259
191211,16093,0.041956896
191212,16093,0.00873763
191212,16093,0.015494755
191213,16093,0.051545201
191214,16093,0.066424024
191215,15124,0.007829254
191215,16093,0.014532276
191216,15124,0.002930293
191217,15074,0.001406642
191217,15074,0.000182213
191217,15124,0.025438573
191218,15064,0.001066279
191218,15064,3.53E-05
191218,15074,0.028373925
191218,15074,0.005387091
191218,15074,0.000722489
191218,15124,0.001910462
191219,15048,0.002590857
191219,15048,0.002588122
191219,15064,0.005542927
191219,15064,0.01033894
191219,15074,0.000615974
191219,15074,0.022536703
191219,15074,0.005556979
191220,15048,0.004145045
191220,15048,0.000581426
191220,15074,0.031923698
191220,15074,0.004325986
191221,15048,0.040262751
191221,15074,0.009986371
191222,15048,0.012998323
191222,15074,0.000307906
191226,15014,0.000783354
191226,15048,0.001831648
191227,15014,0.020929384
191227,15014,0.008893188
191227,15048,0.039734443
191227,15048,0.002951519
191228,15014,0.002073437
191228,15014,0.005277664
191228,15048,0.074198234
191228,15048,0.034885832
191229,15014,0.017552824
191229,15048,0.03817027
191230,15014,9.96E-06
191231,15056,0.0019587
191232,15056,0.038659497
191233,15056,0.025775731
191234,15026,0.001897199
191234,15056,0.03837194
191234,15056,0.008206008
191234,15112,0.000155962
191235,15026,0.000348711
191235,15026,0.002114335
191235,15056,0.007400515
191235,15056,0.004098106
191235,15112,0.001544509
191235,15112,0.025103268
191235,15112,0.005818087
191236,15112,0.010047059
191236,15112,0.000160724
191236,15112,0.013581051
191237,15026,0.003073188
191237,15026,0.000573608
191237,15112,0.012207806
191237,15112,0.002924343
191238,15026,0.000483264
191238,15112,0.000201384
191238,15112,0.002026258
191240,15095,0.022693386
191240,15112,0.012298157
191241,15095,1.17E-05
191241,15095,0.070940807
191242,15095,0.044629301
191242,15095,0.001006654
191242,15095,0.024547021
191243,15095,0.034626423
191243,15095,0.036326122
191244,15095,0.060404008
191244,15095,0.010548536
191245,15095,0.042075091
191245,15095,0.023218608
191246,15095,0.02154141
191253,15059,0.000373002
191253,15120,0.000214421
192213,16024,0.158522999
192213,16107,0.036610679
192214,16107,0.043992477
192215,16107,0.042116996
192216,16107,0.026592725
192220,16016,0.020134301
192221,16016,0.000678881
192221,16016,0.045631328
192222,16016,0.000595232
192224,16016,0.001974117
192224,16073,0.006558173
192225,16016,0.00692665
192225,16016,0.000199108
192225,16073,0.058971716
192226,16016,0.006765226
192226,16016,0.009028987
192226,16053,0.000862091
192226,16053,0.000727
192226,16073,0.073311899
192226,16073,0.002426803
192227,16016,0.0002672
192227,16053,0.001164553
192227,16053,0.010077007
192227,16053,0.004317288
192228,16053,0.001536247
192228,16053,0.014106859
192229,16053,0.001521439
192229,16053,0.014121667
192230,16053,0.015551639
192230,16053,9.15E-05
192231,16053,0.009855292
192232,16053,0.002382235
192233,16053,2.02E-05
192234,16053,0.004810696
192235,16053,0.008867228
192243,16022,0.010685409
192244,16022,0.011647897
192244,16040,0.029731862
192245,16040,0.023007209
192246,16040,0.013487699
192247,16040,0.005662565
192248,16040,0.010900732
192248,16072,0.000410169
192249,16072,0.000105354
192250,16072,0.014227171
192251,16072,0.021611973
192251,16110,0.014827805
192252,16110,0.017278648
192252,16110,0.011007038
192253,16110,0.000636193
192253,16110,0.019839743
192253,16110,0.007809749
192254,16034,0.001329183
192254,16034,0.00081618
192254,16110,0.015278684
192254,16110,0.006321831
192254,16110,3.23E-05
192255,16034,0.006841224
192255,16034,0.002275406
192255,16110,1.47E-05
192256,16034,0.008389336
192256,16034,0.000732042
192257,16034,0.004686031
192257,16034,0.004435347
192258,16034,0.004273225
192260,16034,0.002623115
192261,16034,0.000797888
192261,16041,0.040537746
192262,16041,0.096011051
192268,16080,0.00456488
192269,16080,0.00049148
192270,16080,0.003973779
192270,16093,0.001833331
192272,16093,0.017059108
192273,16093,0.035709564
192274,15124,0.003041483
192274,16093,0.011617381
192275,15064,0.018190367
192275,15124,0.003566052
192276,15064,0.024323972
192276,15064,0.000185678
192276,15074,0.005473974
192276,15074,0.001956666
192276,15124,0.013281352
192277,15064,0.00446764
192277,15064,0.040031567
192277,15074,0.001494176
192277,15074,0.015480587
192278,15048,0.003772106
192278,15064,0.053276792
192278,15074,0.011719747
192279,15048,0.030263454
192279,15048,0.070639022
192279,15064,0.007496607
192279,15074,0.000411872
192279,15074,0.002640153
192280,15048,0.121737438
192280,15048,0.000356519
192281,15048,0.063172358
192281,15048,0.040836155
192282,15048,0.018711091
192285,15014,0.000151925
192286,15014,0.067150099
192286,15014,0.014634416
192287,15014,0.043672903
192287,15014,0.034705797
192287,15048,0.000808391
192288,15014,0.074746218
192288,15048,0.000217513
192289,15014,0.025091318
192289,15056,0.003150579
192291,15056,0.02398609
192292,15056,0.044956491
192293,15026,0.020433031
192293,15026,0.002951044
192293,15026,0.000799631
192293,15056,0.001084104
192293,15056,0.001828939
192294,15026,0.018015527
192294,15026,0.009928616
192294,15026,0.007573686
192294,15112,9.76E-05
192295,15026,0.001511799
192295,15026,0.000352552
192295,15026,0.015459956
192295,15112,0.016338772
192296,15026,0.000382989
192296,15026,0.02777127
192296,15026,0.002953546
192296,15112,5.75E-05
192296,15112,0.00662486
192297,15026,0.002683152
192297,15026,0.002563319
192297,15112,0.032119312
192297,15112,0.000798265
192298,15112,0.034886812
192299,15095,0.005528185
192299,15112,0.024994062
192299,15112,0.009912808
192300,15095,0.001556671
192300,15095,0.066986662
192300,15112,0.00149608
192301,15095,0.049829276
192301,15095,0.020993575
192301,15095,0.000129694
192302,15035,0.022579199
192302,15035,0.004475162
192302,15095,0.000796692
192302,15095,0.039999877
192302,15095,0.012818456
192303,15035,0.008250451
192303,15035,0.016700477
192303,15095,0.002350884
192303,15095,0.007475716
192303,15095,0.045136389
192304,15035,0.01129486
192304,15035,8.97E-05
192304,15035,0.001824565
192304,15095,0.009320289
192304,15095,0.006529882
192304,15095,0.033449997
192304,15095,0.013187429
192305,15095,0.023669658
192305,15095,0.009059932
192309,15024,0.290618541
192312,15059,0.973277983
192312,15120,0.04039489
193272,16107,0.02352408
193272,16107,0.020468398
193273,16107,0.020135151
193273,16107,0.023857327
193274,16107,0.024296208
193274,16107,0.006766615
193279,16016,0.000277255
193279,16016,0.006358936
193280,16016,0.039209811
193280,16016,0.007056405
193281,16016,0.025732821
193281,16016,0.000799881
193282,16016,0.005050355
193283,16016,0.016962698
193284,16016,0.018708298
193285,16016,0.04956326
193285,16037,9.56E-05
193286,16016,0.005808334
193286,16037,0.021242114
193286,16037,0.019806128
193286,16053,0.003008628
193286,16053,0.004851113
193287,16037,0.001440693
193287,16053,0.015434214
193288,16053,0.007448396
193288,16053,0.00819471
193289,16053,0.005575691
193289,16053,0.00849086
193289,16053,0.001576555
193290,16053,0.015405461
193290,16053,0.000237645
193291,16053,0.015323115
193292,16053,0.004381653
193294,16053,6.46E-05
193295,16088,0.001215059
193296,16088,0.062924612
193297,16088,0.041433355
193298,16088,0.00217827
193310,16110,0.020640177
193311,16110,0.027534933
193311,16110,0.000750753
193312,16110,0.016173464
193312,16110,0.012112222
193313,16034,0.004675534
193313,16034,5.70E-05
193313,16110,2.34E-05
193313,16110,0.005935416
193313,16110,0.00765102
193314,16034,0.008495287
193314,16110,0.001941529
193315,16034,0.009121378
193316,16034,0.009088407
193316,16034,3.30E-05
193317,16034,0.000870846
193317,16034,0.007219647
193317,16050,0.002224475
193318,16034,0.000860211
193318,16050,6.17E-05
193318,16050,0.002113178
193319,16050,0.010181859
193320,16041,0.046793575
193320,16050,0.014773127
193321,16041,0.063739627
193321,16050,0.017939169
193322,16050,0.000666112
193328,16080,0.01606981
193328,16093,0.012411516
193329,16093,0.013029868
193329,16093,0.002374397
193330,16093,0.006937658
193330,16093,0.005400112
193331,16093,0.030210761
193331,16093,0.017341673
193332,16093,0.032210898
193333,15064,0.008606384
193333,16093,0.000889003
193333,16093,0.003201402
193334,15064,0.067078427
193335,15064,0.063636488
193335,15064,0.002021869
193335,15124,0.005011219
193336,15064,0.038850236
193336,15064,0.032020999
193336,15064,0.008706923
193336,15124,0.000443321
193337,15064,0.005149687
193337,15064,0.004942326
193337,15064,0.070837082
193338,15048,0.029322018
193338,15048,0.00057118
193338,15064,0.03301759
193338,15064,0.028097015
193339,15048,0.07054299
193339,15048,4.51E-06
193340,15048,0.00212837
193340,15048,0.037767588
193341,15014,8.59E-05
193341,15048,0.023407453
193341,15048,0.000673185
193344,15014,0.008674532
193345,15014,0.000110351
193345,15014,0.000293516
193347,15014,0.00447887
193347,15056,0.000439993
193348,15014,0.003096575
193348,15056,0.009608619
193348,15056,0.007757087
193349,15056,0.038692492
193349,15056,0.000853152
193350,15056,0.03623173
193350,15056,0.00947051
193350,15056,0.005115414
193351,15026,0.000359992
193351,15056,0.029527661
193351,15056,0.004843482
193351,15056,0.023718613
193352,15026,0.001210979
193352,15026,0.012511082
193352,15026,0.014116711
193352,15056,0.000633521
193352,15056,0.00034315
193352,15056,0.012898566
193353,15026,0.031023241
193354,15026,0.026268317
193355,15026,0.000850488
193355,15026,0.012593959
193355,15026,0.003086817
193355,15026,0.020141729
193356,15026,0.010502918
193356,15026,0.003558472
193356,15026,0.00030021
193356,15026,0.002930269
193356,15112,0.003673105
193356,15112,0.019612114
193357,15112,0.020921057
193357,15112,0.02313927
193358,15112,0.023388608
193358,15112,0.019457212
193358,15112,0.001214507
193359,13063,0.002965937
193359,13063,0.003015726
193359,15095,0.001930205
193359,15095,0.015034321
193359,15112,0.011570366
193359,15112,0.013003307
193360,13063,0.012720816
193360,13063,0.000234739
193360,15095,0.037524259
193360,15095,0.002205403
193361,13063,0.002070894
193361,13063,8.17E-05
193361,15035,0.006754703
193361,15035,0.004638361
193361,15035,0.071707037
193361,15095,0.000780375
193361,15095,0.011730642
193362,15035,0.056122675
193362,15035,0.000695733
193362,15035,0.05389961
193363,15023,0.127164391
193363,15035,0.03841398
193363,15035,0.02954605
193363,15095,0.010170369
193364,15023,0.167446201
193364,15095,0.01904696
193367,15024,0.00682731
193367,15091,0.985432385
193368,15024,0.702554149
193368,15091,0.014567615
193368,15120,0.000735358
193371,15059,0.026349015
194331,16107,0.032060529
194331,16107,0.011931948
194332,16107,0.041308166
194332,16107,0.002684311
194333,16107,0.028138941
194333,16107,0.013235708
194334,16107,0.02858505
194335,16107,0.001700324
194339,16016,0.025711086
194340,16016,0.0468082
194340,16016,0.002776591
194341,16016,0.002800934
194341,16016,0.046806284
194342,16016,0.049115439
194343,16016,0.049607218
194344,16016,0.04940699
194344,16037,0.000435464
194345,16016,0.009343985
194345,16037,0.069072766
194345,16037,0.002859704
194346,16037,0.01053188
194346,16037,0.000269781
194346,16037,0.067192507
194346,16053,0.000143182
194346,16053,0.003231288
194347,16027,0.020618605
194347,16037,0.038324423
194347,16037,0.001872339
194347,16053,0.005192882
194347,16053,0.000133973
194348,16027,0.026469124
194348,16027,0.015449364
194348,16053,0.004167589
194348,16053,0.002351341
194349,16027,0.005273044
194349,16027,0.038894448
194349,16053,0.002423322
194349,16053,0.00360608
194350,16027,0.005510706
194350,16027,6.06E-07
194350,16053,0.014443488
194351,16053,0.014385533
194352,16053,0.000116382
194352,16053,0.012625735
194352,16088,0.000915956
194352,16088,5.96E-05
194353,16053,5.83E-05
194353,16053,0.002711699
194353,16088,0.051110787
194353,16088,0.00123741
194354,16088,0.076553553
194355,16088,0.106936715
194356,16088,0.106936715
194357,16088,0.057484537
194358,16088,5.06E-05
194369,16110,0.019840409
194369,16110,0.001088283
194370,16110,0.028285686
194371,16110,0.028234566
194371,16110,6.64E-06
194371,16110,4.45E-05
194372,16110,0.001582487
194372,16110,0.025091843
194372,16110,0.001611356
194373,16034,7.76E-05
194373,16110,0.028045007
194374,16034,0.002335576
194374,16110,0.021042989
194375,16034,0.003766981
194375,16110,0.01483694
194376,16034,0.00214026
194376,16034,0.001590211
194376,16050,0.002617078
194376,16110,0.000213723
194377,16050,0.000277282
194377,16050,0.000330754
194378,16050,0.022745055
194379,16050,0.023526703
194380,16050,0.023526703
194381,16050,0.003485991
194386,16050,0.001761762
194386,16080,0.018418911
194387,16050,0.001085585
194387,16080,0.066273759
194387,16093,0.005591076
194388,16050,0.00278548
194388,16080,0.000943319
194388,16093,0.055797576
194388,16093,0.009070813
194389,16050,5.14E-06
194389,16093,0.010370401
194389,16093,0.003296974
194389,16093,0.060949402
194390,16093,0.064667725
194390,16093,0.001628613
194390,16093,0.008336747
194391,16093,0.032273891
194391,16093,0.042359194
194392,15064,0.041524413
194392,15064,0.002635173
194392,16093,0.002809317
194392,16093,0.020537297
194393,15064,0.080929094
194394,15064,0.058807809
194394,15064,0.022113653
194395,15064,0.078567839
194395,15085,0.000763364
194396,15064,0.028208573
194396,15064,0.003536804
194396,15085,0.02368044
194397,15048,0.004144327
194397,15064,0.030515492
194397,15085,0.000110402
194398,15014,6.51E-05
194398,15048,0.007837266
194399,15014,0.000307092
194399,15014,0.000305401
194399,15085,0.000240017
194402,15014,0.025068016
194403,15014,0.07143908
194404,15014,0.004382307
194406,15056,0.000216539
194407,15056,0.005066514
194407,15056,0.01613462
194408,15056,0.01235925
194408,15056,0.046310976
194409,15026,0.001880619
194409,15056,0.055661572
194410,15026,0.003509513
194410,15026,0.010272359
194410,15056,0.001109729
194410,15056,0.035511968
194411,15026,0.001996799
194411,15026,0.020539816
194411,15026,0.000166445
194411,15026,0.010873158
194412,15026,0.000444547
194412,15026,0.013381399
194413,15026,0.016016408
194413,15026,0.008095825
194414,15026,6.35E-07
194414,15026,0.000522823
194414,15026,0.036149535
194415,15026,0.022852613
194415,15026,0.009486499
194415,15112,0.005184776
194415,15112,2.21E-05
194416,15026,0.003894435
194416,15112,0.036247136
194416,15112,0.003134269
194417,15112,0.042867056
194418,13063,0.006905612
194418,15112,0.032766532
194419,13063,0.029440135
194419,15112,1.14E-06
194420,13063,0.02392207
194420,13063,0.000157929
194420,15035,0.015799982
194420,15035,0.00436067
194421,13063,0.006005042
194421,13063,0.000218479
194421,13063,0.001962272
194421,15035,0.001349447
194421,15035,7.24E-05
194421,15035,0.078511958
194422,15023,0.106514338
194422,15035,0.088196644
194423,15023,0.323864573
194423,15035,0.000287839
194423,15035,0.040962965
194424,15023,0.228516841
195390,16107,0.001066561
195390,16107,0.027126769
195390,16107,0.015799148
195391,16107,0.001715279
195391,16107,0.042277198
195392,16107,0.001683782
195392,16107,0.022228772
195392,16107,0.020079923
195393,16107,0.00219892
195393,16107,0.041793557
195394,16107,0.009754958
195399,16016,0.002157179
195399,16016,0.00466155
195400,16016,0.022489279
195401,16016,0.011476131
195402,16016,0.027445037
195403,16016,0.030902529
195404,16016,0.001869046
195404,16037,0.001531586
195404,16037,0.003433778
195405,16037,0.100756335
195406,16027,0.011073799
195406,16027,0.03187731
195406,16037,0.002177706
195406,16037,0.041231979
195407,16027,0.004671327
195407,16027,0.002852111
195407,16027,0.064344459
195408,16027,0.003232558
195408,16027,0.049924814
195408,16027,0.018710525
195409,16027,0.000999721
195409,16027,0.062643727
195409,16053,0.001790173
195410,16027,0.036772215
195410,16053,0.007639092
195411,16018,0.001739794
195411,16018,0.022889964
195411,16027,0.00895596
195411,16053,4.72E-05
195411,16053,0.011012676
195411,16088,0.002526431
195411,16088,0.002013555
195412,16018,0.04910514
195412,16018,0.003112998
195412,16053,0.001601889
195412,16053,0.000188691
195412,16088,0.066148459
195413,16018,0.053804149
195413,16088,0.077521837
195414,16018,0.019733361
195414,16088,0.096148432
195415,16018,0.00603634
195415,16088,0.103636631
195416,16088,0.075550706
195425,16110,0.000596661
195426,16110,0.00235943
195427,16110,1.25E-05
195427,16110,0.001090081
195427,16110,0.008854557
195427,16110,9.50E-05
195428,16110,0.005132207
195428,16110,0.02298754
195428,16110,1.05E-06
195429,16110,0.027414157
195429,16110,0.000871529
195430,16110,0.027960965
195431,16110,0.006724562
195431,16110,0.012136689
195432,16110,0.0181864
195433,16110,0.020736171
195434,16110,0.010206652
195436,16050,0.014995586
195437,16050,0.014463284
195437,16050,0.008810147
195438,16050,0.023526703
195439,16050,0.023526703
195440,16050,0.002078461
195445,16050,0.003680464
195446,16050,0.016178275
195446,16080,0.003913575
195447,16050,0.018124639
195447,16093,0.004077847
195448,16050,0.004807851
195448,16050,0.011243085
195448,16093,0.001646344
195448,16093,0.01114068
195449,16017,3.20E-05
195449,16050,0.000943127
195449,16093,0.044912375
195449,16093,0.026703266
195450,16017,0.024974118
195450,16093,0.045383649
195450,16093,0.009263366
195451,15064,0.029577769
195451,16017,0.040915178
195451,16093,0.008891472
195451,16093,0.00572165
195452,15064,0.076176112
195452,16017,0.002989427
195453,15064,0.014535685
195453,15064,0.000427195
195454,15064,0.004449662
195456,15085,0.040754696
195457,15014,0.004116721
195457,15085,0.050751279
195458,15014,0.004474018
195458,15014,0.029146996
195458,15085,0.014635024
195458,15085,0.002775851
195459,15014,0.04415932
195460,15014,0.009460532
195461,15014,0.074976693
195462,15001,0.000847988
195462,15014,0.087766672
195463,15001,0.004690902
195463,15001,0.002674151
195463,15014,0.001103169
195463,15014,0.015964757
195463,15102,0.008775662
195464,15001,0.000260724
195464,15102,0.046950014
195465,15056,0.004681616
195465,15102,0.111270113
195466,15056,0.019313601
195466,15102,0.07068867
195467,15026,0.00392656
195467,15056,0.028814371
195467,15102,0.062011065
195468,15026,0.031781584
195468,15056,0.007825379
195469,15026,0.002517323
195469,15026,0.034050522
195469,15056,3.39E-05
195470,15026,0.004338556
195470,15026,0.002447843
195471,15026,0.000133358
195472,15026,0.016357391
195472,15026,0.004628439
195473,15026,0.012754079
195473,15026,0.023918914
195474,15026,0.006315031
195474,15026,0.030357962
195475,15026,0.015665422
195475,15026,0.005837433
195475,15112,0.018225979
195476,15026,0.003966603
195476,15026,0.000600229
195476,15112,0.0357666
195477,13063,0.002798196
195477,15112,0.025981273
195478,13063,0.027930409
195478,15112,0.001036111
195479,13063,0.016227666
195479,13063,0.013213228
195480,13063,1.59E-05
195480,13063,0.0211055
195480,15035,0.024114017
195480,15035,0.007173032
195481,13063,0.002082862
195481,15035,4.10E-05
195481,15035,0.066921584
195481,15035,0.035922394
195482,15023,0.024935711
195482,15035,0.071026799
195482,15035,0.014041889
195483,15023,0.021557946
195484,15035,0.015939806
195484,15120,0.001904907
195485,15035,0.000213806
195485,15120,0.311704173
196449,16107,0.0310469
196449,16107,0.012912564
196450,16107,0.041242283
196451,16107,0.022440731
196451,16107,0.008399868
196452,16044,0.000356145
196452,16107,0.000166983
196452,16107,0.042866542
196453,16107,0.008826208
196457,16044,0.000583354
196458,16016,0.016710395
196458,16044,0.002690567
196459,16016,0.007665778
196464,16037,0.002872134
196465,16027,0.033016343
196465,16037,0.035836455
196466,16027,0.064860746
196466,16037,0.010519087
196467,16027,0.011618855
196467,16027,0.027208452
196468,16027,0.042829677
196468,16027,0.003694643
196469,16027,0.056465113
196469,16027,0.00525315
196470,16018,0.133249774
196470,16018,0.001510563
196470,16027,0.018081003
196470,16027,0.00427364
196471,16018,0.191180895
196472,16018,0.122451468
196473,16018,0.087604852
196473,16088,0.000485789
196474,16018,0.110081343
196474,16088,0.039998591
196475,16018,0.012186872
196475,16088,0.026932388
196483,16110,0.006922634
196484,16110,0.023797728
196485,16110,0.027581475
196486,16110,0.001076004
196486,16110,0.025047814
196486,16110,0.000441426
196487,16110,0.013704889
196487,16110,0.006758232
196487,16110,0.001750639
196488,16110,0.021905038
196488,16110,0.000979746
196489,16110,0.020469275
196494,16050,0.000138607
196494,16050,0.00157555
196495,16050,0.022436225
196495,16050,0.000617787
196495,16050,0.000211974
196496,16050,0.000435982
196496,16050,0.021579945
196496,16050,0.001510776
196497,16050,0.019197731
196497,16050,0.00127739
196497,16050,0.003051581
196498,16050,0.020938449
196499,16050,8.63E-05
196507,16050,0.000259592
196507,16093,0.000107399
196508,16017,0.000101467
196508,16050,2.72E-05
196508,16093,0.001238666
196508,16093,0.005017465
196509,16017,0.012021347
196510,15064,2.76E-09
196510,16017,0.016441522
196511,15064,7.36E-05
196511,16017,0.004349134
196512,15085,0.005480144
196513,15085,0.009316488
196513,15085,0.014024314
196514,15085,0.050446874
196515,15085,0.073997785
196516,15014,0.038619665
196516,15014,0.000654322
196516,15085,0.03108241
196516,15085,0.005605725
196517,15014,0.008761358
196517,15014,0.000140609
196517,15085,0.002427856
196517,15085,0.008497474
196518,15014,0.041960983
196518,15014,0.018363989
196519,15014,0.028629016
196519,15014,0.032017921
196520,15001,0.001130038
196520,15001,0.00948718
196520,15014,0.061525741
196521,15001,0.013405648
196521,15001,0.015412107
196521,15014,7.52E-05
196521,15014,0.012412071
196522,15001,0.010332422
196522,15001,0.001362881
196523,15001,0.009974728
196523,15102,0.054594545
196524,15102,0.077635082
196525,15102,0.071354348
196526,15026,0.001620621
196526,15102,0.003273963
196526,15102,0.140254168
196527,15026,0.024773983
196527,15026,0.011181175
196527,15102,0.002709405
196527,15102,0.000311455
196528,15026,0.031729511
196528,15026,0.002704345
196528,15026,0.002239137
196529,15026,0.01340319
196529,15026,0.01586153
196530,15026,0.013931816
196530,15045,0.001891921
196531,15026,0.02354111
196531,15026,0.002648887
196531,15026,0.007314499
196531,15045,0.00079481
196532,15026,0.018015621
196532,15026,0.018657372
196533,15026,0.002045726
196533,15026,0.034627266
196534,15026,0.022468023
196534,15045,0.008704741
196535,13063,0.011613773
196535,13063,0.002316202
196535,13063,0.000362586
196535,15026,0.001064802
196535,15026,0.007654654
196535,15112,0.009423514
196535,15112,0.002771126
196536,13063,0.014943774
196536,13063,0.002816601
196536,15112,0.017480701
196537,13063,0.009074756
196537,13063,3.08E-05
196537,13063,0.000685226
196537,15112,0.00088745
196538,13063,0.000964844
196538,13063,0.010558775
196538,13063,0.017584121
196539,13063,0.004513376
196539,13063,0.024927518
196540,13063,0.007906316
196540,13063,0.01386727
196540,15035,0.023545762
196540,15035,0.005288588
196541,13063,0.006223316
196541,15035,3.35E-05
196541,15035,0.043373061
196541,15035,0.020120011
196542,15035,0.007959
196542,15035,0.00074368
196543,15035,0.02625419
196543,15096,0.012709634
196544,15035,0.002352547
196544,15096,0.072959162
196544,15120,0.308512352
197508,16107,0.005564192
197509,16044,0.003412627
197509,16107,0.010971412
197510,16044,0.002883809
197511,16044,0.000269599
197511,16107,0.002716599
197512,16107,4.56E-05
197513,16044,0.004496003
197516,16044,0.001387907
197516,16044,0.030688925
197516,16044,0.00076605
197517,16016,0.001853777
197517,16044,0.019098451
197517,16044,0.060045141
197518,16016,0.004688769
197518,16037,0.001212525
197518,16044,0.006287185
197518,16044,0.039493115
197520,16037,0.018774593
197521,16037,0.000327276
197522,16037,0.006472012
197523,16037,0.017265585
197524,16027,0.000150238
197524,16037,0.037598827
197524,16037,0.009273315
197525,16027,0.000933243
197525,16027,0.020366037
197525,16027,0.001205125
197525,16037,0.008400344
197525,16037,0.02290875
197526,16027,0.000203272
197526,16027,4.17E-08
197528,16027,0.005771348
197529,16018,0.076728196
197529,16027,0.011559192
197530,16018,0.04888976
197533,16018,0.028900181
197534,16018,0.030794348
197542,16110,0.001301421
197543,16110,0.007753328
197544,16110,0.009506171
197545,16110,0.003320103
197545,16110,0.003537266
197546,16110,0.012092345
197546,16110,6.82E-05
197547,11002,0.000718799
197547,11002,0.000759495
197547,16110,0.01374185
197547,16110,0.00966583
197548,11002,0.001292966
197548,16110,0.022950917
197549,16110,0.017803443
197550,16110,0.000309952
197553,16050,0.011383366
197553,16110,0.005219574
197554,16050,0.003093656
197554,16050,0.0096938
197554,16050,0.010739246
197555,16050,0.00089545
197555,16050,0.022631253
197556,16050,0.012215382
197556,16050,7.11E-05
197556,16050,0.011240185
197557,16050,0.021126294
197558,16050,0.000855949
197561,16050,0.002112319
197562,16050,0.00633555
197571,15085,0.028755987
197572,15085,0.014825815
197572,15085,0.059475907
197573,15085,0.023318041
197573,15085,0.045789693
197574,15085,0.012142859
197574,15085,0.05364067
197575,15085,0.004111762
197575,15085,0.045988797
197576,15001,0.000126932
197576,15014,0.000816027
197576,15014,0.000776375
197576,15085,0.053283519
197577,15001,0.000941651
197577,15001,0.007787313
197577,15001,0.002752359
197577,15014,0.002146169
197577,15014,0.014887954
197577,15085,0.001198346
197578,15001,0.001075257
197578,15001,0.005556014
197578,15001,0.001223204
197578,15014,0.007025609
197578,15014,0.004357641
197578,15014,0.017523919
197578,15085,0.000397549
197579,15001,0.000397082
197579,15001,0.002461101
197579,15001,0.026668908
197579,15014,0.004157254
197580,15001,0.006891174
197580,15001,8.79E-05
197580,15001,0.004881275
197580,15001,0.021619153
197581,15001,0.021353111
197581,15001,0.004613962
197582,15001,0.003381724
197582,15102,0.005444319
197584,15102,0.019231653
197585,15026,0.000173378
197585,15102,0.007167821
197585,15102,0.000948866
197585,15102,0.063617378
197586,15026,0.02180822
197586,15045,0.005830132
197586,15102,0.017563797
197586,15102,0.004559574
197587,15026,0.013841384
197587,15026,0.013022161
197587,15045,0.00279269
197587,15045,0.001206265
197588,15026,0.017847045
197588,15045,0.00762634
197589,15026,0.000516373
197589,15026,0.005407168
197589,15045,0.001112451
197589,15045,0.01394642
197590,15026,0.019572714
197590,15026,0.000911473
197590,15045,0.009920427
197591,15026,0.020637132
197591,15045,0.009826703
197592,13063,0.000718079
197592,13063,0.002194178
197592,15026,0.00866147
197592,15026,0.000846595
197592,15045,0.012289024
197592,15045,0.002134514
197593,13063,0.01054183
197593,15026,0.000179417
197593,15045,0.014316229
197594,13063,0.022610947
197594,13063,0.006689763
197594,15026,8.57E-05
197594,15045,2.74E-05
197594,15112,5.31E-05
197595,13063,0.011915334
197595,13063,0.011929985
197595,13063,0.005595574
197596,13063,0.011957689
197596,13063,0.000139552
197597,13063,0.02201663
197598,13063,0.029363525
197598,13063,7.74E-05
197599,13063,0.019839395
197599,13063,0.000264804
197600,13013,0.058431731
197600,13013,0.006387484
197600,13063,0.001014622
197600,13063,0.015838094
