GRIDCODE,CVIDE,Fa,Area VEGxCELDA,AREA ENTIDADxMUN
197502,16070,0.027254835,1478858.824,54260421.42
197503,16070,0.089182328,4839070.674,54260421.42
197504,16070,0.165866755,9000000,54260421.42
197505,16070,0.085299205,4628370.806,54260421.42
197506,16070,0.140860703,7643161.081,54260421.42
197507,16070,0.089157041,4837698.597,54260421.42
197507,16107,0.132039154,4162301.403,31523235.98
197508,16070,0.003490489,189395.427,54260421.42
197508,16107,0.243384904,7672279.758,31523235.98
197509,16044,0.026151718,3359293.991,128454046
197509,16107,0.096951828,3056235.347,31523235.98
197510,16044,0.066992065,8605401.83,128454046
197510,16107,0.003405094,107339.5934,31523235.98
197511,16107,3.55E-04,11184.82016,31523235.98
197511,16044,0.056671619,7279698.711,128454046
197511,16107,0.035735498,1126498.545,31523235.98
197512,16044,0.035293082,4533539.214,128454046
197512,16107,0.022445195,707545.166,31523235.98
197512,16044,0.027395413,3519051.619,128454046
197512,16107,0.007313235,230536.8375,31523235.98
197513,16044,0.066577502,8552149.499,128454046
197514,16044,0.069929186,8982686.924,128454046
197514,16107,5.49E-04,17313.07616,31523235.98
197515,16044,0.069921604,8981712.977,128454046
197515,16107,5.80E-04,18287.02252,31523235.98
197516,16044,0.026447638,3397306.111,128454046
197516,16044,0.001076265,138250.5356,128454046
197517,16044,0.01481006,1902412.165,128454046
197518,16016,1,91533.23648,91533.23648
197518,16037,0.033612695,2036310.06,60581576.17
197518,16044,0.010588487,1360133.938,128454046
197518,16044,0.004875452,626271.5779,128454046
197519,16037,0.060145149,3643687.896,60581576.17
197519,16037,0.088414869,5356312.104,60581576.17
197520,16037,0.01302105,788835.708,60581576.17
197520,16037,0.109686562,6644984.817,60581576.17
197521,16037,0.032653635,1978208.664,60581576.17
197521,16037,0.115455726,6994489.886,60581576.17
197522,16037,0.016884396,1022883.349,60581576.17
197522,16037,0.122763733,7437220.434,60581576.17
197523,16037,0.124785499,7559702.214,60581576.17
197524,16037,0.066502571,4028830.59,60581576.17
197524,16037,0.012769252,773581.3874,60581576.17
197525,16037,0.000530589,32143.91138,60581576.17
197525,16037,0.031545093,1911051.469,60581576.17
197525,16027,0.076755837,3537825.232,46091937.37
197525,16027,0.003274272,150917.5531,46091937.37
197526,16027,0.194709521,8974539.068,46091937.37
197526,16027,1.13E-07,5.224116532,46091937.37
197527,16027,0.062120451,2863251.946,46091937.37
197527,16027,0.133141465,6136748.054,46091937.37
197528,16027,0.129604358,5973715.953,46091937.37
197528,16027,0.015680499,722744.5984,46091937.37
197529,16027,1.65E-05,762.122422,46091937.37
197529,16027,0.031405817,1447554.966,46091937.37
197529,16018,0.191676217,3530384.001,18418477.02
197530,16018,0.203705381,3751942.869,18418477.02
197530,16018,0.122132473,2249494.143,18418477.02
197531,16018,0.189219308,3485131.483,18418477.02
197532,16018,0.017795191,327760.3123,18418477.02
197533,16018,0.000611703,11266.63855,18418477.02
197533,16018,0.072196112,1329742.424,18418477.02
197534,16088,1.00E+00,13622.72149,13622.72149
197534,16018,0.092389532,1701674.468,18418477.02
197534,16018,0.076927966,1416895.977,18418477.02
197534,16020,0.047455194,5016263.695,105705261.5
197535,16020,0.042613739,4504496.384,105705261.5
197536,16003,0.032213637,1577783.948,48978759.13
197536,16020,0.001667504,176263.8994,105705261.5
197537,16003,0.010397641,509263.538,48978759.13
197537,16003,0.045922657,2249234.743,48978759.13
197537,16020,0.019859915,2099297.471,105705261.5
197537,16020,1.81E-06,191.3142976,105705261.5
197538,16003,0.093479021,4578486.452,48978759.13
197538,16003,0.006377727,312373.1583,48978759.13
197538,16003,0.069783935,3417930.566,48978759.13
197538,16020,0.006539029,691209.8234,105705261.5
197539,16003,0.1135379,5560945.464,48978759.13
197539,16003,0.070215224,3439054.536,48978759.13
197540,16003,0.077220435,3782161.077,48978759.13
197540,16003,0.054129021,2651172.305,48978759.13
197541,16110,0.00221293,222648.6371,100612603.5
197541,16003,0.007904097,387132.86,48978759.13
197542,16110,0.004115676,414088.8485,100612603.5
197543,16110,0.024519497,2466970.39,100612603.5
197544,16110,0.005295222,532766.0343,100612603.5
197544,16110,0.030062771,3024693.704,100612603.5
197545,16110,0.010499653,1056397.413,100612603.5
197545,16110,0.06748993,6790337.599,100612603.5
197545,16110,0.01118642,1125494.797,100612603.5
197546,16110,0.038241415,3847568.299,100612603.5
197546,16110,0.050995039,5130743.61,100612603.5
197546,16110,0.00021556,21688.09081,100612603.5
197547,16110,0.030567686,3075494.517,100612603.5
197547,16110,0.01150005,1157049.958,100612603.5
197547,11002,0.000333066,202959.6969,609367164.5
197548,16110,0.013436778,1351909.188,100612603.5
197549,16110,0.033149549,3335262.397,100612603.5
197550,16110,0.088471807,8901378.884,100612603.5
197551,16110,0.089452014,9000000,100612603.5
197552,16110,0.089452014,9000000,100612603.5
197553,16110,0.025267228,2542201.567,100612603.5
197553,16050,0.002974798,442384.3795,148710714
197556,16050,0.031422898,4672921.608,148710714
197557,16050,0.054345364,8081737.911,148710714
197557,16050,0.006174821,918262.0889,148710714
197558,16050,0.002201846,327438.0737,148710714
197558,16050,0.040886844,6080311.742,148710714
197559,16050,0.05687087,8457307.654,148710714
197560,16050,0.060520186,9000000,148710714
197561,16050,0.055086448,8191945.018,148710714
197562,16050,0.006872196,1021969.236,148710714
197562,16050,0.037350394,5554403.761,148710714
197563,16050,0.003285595,488603.2209,148710714
197563,16050,0.030106853,4477211.648,148710714
197563,16017,0.013377003,2928304.714,218905883.8
197563,16017,0.005051853,1105880.417,218905883.8
197564,16050,0.011603636,1725585.03,148710714
197564,16017,0.033230788,7274414.97,218905883.8
197565,16050,0.032642037,4854220.683,148710714
197565,16017,0.018938638,4145779.317,218905883.8
197566,16050,0.008208428,1220681.138,148710714
197566,16017,0.035537276,7779318.862,218905883.8
197567,16017,0.041113559,9000000,218905883.8
197568,16017,0.035730379,7821590.234,218905883.8
197569,16017,0.040397914,8843341.171,218905883.8
197570,15085,0.030656868,5607106.622,182898874.1
197570,16017,0.015499325,3392893.378,218905883.8
197571,15085,0.028677978,5245169.935,182898874.1
197572,15085,0.009818636,1795817.547,182898874.1
197573,15085,0.002382736,435799.8105,182898874.1
197573,15085,0.01544275,2824461.647,182898874.1
197574,15085,0.003762346,688128.7874,182898874.1
197574,15085,0.001780795,325705.4592,182898874.1
197574,15085,0.008041805,1470837.158,182898874.1
197575,15085,0.016027613,2931432.3,182898874.1
197575,15085,0.002723081,498048.491,182898874.1
197576,15085,0.006041504,1104984.261,182898874.1
197576,15014,0.179638583,1052214.116,5857394.877
197576,15001,0.00064347,195500.638,303822379.1
197577,15085,0.009530931,1743196.469,182898874.1
197577,15014,9.46E-04,5538.412245,5857394.877
197577,15014,0.036600381,214382.8839,5857394.877
197577,15001,0.007629893,2318132.273,303822379.1
197577,15001,0.000833171,253135.8465,303822379.1
197578,15014,0.293255248,1717711.789,5857394.877
197578,15014,0.298849733,1750480.892,5857394.877
197578,15014,0.11981346,701794.7487,5857394.877
197578,15001,0.007356662,2235118.435,303822379.1
197578,15001,0.001082289,328823.4907,303822379.1
197578,15001,0.000951386,289052.2063,303822379.1
197579,15014,0.070897053,415272.0353,5857394.877
197579,15001,0.00213024,647214.5144,303822379.1
197579,15001,0.023596592,7169172.851,303822379.1
197580,15001,0.01912858,5811690.711,303822379.1
197581,15001,0.004082423,1240331.521,303822379.1
197581,15001,0.006636649,2016362.422,303822379.1
197581,15001,1.03E-05,3133.16393,303822379.1
197582,15102,0.07813847,3731987.535,47761205.62
197582,15102,0.065131886,3110777.405,47761205.62
197582,15001,0.002600933,790221.7465,303822379.1
197583,15102,0.047486038,2267990.417,47761205.62
197583,15102,0.139712727,6672848.259,47761205.62
197584,15102,0.164955658,7878481.098,47761205.62
197585,15102,0.008751889,418000.7892,47761205.62
197585,15102,0.097190479,4641934.452,47761205.62
197585,15026,0.243414976,42548.99159,174800.2212
197585,15026,0.756585024,132251.2296,174800.2212
198561,16070,0.004088701,221854.6254,54260421.42
198562,16070,0.049999232,2712979.374,54260421.42
198563,16070,0.125805898,6826281.031,54260421.42
198564,16070,0.005998096,325459.227,54260421.42
198565,16070,0.126633288,6871175.564,54260421.42
198566,16070,0.056180714,3048389.23,54260421.42
198566,16107,0.174778726,5509591.02,31523235.98
198567,16044,0.00476452,612021.8731,128454046
198567,16107,0.225146545,7097347.67,31523235.98
198567,16063,0.008097424,1003331.834,123907530.6
198568,16044,0.031196291,4007289.779,128454046
198568,16107,0.015556604,490394.5055,31523235.98
198569,16044,0.003262749,419113.318,128454046
198570,16044,0.005642945,724859.1498,128454046
198571,16044,0.017949822,2305727.279,128454046
198571,16063,0.002330234,288733.5786,123907530.6
198571,16044,0.000835396,107310.0266,128454046
198572,16044,0.022762088,2923882.28,128454046
198572,16063,0.000308555,38232.34099,123907530.6
198573,16044,0.00772771,992655.5534,128454046
198574,16044,0.005178133,665152.1595,128454046
198574,16044,0.040321634,5179477.072,128454046
198575,16044,0.002104983,270393.5764,128454046
198575,16044,0.039911295,5126767.351,128454046
198576,16044,0.033875954,4351503.39,128454046
198577,16037,0.00508216,307885.2352,60581576.17
198577,16037,0.008715864,528020.7637,60581576.17
198577,16044,0.002290556,294231.1915,128454046
198577,16044,0.061265978,7869862.81,128454046
198578,16037,0.01010361,612092.6099,60581576.17
198578,16037,0.03819932,2314175.017,60581576.17
198578,16037,0.046809813,2835812.23,60581576.17
198578,16044,0.0249179,3200805.041,128454046
198579,16037,0.000923911,55971.97845,60581576.17
198579,16037,0.001500754,90918.05623,60581576.17
198579,16044,0.003132201,402343.8575,128454046
198579,16054,0.002383949,259427.3347,108822541.4
198580,16037,0.029166026,1766923.851,60581576.17
198580,16054,0.00534002,581114.5894,108822541.4
198581,16037,0.030724769,1861354.928,60581576.17
198583,16037,2.95E-06,179.0124017,60581576.17
198585,16027,0.041848601,1928883.096,46091937.37
198586,16027,0.016153797,744559.794,46091937.37
198586,16027,0.109546242,5049198.523,46091937.37
198587,16027,0.030748721,1417268.105,46091937.37
198587,16027,0.065416759,3015185.159,46091937.37
198588,16027,0.000236835,10916.19088,46091937.37
198593,16018,0.004643213,85520.91859,18418477.02
198593,16020,0.001239989,131073.3861,105705261.5
198596,16020,0.036957519,3906604.196,105705261.5
198597,16003,0.099004233,4849104.482,48978759.13
198597,16020,0.03926858,4150895.518,105705261.5
198598,16003,0.183753124,9000000,48978759.13
198599,16003,0.089278143,4372732.671,48978759.13
198599,11002,0.002939425,1791188.825,609367164.5
198600,11002,2.56E-05,15593.07761,609367164.5
198602,16110,0.000238335,23979.46019,100612603.5
198602,11002,0.000427916,260757.7284,609367164.5
198603,16110,0.000673715,67784.24205,100612603.5
198603,16110,0.011239949,1130880.502,100612603.5
198603,11002,2.19E-05,13371.66638,609367164.5
198603,11002,0.002563946,1562384.395,609367164.5
198603,11002,2.55E-05,15517.86773,609367164.5
198604,16110,0.011225238,1129400.418,100612603.5
198604,16110,0.031657985,3185192.297,100612603.5
198604,16110,0.037942613,3817505.087,100612603.5
198604,11002,0.001402621,854711.1958,609367164.5
198604,11002,2.16E-05,13191.00175,609367164.5
198605,16110,0.060311898,6068137.076,100612603.5
198605,16110,0.025956976,2611598.948,100612603.5
198605,11002,0.000525568,320263.976,609367164.5
198606,16110,0.004939528,496978.7396,100612603.5
198606,11002,0.013009164,7927357.613,609367164.5
198607,16110,0.004888861,491881.0175,100612603.5
198607,11002,0.008537705,5202597.16,609367164.5
198608,16110,0.008636836,868974.5368,100612603.5
198608,11002,0.00127496,776918.8692,609367164.5
198609,16110,0.027877431,2804820.917,100612603.5
198610,16110,0.02300827,2314921.992,100612603.5
198611,16110,0.021965688,2210025.072,100612603.5
198612,16110,0.000330467,33249.16194,100612603.5
198615,16050,0.01932027,2873131.159,148710714
198616,16050,0.06046765,8992187.469,148710714
198616,16050,5.25E-05,7812.530786,148710714
198617,16050,0.020961194,3117154.12,148710714
198617,16050,0.039558992,5882845.881,148710714
198618,16050,0.041891387,6229698.095,148710714
198619,16050,0.019895978,2958745.113,148710714
198620,16050,0.014155171,2105025.537,148710714
198621,16050,0.000840998,125065.4514,148710714
198622,16050,0.015619579,2322798.691,148710714
198622,16050,0.003982228,592199.9391,148710714
198622,16017,0.012136429,2656735.804,218905883.8
198623,16050,6.83E-06,1015.78571,148710714
198623,16017,0.041108919,8998984.214,218905883.8
198624,16017,0.041113559,9000000,218905883.8
198625,16017,0.041113559,9000000,218905883.8
198626,16017,0.041113559,9000000,218905883.8
198627,16017,0.041113559,9000000,218905883.8
198628,15085,0.011065881,2023937.096,182898874.1
198628,16017,0.031867864,6976062.904,218905883.8
198629,15085,0.048815133,8928232.902,182898874.1
198629,16017,0.000327845,71767.09779,218905883.8
198630,15085,0.029492914,5394220.698,182898874.1
198631,15085,0.028849003,5276450.248,182898874.1
198631,15085,0.000356758,65250.54772,182898874.1
198632,15085,0.038319229,7008543.825,182898874.1
198633,15085,0.011736228,2146542.966,182898874.1
198633,15085,0.004505558,824061.4101,182898874.1
198634,15085,0.00023799,43528.06351,182898874.1
198634,15085,0.010143792,1855288.219,182898874.1
198634,15001,9.38E-06,2848.482798,303822379.1
198635,15085,0.003224679,589790.1379,182898874.1
198635,15085,0.019586732,3582391.274,182898874.1
198635,15001,0.000905965,275252.346,303822379.1
198635,15001,0.001073979,326298.94,303822379.1
198636,15085,0.016137204,2951476.482,182898874.1
198636,15001,0.017968197,5459140.505,303822379.1
198637,15001,2.50E-05,7583.152819,303822379.1
198637,15001,0.010505807,3191899.398,303822379.1
198638,15001,0.003639074,1105632.181,303822379.1
198638,15001,0.01239544,3766011.921,303822379.1
198638,15001,0.01358528,4127512.218,303822379.1
198639,15001,0.006901491,2096827.55,303822379.1
198639,15001,0.012887123,3915396.255,303822379.1
198640,15001,0.003151325,957442.9375,303822379.1
198640,15001,0.025373964,7709178.133,303822379.1
198641,15102,0.005621999,268513.4616,47761205.62
198641,15102,0.020128586,961365.5166,47761205.62
198641,15001,0.001397673,424644.3004,303822379.1
198641,15001,0.007965881,2420212.985,303822379.1
198642,15102,0.054991397,2626455.421,47761205.62
198642,15045,0.015736866,1485468.334,94394167.84
198643,15102,0.155632086,7433176.081,47761205.62
198643,15045,0.0165005,1557550.924,94394167.84
198644,15102,0.035403039,1690891.847,47761205.62
198644,15045,0.007979032,753174.0809,94394167.84
199619,16094,0.015501893,915847.547,59079722.81
199620,16094,0.010027364,592413.8586,59079722.81
199621,16094,9.31E-05,5502.785387,59079722.81
199624,16070,0.018020232,977785.3767,54260421.42
199625,16070,0.008998255,488249.1079,54260421.42
199625,16107,0.041759076,1316381.216,31523235.98
199626,16063,0.002558558,317024.5947,123907530.6
199626,16044,0.000151224,19425.34874,128454046
199626,16063,0.027878297,3454330.931,123907530.6
199627,16063,0.030932679,3832791.834,123907530.6
199627,16044,0.007460591,958343.0731,128454046
199627,16063,0.022409902,2776755.661,123907530.6
199628,16063,0.034211881,4239109.634,123907530.6
199629,16063,0.009181891,1137705.452,123907530.6
199630,16063,0.007398844,916772.5452,123907530.6
199631,16044,0.000679925,87339.13917,128454046
199631,16063,0.036272364,4494419.111,123907530.6
199632,16063,0.000666621,82599.40315,123907530.6
199633,16044,0.00360191,462679.9754,128454046
199633,16063,0.005494363,680792.8908,123907530.6
199634,16044,0.052321777,6720943.93,128454046
199634,16063,0.016755447,2076126.079,123907530.6
199635,16044,0.043327886,5565642.208,128454046
199635,16071,0.010253982,3434357.792,334929165.1
199636,16044,0.022057254,2833343.507,128454046
199636,16071,0.018411823,6166656.493,334929165.1
199637,16044,0.065619849,8429135.091,128454046
199637,16054,0.004322347,470368.8006,108822541.4
199637,16071,0.000300052,100496.1088,334929165.1
199638,16044,0.007275383,934552.3227,128454046
199638,16054,0.074115597,8065447.677,108822541.4
199639,16054,0.079288551,8628381.642,108822541.4
199640,16054,0.060207267,6551907.795,108822541.4
199641,16054,0.050629503,5509631.219,108822541.4
199642,16054,0.00666105,724872.3683,108822541.4
199646,16027,0.064213659,2959731.938,46091937.37
199646,16036,0.005395599,158165.6781,29313831.54
199646,16036,0.043091343,1263172.371,29313831.54
199647,16027,0.000146819,6767.17641,46091937.37
199647,16027,0.024979698,1151362.676,46091937.37
199647,16018,0.012547421,231104.3815,18418477.02
199647,16036,0.056276806,1649688.798,29313831.54
199647,16036,0.002318826,67973.66635,29313831.54
199648,16018,0.00184535,33988.52807,18418477.02
199648,16018,0.001412714,26020.04919,18418477.02
199648,16036,0.013262582,388777.0844,29313831.54
199648,16036,0.003902844,114407.3022,29313831.54
199649,16018,0.002034901,37479.78096,18418477.02
199649,16036,0.125918508,3691153.938,29313831.54
199650,16018,0.003960911,72953.94416,18418477.02
199650,16036,0.038049102,1115364.966,29313831.54
199650,16020,0.029505334,3118869.081,105705261.5
199651,16018,0.004166346,76737.75268,18418477.02
199651,16020,0.031445009,3323902.946,105705261.5
199652,16018,0.001456897,26833.83103,18418477.02
199652,16020,0.036860014,3896297.399,105705261.5
199653,16020,0.064833175,6853207.68,105705261.5
199654,16020,0.05309286,5612194.608,105705261.5
199655,16020,0.010551315,1115329.555,105705261.5
199655,16020,0.00035174,37180.79566,105705261.5
199656,16003,0.0334149,1636620.332,48978759.13
199656,16020,0.017096946,1807237.181,105705261.5
199657,16003,0.00068424,33513.21483,48978759.13
199657,16003,0.011782659,577100.0389,48978759.13
199657,16078,0.000517211,45431.22197,87838853.33
199657,11002,0.005803835,3536666.782,609367164.5
199658,16003,0.000485057,23757.49403,48978759.13
199658,16003,0.000416349,20392.25149,48978759.13
199658,11002,0.006470714,3943040.664,609367164.5
199659,16110,1.93E-04,19418.84239,100612603.5
199659,11002,0.007276592,4434116.525,609367164.5
199660,16110,4.88E-07,49.12692544,100612603.5
199660,11002,0.006804554,4146471.525,609367164.5
199660,11002,0.00048702,296773.94,609367164.5
199661,16110,0.000303988,30585.04017,100612603.5
199661,11002,0.000127601,77756.04136,609367164.5
199661,11002,0.011738459,7153031.673,609367164.5
199661,11002,0.001403105,855005.9605,609367164.5
199662,16110,1.53E-04,15416.81483,100612603.5
199662,11002,0.000641011,390611.1993,609367164.5
199662,11002,0.013662377,8325403.806,609367164.5
199663,16110,0.029987336,3017103.909,100612603.5
199663,16110,0.028557785,2873273.058,100612603.5
199663,11002,0.000617062,376017.3858,609367164.5
199663,11002,0.004485975,2733605.646,609367164.5
199664,16110,0.006005773,604256.4653,100612603.5
199664,16110,0.032112458,3230918.042,100612603.5
199664,11002,0.005306448,3233575.289,609367164.5
199664,11002,0.003169272,1931250.204,609367164.5
199665,11002,0.014769421,9000000,609367164.5
199666,11002,0.014769421,9000000,609367164.5
199667,11002,0.005179619,3156289.675,609367164.5
199673,16050,0.014534676,2161462.07,148710714
199673,11038,0.005453333,533282.053,97790120.27
199674,16050,0.007702331,1145419.19,148710714
199674,16050,0.004320733,642539.361,148710714
199674,11038,0.028909108,2827025.1,97790120.27
199674,11038,0.012152365,1188381.247,97790120.27
199675,16050,0.001597952,237632.5463,148710714
199675,16050,0.040306563,5994017.691,148710714
199675,16050,0.013362575,1987158.107,148710714
199675,11038,0.006391552,625030.6378,97790120.27
199675,11038,0.0015969,156161.0187,97790120.27
199676,16050,0.017333193,2577631.456,148710714
199676,16050,0.043186993,6422368.544,148710714
199677,16050,0.03179209,4727824.387,148710714
199677,16050,0.003359986,499665.8451,148710714
199678,16050,0.01159039,1723615.143,148710714
199681,16050,0.000935261,139083.315,148710714
199682,16050,0.002597004,386202.3528,148710714
199682,16017,0.018242486,3993387.53,218905883.8
199683,16017,0.020002085,4378574.12,218905883.8
199684,16017,0.036607412,8013577.847,218905883.8
199685,16017,0.041113559,9000000,218905883.8
199686,16017,0.034902252,7640308.328,218905883.8
199687,15085,0.007397744,1353039.118,182898874.1
199687,16017,0.01872217,4098393.248,218905883.8
199688,15085,0.046907631,8579352.966,182898874.1
199689,15085,0.019559377,3577388.059,182898874.1
199689,15085,0.029648143,5422611.941,182898874.1
199690,15085,0.006228401,1139167.597,182898874.1
199690,15085,0.042979119,7860832.403,182898874.1
199691,15085,0.047898663,8760611.594,182898874.1
199691,15085,0.001308857,239388.4057,182898874.1
199692,15085,0.03195072,5843750.702,182898874.1
199693,15085,0.003149728,576081.7873,182898874.1
199693,15001,0.000409418,124390.2024,303822379.1
199693,15001,0.011844991,3598773.338,303822379.1
199694,15085,0.001835139,335644.9036,182898874.1
199694,15001,0.012710198,3861642.461,303822379.1
199694,15001,0.015369496,4669596.942,303822379.1
199695,15001,0.029269524,8892736.463,303822379.1
199696,15001,0.001672649,508188.1856,303822379.1
199696,15001,0.016779247,5097910.895,303822379.1
199696,15001,0.000670876,203826.9999,303822379.1
199697,15001,0.005847169,1776500.901,303822379.1
199697,15001,0.016300061,4952323.316,303822379.1
199697,15001,6.78559E-05,20616.15204,303822379.1
199697,15001,0.000282477,85822.97439,303822379.1
199698,15001,0.001148686,348996.5008,303822379.1
199698,15001,0.008515453,2587185.158,303822379.1
199699,15001,0.027066238,8223328.903,303822379.1
199700,15102,0.000970682,46360.96384,47761205.62
199700,15001,0.026813603,8146572.557,303822379.1
199701,15102,0.003629011,173325.9629,47761205.62
199701,15045,0.011963668,1129300.469,94394167.84
199701,15001,0.016416479,4987693.732,303822379.1
199702,15102,0.008789233,419784.3695,47761205.62
199702,15045,0.067334247,6355960.169,94394167.84
199703,15102,7.31E-06,349.1603989,47761205.62
199703,15045,0.07883119,7441204.553,94394167.84
200678,16094,0.084889972,5015275.989,59079722.81
200678,16094,0.041754881,2466866.774,59079722.81
200679,16094,0.05255957,3105204.853,59079722.81
200679,16094,0.044934032,2654690.128,59079722.81
200680,16094,0.112858663,6667658.5,59079722.81
200680,16094,0.014339307,847162.2727,59079722.81
200681,16094,0.020552867,1214257.663,59079722.81
200682,16067,0.001282628,275716.9213,214962520.7
200682,16070,0.002629518,142678.7681,54260421.42
200682,16094,0.046484346,2746282.263,59079722.81
200683,16067,0.011503353,2472789.7,214962520.7
200683,16067,0.002582532,555147.5083,214962520.7
200683,16070,0.000534712,29013.70882,54260421.42
200683,16094,0.024864045,1468960.891,59079722.81
200684,16067,0.005334562,1146730.82,214962520.7
200685,16063,0.015482856,1918442.401,123907530.6
200685,16067,0.002744258,589912.5731,214962520.7
200686,16063,0.07263481,9000000,123907530.6
200687,16063,0.07263481,9000000,123907530.6
200688,16063,0.066578587,8249588.262,123907530.6
200689,16063,0.002516422,311803.5993,123907530.6
200689,16063,0.041932259,5195722.697,123907530.6
200690,16063,0.054577926,6762616.066,123907530.6
200690,16063,0.002978222,369024.0887,123907530.6
200691,16063,0.040978,5077482.743,123907530.6
200693,16044,0.000329863,42372.19446,128454046
200693,16063,0.009436214,1169217.914,123907530.6
200693,16071,0.006156377,2061950.246,334929165.1
200694,16044,0.000579626,74455.26328,128454046
200694,16063,7.56043E-05,9367.946608,123907530.6
200694,16071,0.021652697,7252119.616,334929165.1
200695,16071,0.007830795,2622761.472,334929165.1
200696,16044,0.012720291,1633972.872,128454046
200696,16054,0.002670715,290633.9955,108822541.4
200696,16071,0.00415587,1391922.106,334929165.1
200697,16044,4.18E-06,536.3215026,128454046
200697,16054,0.050643319,5511134.729,108822541.4
200697,16071,0.003582494,1199881.743,334929165.1
200698,16054,0.044657634,4859757.272,108822541.4
200699,16054,0.081777158,8899198.194,108822541.4
200700,16054,0.082703454,9000000,108822541.4
200701,16054,0.013804298,1502218.839,108822541.4
200701,16054,0.035334839,3845227.025,108822541.4
200702,16054,0.037018084,4028401.928,108822541.4
200703,16054,0.021479097,2337409.876,108822541.4
200705,16036,0.002915077,85452.07289,29313831.54
200706,16018,0.000147267,2712.427892,18418477.02
200706,16036,0.17842088,5230199.605,29313831.54
200707,16018,0.001131097,20833.08568,18418477.02
200707,16036,0.037544849,1100583.364,29313831.54
200707,16036,0.118668807,3478637.404,29313831.54
200707,16036,0.000380017,11139.75557,29313831.54
200708,16036,0.194059584,5688629.958,29313831.54
200709,16036,0.081491236,2388820.37,29313831.54
200709,16020,0.062543525,6611179.63,105705261.5
200710,16020,0.0645167,6819754.648,105705261.5
200710,16020,0.013368268,1413096.251,105705261.5
200711,16020,0.006515621,688735.3738,105705261.5
200711,16020,0.016424535,1736159.771,105705261.5
200712,16020,0.01833283,1937876.605,105705261.5
200713,16020,0.007598405,803191.3901,105705261.5
200715,16020,0.00074307,78546.41902,105705261.5
200715,16078,0.014051065,1234229.479,87838853.33
200716,16078,0.023161243,2034457.036,87838853.33
200716,16078,0.038676728,3397319.456,87838853.33
200716,11002,0.00053283,324689.1814,609367164.5
200717,16078,0.007389874,649118.0818,87838853.33
200717,11002,0.007470228,4552111.878,609367164.5
200718,11002,0.008767044,5342348.758,609367164.5
200719,11002,0.013327653,8121434.29,609367164.5
200720,11002,0.010619185,6470982.941,609367164.5
200720,11002,0.004150235,2529017.059,609367164.5
200721,11002,0.003850481,2346356.702,609367164.5
200721,11002,0.009651094,5881059.622,609367164.5
200721,11002,0.001267846,772583.6763,609367164.5
200722,16110,0.005660196,569487.0159,100612603.5
200722,16110,7.14E-07,71.8043617,100612603.5
200722,11002,0.002007656,1223399.365,609367164.5
200722,11002,0.001146639,698724.2596,609367164.5
200722,11002,0.009778322,5958588.285,609367164.5
200722,11002,0.000902131,549729.2705,609367164.5
200723,11002,0.002902131,1768463.452,609367164.5
200723,11002,0.008944499,5450483.695,609367164.5
200723,11002,0.002922791,1781052.853,609367164.5
200724,11002,0.000169458,103262.3622,609367164.5
200724,11002,0.014599962,8896737.638,609367164.5
200725,11002,0.011131654,6783264.37,609367164.5
200725,11002,0.000946711,576894.7189,609367164.5
200726,11002,0.000332259,202467.8338,609367164.5
200726,11002,0.000744466,453653.1581,609367164.5
200728,11002,0.001268369,772902.5718,609367164.5
200729,11002,0.00649818,3959777.281,609367164.5
200730,16050,0.0171092,2544321.375,148710714
200730,11038,0.011816454,1155532.441,97790120.27
200730,11002,0.00289436,1763727.969,609367164.5
200731,16050,0.020295969,3018227.987,148710714
200731,11038,0.021919043,2143465.883,97790120.27
200732,16050,0.003339761,496658.3111,148710714
200732,11038,0.000374499,36622.32986,97790120.27
200732,11038,0.052857848,5168975.307,97790120.27
200732,11038,0.008595067,840512.68,97790120.27
200733,11038,0.086398679,8448937.206,97790120.27
200733,11038,0.005635158,551062.7942,97790120.27
200734,16050,0.003925736,583798.9686,148710714
200734,11038,0.069517383,6798113.261,97790120.27
200734,11038,0.016546536,1618087.77,97790120.27
200735,16050,0.031297411,4654260.308,148710714
200735,16050,0.000691958,102901.6232,148710714
200735,11019,0.000896382,505541.7961,563980361.5
200735,11019,0.002680005,1511470.126,563980361.5
200735,11038,0.004857112,474977.5589,97790120.27
200735,11038,0.017904146,1750848.588,97790120.27
200736,16050,0.035704198,5309596.783,148710714
200736,11019,0.000214102,120749.0644,563980361.5
200736,11019,0.006329394,3569654.152,563980361.5
200737,16050,0.017709993,2633665.668,148710714
200737,11019,0.000889751,501801.9146,563980361.5
200738,16031,0.000891159,280178.7192,314398069.7
200738,11019,0.000324073,182770.7612,563980361.5
200743,16017,0.020042736,4387472.91,218905883.8
200744,16017,0.041113559,9000000,218905883.8
200745,16017,0.022047664,4826363.42,218905883.8
200747,15085,0.025880307,4733478.927,182898874.1
200748,15085,0.01332842,2437753.023,182898874.1
200748,15085,0.0358791,6562246.977,182898874.1
200749,15085,0.010122265,1851350.84,182898874.1
200749,15085,0.039085255,7148649.16,182898874.1
200750,15085,0.048029292,8784503.495,182898874.1
200750,15001,0.000709285,215496.5046,303822379.1
200751,15085,0.028690136,5247393.553,182898874.1
200751,15001,0.011423019,3470568.852,303822379.1
200752,15085,0.000995874,182144.3232,182898874.1
200752,15085,0.00045606,83412.84822,182898874.1
200752,15001,0.014940221,4539173.512,303822379.1
