GRIDCODE,LONG,LATITUDE,Huso,Pob,X_long(NALCC),Y_lat(NALCC),UTMz
120,96,IE 2016 Colima V4.0,,,,,
1434640,-104.1947453,18.91475957,6,0,2269321.774,770649.0616,13
1434641,-104.1852325,18.91489783,6,0,2270321.774,770649.0616,13
1434642,-104.1757196,18.91503548,6,0,2271321.774,770649.0616,13
1434643,-104.1662067,18.91517254,6,0,2272321.774,770649.0616,13
1434644,-104.1566938,18.91530899,6,0,2273321.774,770649.0616,13
1434645,-104.1471809,18.91544484,6,0,2274321.774,770649.0616,13
1434646,-104.137668,18.9155801,6,0,2275321.774,770649.0616,13
1434647,-104.128155,18.91571475,6,0,2276321.774,770649.0616,13
1434648,-104.118642,18.9158488,6,0,2277321.774,770649.0616,13
1434649,-104.1091291,18.91598225,6,0,2278321.774,770649.0616,13
1434650,-104.099616,18.9161151,6,0,2279321.774,770649.0616,13
1434651,-104.090103,18.91624735,6,0,2280321.774,770649.0616,13
1434652,-104.08059,18.916379,6,0,2281321.774,770649.0616,13
1434653,-104.0710769,18.91651005,6,1002,2282321.774,770649.0616,13
1434654,-104.0615638,18.9166405,6,0,2283321.774,770649.0616,13
1434655,-104.0520507,18.91677035,6,0,2284321.774,770649.0616,13
1434656,-104.0425376,18.9168996,6,0,2285321.774,770649.0616,13
1434657,-104.0330245,18.91702824,6,1,2286321.774,770649.0616,13
1434658,-104.0235113,18.91715629,6,0,2287321.774,770649.0616,13
1434659,-104.0139981,18.91728373,6,0,2288321.774,770649.0616,13
1434660,-104.0044849,18.91741058,6,2,2289321.774,770649.0616,13
1434661,-103.9949717,18.91753683,6,10,2290321.774,770649.0616,13
1434662,-103.9854585,18.91766247,6,1,2291321.774,770649.0616,13
1434663,-103.9759453,18.91778751,6,2,2292321.774,770649.0616,13
1434664,-103.966432,18.91791196,6,10,2293321.774,770649.0616,13
1434665,-103.9569187,18.9180358,6,0,2294321.774,770649.0616,13
1434666,-103.9474054,18.91815904,6,0,2295321.774,770649.0616,13
1434667,-103.9378921,18.91828168,6,0,2296321.774,770649.0616,13
1434668,-103.9283788,18.91840373,6,0,2297321.774,770649.0616,13
1434669,-103.9188655,18.91852517,6,1,2298321.774,770649.0616,13
1434670,-103.9093521,18.91864601,6,4,2299321.774,770649.0616,13
1434671,-103.8998387,18.91876625,6,645.8961926,2300321.774,770649.0616,13
1434672,-103.8903253,18.91888589,6,7155.841254,2301321.774,770649.0616,13
1434673,-103.8808119,18.91900492,6,5417.455971,2302321.774,770649.0616,13
1434674,-103.8712985,18.91912336,6,5326.963432,2303321.774,770649.0616,13
1434675,-103.861785,18.9192412,6,4020.613536,2304321.774,770649.0616,13
1434676,-103.8522716,18.91935844,6,324,2305321.774,770649.0616,13
1434677,-103.8427581,18.91947507,6,0,2306321.774,770649.0616,13
1434678,-103.8332446,18.91959111,6,0,2307321.774,770649.0616,13
1434679,-103.8237311,18.91970654,6,26,2308321.774,770649.0616,13
1434680,-103.8142175,18.91982138,6,0,2309321.774,770649.0616,13
1434681,-103.804704,18.91993561,6,0,2310321.774,770649.0616,13
1434682,-103.7951904,18.92004925,6,0,2311321.774,770649.0616,13
1434683,-103.7856769,18.92016228,6,3,2312321.774,770649.0616,13
1434684,-103.7761633,18.92027471,6,0,2313321.774,770649.0616,13
1434685,-103.7666497,18.92038654,6,0,2314321.774,770649.0616,13
1434686,-103.7571361,18.92049778,6,0,2315321.774,770649.0616,13
1434687,-103.7476224,18.92060841,6,0,2316321.774,770649.0616,13
1434688,-103.7381088,18.92071844,6,0,2317321.774,770649.0616,13
1434689,-103.7285951,18.92082787,6,0,2318321.774,770649.0616,13
1434690,-103.7190814,18.9209367,6,0,2319321.774,770649.0616,13
1434691,-103.7095677,18.92104492,6,0,2320321.774,770649.0616,13
1434692,-103.700054,18.92115255,6,0,2321321.774,770649.0616,13
1434693,-103.6905403,18.92125958,6,0,2322321.774,770649.0616,13
1434694,-103.6810265,18.92136601,6,0,2323321.774,770649.0616,13
1434695,-103.6715128,18.92147183,6,10,2324321.774,770649.0616,13
1434696,-103.661999,18.92157706,6,0,2325321.774,770649.0616,13
1434697,-103.6524852,18.92168168,6,0,2326321.774,770649.0616,13
1434698,-103.6429714,18.92178571,6,0,2327321.774,770649.0616,13
1434699,-103.6334576,18.92188913,6,0,2328321.774,770649.0616,13
1434700,-103.6239438,18.92199196,6,0,2329321.774,770649.0616,13
1434701,-103.6144299,18.92209418,6,0,2330321.774,770649.0616,13
1434702,-103.6049161,18.9221958,6,0,2331321.774,770649.0616,13
1434703,-103.5954022,18.92229682,6,0,2332321.774,770649.0616,13
1434704,-103.5858883,18.92239724,6,0,2333321.774,770649.0616,13
1434705,-103.5763744,18.92249706,6,0,2334321.774,770649.0616,13
1434706,-103.5668605,18.92259628,6,0,2335321.774,770649.0616,13
1434707,-103.5573466,18.9226949,6,0,2336321.774,770649.0616,13
1434708,-103.5478326,18.92279292,6,0,2337321.774,770649.0616,13
1434709,-103.5383187,18.92289034,6,0,2338321.774,770649.0616,13
1434710,-103.5288047,18.92298716,6,0,2339321.774,770649.0616,13
1434711,-103.5192907,18.92308337,6,0,2340321.774,770649.0616,13
1434712,-103.5097767,18.92317899,6,0,2341321.774,770649.0616,13
1434713,-103.5002627,18.923274,6,0,2342321.774,770649.0616,13
1434714,-103.4907487,18.92336842,6,0,2343321.774,770649.0616,13
1434715,-103.4812346,18.92346223,6,0,2344321.774,770649.0616,13
1437774,-104.6134633,18.91713488,6,0,2225321.774,771649.0616,13
1437775,-104.6039507,18.91729956,6,0,2226321.774,771649.0616,13
1437776,-104.5944382,18.91746365,6,0,2227321.774,771649.0616,13
1437777,-104.5849256,18.91762714,6,0,2228321.774,771649.0616,13
1437778,-104.575413,18.91779002,6,0,2229321.774,771649.0616,13
1437779,-104.5659003,18.91795231,6,0,2230321.774,771649.0616,13
1437780,-104.5563877,18.91811399,6,0,2231321.774,771649.0616,13
1437781,-104.546875,18.91827507,6,0,2232321.774,771649.0616,13
1437782,-104.5373623,18.91843556,6,0,2233321.774,771649.0616,13
1437783,-104.5278496,18.91859544,6,0,2234321.774,771649.0616,13
1437784,-104.5183368,18.91875472,6,0,2235321.774,771649.0616,13
1437785,-104.5088241,18.91891341,6,0,2236321.774,771649.0616,13
1437786,-104.4993113,18.91907149,6,0,2237321.774,771649.0616,13
1437787,-104.4897985,18.91922897,6,0,2238321.774,771649.0616,13
1437788,-104.4802856,18.91938585,6,0,2239321.774,771649.0616,13
1437789,-104.4707728,18.91954213,6,0,2240321.774,771649.0616,13
1437790,-104.4612599,18.91969781,6,0,2241321.774,771649.0616,13
1437791,-104.451747,18.91985289,6,0,2242321.774,771649.0616,13
1437792,-104.4422341,18.92000737,6,0,2243321.774,771649.0616,13
1437793,-104.4327211,18.92016125,6,0,2244321.774,771649.0616,13
1437794,-104.4232082,18.92031453,6,0,2245321.774,771649.0616,13
1437795,-104.4136952,18.92046721,6,0,2246321.774,771649.0616,13
1437796,-104.4041822,18.92061928,6,0,2247321.774,771649.0616,13
1437797,-104.3946692,18.92077076,6,0,2248321.774,771649.0616,13
1437798,-104.3851561,18.92092164,6,0,2249321.774,771649.0616,13
1437799,-104.3756431,18.92107191,6,0,2250321.774,771649.0616,13
1437800,-104.36613,18.92122159,6,0,2251321.774,771649.0616,13
1437801,-104.3566169,18.92137066,6,0,2252321.774,771649.0616,13
1437802,-104.3471037,18.92151914,6,0,2253321.774,771649.0616,13
1437803,-104.3375906,18.92166701,6,0,2254321.774,771649.0616,13
1437804,-104.3280774,18.92181428,6,0,2255321.774,771649.0616,13
1437805,-104.3185642,18.92196096,6,0,2256321.774,771649.0616,13
1437806,-104.309051,18.92210703,6,0,2257321.774,771649.0616,13
1437807,-104.2995378,18.9222525,6,0,2258321.774,771649.0616,13
1437808,-104.2900245,18.92239737,6,0,2259321.774,771649.0616,13
1437809,-104.2805112,18.92254164,6,0,2260321.774,771649.0616,13
1437810,-104.2709979,18.92268531,6,0,2261321.774,771649.0616,13
1437811,-104.2614846,18.92282838,6,0,2262321.774,771649.0616,13
1437812,-104.2519713,18.92297085,6,0,2263321.774,771649.0616,13
1437813,-104.2424579,18.92311272,6,0,2264321.774,771649.0616,13
1437814,-104.2329446,18.92325399,6,0,2265321.774,771649.0616,13
1437815,-104.2234312,18.92339466,6,0,2266321.774,771649.0616,13
1437816,-104.2139178,18.92353472,6,0,2267321.774,771649.0616,13
1437817,-104.2044043,18.92367419,6,0,2268321.774,771649.0616,13
1437818,-104.1948909,18.92381306,6,0,2269321.774,771649.0616,13
1437819,-104.1853774,18.92395132,6,0,2270321.774,771649.0616,13
1437820,-104.1758639,18.92408899,6,0,2271321.774,771649.0616,13
1437821,-104.1663504,18.92422605,6,0,2272321.774,771649.0616,13
1437822,-104.1568369,18.92436252,6,0,2273321.774,771649.0616,13
1437823,-104.1473233,18.92449838,6,0,2274321.774,771649.0616,13
1437824,-104.1378098,18.92463364,6,0,2275321.774,771649.0616,13
1437825,-104.1282962,18.92476831,6,0,2276321.774,771649.0616,13
1437826,-104.1187826,18.92490237,6,0,2277321.774,771649.0616,13
1437827,-104.109269,18.92503583,6,0,2278321.774,771649.0616,13
1437828,-104.0997553,18.92516869,6,0,2279321.774,771649.0616,13
1437829,-104.0902417,18.92530095,6,0,2280321.774,771649.0616,13
1437830,-104.080728,18.92543261,6,0,2281321.774,771649.0616,13
1437831,-104.0712143,18.92556367,6,0,2282321.774,771649.0616,13
1437832,-104.0617006,18.92569413,6,0,2283321.774,771649.0616,13
1437833,-104.0521869,18.92582399,6,0,2284321.774,771649.0616,13
1437834,-104.0426731,18.92595325,6,0,2285321.774,771649.0616,13
1437835,-104.0331593,18.9260819,6,0,2286321.774,771649.0616,13
1437836,-104.0236455,18.92620996,6,0,2287321.774,771649.0616,13
1437837,-104.0141317,18.92633741,6,0,2288321.774,771649.0616,13
1437838,-104.0046179,18.92646427,6,0,2289321.774,771649.0616,13
1437839,-103.9951041,18.92659053,6,4,2290321.774,771649.0616,13
1437840,-103.9855902,18.92671618,6,150.2647913,2291321.774,771649.0616,13
1437841,-103.9760764,18.92684123,6,633.7734834,2292321.774,771649.0616,13
1437842,-103.9665625,18.92696569,6,401.1337461,2293321.774,771649.0616,13
1437843,-103.9570486,18.92708954,6,9.772635547,2294321.774,771649.0616,13
1437844,-103.9475346,18.92721279,6,0,2295321.774,771649.0616,13
1437845,-103.9380207,18.92733544,6,0,2296321.774,771649.0616,13
1437846,-103.9285067,18.92745749,6,5,2297321.774,771649.0616,13
1437847,-103.9189927,18.92757894,6,0,2298321.774,771649.0616,13
1437848,-103.9094788,18.92769979,6,14,2299321.774,771649.0616,13
1437849,-103.8999647,18.92782004,6,1638.905745,2300321.774,771649.0616,13
1437850,-103.8904507,18.92793969,6,4739.089396,2301321.774,771649.0616,13
1437851,-103.8809367,18.92805874,6,5793.378318,2302321.774,771649.0616,13
1437852,-103.8714226,18.92817719,6,3073.459054,2303321.774,771649.0616,13
1437853,-103.8619085,18.92829503,6,16.40277977,2304321.774,771649.0616,13
1437854,-103.8523944,18.92841228,6,1,2305321.774,771649.0616,13
1437855,-103.8428803,18.92852892,6,0,2306321.774,771649.0616,13
1437856,-103.8333662,18.92864497,6,6,2307321.774,771649.0616,13
1437857,-103.8238521,18.92876041,6,0,2308321.774,771649.0616,13
1437858,-103.8143379,18.92887526,6,0,2309321.774,771649.0616,13
1437859,-103.8048237,18.9289895,6,0,2310321.774,771649.0616,13
1437860,-103.7953095,18.92910314,6,0,2311321.774,771649.0616,13
1437861,-103.7857953,18.92921618,6,0,2312321.774,771649.0616,13
1437862,-103.7762811,18.92932863,6,0,2313321.774,771649.0616,13
1437863,-103.7667669,18.92944047,6,0,2314321.774,771649.0616,13
1437864,-103.7572526,18.92955171,6,0,2315321.774,771649.0616,13
1437865,-103.7477384,18.92966235,6,0,2316321.774,771649.0616,13
1437866,-103.7382241,18.92977238,6,0,2317321.774,771649.0616,13
1437867,-103.7287098,18.92988182,6,0,2318321.774,771649.0616,13
1437868,-103.7191955,18.92999066,6,0,2319321.774,771649.0616,13
1437869,-103.7096811,18.9300989,6,0,2320321.774,771649.0616,13
1437870,-103.7001668,18.93020653,6,0,2321321.774,771649.0616,13
1437871,-103.6906524,18.93031357,6,0,2322321.774,771649.0616,13
1437872,-103.6811381,18.93042,6,10,2323321.774,771649.0616,13
1437873,-103.6716237,18.93052584,6,0,2324321.774,771649.0616,13
1437874,-103.6621093,18.93063107,6,0,2325321.774,771649.0616,13
1437875,-103.6525948,18.93073571,6,32,2326321.774,771649.0616,13
1437876,-103.6430804,18.93083974,6,0,2327321.774,771649.0616,13
1437877,-103.633566,18.93094317,6,0,2328321.774,771649.0616,13
1437878,-103.6240515,18.931046,6,0,2329321.774,771649.0616,13
1437879,-103.614537,18.93114823,6,0,2330321.774,771649.0616,13
1437880,-103.6050225,18.93124986,6,0,2331321.774,771649.0616,13
1437881,-103.595508,18.93135089,6,0,2332321.774,771649.0616,13
1437882,-103.5859935,18.93145132,6,0,2333321.774,771649.0616,13
1437883,-103.576479,18.93155115,6,0,2334321.774,771649.0616,13
1437884,-103.5669644,18.93165038,6,0,2335321.774,771649.0616,13
1437885,-103.5574499,18.931749,6,0,2336321.774,771649.0616,13
1437886,-103.5479353,18.93184703,6,0,2337321.774,771649.0616,13
1437887,-103.5384207,18.93194446,6,0,2338321.774,771649.0616,13
1437888,-103.5289061,18.93204128,6,0,2339321.774,771649.0616,13
1437889,-103.5193915,18.9321375,6,0,2340321.774,771649.0616,13
1437890,-103.5098769,18.93223313,6,0,2341321.774,771649.0616,13
1437891,-103.5003622,18.93232815,6,0,2342321.774,771649.0616,13
1437892,-103.4908476,18.93242257,6,0,2343321.774,771649.0616,13
1437893,-103.4813329,18.93251639,6,0,2344321.774,771649.0616,13
1440952,-104.6136366,18.92618794,6,0,2225321.774,772649.0616,13
1440953,-104.6041235,18.92635264,6,0,2226321.774,772649.0616,13
1440954,-104.5946103,18.92651674,6,0,2227321.774,772649.0616,13
1440955,-104.5850971,18.92668024,6,0,2228321.774,772649.0616,13
1440956,-104.5755838,18.92684314,6,0,2229321.774,772649.0616,13
1440957,-104.5660705,18.92700544,6,0,2230321.774,772649.0616,13
1440958,-104.5565573,18.92716713,6,0,2231321.774,772649.0616,13
1440959,-104.547044,18.92732823,6,0,2232321.774,772649.0616,13
1440960,-104.5375306,18.92748873,6,0,2233321.774,772649.0616,13
1440961,-104.5280173,18.92764862,6,0,2234321.774,772649.0616,13
1440962,-104.5185039,18.92780792,6,0,2235321.774,772649.0616,13
1440963,-104.5089905,18.92796661,6,0,2236321.774,772649.0616,13
1440964,-104.4994771,18.92812471,6,0,2237321.774,772649.0616,13
1440965,-104.4899636,18.9282822,6,0,2238321.774,772649.0616,13
1440966,-104.4804502,18.92843909,6,0,2239321.774,772649.0616,13
1440967,-104.4709367,18.92859539,6,0,2240321.774,772649.0616,13
1440968,-104.4614232,18.92875108,6,0,2241321.774,772649.0616,13
1440969,-104.4519097,18.92890617,6,0,2242321.774,772649.0616,13
1440970,-104.4423961,18.92906066,6,0,2243321.774,772649.0616,13
1440971,-104.4328825,18.92921455,6,0,2244321.774,772649.0616,13
1440972,-104.4233689,18.92936784,6,0,2245321.774,772649.0616,13
1440973,-104.4138553,18.92952053,6,0,2246321.774,772649.0616,13
1440974,-104.4043417,18.92967262,6,0,2247321.774,772649.0616,13
1440975,-104.394828,18.92982411,6,0,2248321.774,772649.0616,13
1440976,-104.3853144,18.929975,6,0,2249321.774,772649.0616,13
1440977,-104.3758007,18.93012529,6,0,2250321.774,772649.0616,13
1440978,-104.3662869,18.93027497,6,0,2251321.774,772649.0616,13
1440979,-104.3567732,18.93042406,6,0,2252321.774,772649.0616,13
1440980,-104.3472594,18.93057254,6,0,2253321.774,772649.0616,13
1440981,-104.3377457,18.93072043,6,0,2254321.774,772649.0616,13
1440982,-104.3282318,18.93086772,6,0,2255321.774,772649.0616,13
1440983,-104.318718,18.9310144,6,0,2256321.774,772649.0616,13
1440984,-104.3092042,18.93116048,6,0,2257321.774,772649.0616,13
1440985,-104.2996903,18.93130597,6,0,2258321.774,772649.0616,13
1440986,-104.2901764,18.93145085,6,0,2259321.774,772649.0616,13
1440987,-104.2806625,18.93159513,6,0,2260321.774,772649.0616,13
1440988,-104.2711486,18.93173881,6,0,2261321.774,772649.0616,13
1440989,-104.2616347,18.93188189,6,0,2262321.774,772649.0616,13
1440990,-104.2521207,18.93202437,6,0,2263321.774,772649.0616,13
1440991,-104.2426067,18.93216625,6,0,2264321.774,772649.0616,13
1440992,-104.2330927,18.93230753,6,0,2265321.774,772649.0616,13
1440993,-104.2235787,18.93244821,6,0,2266321.774,772649.0616,13
1440994,-104.2140646,18.93258829,6,0,2267321.774,772649.0616,13
1440995,-104.2045506,18.93272777,6,0,2268321.774,772649.0616,13
1440996,-104.1950365,18.93286665,6,0,2269321.774,772649.0616,13
1440997,-104.1855224,18.93300492,6,0,2270321.774,772649.0616,13
1440998,-104.1760083,18.9331426,6,0,2271321.774,772649.0616,13
1440999,-104.1664941,18.93327967,6,0,2272321.774,772649.0616,13
1441000,-104.15698,18.93341615,6,0,2273321.774,772649.0616,13
1441001,-104.1474658,18.93355202,6,0,2274321.774,772649.0616,13
1441002,-104.1379516,18.9336873,6,0,2275321.774,772649.0616,13
1441003,-104.1284374,18.93382197,6,0,2276321.774,772649.0616,13
1441004,-104.1189232,18.93395604,6,0,2277321.774,772649.0616,13
1441005,-104.1094089,18.93408951,6,0,2278321.774,772649.0616,13
1441006,-104.0998946,18.93422238,6,0,2279321.774,772649.0616,13
1441007,-104.0903803,18.93435466,6,1,2280321.774,772649.0616,13
1441008,-104.080866,18.93448633,6,0,2281321.774,772649.0616,13
1441009,-104.0713517,18.93461739,6,0,2282321.774,772649.0616,13
1441010,-104.0618374,18.93474786,6,0,2283321.774,772649.0616,13
1441011,-104.052323,18.93487773,6,0,2284321.774,772649.0616,13
1441012,-104.0428086,18.935007,6,0,2285321.774,772649.0616,13
1441013,-104.0332942,18.93513567,6,0,2286321.774,772649.0616,13
1441014,-104.0237798,18.93526373,6,2,2287321.774,772649.0616,13
1441015,-104.0142654,18.9353912,6,6,2288321.774,772649.0616,13
1441016,-104.0047509,18.93551806,6,18,2289321.774,772649.0616,13
1441017,-103.9952364,18.93564433,6,6,2290321.774,772649.0616,13
1441018,-103.985722,18.93576999,6,160.2595149,2291321.774,772649.0616,13
1441019,-103.9762075,18.93589506,6,1239.25156,2292321.774,772649.0616,13
1441020,-103.9666929,18.93601952,6,4777.550845,2293321.774,772649.0616,13
1441021,-103.9571784,18.93614338,6,2860.108423,2294321.774,772649.0616,13
1441022,-103.9476638,18.93626664,6,659.7059073,2295321.774,772649.0616,13
1441023,-103.9381493,18.9363893,6,403.0211937,2296321.774,772649.0616,13
1441024,-103.9286347,18.93651136,6,4,2297321.774,772649.0616,13
1441025,-103.9191201,18.93663282,6,9,2298321.774,772649.0616,13
1441026,-103.9096054,18.93675368,6,11,2299321.774,772649.0616,13
1441027,-103.9000908,18.93687394,6,62.41449441,2300321.774,772649.0616,13
1441028,-103.8905761,18.9369936,6,2177.989185,2301321.774,772649.0616,13
1441029,-103.8810615,18.93711266,6,1635.350905,2302321.774,772649.0616,13
1441030,-103.8715468,18.93723111,6,747.7195179,2303321.774,772649.0616,13
1441031,-103.8620321,18.93734897,6,4.258395286,2304321.774,772649.0616,13
1441032,-103.8525173,18.93746622,6,6,2305321.774,772649.0616,13
1441033,-103.8430026,18.93758288,6,2,2306321.774,772649.0616,13
1441034,-103.8334878,18.93769893,6,0,2307321.774,772649.0616,13
1441035,-103.8239731,18.93781439,6,0,2308321.774,772649.0616,13
1441036,-103.8144583,18.93792924,6,0,2309321.774,772649.0616,13
1441037,-103.8049435,18.93804349,6,0,2310321.774,772649.0616,13
1441038,-103.7954287,18.93815714,6,0,2311321.774,772649.0616,13
1441039,-103.7859138,18.93827019,6,13,2312321.774,772649.0616,13
1441040,-103.776399,18.93838264,6,0,2313321.774,772649.0616,13
1441041,-103.7668841,18.93849449,6,0,2314321.774,772649.0616,13
1441042,-103.7573692,18.93860574,6,0,2315321.774,772649.0616,13
1441043,-103.7478543,18.93871639,6,0,2316321.774,772649.0616,13
1441044,-103.7383394,18.93882644,6,0,2317321.774,772649.0616,13
1441045,-103.7288245,18.93893588,6,0,2318321.774,772649.0616,13
1441046,-103.7193095,18.93904473,6,0,2319321.774,772649.0616,13
1441047,-103.7097946,18.93915297,6,0,2320321.774,772649.0616,13
1441048,-103.7002796,18.93926062,6,0,2321321.774,772649.0616,13
1441049,-103.6907646,18.93936766,6,5,2322321.774,772649.0616,13
1441050,-103.6812496,18.93947411,6,0,2323321.774,772649.0616,13
1441051,-103.6717346,18.93957995,6,0,2324321.774,772649.0616,13
1441052,-103.6622195,18.93968519,6,0,2325321.774,772649.0616,13
1441053,-103.6527045,18.93978983,6,0,2326321.774,772649.0616,13
1441054,-103.6431894,18.93989387,6,0,2327321.774,772649.0616,13
1441055,-103.6336743,18.93999731,6,0,2328321.774,772649.0616,13
1441056,-103.6241592,18.94010015,6,156,2329321.774,772649.0616,13
1441057,-103.6146441,18.94020239,6,0,2330321.774,772649.0616,13
1441058,-103.605129,18.94030403,6,0,2331321.774,772649.0616,13
1441059,-103.5956139,18.94040507,6,0,2332321.774,772649.0616,13
1441060,-103.5860987,18.9405055,6,0,2333321.774,772649.0616,13
1441061,-103.5765836,18.94060534,6,0,2334321.774,772649.0616,13
1441062,-103.5670684,18.94070457,6,0,2335321.774,772649.0616,13
1441063,-103.5575532,18.94080321,6,0,2336321.774,772649.0616,13
1441064,-103.548038,18.94090124,6,0,2337321.774,772649.0616,13
1441065,-103.5385228,18.94099868,6,0,2338321.774,772649.0616,13
1441066,-103.5290075,18.94109551,6,0,2339321.774,772649.0616,13
1441067,-103.5194923,18.94119174,6,0,2340321.774,772649.0616,13
1441068,-103.509977,18.94128737,6,0,2341321.774,772649.0616,13
1441069,-103.5004618,18.9413824,6,0,2342321.774,772649.0616,13
1441070,-103.4909465,18.94147683,6,0,2343321.774,772649.0616,13
1441071,-103.4814312,18.94157066,6,0,2344321.774,772649.0616,13
1444130,-104.61381,18.93524112,6,0,2225321.774,773649.0616,13
1444131,-104.6042962,18.93540583,6,0,2226321.774,773649.0616,13
1444132,-104.5947824,18.93556994,6,0,2227321.774,773649.0616,13
1444133,-104.5852686,18.93573345,6,0,2228321.774,773649.0616,13
1444134,-104.5757547,18.93589636,6,0,2229321.774,773649.0616,13
1444135,-104.5662408,18.93605867,6,0,2230321.774,773649.0616,13
1444136,-104.5567269,18.93622038,6,0,2231321.774,773649.0616,13
1444137,-104.5472129,18.93638149,6,0,2232321.774,773649.0616,13
1444138,-104.537699,18.936542,6,0,2233321.774,773649.0616,13
1444139,-104.528185,18.93670191,6,0,2234321.774,773649.0616,13
1444140,-104.518671,18.93686122,6,0,2235321.774,773649.0616,13
1444141,-104.509157,18.93701992,6,0,2236321.774,773649.0616,13
1444142,-104.4996429,18.93717803,6,0,2237321.774,773649.0616,13
1444143,-104.4901288,18.93733554,6,0,2238321.774,773649.0616,13
1444144,-104.4806147,18.93749244,6,0,2239321.774,773649.0616,13
1444145,-104.4711006,18.93764875,6,0,2240321.774,773649.0616,13
1444146,-104.4615865,18.93780445,6,0,2241321.774,773649.0616,13
1444147,-104.4520723,18.93795955,6,0,2242321.774,773649.0616,13
1444148,-104.4425581,18.93811406,6,0,2243321.774,773649.0616,13
1444149,-104.4330439,18.93826796,6,0,2244321.774,773649.0616,13
1444150,-104.4235297,18.93842126,6,0,2245321.774,773649.0616,13
1444151,-104.4140155,18.93857396,6,0,2246321.774,773649.0616,13
1444152,-104.4045012,18.93872606,6,0,2247321.774,773649.0616,13
1444153,-104.3949869,18.93887756,6,0,2248321.774,773649.0616,13
1444154,-104.3854726,18.93902846,6,0,2249321.774,773649.0616,13
1444155,-104.3759583,18.93917876,6,0,2250321.774,773649.0616,13
1444156,-104.3664439,18.93932846,6,0,2251321.774,773649.0616,13
1444157,-104.3569296,18.93947756,6,0,2252321.774,773649.0616,13
1444158,-104.3474152,18.93962606,6,0,2253321.774,773649.0616,13
1444159,-104.3379008,18.93977395,6,0,2254321.774,773649.0616,13
1444160,-104.3283863,18.93992125,6,0,2255321.774,773649.0616,13
1444161,-104.3188719,18.94006795,6,0,2256321.774,773649.0616,13
1444162,-104.3093574,18.94021404,6,0,2257321.774,773649.0616,13
1444163,-104.2998429,18.94035954,6,0,2258321.774,773649.0616,13
1444164,-104.2903284,18.94050443,6,0,2259321.774,773649.0616,13
1444165,-104.2808138,18.94064872,6,0,2260321.774,773649.0616,13
1444166,-104.2712993,18.94079242,6,0,2261321.774,773649.0616,13
1444167,-104.2617847,18.94093551,6,0,2262321.774,773649.0616,13
1444168,-104.2522701,18.941078,6,0,2263321.774,773649.0616,13
1444169,-104.2427555,18.94121989,6,0,2264321.774,773649.0616,13
1444170,-104.2332409,18.94136118,6,0,2265321.774,773649.0616,13
1444171,-104.2237262,18.94150187,6,0,2266321.774,773649.0616,13
1444172,-104.2142115,18.94164196,6,0,2267321.774,773649.0616,13
1444173,-104.2046968,18.94178145,6,0,2268321.774,773649.0616,13
1444174,-104.1951821,18.94192034,6,0,2269321.774,773649.0616,13
1444175,-104.1856674,18.94205862,6,0,2270321.774,773649.0616,13
1444176,-104.1761527,18.94219631,6,0,2271321.774,773649.0616,13
1444177,-104.1666379,18.9423334,6,0,2272321.774,773649.0616,13
1444178,-104.1571231,18.94246988,6,0,2273321.774,773649.0616,13
1444179,-104.1476083,18.94260577,6,0,2274321.774,773649.0616,13
1444180,-104.1380935,18.94274105,6,0,2275321.774,773649.0616,13
1444181,-104.1285786,18.94287573,6,0,2276321.774,773649.0616,13
1444182,-104.1190637,18.94300982,6,0,2277321.774,773649.0616,13
1444183,-104.1095489,18.9431433,6,2,2278321.774,773649.0616,13
1444184,-104.100034,18.94327618,6,0,2279321.774,773649.0616,13
1444185,-104.090519,18.94340846,6,0,2280321.774,773649.0616,13
1444186,-104.0810041,18.94354014,6,0,2281321.774,773649.0616,13
1444187,-104.0714891,18.94367122,6,0,2282321.774,773649.0616,13
1444188,-104.0619742,18.9438017,6,0,2283321.774,773649.0616,13
1444189,-104.0524592,18.94393158,6,0,2284321.774,773649.0616,13
1444190,-104.0429442,18.94406086,6,0,2285321.774,773649.0616,13
1444191,-104.0334291,18.94418953,6,0,2286321.774,773649.0616,13
1444192,-104.0239141,18.94431761,6,0,2287321.774,773649.0616,13
1444193,-104.014399,18.94444509,6,0,2288321.774,773649.0616,13
1444194,-104.0048839,18.94457196,6,1,2289321.774,773649.0616,13
1444195,-103.9953688,18.94469824,6,0,2290321.774,773649.0616,13
1444196,-103.9858537,18.94482391,6,0,2291321.774,773649.0616,13
1444197,-103.9763386,18.94494898,6,1143.456095,2292321.774,773649.0616,13
1444198,-103.9668234,18.94507346,6,3512.747532,2293321.774,773649.0616,13
1444199,-103.9573083,18.94519733,6,539.5972544,2294321.774,773649.0616,13
1444200,-103.9477931,18.9453206,6,829.4581733,2295321.774,773649.0616,13
1444201,-103.9382779,18.94544327,6,284.9088516,2296321.774,773649.0616,13
1444202,-103.9287626,18.94556534,6,755.2718027,2297321.774,773649.0616,13
1444203,-103.9192474,18.94568681,6,1394.945932,2298321.774,773649.0616,13
1444204,-103.9097321,18.94580768,6,1124.863341,2299321.774,773649.0616,13
1444205,-103.9002169,18.94592794,6,1429.978355,2300321.774,773649.0616,13
1444206,-103.8907016,18.94604761,6,182.0958804,2301321.774,773649.0616,13
1444207,-103.8811863,18.94616668,6,8.179963009,2302321.774,773649.0616,13
1444208,-103.8716709,18.94628514,6,1,2303321.774,773649.0616,13
