GRIDCODE,CVENTMUN,Fa
1367971,16014,2.00276E-06
1371125,06009,1.6788E-05
1371126,06009,0.001191855
1371127,06009,0.002026385
1371128,06009,0.002026385
1371129,06009,0.002026385
1371130,06009,0.001999819
1371131,06009,0.001784906
1371131,16014,0.000662198
1371132,16014,0.005556882
1371133,16014,0.005556882
1371134,16014,0.005556882
1371135,16014,0.005556882
1371136,16014,0.005556882
1371137,16014,0.005556882
1371138,16014,0.005556882
1371139,16014,0.005556882
1371140,16014,0.003713999
1371141,16014,0.005556882
1371142,16014,0.005556882
1371143,16014,0.005556882
1371144,16014,0.005556882
1371145,16014,0.004965061
1371146,16014,0.004916376
1371147,16014,0.005464979
1371148,16014,0.003650655
1371149,16014,0.003859764
1371149,16026,0.001089313
1371150,16014,7.96842E-05
1374298,06009,2.01804E-06
1374299,06009,0.000164016
1374302,06009,3.97185E-05
1374303,06009,0.001172985
1374304,06009,0.001681217
1374305,06009,0.002026385
1374306,06009,0.002026385
1374307,06009,0.001184876
1374308,06009,0.000575115
1374309,06009,0.001954732
1374309,16014,0.000160254
1374310,06009,6.29445E-05
1374310,16014,0.005384272
1374311,16014,0.005556882
1374312,16014,0.005556882
1374313,16014,0.003366092
1374314,16014,0.005529972
1374315,16014,0.005556882
1374316,16014,0.005556882
1374317,16014,0.004859201
1374318,16014,0.000475896
1374319,16014,0.005477942
1374320,16014,0.005556882
1374321,16014,0.005493915
1374322,16014,0.003997285
1374323,16014,0.001564622
1374324,16014,0.004042513
1374325,16014,0.005556882
1374326,16014,0.001163369
1377475,06009,0.000106078
1377476,06009,0.001333034
1377477,06009,0.001308696
1377478,06009,0.000283231
1377479,06009,0.000793229
1377480,06009,0.00091561
1377481,06009,0.002026385
1377482,06009,0.002026385
1377483,06009,0.002026385
1377484,06009,0.002026385
1377485,06009,0.000871135
1377486,06009,0.001278674
1377487,06009,0.002026385
1377488,06009,0.001712372
1377488,16014,0.000861106
1377489,06009,0.001415862
1377489,16014,0.001674216
1377490,16014,0.005556882
1377491,16014,0.005195915
1377492,16014,0.00542479
1377493,16014,0.005556882
1377494,16014,0.005491864
1377495,16014,0.000237247
1377496,16014,0.000591373
1377497,16014,0.00365771
1377498,16014,0.003749408
1377499,16014,0.001601334
1377500,16014,2.42037E-07
1377502,16014,0.000170745
1377503,16014,0.002377724
1377504,16014,4.05089E-06
1380652,06009,0.000321264
1380653,06009,0.001705482
1380654,06009,0.002026385
1380655,06009,0.001989683
1380656,06009,0.001942801
1380657,06009,0.001864084
1380658,06009,0.00150773
1380659,06009,0.002026385
1380660,06009,0.002026385
1380661,06009,0.002026385
1380662,06009,0.002026385
1380663,06009,0.001827754
1380664,06009,0.002026385
1380665,06009,0.002026385
1380666,06009,0.002026385
1380667,06009,0.002012528
1380667,16014,3.79983E-05
1380668,06009,0.000255747
1380668,16014,0.004855556
1380669,16014,0.005556882
1380670,16014,0.005556882
1380671,16014,0.005556882
1380672,16014,0.005381588
1380673,16014,0.001299352
1380674,16014,0.00110744
1380675,16014,0.004723694
1380676,16014,0.000615491
1380677,16014,0.001899119
1380680,16014,0.001512632
1380681,16014,0.001402831
1380682,16014,0.000815388
1383828,06009,1.95407E-06
1383829,06009,0.000751358
1383830,06009,0.0017751
1383831,06009,0.002026385
1383832,06009,0.002026385
1383833,06009,0.002026385
1383834,06009,0.002026385
1383835,06009,0.002026385
1383836,06009,0.002026385
1383837,06009,0.002026385
1383838,06009,0.002026385
1383839,06009,0.002026385
1383840,06009,0.002026385
1383841,06009,0.002026385
1383842,06009,0.002026385
1383843,06009,0.002026385
1383844,06009,0.002026385
1383845,06009,0.002023891
1383846,06009,0.000812677
1383846,16014,0.000471273
1383847,06009,0.001417876
1383847,16014,0.001668693
1383848,06009,0.000510085
1383848,16014,0.003710083
1383849,06009,0.000313732
1383849,16014,0.003662508
1383850,16014,0.005394038
1383851,16014,0.005556882
1383852,16014,0.005373847
1383853,16014,0.002024588
1383854,16014,0.000123782
1383855,16014,0.000770507
1383856,16014,0.000255188
1383858,16014,0.003860903
1383859,16014,0.004331762
1383860,16014,0.000766638
1383865,16026,0.000242247
1383866,16026,0.001271952
1383867,16026,0.001032264
1387005,06009,0.000142333
1387006,06009,0.001381377
1387007,06009,0.002026385
1387008,06009,0.002026385
1387009,06009,0.002026385
1387010,06009,0.002026385
1387011,06009,0.002026385
1387012,06009,0.002026385
1387013,06009,0.002026385
1387014,06009,0.002026385
1387015,06009,0.002026385
