GRIDCODE,CVENTMUN,LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),LONG VIALIDAD x SENTIDO x CELDA
1444227,06006,100099.5341,417.1581368
1444228,06006,100099.5341,1427.514962
1444247,16026,62057.92018,5486.025237
1447377,06001,335457.9861,4468.899909
1447378,06001,335457.9861,18490.48482
1447415,06006,100099.5341,1708.101588
1450554,06001,335457.9861,2.833156121
1450555,06001,335457.9861,27518.59596
1450556,06001,335457.9861,1822.772365
1453722,06001,335457.9861,471.4524601
1453733,06001,335457.9861,5313.224983
1453760,06006,100099.5341,5145.586215
1453761,06006,100099.5341,3366.354005
1453777,06002,1449598.03,1378.162665
1453778,06002,1449598.03,14797.00173
1456900,06001,335457.9861,11419.1295
1456938,06006,100099.5341,1471.653943
1456939,06006,100099.5341,1433.658554
1460078,06001,335457.9861,56.38206986
1460097,06009,802494.891,6137.057075
1460098,06009,802494.891,2657.966905
1460112,06006,100099.5341,5149.408651
1460113,06006,100099.5341,4225.097572
1463275,06009,802494.891,7045.831678
1463276,06009,802494.891,919.0915304
1463288,06006,100099.5341,7644.233876
1463289,06006,100099.5341,144.1873417
1463290,06006,100099.5341,19496.506
1463291,06006,100099.5341,6152.063599
1463293,06006,100099.5341,826.3036178
1466429,06007,1649829.639,10609.27903
1466430,06007,1649829.639,633.5736427
1466431,06007,1649829.639,3484.174194
1466458,06009,802494.891,263.5633332
1466466,06006,100099.5341,2229.620177
1466468,06006,100099.5341,1127.693061
1466469,06006,100099.5341,126.1374463
1466471,06006,100099.5341,140.2879195
1466472,06006,100099.5341,9559.391931
1469602,06007,1649829.639,7738.585926
1469606,06007,1649829.639,10096.36565
1469607,06007,1649829.639,9099.829111
1469608,06007,1649829.639,1451.73244
1469609,06007,1649829.639,5376.101594
1469618,06001,335457.9861,10253.46213
1469619,06001,335457.9861,4283.996823
1469636,06009,802494.891,9810.46636
1469637,06009,802494.891,9629.219098
1472762,06007,1649829.639,7599.274101
1472763,06007,1649829.639,11354.89747
1472764,06007,1649829.639,18557.13325
1472765,06007,1649829.639,4208.495874
1472780,06007,1649829.639,143.7503598
1472784,06007,1649829.639,1647.124353
1472796,06001,335457.9861,3043.347435
1472797,06001,335457.9861,2827.069113
1475940,06007,1649829.639,4648.36497
1475941,06007,1649829.639,5425.740149
1475942,06007,1649829.639,4387.834375
1475982,06001,335457.9861,1196.316372
