GRIDCODE	CVENTMUN	Fpav
157363	17011	0.003538451
157363	17029	0.047183446
157364	17029	0.082924486
157365	17029	0.020763521
157369	17006	0.239188022
157370	17006	0.051781117
157377	17022	0.153843694
157377	17032	0.123833068
157378	17022	0.035597233
157387	21019	0.001038115
157387	21069	0.146642197
157405	21020	0.26640729
157406	21020	0.317643519
157406	21079	0.129792291
157407	21079	0.042271398
157407	21171	0.976539493
157407	21189	0.014929789
157412	21154	0.068156153
157413	21154	0.012321871
157413	21205	0.109788692
158382	15123	0.09802459
158383	15082	0.033465333
158383	15123	0.053930112
158384	15082	0.049645756
158385	15082	0.040338509
158386	15082	0.046472347
158392	15097	0.036390953
158393	15004	0.090089636
158393	15080	0.13806424
158393	15097	0.050038141
158394	15004	0.149793097
158394	15097	0.009384681
158395	15004	0.043001216
158399	15021	0.003083314
158400	15021	0.080487425
158403	15040	0.105673135
158403	15113	0.024194087
158404	15040	0.051296359
158404	15113	0.025040239
158405	15119	0.099564372
158410	15052	0.067187656
158411	15052	0.049275001
158411	15063	0.035283705
158411	17015	0.03028291
158418	17007	0.098232894
158418	17018	0.064873205
158419	17007	0.014471685
158419	17008	0.068466723
158420	17011	0.130797696
158421	17011	0.172238201
158422	17011	0.186607704
158422	17029	0.007618377
158423	17029	0.052917051
158424	17029	0.164422299
158425	17029	0.00506699
158426	17029	0.008993905
158427	17006	0.083963129
158427	17029	0.087944543
158428	17006	0.185890724
158428	17029	0.005500012
158429	17006	0.074996702
158429	17030	0.066291939
158431	17030	0.161935764
158432	17030	0.255760063
158433	17016	0.170716064
158433	17030	0.07088539
158434	17016	0.230786375
158435	17016	0.189188452
158436	17022	0.091538571
158436	21188	0.229185553
158437	17022	0.184514302
158437	21188	0.269161317
158446	21019	0.073845183
158463	21153	0.036259262
158464	21020	0.179996116
158464	21153	0.149666579
158466	21182	0.770416547
158466	21189	0.226975768
158467	21189	0.27156671
158468	21154	0.000499235
158468	21189	0.176475588
158469	21154	0.060605908
158469	21189	0.004197467
158471	21154	0.065998187
158472	21154	0.070954149
159440	15123	0.195937304
159441	15123	0.07163946
159445	15082	0.053935396
159452	15097	0.0723121
159453	15097	0.106964826
159455	15021	0.018478334
159456	15021	0.103197911
159457	15021	0.095734022
159458	15021	0.16425933
159459	15021	0.049980079
159460	15113	0.016512692
159461	15113	0.052147272
159462	15040	0.020063832
159462	15113	0.08894275
159464	15088	0.015613928
159464	15119	0.083310719
159468	15052	0.016718843
159469	15052	0.12638166
159469	15063	0.011803945
159470	15052	0.047162428
159470	15063	0.010945865
159477	17007	0.109096677
159478	17007	0.091270099
159478	17011	0.002233469
159479	17011	0.270075834
159480	17011	0.08686748
159481	17011	0.085162863
159483	17029	0.046490359
159484	17029	0.107663194
159485	17026	0.053902816
159485	17029	0.095133272
159486	17026	0.076484629
159486	17029	0.100454341
159488	17002	0.047150833
159488	17030	0.030750786
159489	17002	0.136933948
159489	17030	0.201505987
159490	17030	0.10642719
159493	17016	0.00698414
159494	17016	0.066863723
159494	17022	0.052908147
159495	17016	0.003989475
159495	17022	0.314564865
159496	17022	0.039462841
159496	21188	0.02154205
