GRIDCODE,LONG,LATITUDE,Huso,POB,UTMX,UTMY,UTMZ
409335,-101.07827,25.351606,6,0,2592321.77420,1478649.06160,14
409336,-101.048319,25.351429,6,1550,2595321.77420,1478649.06160,14
409337,-101.018368,25.351245,6,21135,2598321.77420,1478649.06160,14
409338,-100.988418,25.351056,6,3400,2601321.77420,1478649.06160,14
409339,-100.958467,25.350861,6,33,2604321.77420,1478649.06160,14
409340,-100.928517,25.350661,6,0,2607321.77420,1478649.06160,14
409341,-100.898566,25.350455,6,0,2610321.77420,1478649.06160,14
409342,-100.868616,25.350243,6,103,2613321.77420,1478649.06160,14
409343,-100.838666,25.350025,6,3,2616321.77420,1478649.06160,14
409344,-100.808716,25.349802,6,8,2619321.77420,1478649.06160,14
409345,-100.778766,25.349573,6,1,2622321.77420,1478649.06160,14
409346,-100.748816,25.349339,6,57,2625321.77420,1478649.06160,14
409347,-100.718866,25.349098,6,208,2628321.77420,1478649.06160,14
409348,-100.688917,25.348852,6,447,2631321.77420,1478649.06160,14
409349,-100.658967,25.348601,6,526,2634321.77420,1478649.06160,14
409350,-100.629018,25.348343,6,37,2637321.77420,1478649.06160,14
409351,-100.599069,25.34808,6,0,2640321.77420,1478649.06160,14
409352,-100.569119,25.347812,6,4,2643321.77420,1478649.06160,14
409353,-100.53917,25.347537,6,184,2646321.77420,1478649.06160,14
409354,-100.509221,25.347257,6,0,2649321.77420,1478649.06160,14
409355,-100.479273,25.346972,6,0,2652321.77420,1478649.06160,14
409356,-100.449324,25.34668,6,8,2655321.77420,1478649.06160,14
409357,-100.419376,25.346383,6,24,2658321.77420,1478649.06160,14
409358,-100.389427,25.34608,6,44,2661321.77420,1478649.06160,14
409359,-100.359479,25.345772,6,54,2664321.77420,1478649.06160,14
409360,-100.329531,25.345458,6,14,2667321.77420,1478649.06160,14
409361,-100.299583,25.345138,6,125,2670321.77420,1478649.06160,14
409362,-100.269635,25.344812,6,417,2673321.77420,1478649.06160,14
409363,-100.239688,25.344481,6,82,2676321.77420,1478649.06160,14
409364,-100.20974,25.344144,6,0,2679321.77420,1478649.06160,14
409365,-100.179793,25.343802,6,18,2682321.77420,1478649.06160,14
409366,-100.149846,25.343453,6,354,2685321.77420,1478649.06160,14
409367,-100.119899,25.343099,6,19,2688321.77420,1478649.06160,14
409368,-100.089952,25.34274,6,265,2691321.77420,1478649.06160,14
409369,-100.060005,25.342375,6,72,2694321.77420,1478649.06160,14
409370,-100.030058,25.342004,6,446,2697321.77420,1478649.06160,14
409371,-100.000112,25.341627,6,427,2700321.77420,1478649.06160,14
409372,-99.970166,25.341245,6,36,2703321.77420,1478649.06160,14
409373,-99.94022,25.340857,6,473,2706321.77420,1478649.06160,14
409374,-99.910274,25.340463,6,28,2709321.77420,1478649.06160,14
409375,-99.880329,25.340063,6,19,2712321.77420,1478649.06160,14
409376,-99.850383,25.339658,6,23,2715321.77420,1478649.06160,14
409377,-99.820438,25.339248,6,83,2718321.77420,1478649.06160,14
409378,-99.790493,25.338831,6,0,2721321.77420,1478649.06160,14
409379,-99.760548,25.338409,6,4,2724321.77420,1478649.06160,14
409380,-99.730603,25.337981,6,0,2727321.77420,1478649.06160,14
409381,-99.700659,25.337548,6,4,2730321.77420,1478649.06160,14
409382,-99.670715,25.337109,6,224,2733321.77420,1478649.06160,14
409383,-99.64077,25.336664,6,400,2736321.77420,1478649.06160,14
410393,-101.108034,25.378994,6,7,2589321.77420,1481649.06160,14
410394,-101.078077,25.378822,6,12,2592321.77420,1481649.06160,14
410395,-101.04812,25.378644,6,1648,2595321.77420,1481649.06160,14
410396,-101.018163,25.37846,6,37800,2598321.77420,1481649.06160,14
410397,-100.988206,25.378271,6,40267,2601321.77420,1481649.06160,14
410398,-100.95825,25.378076,6,6318,2604321.77420,1481649.06160,14
410399,-100.928293,25.377876,6,1870,2607321.77420,1481649.06160,14
410400,-100.898336,25.37767,6,0,2610321.77420,1481649.06160,14
410401,-100.86838,25.377458,6,45,2613321.77420,1481649.06160,14
410402,-100.838423,25.37724,6,7,2616321.77420,1481649.06160,14
410403,-100.808467,25.377017,6,23,2619321.77420,1481649.06160,14
410404,-100.778511,25.376788,6,16,2622321.77420,1481649.06160,14
410405,-100.748555,25.376553,6,14,2625321.77420,1481649.06160,14
410406,-100.718599,25.376313,6,10,2628321.77420,1481649.06160,14
410407,-100.688643,25.376067,6,0,2631321.77420,1481649.06160,14
410408,-100.658687,25.375815,6,12,2634321.77420,1481649.06160,14
410409,-100.628731,25.375558,6,252,2637321.77420,1481649.06160,14
410410,-100.598776,25.375295,6,79,2640321.77420,1481649.06160,14
410411,-100.568821,25.375026,6,0,2643321.77420,1481649.06160,14
410412,-100.538865,25.374752,6,15,2646321.77420,1481649.06160,14
410413,-100.50891,25.374472,6,0,2649321.77420,1481649.06160,14
410414,-100.478955,25.374186,6,45,2652321.77420,1481649.06160,14
410415,-100.449,25.373894,6,53,2655321.77420,1481649.06160,14
410416,-100.419045,25.373597,6,111,2658321.77420,1481649.06160,14
410417,-100.389091,25.373294,6,4,2661321.77420,1481649.06160,14
410418,-100.359136,25.372986,6,7,2664321.77420,1481649.06160,14
410419,-100.329182,25.372672,6,0,2667321.77420,1481649.06160,14
410420,-100.299228,25.372352,6,3,2670321.77420,1481649.06160,14
410421,-100.269274,25.372026,6,0,2673321.77420,1481649.06160,14
410422,-100.23932,25.371695,6,281,2676321.77420,1481649.06160,14
410423,-100.209366,25.371358,6,0,2679321.77420,1481649.06160,14
410424,-100.179413,25.371015,6,3,2682321.77420,1481649.06160,14
410425,-100.149459,25.370667,6,1897,2685321.77420,1481649.06160,14
410426,-100.119506,25.370313,6,6087,2688321.77420,1481649.06160,14
410427,-100.089553,25.369953,6,1021,2691321.77420,1481649.06160,14
410428,-100.0596,25.369588,6,0,2694321.77420,1481649.06160,14
410429,-100.029647,25.369217,6,0,2697321.77420,1481649.06160,14
410430,-99.999694,25.36884,6,835,2700321.77420,1481649.06160,14
410431,-99.969742,25.368458,6,67,2703321.77420,1481649.06160,14
410432,-99.93979,25.36807,6,1449,2706321.77420,1481649.06160,14
410433,-99.909838,25.367676,6,154,2709321.77420,1481649.06160,14
410434,-99.879886,25.367276,6,64,2712321.77420,1481649.06160,14
410435,-99.849934,25.366871,6,569,2715321.77420,1481649.06160,14
410436,-99.819983,25.366461,6,0,2718321.77420,1481649.06160,14
410437,-99.790031,25.366044,6,0,2721321.77420,1481649.06160,14
410438,-99.76008,25.365622,6,3,2724321.77420,1481649.06160,14
410439,-99.730129,25.365194,6,8,2727321.77420,1481649.06160,14
410440,-99.700179,25.36476,6,0,2730321.77420,1481649.06160,14
410441,-99.670228,25.364321,6,0,2733321.77420,1481649.06160,14
410442,-99.640278,25.363876,6,13,2736321.77420,1481649.06160,14
411452,-101.107848,25.406208,6,114,2589321.77420,1484649.06160,14
411453,-101.077885,25.406036,6,22,2592321.77420,1484649.06160,14
411454,-101.047921,25.405859,6,10456,2595321.77420,1484649.06160,14
411455,-101.017958,25.405675,6,70787,2598321.77420,1484649.06160,14
411456,-100.987995,25.405486,6,73122,2601321.77420,1484649.06160,14
411457,-100.958032,25.405291,6,59910,2604321.77420,1484649.06160,14
411458,-100.928069,25.40509,6,41489,2607321.77420,1484649.06160,14
411459,-100.898106,25.404884,6,4069,2610321.77420,1484649.06160,14
411460,-100.868143,25.404672,6,2,2613321.77420,1484649.06160,14
411461,-100.838181,25.404455,6,0,2616321.77420,1484649.06160,14
411462,-100.808218,25.404231,6,0,2619321.77420,1484649.06160,14
411463,-100.778256,25.404002,6,0,2622321.77420,1484649.06160,14
411464,-100.748293,25.403768,6,0,2625321.77420,1484649.06160,14
411465,-100.718331,25.403527,6,7,2628321.77420,1484649.06160,14
411466,-100.688369,25.403281,6,14,2631321.77420,1484649.06160,14
411467,-100.658407,25.403029,6,21,2634321.77420,1484649.06160,14
411468,-100.628445,25.402772,6,91,2637321.77420,1484649.06160,14
411469,-100.598483,25.402509,6,591,2640321.77420,1484649.06160,14
411470,-100.568522,25.40224,6,16,2643321.77420,1484649.06160,14
411471,-100.53856,25.401966,6,0,2646321.77420,1484649.06160,14
411472,-100.508599,25.401686,6,11,2649321.77420,1484649.06160,14
411473,-100.478637,25.4014,6,20,2652321.77420,1484649.06160,14
411474,-100.448676,25.401108,6,9,2655321.77420,1484649.06160,14
411475,-100.418715,25.400811,6,7,2658321.77420,1484649.06160,14
411476,-100.388754,25.400508,6,4,2661321.77420,1484649.06160,14
411477,-100.358794,25.400199,6,6,2664321.77420,1484649.06160,14
411478,-100.328833,25.399885,6,0,2667321.77420,1484649.06160,14
411479,-100.298872,25.399565,6,99,2670321.77420,1484649.06160,14
411480,-100.268912,25.39924,6,28,2673321.77420,1484649.06160,14
411481,-100.238952,25.398908,6,0,2676321.77420,1484649.06160,14
411482,-100.208992,25.398571,6,2,2679321.77420,1484649.06160,14
411483,-100.179032,25.398229,6,652,2682321.77420,1484649.06160,14
411484,-100.149073,25.39788,6,6068,2685321.77420,1484649.06160,14
411485,-100.119113,25.397526,6,7715,2688321.77420,1484649.06160,14
411486,-100.089154,25.397166,6,0,2691321.77420,1484649.06160,14
411487,-100.059194,25.396801,6,0,2694321.77420,1484649.06160,14
411488,-100.029235,25.39643,6,5,2697321.77420,1484649.06160,14
411489,-99.999277,25.396053,6,329,2700321.77420,1484649.06160,14
411490,-99.969318,25.395671,6,580,2703321.77420,1484649.06160,14
411491,-99.939359,25.395282,6,253,2706321.77420,1484649.06160,14
411492,-99.909401,25.394889,6,2,2709321.77420,1484649.06160,14
411493,-99.879443,25.394489,6,128,2712321.77420,1484649.06160,14
411494,-99.849485,25.394084,6,0,2715321.77420,1484649.06160,14
411495,-99.819527,25.393673,6,5,2718321.77420,1484649.06160,14
411496,-99.78957,25.393256,6,166,2721321.77420,1484649.06160,14
411497,-99.759612,25.392834,6,0,2724321.77420,1484649.06160,14
411498,-99.729655,25.392406,6,0,2727321.77420,1484649.06160,14
411499,-99.699698,25.391972,6,0,2730321.77420,1484649.06160,14
411500,-99.669741,25.391533,6,0,2733321.77420,1484649.06160,14
411501,-99.639785,25.391088,6,7,2736321.77420,1484649.06160,14
412511,-101.107662,25.433423,6,0,2589321.77420,1487649.06160,14
412512,-101.077692,25.433251,6,0,2592321.77420,1487649.06160,14
412513,-101.047722,25.433073,6,7336,2595321.77420,1487649.06160,14
412514,-101.017753,25.432889,6,56163,2598321.77420,1487649.06160,14
412515,-100.987784,25.4327,6,36501,2601321.77420,1487649.06160,14
412516,-100.957814,25.432505,6,40814,2604321.77420,1487649.06160,14
412517,-100.927845,25.432304,6,28001,2607321.77420,1487649.06160,14
412518,-100.897876,25.432098,6,8481,2610321.77420,1487649.06160,14
412519,-100.867907,25.431886,6,125,2613321.77420,1487649.06160,14
412520,-100.837938,25.431668,6,1885,2616321.77420,1487649.06160,14
412521,-100.807969,25.431445,6,1151,2619321.77420,1487649.06160,14
412522,-100.778,25.431216,6,0,2622321.77420,1487649.06160,14
412523,-100.748032,25.430981,6,0,2625321.77420,1487649.06160,14
412524,-100.718063,25.430741,6,0,2628321.77420,1487649.06160,14
412525,-100.688095,25.430495,6,0,2631321.77420,1487649.06160,14
412526,-100.658127,25.430243,6,9,2634321.77420,1487649.06160,14
412527,-100.628158,25.429986,6,682,2637321.77420,1487649.06160,14
412528,-100.59819,25.429722,6,20,2640321.77420,1487649.06160,14
412529,-100.568222,25.429454,6,385,2643321.77420,1487649.06160,14
412530,-100.538255,25.429179,6,16,2646321.77420,1487649.06160,14
412531,-100.508287,25.428899,6,0,2649321.77420,1487649.06160,14
412532,-100.478319,25.428613,6,0,2652321.77420,1487649.06160,14
412533,-100.448352,25.428321,6,0,2655321.77420,1487649.06160,14
412534,-100.418385,25.428024,6,1,2658321.77420,1487649.06160,14
412535,-100.388418,25.427721,6,0,2661321.77420,1487649.06160,14
412536,-100.358451,25.427413,6,0,2664321.77420,1487649.06160,14
412537,-100.328484,25.427098,6,0,2667321.77420,1487649.06160,14
412538,-100.298517,25.426778,6,0,2670321.77420,1487649.06160,14
412539,-100.26855,25.426452,6,0,2673321.77420,1487649.06160,14
412540,-100.238584,25.426121,6,0,2676321.77420,1487649.06160,14
412541,-100.208618,25.425784,6,0,2679321.77420,1487649.06160,14
412542,-100.178652,25.425441,6,659,2682321.77420,1487649.06160,14
412543,-100.148686,25.425093,6,4060,2685321.77420,1487649.06160,14
412544,-100.11872,25.424739,6,53,2688321.77420,1487649.06160,14
412545,-100.088754,25.424379,6,7,2691321.77420,1487649.06160,14
412546,-100.058789,25.424013,6,86,2694321.77420,1487649.06160,14
412547,-100.028824,25.423642,6,133,2697321.77420,1487649.06160,14
412548,-99.998859,25.423265,6,473,2700321.77420,1487649.06160,14
412549,-99.968894,25.422883,6,806,2703321.77420,1487649.06160,14
412550,-99.938929,25.422495,6,18,2706321.77420,1487649.06160,14
412551,-99.908964,25.422101,6,0,2709321.77420,1487649.06160,14
412552,-99.879,25.421701,6,82,2712321.77420,1487649.06160,14
412553,-99.849036,25.421296,6,0,2715321.77420,1487649.06160,14
412554,-99.819072,25.420885,6,0,2718321.77420,1487649.06160,14
412555,-99.789108,25.420468,6,0,2721321.77420,1487649.06160,14
412556,-99.759144,25.420046,6,9,2724321.77420,1487649.06160,14
412557,-99.729181,25.419618,6,0,2727321.77420,1487649.06160,14
412558,-99.699218,25.419184,6,0,2730321.77420,1487649.06160,14
412559,-99.669255,25.418744,6,9,2733321.77420,1487649.06160,14
412560,-99.639292,25.418299,6,10,2736321.77420,1487649.06160,14
413570,-101.107475,25.460636,6,2,2589321.77420,1490649.06160,14
413571,-101.077499,25.460464,6,142,2592321.77420,1490649.06160,14
413572,-101.047523,25.460286,6,5982,2595321.77420,1490649.06160,14
413573,-101.017548,25.460103,6,64402,2598321.77420,1490649.06160,14
413574,-100.987572,25.459913,6,22214,2601321.77420,1490649.06160,14
413575,-100.957596,25.459718,6,27051,2604321.77420,1490649.06160,14
413576,-100.927621,25.459518,6,9081,2607321.77420,1490649.06160,14
413577,-100.897646,25.459312,6,5968,2610321.77420,1490649.06160,14
413578,-100.86767,25.459099,6,3705,2613321.77420,1490649.06160,14
413579,-100.837695,25.458882,6,1638,2616321.77420,1490649.06160,14
413580,-100.80772,25.458658,6,6,2619321.77420,1490649.06160,14
413581,-100.777745,25.458429,6,19,2622321.77420,1490649.06160,14
413582,-100.74777,25.458195,6,19,2625321.77420,1490649.06160,14
413583,-100.717795,25.457954,6,33,2628321.77420,1490649.06160,14
413584,-100.687821,25.457708,6,14,2631321.77420,1490649.06160,14
413585,-100.657846,25.457456,6,51,2634321.77420,1490649.06160,14
413586,-100.627872,25.457199,6,92,2637321.77420,1490649.06160,14
413587,-100.597897,25.456935,6,106,2640321.77420,1490649.06160,14
413588,-100.567923,25.456667,6,0,2643321.77420,1490649.06160,14
413589,-100.537949,25.456392,6,0,2646321.77420,1490649.06160,14
413590,-100.507975,25.456112,6,4,2649321.77420,1490649.06160,14
413591,-100.478001,25.455826,6,0,2652321.77420,1490649.06160,14
413592,-100.448028,25.455534,6,20,2655321.77420,1490649.06160,14
413593,-100.418054,25.455237,6,0,2658321.77420,1490649.06160,14
413594,-100.388081,25.454934,6,0,2661321.77420,1490649.06160,14
413595,-100.358107,25.454625,6,0,2664321.77420,1490649.06160,14
413596,-100.328134,25.454311,6,0,2667321.77420,1490649.06160,14
413597,-100.298161,25.453991,6,0,2670321.77420,1490649.06160,14
413598,-100.268189,25.453665,6,0,2673321.77420,1490649.06160,14
413599,-100.238216,25.453333,6,0,2676321.77420,1490649.06160,14
413600,-100.208243,25.452996,6,32,2679321.77420,1490649.06160,14
413601,-100.178271,25.452653,6,1123,2682321.77420,1490649.06160,14
413602,-100.148299,25.452305,6,1570,2685321.77420,1490649.06160,14
413603,-100.118327,25.451951,6,103,2688321.77420,1490649.06160,14
413604,-100.088355,25.451591,6,293,2691321.77420,1490649.06160,14
413605,-100.058383,25.451225,6,187,2694321.77420,1490649.06160,14
413606,-100.028412,25.450854,6,177,2697321.77420,1490649.06160,14
413607,-99.99844,25.450477,6,878,2700321.77420,1490649.06160,14
413608,-99.968469,25.450094,6,745,2703321.77420,1490649.06160,14
413609,-99.938498,25.449706,6,315,2706321.77420,1490649.06160,14
413610,-99.908527,25.449312,6,0,2709321.77420,1490649.06160,14
413611,-99.878557,25.448912,6,0,2712321.77420,1490649.06160,14
413612,-99.848586,25.448507,6,0,2715321.77420,1490649.06160,14
413613,-99.818616,25.448096,6,0,2718321.77420,1490649.06160,14
413614,-99.788646,25.447679,6,0,2721321.77420,1490649.06160,14
413615,-99.758676,25.447257,6,0,2724321.77420,1490649.06160,14
413616,-99.728706,25.446829,6,0,2727321.77420,1490649.06160,14
413617,-99.698737,25.446395,6,0,2730321.77420,1490649.06160,14
413618,-99.668767,25.445955,6,0,2733321.77420,1490649.06160,14
413619,-99.638798,25.44551,6,0,2736321.77420,1490649.06160,14
414629,-101.107289,25.487849,6,0,2589321.77420,1493649.06160,14
414630,-101.077306,25.487677,6,0,2592321.77420,1493649.06160,14
414631,-101.047324,25.487499,6,171,2595321.77420,1493649.06160,14
414632,-101.017342,25.487316,6,1199,2598321.77420,1493649.06160,14
414633,-100.98736,25.487126,6,14060,2601321.77420,1493649.06160,14
414634,-100.957378,25.486931,6,6994,2604321.77420,1493649.06160,14
414635,-100.927397,25.486731,6,1049,2607321.77420,1493649.06160,14
414636,-100.897415,25.486524,6,19,2610321.77420,1493649.06160,14
414637,-100.867434,25.486312,6,11,2613321.77420,1493649.06160,14
414638,-100.837452,25.486095,6,1,2616321.77420,1493649.06160,14
414639,-100.807471,25.485871,6,0,2619321.77420,1493649.06160,14
414640,-100.777489,25.485642,6,3,2622321.77420,1493649.06160,14
414641,-100.747508,25.485407,6,4,2625321.77420,1493649.06160,14
414642,-100.717527,25.485167,6,0,2628321.77420,1493649.06160,14
414643,-100.687546,25.484921,6,0,2631321.77420,1493649.06160,14
414644,-100.657566,25.484669,6,6,2634321.77420,1493649.06160,14
414645,-100.627585,25.484411,6,44,2637321.77420,1493649.06160,14
414646,-100.597604,25.484148,6,11,2640321.77420,1493649.06160,14
414647,-100.567624,25.483879,6,10,2643321.77420,1493649.06160,14
414648,-100.537643,25.483604,6,56,2646321.77420,1493649.06160,14
414649,-100.507663,25.483324,6,6,2649321.77420,1493649.06160,14
414650,-100.477683,25.483038,6,11,2652321.77420,1493649.06160,14
414651,-100.447703,25.482746,6,0,2655321.77420,1493649.06160,14
414652,-100.417723,25.482449,6,5,2658321.77420,1493649.06160,14
414653,-100.387744,25.482146,6,9,2661321.77420,1493649.06160,14
414654,-100.357764,25.481837,6,0,2664321.77420,1493649.06160,14
414655,-100.327785,25.481523,6,0,2667321.77420,1493649.06160,14
414656,-100.297806,25.481202,6,0,2670321.77420,1493649.06160,14
414657,-100.267827,25.480877,6,0,2673321.77420,1493649.06160,14
414658,-100.237848,25.480545,6,0,2676321.77420,1493649.06160,14
414659,-100.207869,25.480208,6,664,2679321.77420,1493649.06160,14
414660,-100.17789,25.479865,6,3391,2682321.77420,1493649.06160,14
414661,-100.147912,25.479516,6,221,2685321.77420,1493649.06160,14
414662,-100.117933,25.479162,6,287,2688321.77420,1493649.06160,14
414663,-100.087955,25.478802,6,158,2691321.77420,1493649.06160,14
414664,-100.057977,25.478437,6,210,2694321.77420,1493649.06160,14
414665,-100.028,25.478065,6,5,2697321.77420,1493649.06160,14
414666,-99.998022,25.477688,6,510,2700321.77420,1493649.06160,14
414667,-99.968044,25.477306,6,33,2703321.77420,1493649.06160,14
414668,-99.938067,25.476917,6,623,2706321.77420,1493649.06160,14
414669,-99.90809,25.476523,6,26,2709321.77420,1493649.06160,14
414670,-99.878113,25.476123,6,0,2712321.77420,1493649.06160,14
414671,-99.848136,25.475718,6,74,2715321.77420,1493649.06160,14
414672,-99.81816,25.475307,6,0,2718321.77420,1493649.06160,14
414673,-99.788184,25.47489,6,0,2721321.77420,1493649.06160,14
414674,-99.758207,25.474467,6,1260,2724321.77420,1493649.06160,14
414675,-99.728231,25.474039,6,44,2727321.77420,1493649.06160,14
414676,-99.698256,25.473605,6,5,2730321.77420,1493649.06160,14
414677,-99.66828,25.473166,6,0,2733321.77420,1493649.06160,14
414678,-99.638305,25.47272,6,4,2736321.77420,1493649.06160,14
415688,-101.107102,25.515062,6,0,2589321.77420,1496649.06160,14
415689,-101.077113,25.51489,6,0,2592321.77420,1496649.06160,14
415690,-101.047125,25.514712,6,3,2595321.77420,1496649.06160,14
415691,-101.017137,25.514528,6,8,2598321.77420,1496649.06160,14
415692,-100.987149,25.514339,6,99,2601321.77420,1496649.06160,14
415693,-100.95716,25.514144,6,4749,2604321.77420,1496649.06160,14
415694,-100.927172,25.513943,6,18460,2607321.77420,1496649.06160,14
415695,-100.897185,25.513737,6,21,2610321.77420,1496649.06160,14
415696,-100.867197,25.513525,6,97,2613321.77420,1496649.06160,14
415697,-100.837209,25.513307,6,0,2616321.77420,1496649.06160,14
415698,-100.807221,25.513083,6,0,2619321.77420,1496649.06160,14
415699,-100.777234,25.512854,6,0,2622321.77420,1496649.06160,14
415700,-100.747246,25.512619,6,0,2625321.77420,1496649.06160,14
415701,-100.717259,25.512379,6,4,2628321.77420,1496649.06160,14
415702,-100.687272,25.512133,6,6,2631321.77420,1496649.06160,14
415703,-100.657285,25.511881,6,0,2634321.77420,1496649.06160,14
415704,-100.627298,25.511623,6,1,2637321.77420,1496649.06160,14
415705,-100.597311,25.51136,6,0,2640321.77420,1496649.06160,14
415706,-100.567324,25.511091,6,0,2643321.77420,1496649.06160,14
415707,-100.537338,25.510816,6,0,2646321.77420,1496649.06160,14
415708,-100.507351,25.510536,6,0,2649321.77420,1496649.06160,14
415709,-100.477365,25.51025,6,0,2652321.77420,1496649.06160,14
415710,-100.447379,25.509958,6,2,2655321.77420,1496649.06160,14
415711,-100.417393,25.50966,6,5,2658321.77420,1496649.06160,14
415712,-100.387407,25.509357,6,0,2661321.77420,1496649.06160,14
415713,-100.357421,25.509049,6,1,2664321.77420,1496649.06160,14
415714,-100.327435,25.508734,6,0,2667321.77420,1496649.06160,14
415715,-100.29745,25.508414,6,0,2670321.77420,1496649.06160,14
415716,-100.267464,25.508088,6,0,2673321.77420,1496649.06160,14
415717,-100.237479,25.507756,6,340,2676321.77420,1496649.06160,14
415718,-100.207494,25.507419,6,1037,2679321.77420,1496649.06160,14
415719,-100.177509,25.507076,6,1493,2682321.77420,1496649.06160,14
415720,-100.147525,25.506727,6,187,2685321.77420,1496649.06160,14
415721,-100.11754,25.506373,6,38,2688321.77420,1496649.06160,14
415722,-100.087556,25.506013,6,66,2691321.77420,1496649.06160,14
415723,-100.057571,25.505647,6,62,2694321.77420,1496649.06160,14
415724,-100.027587,25.505276,6,324,2697321.77420,1496649.06160,14
415725,-99.997603,25.504899,6,207,2700321.77420,1496649.06160,14
415726,-99.96762,25.504516,6,280,2703321.77420,1496649.06160,14
415727,-99.937636,25.504128,6,127,2706321.77420,1496649.06160,14
415728,-99.907653,25.503734,6,196,2709321.77420,1496649.06160,14
415729,-99.87767,25.503334,6,10,2712321.77420,1496649.06160,14
415730,-99.847687,25.502928,6,3,2715321.77420,1496649.06160,14
415731,-99.817704,25.502517,6,0,2718321.77420,1496649.06160,14
415732,-99.787721,25.5021,6,349,2721321.77420,1496649.06160,14
415733,-99.757739,25.501677,6,31,2724321.77420,1496649.06160,14
415734,-99.727757,25.501249,6,1,2727321.77420,1496649.06160,14
415735,-99.697774,25.500815,6,8,2730321.77420,1496649.06160,14
415736,-99.667793,25.500376,6,0,2733321.77420,1496649.06160,14
415737,-99.637811,25.49993,6,0,2736321.77420,1496649.06160,14
416747,-101.106915,25.542274,6,1,2589321.77420,1499649.06160,14
416748,-101.07692,25.542102,6,5,2592321.77420,1499649.06160,14
416749,-101.046926,25.541924,6,15,2595321.77420,1499649.06160,14
416750,-101.016931,25.54174,6,391,2598321.77420,1499649.06160,14
416751,-100.986937,25.541551,6,1706,2601321.77420,1499649.06160,14
416752,-100.956942,25.541356,6,17774,2604321.77420,1499649.06160,14
416753,-100.926948,25.541155,6,8807,2607321.77420,1499649.06160,14
416754,-100.896954,25.540949,6,1,2610321.77420,1499649.06160,14
416755,-100.86696,25.540736,6,18,2613321.77420,1499649.06160,14
416756,-100.836966,25.540519,6,0,2616321.77420,1499649.06160,14
416757,-100.806972,25.540295,6,0,2619321.77420,1499649.06160,14
416758,-100.776978,25.540066,6,0,2622321.77420,1499649.06160,14
416759,-100.746984,25.539831,6,0,2625321.77420,1499649.06160,14
416760,-100.716991,25.53959,6,4,2628321.77420,1499649.06160,14
416761,-100.686997,25.539344,6,0,2631321.77420,1499649.06160,14
416762,-100.657004,25.539092,6,0,2634321.77420,1499649.06160,14
416763,-100.627011,25.538834,6,1,2637321.77420,1499649.06160,14
416764,-100.597018,25.538571,6,0,2640321.77420,1499649.06160,14
416765,-100.567025,25.538302,6,0,2643321.77420,1499649.06160,14
416766,-100.537032,25.538027,6,14,2646321.77420,1499649.06160,14
416767,-100.507039,25.537747,6,0,2649321.77420,1499649.06160,14
416768,-100.477046,25.537461,6,35,2652321.77420,1499649.06160,14
416769,-100.447054,25.537169,6,0,2655321.77420,1499649.06160,14
416770,-100.417062,25.536872,6,0,2658321.77420,1499649.06160,14
416771,-100.387069,25.536568,6,2,2661321.77420,1499649.06160,14
416772,-100.357077,25.536259,6,0,2664321.77420,1499649.06160,14
416773,-100.327085,25.535945,6,0,2667321.77420,1499649.06160,14
416774,-100.297094,25.535625,6,0,2670321.77420,1499649.06160,14
416775,-100.267102,25.535299,6,0,2673321.77420,1499649.06160,14
416776,-100.237111,25.534967,6,609,2676321.77420,1499649.06160,14
416777,-100.207119,25.53463,6,2750,2679321.77420,1499649.06160,14
416778,-100.177128,25.534287,6,94,2682321.77420,1499649.06160,14
416779,-100.147137,25.533938,6,16,2685321.77420,1499649.06160,14
416780,-100.117146,25.533584,6,171,2688321.77420,1499649.06160,14
416781,-100.087156,25.533223,6,213,2691321.77420,1499649.06160,14
416782,-100.057165,25.532858,6,183,2694321.77420,1499649.06160,14
416783,-100.027175,25.532486,6,154,2697321.77420,1499649.06160,14
416784,-99.997185,25.532109,6,502,2700321.77420,1499649.06160,14
416785,-99.967195,25.531726,6,313,2703321.77420,1499649.06160,14
416786,-99.937205,25.531338,6,141,2706321.77420,1499649.06160,14
416787,-99.907215,25.530943,6,53,2709321.77420,1499649.06160,14
416788,-99.877226,25.530544,6,27,2712321.77420,1499649.06160,14
416789,-99.847236,25.530138,6,1490,2715321.77420,1499649.06160,14
416790,-99.817247,25.529727,6,338,2718321.77420,1499649.06160,14
416791,-99.787259,25.52931,6,635,2721321.77420,1499649.06160,14
416792,-99.75727,25.528887,6,411,2724321.77420,1499649.06160,14
416793,-99.727281,25.528459,6,0,2727321.77420,1499649.06160,14
416794,-99.697293,25.528025,6,11,2730321.77420,1499649.06160,14
416795,-99.667305,25.527585,6,14,2733321.77420,1499649.06160,14
416796,-99.637317,25.527139,6,0,2736321.77420,1499649.06160,14
417806,-101.106728,25.569486,6,0,2589321.77420,1502649.06160,14
417807,-101.076727,25.569313,6,17,2592321.77420,1502649.06160,14
417808,-101.046726,25.569135,6,8,2595321.77420,1502649.06160,14
417809,-101.016726,25.568952,6,0,2598321.77420,1502649.06160,14
417810,-100.986725,25.568762,6,361,2601321.77420,1502649.06160,14
417811,-100.956724,25.568567,6,15309,2604321.77420,1502649.06160,14
417812,-100.926724,25.568366,6,894,2607321.77420,1502649.06160,14
417813,-100.896723,25.56816,6,17,2610321.77420,1502649.06160,14
417814,-100.866723,25.567948,6,9,2613321.77420,1502649.06160,14
417815,-100.836723,25.56773,6,138,2616321.77420,1502649.06160,14
