GRIDCODE,CVENTMUN,Fpv
96025,20178,0.29228761
96025,20338,0.158466379
96025,20178,0.70771239
96032,20363,0.134664615
96083,20198,0.031898045
96084,20198,0.058735003
96085,20198,0.061230548
96086,20057,0.014017062
96086,20198,0.028410744
96086,20057,0.021288267
96086,20057,0.009488245
96086,20057,0.006824204
96086,20057,0.024967584
96087,20057,0.003894299
96933,12057,0.017815322
96933,12057,0.026283703
96988,12029,0.042204708
96989,12029,0.02851744
96989,12044,0.023189532
96989,12029,0.006986115
97041,20469,0.096098985
97052,20397,0.041594941
97052,20397,0.016337735
97052,20397,0.016629334
97053,20397,0.011182887
97053,20397,0.046527451
97053,20397,0.025541156
97054,20397,0.058140757
97055,20050,0.001156264
97055,20397,0.020990501
97074,20094,0.109571299
97075,20094,0.097061703
97075,20094,0.101072943
97076,20487,0.13147545
97077,20487,0.054307854
97080,20483,0.121365704
97081,20483,0.015502061
97081,20483,0.037412141
97081,20483,0.020638127
97081,20483,0.235808474
97082,20483,0.043600595
97082,20483,0.090420158
97082,20045,0.07788213
97082,20483,0.03694838
97083,20045,0.153160113
97083,20077,0.240474397
97083,20045,0.003036808
97083,20077,0.157211611
97083,20045,0.121672534
97083,20077,0.096225427
97083,20045,0.310484528
97091,20363,0.03829707
97092,20363,0.08143756
97092,20363,0.034514327
97140,20057,0.001503914
97140,20198,0.002763507
97141,20198,0.069447937
97142,20198,0.042069313
97145,20057,0.061374541
97990,12048,0.018629755
97992,12048,0.003708648
97992,12057,0.038267101
98047,12029,0.005345528
98048,12029,0.014881618
98048,12044,0.014171055
98048,12029,0.002136927
98048,12029,0.020626161
98048,12029,0.014155634
98100,20469,0.093882694
98112,20397,0.072082732
98133,20094,0.193749557
98133,20161,0.070624406
98136,20487,0.17286709
98136,20487,0.082672183
98137,20294,0.031737739
98137,20487,0.042491857
98137,20150,0.006269113
98137,20294,0.014947712
98137,20150,0.023338472
98137,20487,0.036357188
98137,20294,0.075248592
98138,20294,0.123227564
98138,20294,0.038806661
98138,20294,0.079736703
98139,20294,0.011610998
98139,20294,0.023033685
98139,20294,0.005831009
98139,20294,0.027019948
98139,20483,0.13407192
98139,20294,0.134778624
98140,20294,0.036673824
98140,20483,0.016797854
98140,20294,0.156339007
98140,20294,0.038611856
98142,20045,0.184205816
98142,20193,0.016701627
98143,20193,0.983298373
98151,20363,0.023731761
98152,20363,0.051788566
98152,20363,0.030841351
98152,20363,0.018522731
98156,20496,0.103813303
98157,20496,0.01899008
98160,20473,0.117100337
98160,20473,0.38904898
98198,20207,0.038038799
98198,20207,0.041914902
98199,20057,0.028181146
98199,20207,0.094253096
98204,20057,0.039073013
98205,20057,0.0044159
98205,20057,0.016924151
99047,12048,0.060660229
99048,12048,0.077598147
99049,12048,0.052388965
99050,12048,0.062799411
99051,12048,0.015257401
99051,12057,0.003124364
99051,12048,0.009523654
99051,12057,0.005063649
99106,12029,0.017142966
99106,12029,0.009130656
99107,12029,0.005238773
99107,12029,0.026898925
99158,20469,0.001085106
99159,20469,0.057838863
99159,20469,0.036232429
99171,20397,0.006020016
99171,20397,0.033894288
99172,20397,0.049056793
99190,20569,0.29106765
99191,20569,0.245469487
99191,20161,0.202707667
99191,20006,0.010536735
99192,20161,0.035858156
99192,20161,0.040430203
99193,20487,0.01017706
99194,20487,0.192348884
99195,20487,0.028915963
99195,20487,0.027174177
99195,20487,0.029911159
99196,20294,0.001910437
99196,20150,0.003353678
99196,20294,0.004238851
99196,20294,0.003505345
99196,20294,0.009939561
99196,20150,0.023546759
99196,20294,0.004654962
99196,20487,0.005212377
99196,20150,0.024202611
99196,20294,0.011096886
99197,20294,0.057539268
99197,20150,0.090217027
99197,20150,0.081971026
99198,20294,0.023343206
99198,20150,0.00367165
99198,20294,0.035731169
99198,20294,0.039207458
99198,20294,0.001083295
99198,20150,0.041847115
99198,20150,0.039779918
99198,20294,0.010145641
99211,20363,0.113336659
99214,20496,0.191613738
99214,20496,0.006018764
99215,20496,0.086045606
99215,20496,0.00922591
99215,20496,0.101593543
99216,20496,0.238805825
99217,20496,0.163997296
99217,20473,0.079059726
99218,20442,1
99218,20473,0.261590043
99218,20473,0.06271147
99219,20473,0.090489444
99257,20057,0.018655614
99257,20207,0.11327724
99264,20057,0.057730735
100105,12048,0.049672199
100106,12048,0.023345116
100166,12029,0.020909374
100166,12029,0.038379855
100217,20348,0.199031715
100217,20469,0.015872636
100217,20348,0.081966483
100217,20469,0.008700737
100217,20348,0.197744553
100231,20397,0.001564447
100231,20408,0.721311409
100232,20408,0.179742263
100245,20046,0.220434504
100246,20046,0.045404464
100247,20046,0.099828807
100248,20569,0.412880044
100248,20046,0.121665461
100248,20006,0.022628732
100248,20046,0.005986299
100249,20569,0.050582819
100249,20006,0.105061809
100252,20487,0.043320949
100252,20161,0.081973058
100252,20161,0.107722607
100256,20150,0.143576959
100256,20150,0.002855457
100269,20363,0.129461594
100270,20191,0.472842689
100270,20363,0.084327263
100271,20191,0.527157311
100271,20035,0.014971896
100271,20035,0.985028104
100271,20042,0.015127788
100272,20042,0.02650092
100273,20247,0.524085854
100273,20247,0.311936254
100273,20062,0.273881698
100274,20496,0.079895935
100274,20062,0.43294833
100274,20062,0.293169971
100315,20057,0.061851055
100315,20207,0.027789326
100316,20057,0.011786811
100322,20057,0.01029176
100323,20057,0.047041444
101163,12048,0.058948596
101164,12048,0.053154106
101225,12029,0.009880326
101225,12029,0.007562852
101225,12029,0.019023043
101225,12029,0.007725665
101225,12029,0.012574661
101232,12051,0.050320056
101233,12051,0.108041184
101233,12051,0.062032799
101234,12051,0.123471028
101234,12051,0.026634829
101235,12051,0.167119017
101236,12051,0.015826402
101236,12051,0.186261567
101276,20348,0.343774519
101276,20348,0.02056586
101291,20408,0.098946328
101291,20239,0.006779085
101291,20239,0.346681387
101291,20239,0.003018782
101304,20046,0.021736715
101305,20046,0.024212679
101305,20046,0.140490673
101305,20054,0.510829298
101306,20046,0.318678363
101309,20161,0.044766342
101309,20006,0.035240823
101310,20161,0.187221529
101311,20161,0.049333914
101315,20150,0.141679195
101329,20419,0.029564783
101329,20042,0.022791219
101330,20042,0.023502639
101330,20042,0.412890482
101330,20042,0.021820917
101331,20042,0.060648869
101331,20042,0.015092718
101331,20042,0.325985391
101332,20247,0.163977892
101332,20042,0.075639058
101373,20207,0.069674987
101374,20057,0.009442351
101374,20207,0.110571104
101381,20057,0.05691613
101433,7092,0.018967532
101433,7092,0.033949397
101434,7092,0.045623281
102221,12048,0.057500048
102222,12048,0.015557871
102284,12029,0.000116678
102284,12029,0.01284982
102284,12029,0.003509424
102284,12029,0.010343762
102284,12029,0.020013055
102284,12029,0.014371981
102290,12044,0.085646386
102290,12051,0.120275648
102291,12051,0.14001747
102335,20286,0.126551579
102335,20348,0.15691687
102336,20286,0.059746379
102350,20239,0.168759568
102350,20239,0.150742199
102350,20239,0.228835597
102364,20046,0.001562034
102364,20054,0.097770212
102364,20006,0.007716773
102364,20054,0.178590755
102364,20006,0.050019133
102364,20054,0.208933408
102366,20006,0.057440535
102367,20006,0.069982882
102368,20006,0.021536703
102374,20150,0.142143593
102388,20419,0.139178599
102388,20419,0.436145116
102389,20419,0.062397207
102431,20207,0.162073548
102432,20207,0.030680645
102432,20207,0.083796078
102440,20057,0.056566116
102493,7092,0.102298272
103280,12048,0.050760287
103280,12048,0.016113037
103343,12029,0.031552589
103343,12029,0.035452453
103344,12029,0.000391921
103345,12029,0.013280625
103345,12044,0.032159037
103345,12061,0.013889302
103346,12044,0.199144612
103346,12044,0.055309862
103347,12044,0.027981982
103347,12044,0.228290397
103348,12044,0.31473298
103349,12044,0.019374158
103395,20286,0.270092994
103409,20239,0.047101749
103409,20317,0.159657804
103409,20239,0.048081632
103409,20317,0.452750121
103410,20499,0.091648371
103410,20317,0.387592075
103418,20332,0.061981318
103420,20140,0.271889542
103423,20054,0.003876327
103423,20006,0.060786877
103423,20006,0.013365785
103423,20006,0.025734075
103424,20006,0.078088103
103425,20006,0.021055467
103433,20150,0.102051104
103433,20478,0.029492988
103448,20419,0.332714295
103448,20196,0.3020572
103448,20196,0.481789936
103448,20173,0.000206307
103448,20196,0.216152864
103489,20207,0.117313229
103490,20207,0.075805482
103499,20057,0.04610645
103500,20057,0.014016629
103552,7092,0.114633067
104338,12048,0.040524254
104339,12048,0.021531696
104401,12029,0.001328916
104401,12029,0.026262074
104402,12029,0.00143055
104402,12029,0.018673082
104402,12029,0.004762558
104402,12029,0.007701047
104403,12029,0.016593858
104453,20286,0.222008328
104454,20286,0.01252432
104454,20286,0.147006539
104469,20499,0.354834992
104477,20332,0.523643703
104478,20215,0.104342013
104478,20493,0.239057788
104478,20332,0.414374979
104479,20140,0.367292643
104479,20215,0.5395132
104479,20140,0.360817815
104479,20215,0.301865141
104481,20006,0.027354917
104481,20006,0.033455061
104481,20006,0.024987983
104481,20006,0.016378087
104482,20006,0.007741742
104482,20006,0.048155851
104492,20150,0.123645661
104507,20173,0.390762468
104547,20190,0.029156934
104548,20190,0.107385134
104548,20207,0.034811564
104558,20057,0.004089064
104558,30091,0.007758605
104558,30091,0.016493066
104558,30091,0.001941721
104559,20057,0.032113713
104559,30091,0.068325067
104560,30091,0.002772545
104560,30091,0.035801339
104611,7092,0.106431683
105395,12048,0.04504597
105396,12048,0.065366402
105397,12048,0.046299092
105397,12048,0.015384177
105460,12029,0.002474682
105460,12029,0.035482177
105460,12029,0.003710601
105461,12029,0.001178984
105508,20537,0.080881234
105510,20065,0.012424457
105510,20537,0.074802506
105510,20537,0.108896229
105511,20065,0.031515899
105511,20537,0.006116459
105512,20065,0.101032187
105512,20286,0.162069861
105528,20499,0.056697909
105528,20499,0.034035496
105528,20499,0.159715342
105529,20499,0.303067891
105529,20339,0.099411807
105530,20339,0.01501768
105530,20339,0.00025509
105537,20493,0.141503513
105537,20493,0.038172971
105537,20493,0.311057557
105538,20493,0.064091199
105538,20096,0.291534332
105538,20493,0.086014954
105538,20096,0.05342759
105538,20096,0.074061734
105538,20215,0.054279646
105538,20493,0.077995893
105539,20096,0.225239962
105539,20006,0.001577847
105539,20006,0.006281058
105539,20006,0.021892404
105539,20224,0.068412466
105539,20006,0.038453109
105539,20006,0.011156511
105539,20006,0.052834459
105540,20006,0.051825641
105540,20006,0.006185913
105550,20161,0.097698659
105550,20478,0.013489196
105551,20150,0.005850662
105551,20161,0.069290739
105551,20478,0.004819907
105566,20173,0.023878301
105566,20173,0.36599648
105606,20190,0.144921356
105617,30091,0.088694391
105619,30091,0.061761149
105620,30091,0.006375573
105670,7092,0.084733808
106452,12048,0.036112974
106453,12048,0.059373288
106453,12048,0.008088634
106454,12048,0.010408651
106454,12048,0.004976786
106454,12048,0.009705878
106517,12029,0.013478104
106518,12029,0.013137521
106518,12029,0.01850629
106519,12029,0.00648687
106519,12029,0.008983287
106519,12029,0.011166747
106519,12029,0.01421384
106519,12029,0.001399236
106519,12029,0.001714092
106520,12029,0.025453703
106521,12029,0.008294275
106521,12061,0.060261042
106522,12061,0.060521148
106526,12061,0.016714901
106527,12028,0.038704834
106527,12061,0.071522399
106528,12028,0.048395904
106539,12010,0.096246567
106540,12010,0.112192723
106541,12010,0.145099585
106542,12010,0.111172536
106543,12010,0.005456096
106543,12010,0.019759642
106547,12066,0.040095962
106548,12066,0.067592716
106549,12066,0.110005758
106549,12066,0.044113295
106550,12066,0.060688458
106551,12066,0.01965489
106551,12066,0.040566888
106551,12066,0.004827002
106552,12066,0.002610604
106567,20537,0.169156591
106567,20537,0.000235217
106568,20537,0.119196619
106569,20065,0.036880387
106569,20537,0.264240248
106570,20065,0.232780591
106571,20065,0.088278792
106571,20537,0.075723221
106571,20065,0.041450644
106571,20065,0.209107284
106589,20339,0.130767129
106589,20339,0.143073788
106590,20339,0.119547168
106590,20339,0.160006359
106591,20339,0.097645267
106591,20339,0.154807129
106595,20523,0.071252195
106596,20096,0.355736382
106596,20493,0.042106125
106596,20523,0.040178389
106598,20224,0.317131772
106598,20006,0.023938717
106598,20224,0.072533586
106598,20006,0.048586271
106598,20224,0.065241986
106609,20161,0.01237272
106609,20478,0.132167772
106610,20478,0.012087483
106625,20173,0.219156445
106625,20296,0.11534529
106663,20190,0.099209832
106664,20190,0.026362481
106664,20190,0.12410658
106664,20190,0.035466955
106665,20190,0.051450784
106665,20190,0.154681156
106675,30091,0.029652891
106676,30091,0.038086405
106729,7092,0.095202933
106729,7092,0.002829984
107508,12038,0.010830675
107509,12038,0.017225275
107510,12038,0.027670168
107511,12048,0.011564729
107511,12038,0.011671309
107575,12029,0.004069817
107576,12029,0.004068067
107577,12029,0.004345387
107577,12029,0.034320235
107581,12061,0.080831947
107582,12061,0.017740619
107582,12061,0.080614639
107583,12061,0.044805555
107585,12061,0.073002291
107586,12061,0.034985654
107587,12028,0.014615472
107588,12028,0.009446716
107588,12028,0.048165984
107591,12028,0.015665686
107593,12028,0.036719481
107594,12028,0.097919385
107595,12028,0.014717593
107595,12010,0.012888738
107596,12010,0.031854171
107597,12010,0.1157413
107598,12010,0.037115126
107602,12010,0.052492726
107602,12066,0.017530653
107603,12066,0.074464853
107605,12066,0.079411168
107606,12066,0.052055022
107607,12066,0.022599462
107611,12066,0.029131232
107611,12066,0.016783644
107611,12066,0.025345445
107612,12066,0.003502534
107612,12066,0.023660775
107627,20537,0.100751675
107630,20065,0.246529759
107630,20081,0.211256672
107650,20221,0.003528088
107650,20339,0.079468582
107651,20221,0.179990903
107653,20523,0.170577067
107654,20523,0.350145677
107656,20224,0.005499818
107656,20404,0.230372166
107656,20224,0.01759757
107657,20404,0.014994787
107657,20224,0.453582802
107668,20478,0.010709195
107668,20478,0.151129515
107683,20296,0.051873446
107684,20296,0.026527758
107684,20296,0.238401575
107721,20498,0.179455242
107722,20190,0.011622714
107722,20498,0.038383091
107722,20190,0.037147969
107724,20190,0.057797493
107725,20190,0.120690612
107734,30091,0.022013576
107734,30091,0.045797928
107734,30091,0.014591959
107735,30091,0.083510716
107736,30091,0.040927
107788,7092,0.106873335
108563,12038,4.65E-05
108566,12038,0.018260399
108567,12038,0.011533699
108567,12038,0.02363691
108567,12038,0.003730889
108567,12038,0.00415203
108568,12038,0.013678369
108634,12075,0.013110368
108635,12029,0.013140385
108635,12075,0.011214608
108636,12029,0.005461027
108636,12029,0.00436885
108636,12075,0.012629366
108636,12029,0.001347434
108636,12029,0.008462584
108636,12029,0.008233911
108636,12075,0.020335538
108642,12061,0.075643562
108643,12061,0.118502207
108644,12061,0.064727172
108647,12028,0.039628836
108648,12028,0.034504075
108648,12028,0.02148144
108648,12028,0.04177583
108649,12028,0.018017032
108649,12028,0.012706231
108649,12028,0.019620399
108649,12028,0.03611824
108650,12028,0.091179588
108651,12028,0.092266754
108652,12028,0.034195126
108652,12010,0.004496314
108654,12010,0.146916507
108655,12010,0.096883806
108656,12010,0.011684162
108662,12066,0.002081994
108663,12066,0.078581999
108663,12066,0.010945464
108664,12066,0.004268731
108664,12066,0.008331199
108664,12066,0.02147141
108671,12005,0.012623065
108671,12066,0.074087017
108672,12005,0.028302267
108689,20081,0.32711116
108710,20221,0.066563146
108710,20221,0.155629543
108710,20221,0.013354778
108711,20523,0.103064049
108711,20121,0.023824952
108711,20221,0.039069146
108711,20121,0.118808284
108712,20523,0.264782622
108715,20404,0.754633047
108715,20121,0.044334706
108727,20478,0.20136205
108742,20296,0.144013179
108742,20296,0.05063591
108743,20296,0.111531274
108778,20498,0.084606962
108779,20498,0.190955231
108780,20498,0.012983061
108793,30091,0.067736245
108847,7092,0.021469077
108848,7092,0.021537173
108848,7062,0.060574323
109622,12038,0.019796047
109623,12038,0.029492244
109624,12038,0.026273003
109625,12038,0.010011628
109683,12040,0.001079215
109684,12040,0.101020849
109690,12040,0.030230375
109690,12040,0.173309016
109691,12040,0.114297746
109691,12075,0.004374473
109692,12075,0.03792954
109693,12075,0.020404875
109694,12075,0.029108327
109695,12075,0.009370754
109695,12075,0.044677105
109707,12028,0.049214521
109708,12028,0.03403523
109709,12028,0.0404992
109723,12024,0.124002766
109723,12066,0.028974634
109730,12005,0.005467955
109730,12005,0.055417689
109730,12005,0.107282748
109731,12005,0.061916009
109731,12005,0.107185698
109748,20081,0.193430719
109748,20081,0.048163217
109768,20221,0.079344307
109769,20221,0.015439876
109769,20221,0.070598041
109769,20221,0.053159028
109769,20221,0.20596174
109770,20221,0.075542679
109773,20121,0.50281849
109774,20121,0.079982953
109786,20478,0.304431923
109801,20296,0.261671569
109801,20458,0.048582067
109835,20498,0.025002356
109836,20498,0.195432891
109837,20498,0.101468993
109852,30091,0.066030897
109907,7062,0.110625024
110680,12038,0.025708368
110681,12038,0.020608787
110743,12040,0.071039158
110744,12040,0.091978606
110748,12040,0.017975631
110749,12040,0.04099434
110750,12040,0.015056115
110753,12075,0.013878856
110754,12075,0.005069121
110754,12075,0.005095498
110754,12075,0.008357825
110755,12075,0.034806514
110759,12061,0.084433519
110766,12028,0.068667006
110766,12074,0.028605556
110767,12028,0.009386387
110768,12028,0.032353047
110782,12024,0.092005876
110782,12066,0.024740926
110789,12005,0.16938967
110790,12005,0.096679607
110807,20081,0.028811746
110808,20520,0.075612682
110808,20081,0.186420131
110827,20486,0.115026251
110827,20221,0.041818727
110832,20422,0.206188003
110832,20121,0.230230614
110845,20478,0.140309972
110845,20177,0.039360794
110846,20177,0.011221248
110860,20458,0.026878081
110860,20458,0.036347245
110861,20458,0.017635368
110861,20458,0.136723337
110861,20458,0.023607296
110862,20458,0.030397222
110863,20336,0.139608901
110863,20458,0.044330611
110864,20458,0.01202843
110865,20458,0.001696516
110893,30212,0.010086953
110894,20498,0.150923712
110894,30212,0.020944123
110894,20498,0.020788461
110894,20205,1
110894,30212,0.006436031
110909,30091,0.070194473
110910,30091,0.022768071
110910,30091,0.0068534
110910,30091,0.073501377
110911,30091,0.063555206
110966,7062,0.027325453
110966,27008,0.003183939
111739,12038,0.021765716
111739,12038,0.012346629
111739,12038,0.00832927
111803,12040,0.163262131
111812,12075,0.024911667
111813,12075,0.024098132
111814,12075,0.022187476
111818,12061,0.017932684
111819,12061,0.073779203
111825,12074,0.919460227
111825,12074,0.051934218
111841,12024,0.260169478
111841,12066,0.011876263
111848,12005,0.060531038
111848,12005,0.047815949
111848,12005,0.121203665
111849,12005,0.043848566
111867,20520,0.117046718
111867,20081,0.004806355
111868,20520,0.125540455
111873,20549,0.048201147
111874,20549,0.40099802
111885,20486,0.020447847
111886,20486,0.156378484
111890,20422,0.437257
111891,20422,0.025253831
111904,20177,0.006402729
111905,20177,0.122990013
111921,20336,0.182714405
111921,20458,0.048666442
111922,20336,0.441053555
111923,20336,0.236623139
111923,20458,0.063220931
111924,20458,0.123412776
111951,30212,0.007828828
111952,30212,0.143624268
111969,30091,0.064856402
111969,30142,0.001442009
112797,12038,0.00979397
112797,12038,0.009293858
112798,12038,0.010284542
112798,12038,0.017611701
112798,12038,0.014305263
112799,12038,0.030535749
112800,12038,0.009552219
112800,12038,0.012540227
112862,12040,0.081168064
112863,12040,0.098588755
112863,12075,0.017481698
112864,12075,0.015467818
112870,12075,0.005763878
112871,12075,0.018765245
112872,12075,0.012367366
112872,12075,0.018791928
112873,12075,0.010761322
112878,12042,0.095822464
112878,12061,0.010092156
112899,12024,0.206645894
112900,12024,0.175542256
112907,12005,0.082336074
112907,12033,0.11787721
112927,20520,0.047941223
112927,20520,0.188848245
112927,20520,0.028200345
112928,20520,0.052473269
112933,20549,0.437643035
112934,20549,0.113157797
112934,20089,0.134156676
112940,20540,0.090736796
112941,20540,0.022449373
112941,20540,0.040369898
112941,20540,0.183795819
112942,20486,0.011423307
112942,20540,0.213861996
112943,20486,0.140584118
112944,20486,0.046403183
112944,20486,0.090462631
112944,20486,0.045084877
112944,20486,0.065296313
112945,20486,0.048419578
112948,20422,0.072674931
112948,20176,0.120326348
112949,20422,0.258626235
112964,20177,0.024296308
112964,20177,0.064940661
112983,20458,0.051559743
112984,20458,0.102660365
113009,30212,0.024960794
113010,30212,0.137722331
113028,30142,0.018152416
113029,30142,0.01164759
113062,30061,0.015757704
113063,30061,0.005513423
113855,12038,0.033507635
113856,12038,0.013135381
113859,12038,0.00785575
113860,12038,0.031335471
113861,12038,0.01473393
113923,12075,0.012639758
113924,12075,0.019875593
113929,12075,0.019438794
113930,12075,0.004001871
113932,12075,0.044645602
113937,12042,0.052005709
113938,12042,0.013873623
113958,12045,0.051916692
113959,12024,0.141633729
113959,12045,0.721422394
113965,12033,0.111837973
113966,12033,0.015200557
113986,20520,0.200745088
113988,20237,0.039265895
113989,20237,0.206264258
113993,20089,0.078261061
113993,20456,0.148836621
113997,20089,0.335113971
113998,20540,0.199395675
113998,20089,0.063057524
113999,20540,0.249390443
114004,20486,0.102172934
114005,20486,0.158300477
114005,20129,0.002443476
114006,20129,0.026397782
114006,20129,0.155922657
114007,20129,0.006985488
114007,20176,0.459357133
114022,20177,0.057822156
114023,20177,0.028745175
114043,20458,0.044659647
114044,20458,0.047712875
114067,30212,0.077175679
114068,30212,0.000839383
114068,30212,0.103972657
114088,30142,0.024100606
114913,12068,0.034020972
114914,12068,0.000978724
114914,12038,0.00476085
114920,12038,0.015394264
114921,12038,0.034616481
114922,12038,0.009609393
114983,12075,0.02606677
114984,12075,0.005307964
114988,12075,0.022928774
114991,12075,0.041827422
115017,12045,0.208609061
115018,12045,0.018051854
115024,12033,0.115957498
115045,20520,0.109575788
115046,20520,0.054016186
115046,20237,0.132119959
115047,20237,0.164474458
115048,20237,0.071576528
115048,20237,0.003916236
115049,20237,0.16765854
115049,20039,0.022335272
115050,20237,0.105732142
115050,20039,0.014154848
115052,20456,0.114882488
115052,20456,0.049232214
115052,20039,0.010426552
115053,20456,0.03263465
115053,20456,0.040878377
115053,20456,0.043356599
115054,20089,0.013030592
115054,20456,0.156822456
115055,20089,0.287600232
115055,20456,0.013449814
115056,20089,0.088779944
115065,20129,0.110875743
115066,20129,0.121873122
115066,20129,0.090912266
115066,20129,0.008927151
115066,20129,0.153789912
115066,20129,0.035289429
115067,20129,0.030996441
115067,20176,0.379384148
115067,20176,0.017101686
115068,20176,0.023830685
115081,20177,0.080617979
115103,20458,0.070865711
115103,20559,0.053618069
115125,30212,0.05483808
115126,30212,0.116453703
115147,30142,0.0236486
115202,27008,0.003962661
115971,12068,0.01770311
115972,12068,0.016898517
115981,12038,0.018995169
115982,12038,0.02674084
116043,12075,0.025102083
116044,12075,0.02245796
116045,12075,0.001605931
116045,12075,0.024466626
116046,12075,0.019954909
116047,12075,0.012282329
116047,12075,0.017958271
116047,12075,0.010297597
116050,12075,0.036441836
116051,12075,0.014561241
116083,12033,0.129614731
116109,20237,0.108991983
116109,20039,0.029389165
116110,20039,0.05477085
116111,20456,0.041366729
116111,20039,0.050488607
116111,20456,0.034872096
116111,20456,0.026814272
116112,20456,0.225327821
116113,20456,0.071525864
116125,20129,0.189664448
116139,20558,0.021228552
116140,20558,0.30927421
116140,20177,0.044927605
116162,20458,0.069015338
116162,20559,0.082087803
116183,30212,0.088442064
116184,30212,0.090887205
116196,30142,0.001306568
116206,30142,0.023694037
116241,30061,0.012691601
116261,27008,0.010016974
117030,12068,0.034533557
117041,12038,0.022621315
117041,12038,0.015649554
117042,12038,0.000609157
117042,12038,0.001014936
117106,12075,0.024650657
117110,12075,0.042248887
117142,12033,0.153738493
117167,20160,0.147777921
117169,20039,0.066325192
117169,20039,0.007323407
117169,20039,0.012903728
117170,20039,0.078708426
117184,20283,0.269220401
117184,20129,0.065922084
117198,20558,0.080859549
117198,20558,0.190199474
117198,20177,0.031897768
117199,20558,0.164923985
117199,20558,0.041463067
117220,20559,0.01491943
117221,20559,0.217818522
117240,30130,0.015811056
117241,30130,0.046401109
117241,30130,0.00114389
117241,30212,0.065897442
117242,30212,0.031433073
117242,30212,0.018457384
117255,30142,0.027706181
117265,30142,0.018927969
117265,30142,0.006697826
117300,30061,0.009470271
117320,27008,0.011619868
118088,12068,0.014802225
118088,12068,0.017705528
118089,12068,0.019813298
118101,12038,0.002791288
118101,12038,0.032568663
118102,12038,0.020700446
118165,12075,0.022227324
118169,12075,0.01056569
118170,12042,0.110418584
118170,12075,0.022550909
118171,12042,0.162437177
118201,12033,0.009301574
118202,12033,0.14291799
118202,12070,0.146626346
118226,20160,0.574348499
118226,20039,0.000944449
118227,20039,0.086114415
118228,20039,0.017793209
118228,20039,0.059669339
118228,20039,0.033758018
118228,20039,0.038587866
118229,20039,0.04138621
118229,20039,0.029964195
118229,20039,0.047376221
118230,20462,0.140962449
118243,20283,0.382518156
118257,20177,0.058309341
118257,20177,0.052825328
118280,20559,0.144896732
118280,20559,0.030357541
118280,20559,0.010185608
118281,20559,0.016946973
118298,30130,0.054635151
118299,30130,0.068487926
118300,30130,0.007174991
118314,30142,0.011528934
118315,30142,0.028290866
118316,30142,0.003883139
118323,30142,0.003381721
118324,30142,0.001726955
118324,30142,0.002196404
118324,30142,0.021254149
119145,12068,0.007457358
119146,12068,0.039331784
119147,12068,0.005183575
119161,12038,0.026694394
119162,12038,0.010364035
119224,12075,0.021665811
119230,12042,0.19717074
119261,12070,0.178560959
119262,12070,0.036736205
119274,20055,0.028730193
119275,20055,0.330475217
119284,20160,0.21104406
119284,20039,0.032965934
119285,20160,0.066829521
119287,20568,0.083855089
119287,20039,0.057464323
119288,20039,0.020383454
119289,20462,0.05253893
119289,20039,0.008075836
119289,20462,0.349484719
119302,20548,0.005857321
119302,20283,0.348261443
119315,20558,0.096827121
119315,20177,0.028180995
119315,20558,0.095224042
119315,20177,0.031699432
119315,20177,0.010926828
119316,20177,0.020832406
119340,20559,0.117284749
119341,20559,0.081673781
119356,30130,0.0469468
119356,30130,0.021955441
119356,30130,0.006342064
119357,30130,0.044580338
119375,30142,0.02437739
119376,30142,0.029274835
119382,30142,0.000733555
119383,30142,0.02912515
119418,30061,0.01018365
120189,16052,0.002782595
120190,16052,0.007154205
120191,16052,0.003253604
120192,16052,0.019968443
120203,12068,0.011905008
120203,12068,0.004013779
120203,12068,0.004661798
120204,12068,0.031819876
120221,12038,0.012780597
120221,12038,0.001836824
120221,12038,0.007377121
120222,12038,0.035079087
120223,12038,0.002159676
120282,12075,0.010490029
120283,12075,0.010305686
120289,12042,0.084995984
120290,12042,0.141410212
120321,12070,0.252652359
120334,20055,0.015583137
120334,20055,0.01838202
120335,20055,0.405581174
120336,20055,0.201248258
120336,20261,0.1944236
120337,20261,0.038075873
120343,20039,0.067557369
120343,20039,0.008709692
120344,20568,0.112081528
120345,20568,0.015676715
120345,20568,0.3050866
120346,20568,0.013504297
120348,20462,0.132823308
120349,20400,0.026785735
120349,20462,0.324190594
120361,20548,0.065251635
120373,20177,0.082158623
120374,20177,0.010882991
120400,20559,0.130617006
120401,20559,0.049364221
120401,20417,0.082775768
120401,20559,0.003575693
120413,20044,0.035353772
120414,20044,0.039010258
120414,30130,0.056675714
120415,30130,0.021777642
120415,30130,0.074261097
120435,30142,0.001416051
120436,30142,0.025386624
120442,30142,0.011978512
120443,30142,0.007487954
120443,30144,0.032594877
120476,30061,0.020093947
120477,30061,0.023769511
121249,16052,0.012550278
121249,16052,0.000160192
121249,16052,0.00946743
121249,16052,0.008893477
121249,16052,0.005273935
121249,16052,0.008893173
121250,16052,0.014765489
121250,16052,0.010204028
121251,16052,0.009506933
121251,16052,0.005788993
121251,16052,0.010391523
121260,12068,0.007739316
121261,12068,0.035576182
121262,12068,0.000672064
121262,12068,0.016245871
121262,12068,0.005906812
121262,12068,0.009214845
121263,12068,0.026568087
121282,12038,0.071836013
121283,12038,0.051167463
121327,12006,0.04257063
121341,12075,0.006196615
121341,12059,0.016450978
121341,12075,0.006277765
121349,12042,0.141865508
121349,12059,0.026014541
121380,12070,0.048204404
