GRIDCODE,CVE_ENTCVE_MUN,Fa
44124,20318,0.050266713
44125,20318,0.022339677
44126,20318,0.033582851
44126,20401,0.00046765
44127,20318,0.024087648
44127,20401,0.018729734
44128,20318,0.000976765
44128,20401,0.024025934
44129,20401,0.038694088
44130,20401,0.027383755
44131,20401,0.021219816
44132,20401,0.000490419
44135,20401,0.000481227
44135,20439,0.001094746
44136,20439,0.007428982
44137,20117,0.01149095
44137,20439,0.004372554
44138,20117,0.095527945
44138,20439,0.003399078
44139,20085,0.050760748
44139,20439,0.004072143
44140,20085,0.01306234
44140,20509,0.009826234
44141,20085,0.016731444
44141,20509,0.061695126
44142,20085,0.0424407
44142,20509,0.007957336
44150,20071,0.000728888
44150,20324,0.002076394
44151,20071,0.01746596
44151,20324,0.006397795
44151,20413,0.004417447
44153,20413,0.005077295
44156,20266,0.002014554
44160,20266,0.012198917
44160,20413,0.010559285
44164,20307,0.018489262
44165,20307,0.019992527
44166,20307,0.010855239
44167,20307,0.018805298
44168,20307,0.006762096
45171,20334,0.000221201
45172,20334,0.001138446
45173,20334,0.002288943
45174,20334,0.001678186
45176,20334,0.000128201
45177,20334,6.16E-05
45178,20334,0.003161965
45179,20334,0.002762436
45180,20318,0.023768513
45180,20334,0.001763438
45181,20318,0.036929981
45182,20318,0.060097058
45183,20318,0.052301247
45184,20318,0.053369025
45185,20318,0.027036262
45186,20318,0.042360594
45187,20318,0.006880855
45187,20401,0.004050161
45188,20401,0.010093436
45189,20401,0.025182336
45190,20401,0.022147688
45191,20401,0.027947443
45192,20401,0.007310256
45193,20401,0.006838125
45196,20117,0.003455266
45197,20117,0.190513208
45198,20085,0.069758788
45198,20117,0.250525763
45198,20439,0.002120574
45199,20085,0.061982321
45200,20085,0.007171543
45200,20509,0.006293547
45205,20012,0.032883464
45209,20071,0.028840821
45210,20071,0.018450278
45210,20324,0.000125411
45215,20266,0.146383615
45216,20266,0.0884332
45217,20266,0.050368557
45229,20307,0.042760894
46219,20334,0.001332689
46220,20334,0.003568979
46221,20334,0.003509875
46222,20334,0.001283211
46227,20334,0.001817375
46228,20334,0.001592113
46229,20334,0.011740224
46230,20334,0.014405975
46231,20334,0.01575002
46232,20334,0.014203775
46233,20334,0.003839323
46234,20334,0.007235981
46235,20334,0.002734694
46236,20334,0.009093739
46237,20334,0.014784222
46238,20334,0.011561408
46239,20318,0.008791531
46239,20334,0.005476625
46240,20318,0.027733105
46241,20318,0.053684083
46242,20318,0.062345195
46243,20318,0.051192091
46244,20318,0.009714462
46245,20318,0.008098696
46246,20318,0.017975417
46247,20318,0.021157768
46248,20318,0.011824533
46248,20401,0.01189228
46249,20401,0.008793471
46250,20401,0.011261884
46251,20401,0.019299058
46252,20401,0.001588593
46257,20085,0.008332338
46257,20117,0.057978462
46258,20085,0.024036554
46259,20085,0.000825489
46263,20012,0.000364743
46264,20012,0.02512535
46265,20012,0.032934807
46265,20071,0.039469134
46266,20071,0.037811223
46267,20071,0.168501965
46268,20071,0.033774784
46268,20253,0.022729674
46269,20071,0.006406378
46269,20253,0.020539496
46270,20253,0.098119641
46270,20324,0.001135919
46271,20253,0.059866318
46274,20266,0.056379033
46275,20266,0.105217265
46276,20266,0.080490568
46277,20266,0.00360477
46287,20307,0.037835531
46288,20307,0.074808822
46289,20307,0.041736086
46290,20307,0.009642995
46291,20307,0.012786648
46292,20307,0.002901714
47276,20467,0.001937935
47277,20334,0.006640989
47277,20467,0.005225178
47278,20334,0.00443811
47279,20334,0.000220632
47285,20334,0.001650073
47286,20334,0.008934122
47287,20334,0.00882441
47288,20334,0.017204176
47289,20334,0.017308484
47290,20334,0.017339664
47291,20334,0.006161194
47291,20364,0.015829757
47292,20334,0.00141647
47292,20364,0.010084851
47293,20334,0.000851869
47293,20364,0.018813784
47294,20334,0.004718392
47295,20334,0.001249038
47296,20334,0.009087155
47297,20334,0.010422107
47298,20318,0.00021729
47298,20334,0.002025451
47298,20526,0.003403918
47299,20318,0.002550563
47299,20334,1.26E-06
47299,20526,0.006309408
47300,20318,0.019843882
47301,20318,0.03172238
47302,20318,0.04646023
47303,20318,0.041122107
47304,20318,0.029098832
47305,20318,0.017503734
47306,20318,0.000887155
47308,20401,3.58E-05
47311,20113,0.060222523
47311,20117,0.078424123
47311,20344,0.008099972
47311,20401,0.00395043
47312,20113,0.123244843
47312,20117,0.141545844
47313,20113,0.027706263
47313,20117,0.013707667
47316,20085,0.00795055
47316,20117,0.118238049
47317,20085,0.085500997
47318,20085,0.098585247
47319,20085,0.021809784
47320,20085,0.035478417
47321,20085,0.033537587
47322,20012,0.074595525
47322,20085,0.00549847
47323,20012,0.186084521
47324,20012,0.127381255
47324,20071,0.077423423
47325,20071,0.200214569
47325,20306,0.000847862
47326,20071,0.243128036
47326,20236,0.01863707
47326,20253,0.004541998
47326,20306,0.000124814
47327,20071,0.11411368
47327,20253,0.131684619
47328,20253,0.145837784
47329,20253,0.261315649
47330,20253,0.070180408
47334,20266,0.00489679
47335,20266,0.030722693
47340,20266,0.004073125
47346,20307,0.0193417
47347,20307,0.02291544
47348,20307,0.038247527
47349,20307,0.059049987
47350,20307,0.066619804
47351,20307,0.090249093
47351,20453,0.028198158
47352,20453,0.041629583
47353,20453,0.00939286
47354,20453,0.036889833
47355,20453,0.000951064
47425,7097,5.58E-06
47426,7097,0.004500298
48335,20467,0.001201065
48336,20334,0.004521737
48336,20467,0.011338709
48337,20334,0.004416405
48337,20467,0.003911814
48338,20334,0.000699894
48339,20334,0.004044238
48340,20334,0.00804488
48341,20334,0.00637244
48342,20334,0.009195248
48343,20334,0.012181495
48344,20334,0.011316337
48345,20334,0.008667844
48346,20334,0.016598742
48347,20334,0.017391859
48348,20334,0.010854585
48349,20334,0.006765437
48349,20364,0.002328592
48350,20334,0.000601095
48350,20364,0.008361275
48355,20334,0.000803437
48356,20334,0.002768576
48356,20526,0.001558585
48357,20334,0.000513094
48357,20526,0.027071535
48358,20318,1.46E-05
48358,20526,0.029872644
48359,20318,0.02453322
48359,20526,0.026461339
48360,20318,0.00405793
48361,20318,0.011639879
48362,20318,0.018405993
48367,20153,0.105740527
48367,20318,0.000174806
48367,20344,0.008854226
48368,20153,2.14E-05
48368,20344,0.094901194
48370,20113,0.152035046
48375,20085,0.023415184
48375,20117,0.031726457
48377,20085,0.010255598
48378,20085,0.033297593
48379,20085,0.119379732
48380,20012,0.023691491
48380,20085,0.087144852
48381,20012,0.152363922
48381,20085,0.002483744
48382,20012,0.169596544
48382,20306,0.014780358
48383,20012,0.072005292
48383,20071,0.006578454
48383,20306,0.069621458
48384,20071,0.004288384
48384,20306,0.143929708
48385,20071,0.002804025
48385,20236,0.08451247
48385,20253,0.009519685
48385,20306,0.025600584
48386,20253,0.110372224
48387,20253,0.000777535
48388,20253,0.060977231
48389,20253,0.000503818
48399,20266,0.170943284
48400,20266,1.57E-05
48408,20307,0.013816766
48409,20307,0.061286178
48410,20307,0.055374391
48410,20453,0.001985456
48411,20453,0.01732783
48412,20453,0.063905075
48413,20453,0.232039798
48414,20453,0.058351385
48483,7097,0.00251664
48484,7097,0.00813095
48485,7097,0.00457336
49391,20467,0.002422108
49392,20467,0.010896781
49393,20467,0.002738684
49394,20467,0.008104421
49395,20467,0.01344562
49396,20334,0.001188531
49396,20467,0.024181526
49397,20334,0.015763989
49397,20467,0.000310499
49398,20334,0.017416835
49399,20334,0.016990123
49400,20334,0.013653352
49401,20334,0.017416835
49402,20334,0.017416835
49403,20334,0.01088084
49404,20334,0.008343345
49405,20334,0.016391069
49406,20334,0.011370003
49407,20334,0.001716695
49408,20334,0.009444025
49408,20364,0.00643147
49409,20364,0.018083988
49410,20364,0.008330519
49411,20364,0.033998006
49412,20364,0.019639882
49413,20364,0.029153152
49414,20364,0.013430157
49414,20526,0.001089848
49415,20364,0.008777589
49415,20526,0.012291693
49416,20526,0.040454545
49417,20526,0.019303416
49421,20153,0.066085889
49422,20153,0.0004955
49423,20153,0.000991995
49423,20159,0.000774824
49426,20153,0.00319446
49426,20344,0.081462279
49427,20344,0.229060048
49428,20291,0.00104998
49434,20085,0.036152111
49434,20117,0.006866266
49435,20085,0.024692021
49436,20085,0.013001661
49438,20085,0.014138711
49440,20012,8.44E-05
49440,20085,0.000575965
49440,20254,0.168350115
49440,20306,0.029601768
49441,20012,0.002842501
49441,20306,0.063194751
49442,20306,0.217861938
49443,20306,0.091007114
49445,20253,0.003033921
49458,20266,0.000392054
49463,20125,0.000215946
49468,20307,0.001957502
49469,20307,0.068246509
49469,20453,0.000165881
49470,20307,0.00885445
49470,20453,0.039508678
49471,20453,0.126367186
49472,20453,0.149966995
49473,20453,0.003168063
49475,20453,0.062491228
49476,20453,0.04645015
49540,7097,0.001687773
49541,7097,0.007060032
49542,7097,0.007468874
49543,7097,0.002572825
49544,7097,0.004704524
50448,20414,0.003534577
50449,20414,0.024603879
50450,20414,0.006254067
50450,20467,0.016739713
50451,20467,0.005773954
50452,20467,0.001086885
50453,20467,0.003661159
50454,20467,0.02257791
50455,20467,0.030532178
50456,20334,0.006880884
50456,20467,0.003883182
50457,20334,0.017368956
50458,20334,0.017416835
50459,20334,0.016580698
50460,20334,0.015367407
50461,20334,0.017416835
50462,20334,0.011143004
50463,20334,0.001571141
50464,20334,0.001517032
50465,20334,0.000655878
50466,20334,0.003586685
50467,20334,0.009365375
50467,20364,0.021346424
50468,20334,3.91E-05
50468,20364,0.012442776
50469,20364,0.012230134
50470,20364,0.023399887
50471,20364,0.056322417
50472,20364,0.029053744
50473,20364,0.027348429
50474,20364,0.01616478
50474,20526,0.021940481
50475,20526,0.063351234
50476,20526,0.080608208
50477,20526,0.03663831
50478,20153,1.01E-06
50478,20526,0.003771643
50479,20153,0.021062423
50480,20153,0.097656054
50481,20153,0.005300876
50481,20159,0.025108266
50482,20153,0.003334435
50482,20159,0.102268164
50483,20159,0.102944332
50485,20344,0.106322491
50486,20344,0.02404113
50487,20291,0.112897183
50487,20344,0.191614675
50497,20085,0.0087608
50498,20085,0.030560645
50499,20254,0.036879333
50499,20306,0.028162279
50500,20254,0.004636599
50500,20306,0.125456761
50501,20279,0.046777485
50501,20306,0.085591644
50502,20279,0.050867806
50502,20306,0.104218959
50509,20211,0.002816821
50510,20211,0.020572337
50521,20125,0.013959159
50522,20125,0.097920482
50527,20307,0.005635182
50528,20307,0.014370267
50529,20307,0.013871611
50529,20453,0.0012286
50530,20307,0.014935396
50530,20453,0.006598643
50533,20453,0.00079835
50534,20453,0.059024114
50535,20453,0.01356107
50537,20515,0.004745555
50538,20515,0.00235336
50539,20515,0.000689136
50597,7097,0.001929963
50598,7097,0.008441134
50599,7097,0.008674925
50600,7097,0.001552725
50602,7097,0.002552919
50603,7097,0.000330884
51505,20414,0.00048336
51505,20482,0.000910041
51506,20414,0.020431564
51506,20482,0.00026227
51507,20414,0.040841718
51508,20414,0.047857783
51509,20414,0.004266039
51509,20467,0.000582544
51510,20467,0.004109162
51511,20467,0.001561486
51512,20467,0.00132153
51513,20467,0.016124719
51514,20467,0.030283936
51515,20334,0.011121821
51515,20467,0.009907211
51516,20334,0.009397654
51517,20334,0.007565142
51518,20334,0.010680946
51519,20334,0.015810757
51520,20334,0.01648494
51521,20334,0.011746169
51522,20334,0.003386322
51523,20334,0.000683635
51524,20334,0.004234017
51525,20334,0.01218583
51526,20334,0.012530515
51527,20334,0.003319827
51527,20364,0.045870477
51528,20364,0.064249715
51529,20364,0.004472411
51530,20364,0.042240708
51531,20364,0.007448544
51532,20364,0.017984135
51533,20526,0.02395398
51534,20526,0.038237399
51535,20526,0.074469174
51536,20526,0.07425437
51537,20153,0.14464116
51537,20526,0.024751633
51538,20153,0.181417301
51539,20153,0.078183649
51548,20113,0.175756179
51549,20113,0.461035147
51550,20366,1
51560,20279,0.167166306
51561,20279,0.264947999
51562,20236,0.072271343
51563,20236,0.317986423
51563,20424,0.006064016
51564,20236,0.114174259
51564,20424,0.067091503
51565,20424,0.032545874
51566,20424,0.011993861
51566,20495,0.031209508
51567,20211,0.089454057
51567,20424,1.60E-05
51567,20495,0.443687187
51568,20211,0.482699188
51569,20211,0.291781081
51581,20125,0.003527262
51588,20307,0.020013087
51589,20307,0.02609494
51590,20307,0.004269383
51596,20515,0.003501714
51597,20515,0.035240825
51598,20515,0.008316173
51654,7097,0.00109087
51655,7097,0.005547386
51656,7097,0.007956906
51657,7097,0.002217427
51658,7097,0.000273174
51661,7097,0.005163486
51662,7097,0.003832511
52563,20482,0.001911061
52564,20414,0.000935592
52564,20482,0.016108039
52565,20414,0.038649942
52565,20482,0.006141054
52566,20414,0.05124568
52567,20414,0.043677761
52568,20414,0.015772593
52568,20467,0.001440286
52569,20467,0.000379545
52570,20467,0.0041373
52571,20467,0.000678647
52572,20467,0.015201346
52573,20334,6.26E-05
52573,20467,0.031652578
52574,20334,0.011407623
52574,20467,0.003110057
52575,20334,0.013761741
52576,20334,0.005977928
52577,20334,0.003283516
52578,20334,0.003560476
52579,20334,0.010025203
52580,20334,0.003177525
52581,20334,0.000511896
52582,20334,0.001879975
52583,20334,0.007050491
52584,20334,0.007635934
52585,20334,0.014622679
52586,20334,0.003864435
52586,20364,0.030074848
52587,20364,0.042736456
52588,20364,1.48E-06
52589,20364,0.033503306
52590,20364,0.017007838
52591,20364,0.014615605
52591,20526,0.018341787
52592,20526,0.045860883
52593,20526,0.076644943
52594,20526,0.059387369
52595,20526,0.053289784
52596,20153,0.003584374
52597,20153,0.133503527
52598,20153,0.154397786
52599,20159,0.028853267
52604,20344,0.158309085
52619,20279,0.06609693
52620,20236,0.002669298
52620,20279,0.326685316
52620,20424,0.001739493
52621,20236,0.389749138
52621,20279,0.012367321
52621,20424,0.00766182
52622,20424,0.029443893
52623,20424,0.100541407
52624,20424,0.14981881
52625,20211,0.048865574
52625,20424,0.052294442
52625,20495,0.318745608
52626,20211,0.000353784
52626,20495,0.206357697
52627,20211,0.060004527
52647,20307,0.009455577
52648,20307,0.008767304
52655,20515,0.005976994
52656,20515,0.013488609
52657,20515,0.002352911
52658,20515,0.014316064
52710,7097,0.000335275
52711,7097,0.003544751
52712,7097,0.00702285
52713,7097,0.006823639
52714,7097,0.004305922
52715,7097,0.011591126
52716,7097,0.010927004
52717,7097,0.010919321
52718,7097,0.003770475
52719,7097,0.005808895
52720,7097,0.005427073
52721,7097,0.006618164
53620,20482,0.005852819
53621,20482,0.01735461
53622,20482,0.024571776
53623,20482,0.024971919
53624,20414,0.011962722
53624,20482,0.017773966
53625,20414,0.050239775
53626,20414,0.04787851
53627,20414,0.0235734
53627,20467,0.000954015
53628,20467,0.000270967
53629,20467,0.002626139
53630,20467,0.022335848
53631,20467,0.021699146
53632,20334,0.00071024
53632,20467,0.026708224
53633,20334,0.009260502
53633,20467,0.001579548
53634,20334,0.010780679
53635,20334,0.00610779
53636,20334,0.000956674
53637,20334,0.002227997
53638,20334,0.001170343
53639,20334,0.004341268
53640,20334,0.001190261
53641,20334,0.006635463
53642,20334,0.002191742
53643,20334,0.0003149
53644,20272,0.660554433
53644,20334,0.004149389
53645,20272,0.339445567
53645,20334,0.001478943
53645,20364,0.004515914
53646,20364,0.010562617
53647,20364,0.075260418
53648,20364,0.048183802
53649,20364,0.022564377
53650,20364,0.006427795
53650,20526,0.037648008
53651,20526,0.034953617
53652,20526,0.018450911
53653,20433,0.143563477
53654,20202,0.125226801
53654,20433,0.250265996
53654,20526,0.024359018
53655,20526,0.000100106
53657,20153,0.000387664
53657,20159,0.04087785
53657,20202,0.045317675
53658,20159,0.12241973
53659,20159,0.179950535
53660,20159,0.04795123
53663,20344,0.0973349
53679,20254,0.097169661
53679,20279,0.065090837
53679,20424,0.003187758
53680,20254,0.122011366
53680,20424,0.042801979
53681,20424,0.032202646
53682,20424,0.10729751
53683,20424,0.183118017
53684,20211,0.00068503
53684,20424,0.064337271
53686,20211,0.002767601
53714,20515,0.004566326
53716,20515,0.017696204
53717,20515,0.037179375
53718,20515,0.006425352
53769,7097,0.003449524
53770,7097,0.002372627
53771,7097,0.000247624
53772,7097,0.001859251
53773,7097,0.011013944
53774,7097,0.012898001
53775,7097,0.011830101
53776,7097,0.012266795
53777,7097,0.005278074
53778,7097,0.004628973
53779,7097,0.010250288
53780,7097,0.004156315
54676,20482,0.001081269
54677,20482,0.004870438
54678,20482,0.005279151
54679,20482,0.002586276
54680,20482,0.009028725
54681,20482,0.023475385
54682,20482,0.024984841
54683,20414,0.009381765
54683,20482,0.018820793
54684,20414,0.05124568
54685,20414,0.043657798
54686,20414,0.02291389
54686,20467,0.000425966
54687,20467,0.004507634
54688,20467,0.008801755
54689,20467,0.020773058
54690,20467,0.018323838
54691,20467,0.027981879
54692,20334,0.006258057
54692,20467,0.014913233
54693,20334,0.000293148
54695,20334,0.005076527
54696,20334,0.003411351
54697,20334,8.04E-05
54698,20334,7.47E-05
54699,20334,0.007808144
54700,20334,0.003814825
54706,20364,0.003075579
54707,20364,0.017634699
54708,20364,3.83E-05
54710,20433,0.411153718
54710,20497,0.031768284
54710,20526,0.018039821
54711,20433,0.141919892
54711,20526,0.003130387
54712,20202,0.022118641
54713,20202,0.274217756
54713,20433,0.034216001
54714,20202,0.116415531
54716,20159,0.038038562
54716,20202,0.005878576
54717,20159,0.000329573
54718,20159,0.057598812
54732,20391,0.125428786
54733,20391,0.008959913
54737,20254,0.081025306
54738,20254,0.296817905
54738,20347,0.000890878
54739,20254,0.085718064
54739,20424,0.0011013
54740,20424,0.034200968
54741,20424,0.028834833
54742,20424,0.039866151
54742,20512,0.081830685
54743,20424,0.001288867
54743,20512,0.173231173
54772,20515,0.004513208
54773,20515,0.011196004
54774,20515,0.019493071
54775,20515,0.02817965
54776,20515,0.029353827
54777,20515,0.018729799
54778,20515,1.77E-05
54779,20515,0.001205764
54830,7097,0.000770899
54831,7097,0.011157352
54832,7097,0.012898001
54833,7097,0.012898001
54834,7097,0.012718315
54835,7097,0.011819415
54836,7097,0.005899573
54837,7097,0.009168552
54838,7097,0.002472328
54839,7097,0.002727339
55734,20482,0.004019792
55735,20482,0.0089451
55736,20482,0.000185607
55737,20482,0.001636714
55738,20482,0.007639096
55739,20482,0.019691223
55740,20482,0.024073504
55741,20482,0.016825296
55742,20414,0.002898725
55742,20482,0.019279889
55743,20414,0.050125863
55744,20414,0.042690776
55745,20414,0.005629715
55746,20414,0.001845149
55746,20467,0.011645575
55747,20467,0.012677701
55748,20467,0.009533663
55749,20467,0.020059693
55750,20467,0.028366296
55751,20334,0.003012895
55751,20467,0.019995532
55752,20334,0.00623413
55752,20467,0.002395913
55753,20334,0.0016468
55754,20334,0.002062837
55754,20467,0.009110373
55755,20334,0.000225227
55755,20467,0.001322076
55758,20334,0.006625323
55759,20334,0.001067072
55760,20334,0.000122824
55769,20433,0.018880916
55769,20497,0.446352894
55771,20202,0.043530814
55772,20202,0.033825141
55775,20159,0.051837888
55776,20159,0.004984407
55788,20263,0.1070143
55790,20391,0.104189405
55791,20391,0.098236603
55792,20095,0.000988171
55792,20391,0.011733629
55793,20095,0.006620968
55794,20095,0.006021898
55794,20254,0.015504827
55795,20254,0.051475568
55795,20347,1.10E-05
55797,20347,0.089353146
55798,20347,0.020224375
55799,20347,0.043931038
55799,20424,0.000641695
55799,20512,0.145810606
55800,20424,0.001909838
55800,20512,0.080755034
55801,20512,0.245140598
55802,20512,0.169819963
55833,20515,0.014585982
55834,20515,0.015116708
55835,20515,0.019183411
55836,20515,0.000420325
55837,20515,0.001560401
55838,20079,0.035455471
55838,20515,0.024228705
55839,20079,0.00020975
55888,7097,7.47E-05
55889,7097,0.006511362
55890,7097,0.012898001
55891,7097,0.012898001
55892,7097,0.012898001
55893,7097,0.012898001
55894,7097,0.012007044
55895,7097,0.007753691
55896,7097,0.001447182
55897,7097,0.00066991
55898,7097,0.004086618
56788,20507,0.005033506
56789,20482,0.002335865
56790,20482,0.003642582
56791,20482,0.00642737
56792,20482,0.005104136
56793,20482,0.012737764
56794,20482,0.00411674
56795,20482,0.005555527
56796,20482,0.00734686
56797,20482,0.005631652
56798,20482,0.008481261
56799,20482,0.005842851
56800,20482,0.020375352
56801,20414,0.014102732
56801,20482,0.010951507
56802,20414,0.02159258
56803,20414,0.032748528
56804,20414,0.024641722
56805,20414,0.012160786
56805,20467,0.002808673
56806,20467,0.015661505
56807,20467,0.0301155
56808,20467,0.024197897
56808,20489,0.000120749
56809,20467,0.01182716
56809,20489,0.009353217
56810,20467,0.005613174
56810,20489,0.007079645
56811,20334,0.00015451
56811,20467,0.012062154
56812,20334,0.005125787
56812,20467,0.005397151
56813,20334,8.96E-05
56813,20467,0.013774979
56814,20334,0.003540982
56814,20467,0.013757667
56814,20543,3.59E-05
56815,20334,0.000534919
56815,20467,7.59E-05
56815,20543,0.005355147
56817,20334,0.008544124
56817,20543,1.39E-05
56818,20334,0.011987801
56819,20334,0.003027386
56825,20364,0.015369801
56826,20364,0.038214385
56826,20497,0.456437931
56827,20364,0.000863849
56827,20497,0.065440891
56830,20202,0.071974698
56831,20202,0.095830063
56843,20291,0.095052302
56844,20291,0.02215245
56846,20263,0.085919882
56847,20263,0.807065817
56848,20391,0.014124514
56849,20391,0.172644132
56850,20391,0.288636063
56850,20533,0.003273465
56851,20095,0.046938438
56851,20391,0.003075046
56851,20533,0.051417264
56852,20095,0.189699621
56852,20533,0.034596639
56853,20095,0.236081097
56853,20254,0.014925125
56854,20095,0.131194239
56854,20254,0.02548613
56854,20347,0.024541661
56855,20347,0.051719643
56856,20347,0.139137665
56857,20347,0.153613299
56858,20347,0.104535859
56858,20512,0.071610217
56859,20347,0.001117211
56859,20512,0.005105442
56860,20512,0.026696282
56880,20008,0.024319799
56892,20515,2.25E-05
56897,20079,0.035952062
56897,20515,0.009693696
56898,20079,0.018739854
56944,7009,6.46E-05
56945,7009,0.000458912
56946,7009,0.001496206
56946,7097,0.000390205
56947,7009,0.000220752
56947,7097,0.00447982
56948,7097,0.01287046
56949,7097,0.012898001
56950,7097,0.012898001
56951,7097,0.010181028
56952,7097,0.009965414
56953,7097,0.004574303
56954,7097,6.52E-05
