GRIDCODE,CVENTMUN,Fb
40958,20439,0.021656525
40959,20439,0.015681823
40960,20439,0.00594975
40961,20439,0.005017706
40962,20439,0.018683809
40963,20439,0.006949357
40963,20509,0.035997066
40964,20439,0.001465258
40964,20509,0.052301452
40965,20439,0.004720449
40965,20509,0.080678433
40966,20439,0.00641952
40966,20509,0.05343962
40967,20012,0.015651436
40967,20439,0.01284709
40967,20509,0.019056018
40968,20012,0.003317891
40968,20324,0.001150195
40968,20439,0.013559837
40969,20324,0.016144184
40969,20439,9.86E-05
40970,20324,0.010559338
40971,20324,0.005610311
40972,20324,0.021958835
40973,20324,0.006248072
40974,20324,0.010749076
40975,20324,0.015440647
40975,20413,0.005858051
40976,20413,0.019801223
40977,20413,0.018700384
40978,20413,0.016702668
40979,20413,0.018078498
40980,20413,0.019855053
40981,20413,0.020713373
40982,20413,0.015292394
40983,20413,0.017220234
40984,20413,0.01350153
40985,20266,4.87E-05
40985,20413,0.005483068
40986,20266,2.29E-06
40986,20413,5.53E-06
41080,7069,0.000531934
41081,7069,0.003130868
41082,7069,0.004940337
41083,7069,0.005302136
41084,7069,0.004317925
41085,7069,0.005302136
41086,7069,0.005302136
41087,7069,0.005039556
41088,7069,0.004786146
41089,7069,0.005169691
41090,7069,0.005302136
41091,7069,0.005302136
41092,7069,0.005302136
41093,7069,0.005302136
41094,7069,0.005302136
41095,7069,0.005302136
41096,7051,0.000432061
41096,7069,0.005020212
41097,7051,0.000123643
41097,7069,0.005142289
41098,7051,0.00726994
41098,7069,0.000558427
41099,7051,0.008125753
41100,7051,0.008125753
41101,7051,0.008125753
41102,7051,0.008125753
41103,7051,0.008022433
41103,7117,0.000707989
41104,7051,0.006805568
41104,7117,0.009046365
41105,7051,0.005564443
41105,7117,0.017550978
41106,7051,0.004655075
41106,7117,0.023782284
41107,7008,0.002028082
41107,7051,0.001791641
41107,7080,0.007024907
41107,7117,0.003156519
41108,7008,0.000120112
41108,7080,0.011459442
41109,7080,0.011533164
41110,7080,0.011533164
41111,7008,0.000890694
41111,7080,0.010986477
41112,7008,0.000430857
41112,7080,0.011268714
41113,7080,0.006964339
41114,7080,0.008246059
41115,7080,0.011283199
41116,7080,0.00452466
41117,7080,0.002259694
41118,7080,0.004321492
41119,7011,0.003258937
41119,7080,0.005667732
41120,7011,0.036078261
41120,7080,0.000485569
41121,7011,0.04690007
41122,7011,0.032036044
41123,7011,0.076193097
41124,7006,0.019492838
41124,7011,0.026836226
41125,7006,0.034663513
41126,7006,0.04627406
41127,7006,0.046995486
41128,7006,0.046995486
41129,7006,0.044107971
41130,7006,0.003451437
42009,20401,0.007823911
42010,20401,0.018778603
42011,20401,0.029648102
42012,20401,0.037503075
42013,20401,0.035368333
42014,20401,0.028771058
42015,20401,0.034306036
42016,20401,0.020332465
42017,20439,0.016519494
42018,20439,0.022762546
42019,20439,0.015994751
42020,20439,0.004495751
42021,20439,0.000761144
42021,20509,0.006154328
42022,20439,0.000875257
42022,20509,0.050024057
42023,20509,0.054943633
42024,20509,0.079766676
42025,20012,0.000803664
42025,20509,0.087202532
42026,20012,0.053012031
42026,20509,1.70E-05
42027,20012,0.063363806
42027,20324,0.001312742
42027,20439,0.000220782
42028,20012,0.032936848
42028,20324,0.013256346
42029,20324,0.015320751
42030,20324,0.016319254
42031,20324,0.025727512
42032,20324,0.015966126
42033,20324,0.000845005
42034,20324,0.00246788
42034,20413,0.010274257
42035,20413,0.008507121
42036,20413,0.009764843
